bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
52374,וַיִּתֵּ֥ן שָׁ֛מָּה מַ֖יִם ,526240,וַיִּתֵּ֥ן שָׁ֛מָּה מַ֖יִם ,Main,N,wayq,Way0,p3,NTN[,יתן,וַיִּתֵּ֥ן שָׁ֛מָּה מַ֖יִם לְרָחְצָֽה׃ ,יִרְחָ֑צוּ ,526245,יִרְחָ֑צוּ ,Main,D,yqtl,ZYq0,p3,RXY[,ירחצו,בְּבֹאָ֞ם אֶל־אֹ֣הֶל מֹועֵ֗ד וּבְקָרְבָתָ֛ם אֶל־הַמִּזְבֵּ֖חַ יִרְחָ֑צוּ 
52530,דַּבֵּ֞ר אֶל־בְּנֵ֤י יִשְׂרָאֵל֙ ,526267,דַּבֵּ֞ר אֶל־בְּנֵ֤י יִשְׂרָאֵל֙ ,Main,Q,impv,ZIm0,p2,DBR[,דבר,דַּבֵּ֞ר אֶל־בְּנֵ֤י יִשְׂרָאֵל֙ ,אָדָ֗ם ,526269,אָדָ֗ם ,Main,Q,Ø,CPen,,,,אָדָ֗ם 
52573,אֶל־פֶּ֝תַח אֹ֤הֶל מֹועֵד֙ יַקְרִ֣יב אֹתֹ֔ו לִרְצֹנֹ֖ו לִפְנֵ֥י יְהוָֽה׃ ,526275,אֶל־פֶּ֝תַח אֹ֤הֶל מֹועֵד֙ יַקְרִ֣יב אֹתֹ֔ו לִרְצֹנֹ֖ו לִפְנֵ֥י יְהוָֽה׃ ,Main,Q,yqtl,xYq0,p3,QRB[,יקריב,אֶל־פֶּ֝תַח אֹ֤הֶל מֹועֵד֙ יַקְרִ֣יב אֹתֹ֔ו לִרְצֹנֹ֖ו לִפְנֵ֥י יְהוָֽה׃ ,וְנִרְצָ֥ה לֹ֖ו ,526277,וְנִרְצָ֥ה לֹ֖ו ,Main,Q,wqtl,WQt0,p3,RYH[,נרצה,וְנִרְצָ֥ה לֹ֖ו 
52580,וְסָמַ֣ךְ יָדֹ֔ו עַ֖ל רֹ֣אשׁ הָעֹלָ֑ה ,526276,וְסָמַ֣ךְ יָדֹ֔ו עַ֖ל רֹ֣אשׁ הָעֹלָ֑ה ,Main,Q,wqtl,WQt0,p3,SMK[,סמך,וְסָמַ֣ךְ יָדֹ֔ו עַ֖ל רֹ֣אשׁ הָעֹלָ֑ה ,לְכַפֵּ֥ר עָלָֽיו׃ ,526278,לְכַפֵּ֥ר עָלָֽיו׃ ,SubAdv,Q,infc,InfC,unknown,KPR[,כפר,לְכַפֵּ֥ר עָלָֽיו׃ 
52586,וְנִרְצָ֥ה לֹ֖ו ,526277,וְנִרְצָ֥ה לֹ֖ו ,Main,Q,wqtl,WQt0,p3,RYH[,נרצה,וְנִרְצָ֥ה לֹ֖ו לְכַפֵּ֥ר עָלָֽיו׃ ,וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם ,526280,וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם ,Main,Q,wqtl,WQtX,p3,QRB[,הקריבו,וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם 
52595,וְשָׁחַ֛ט אֶת־בֶּ֥ן הַבָּקָ֖ר לִפְנֵ֣י יְהוָ֑ה ,526279,וְשָׁחַ֛ט אֶת־בֶּ֥ן הַבָּקָ֖ר לִפְנֵ֣י יְהוָ֑ה ,Main,Q,wqtl,WQt0,p3,CXV[,שׁחט,וְשָׁחַ֛ט אֶת־בֶּ֥ן הַבָּקָ֖ר לִפְנֵ֣י יְהוָ֑ה ,וְזָרְק֨וּ אֶת־הַדָּ֤ם עַל־הַמִּזְבֵּ֨חַ֙ סָבִ֔יב ,526281,וְזָרְק֨וּ אֶת־הַדָּ֤ם עַל־הַמִּזְבֵּ֨חַ֙ סָבִ֔יב ,Main,Q,wqtl,WQt0,p3,ZRQ[,זרקו,וְזָרְק֨וּ אֶת־הַדָּ֤ם עַל־הַמִּזְבֵּ֨חַ֙ סָבִ֔יב 
52604,וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם ,526280,וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם ,Main,Q,wqtl,WQtX,p3,QRB[,הקריבו,וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם ,אֲשֶׁר־פֶּ֖תַח אֹ֥הֶל מֹועֵֽד׃ ,526282,אֲשֶׁר־פֶּ֖תַח אֹ֥הֶל מֹועֵֽד׃ ,SubMod,Q,Ø,NmCl,,,,אֲשֶׁר־פֶּ֖תַח אֹ֥הֶל מֹועֵֽד׃ 
52617,וְשָׁחַ֛ט אֶת־בֶּ֥ן הַבָּקָ֖ר לִפְנֵ֣י יְהוָ֑ה ,526279,וְשָׁחַ֛ט אֶת־בֶּ֥ן הַבָּקָ֖ר לִפְנֵ֣י יְהוָ֑ה ,Main,Q,wqtl,WQt0,p3,CXV[,שׁחט,וְשָׁחַ֛ט אֶת־בֶּ֥ן הַבָּקָ֖ר לִפְנֵ֣י יְהוָ֑ה וְ֠הִקְרִיבוּ בְּנֵ֨י אַהֲרֹ֤ן הַֽכֹּֽהֲנִים֙ אֶת־הַדָּ֔ם וְזָרְק֨וּ אֶת־הַדָּ֤ם עַל־הַמִּזְבֵּ֨חַ֙ סָבִ֔יב אֲשֶׁר־פֶּ֖תַח אֹ֥הֶל מֹועֵֽד׃ ,וְנִתַּ֥ח אֹתָ֖הּ לִנְתָחֶֽיהָ׃ ,526284,וְנִתַּ֥ח אֹתָ֖הּ לִנְתָחֶֽיהָ׃ ,Main,Q,wqtl,WQt0,p3,NTX[,נתח,וְנִתַּ֥ח אֹתָ֖הּ לִנְתָחֶֽיהָ׃ 
52622,וְהִפְשִׁ֖יט אֶת־הָעֹלָ֑ה ,526283,וְהִפְשִׁ֖יט אֶת־הָעֹלָ֑ה ,Main,Q,wqtl,WQt0,p3,PCV[,הפשׁיט,וְהִפְשִׁ֖יט אֶת־הָעֹלָ֑ה ,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,526285,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,Main,Q,wqtl,WQtX,p3,NTN[,נתנו,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ 
52627,וְנִתַּ֥ח אֹתָ֖הּ לִנְתָחֶֽיהָ׃ ,526284,וְנִתַּ֥ח אֹתָ֖הּ לִנְתָחֶֽיהָ׃ ,Main,Q,wqtl,WQt0,p3,NTX[,נתח,וְנִתַּ֥ח אֹתָ֖הּ לִנְתָחֶֽיהָ׃ ,וְעָרְכ֥וּ עֵצִ֖ים עַל־הָאֵֽשׁ׃ ,526286,וְעָרְכ֥וּ עֵצִ֖ים עַל־הָאֵֽשׁ׃ ,Main,Q,wqtl,WQt0,p3,<RK[,ערכו,וְעָרְכ֥וּ עֵצִ֖ים עַל־הָאֵֽשׁ׃ 
52637,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,526285,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,Main,Q,wqtl,WQtX,p3,NTN[,נתנו,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,,,,,,,,,,,
52643,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,526285,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ ,Main,Q,wqtl,WQtX,p3,NTN[,נתנו,וְ֠נָתְנוּ בְּנֵ֨י אַהֲרֹ֧ן הַכֹּהֵ֛ן אֵ֖שׁ עַל־הַמִּזְבֵּ֑חַ וְעָרְכ֥וּ עֵצִ֖ים עַל־הָאֵֽשׁ׃ ,אֲשֶׁ֣ר עַל־הָאֵ֔שׁ ,526288,אֲשֶׁ֣ר עַל־הָאֵ֔שׁ ,SubMod,Q,Ø,NmCl,,,,אֲשֶׁ֣ר עַל־הָאֵ֔שׁ 
52678,וְעָרְכ֗וּ בְּנֵ֤י אַהֲרֹן֙ הַכֹּ֣הֲנִ֔ים אֵ֚ת הַנְּתָחִ֔ים אֶת־הָרֹ֖אשׁ וְאֶת־הַפָּ֑דֶר עַל־הָעֵצִים֙ ,526287,וְעָרְכ֗וּ בְּנֵ֤י אַהֲרֹן֙ הַכֹּ֣הֲנִ֔ים אֵ֚ת הַנְּתָחִ֔ים אֶת־הָרֹ֖אשׁ וְאֶת־הַפָּ֑דֶר עַל־הָעֵצִים֙ ,Main,Q,wqtl,WQtX,p3,<RK[,ערכו,וְעָרְכ֗וּ בְּנֵ֤י אַהֲרֹן֙ הַכֹּ֣הֲנִ֔ים אֵ֚ת הַנְּתָחִ֔ים אֶת־הָרֹ֖אשׁ וְאֶת־הַפָּ֑דֶר עַל־הָעֵצִים֙ אֲשֶׁ֣ר עַל־הָאֵ֔שׁ אֲשֶׁ֖ר עַל־הַמִּזְבֵּֽחַ׃ וְקִרְבֹּ֥ו וּכְרָעָ֖יו יִרְחַ֣ץ בַּמָּ֑יִם ,,,,,,,,,,,
52711,יַקְרִיבֶֽנּוּ׃ ,526296,יַקְרִיבֶֽנּוּ׃ ,Main,Q,yqtl,ZYq0,p3,QRB[,יקריבנו,יַקְרִיבֶֽנּוּ׃ ,וְזָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַכֹּהֲנִ֧ים אֶת־דָּמֹ֛ו עַל־הַמִּזְבֵּ֖חַ סָבִֽיב׃ ,526298,וְזָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַכֹּהֲנִ֧ים אֶת־דָּמֹ֛ו עַל־הַמִּזְבֵּ֖חַ סָבִֽיב׃ ,Main,Q,wqtl,WQtX,p3,ZRQ[,זרקו,וְזָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַכֹּהֲנִ֧ים אֶת־דָּמֹ֛ו עַל־הַמִּזְבֵּ֖חַ סָבִֽיב׃ 
52722,וְשָׁחַ֨ט אֹתֹ֜ו עַ֣ל יֶ֧רֶךְ הַמִּזְבֵּ֛חַ צָפֹ֖נָה לִפְנֵ֣י יְהוָ֑ה ,526297,וְשָׁחַ֨ט אֹתֹ֜ו עַ֣ל יֶ֧רֶךְ הַמִּזְבֵּ֛חַ צָפֹ֖נָה לִפְנֵ֣י יְהוָ֑ה ,Main,Q,wqtl,WQt0,p3,CXV[,שׁחט,וְשָׁחַ֨ט אֹתֹ֜ו עַ֣ל יֶ֧רֶךְ הַמִּזְבֵּ֛חַ צָפֹ֖נָה לִפְנֵ֣י יְהוָ֑ה ,,,,,,,,,,,
52734,וְשָׁחַ֨ט אֹתֹ֜ו עַ֣ל יֶ֧רֶךְ הַמִּזְבֵּ֛חַ צָפֹ֖נָה לִפְנֵ֣י יְהוָ֑ה ,526297,וְשָׁחַ֨ט אֹתֹ֜ו עַ֣ל יֶ֧רֶךְ הַמִּזְבֵּ֛חַ צָפֹ֖נָה לִפְנֵ֣י יְהוָ֑ה ,Main,Q,wqtl,WQt0,p3,CXV[,שׁחט,וְשָׁחַ֨ט אֹתֹ֜ו עַ֣ל יֶ֧רֶךְ הַמִּזְבֵּ֛חַ צָפֹ֖נָה לִפְנֵ֣י יְהוָ֑ה וְזָרְק֡וּ בְּנֵי֩ אַהֲרֹ֨ן הַכֹּהֲנִ֧ים אֶת־דָּמֹ֛ו עַל־הַמִּזְבֵּ֖חַ סָבִֽיב׃ ,וְעָרַ֤ךְ הַכֹּהֵן֙ אֹתָ֔ם עַל־הָֽעֵצִים֙ ,526300,וְעָרַ֤ךְ הַכֹּהֵן֙ אֹתָ֔ם עַל־הָֽעֵצִים֙ ,Main,Q,wqtl,WQtX,p3,<RK[,ערך,וְעָרַ֤ךְ הַכֹּהֵן֙ אֹתָ֔ם עַל־הָֽעֵצִים֙ 
52745,וְנִתַּ֤ח אֹתֹו֙ לִנְתָחָ֔יו וְאֶת־רֹאשֹׁ֖ו וְאֶת־פִּדְרֹ֑ו ,526299,וְנִתַּ֤ח אֹתֹו֙ לִנְתָחָ֔יו וְאֶת־רֹאשֹׁ֖ו וְאֶת־פִּדְרֹ֑ו ,Main,Q,wqtl,WQt0,p3,NTX[,נתח,וְנִתַּ֤ח אֹתֹו֙ לִנְתָחָ֔יו וְאֶת־רֹאשֹׁ֖ו וְאֶת־פִּדְרֹ֑ו ,אֲשֶׁ֣ר עַל־הָאֵ֔שׁ ,526301,אֲשֶׁ֣ר עַל־הָאֵ֔שׁ ,SubMod,Q,Ø,NmCl,,,,אֲשֶׁ֣ר עַל־הָאֵ֔שׁ 
52771,וְעָרַ֤ךְ הַכֹּהֵן֙ אֹתָ֔ם עַל־הָֽעֵצִים֙ ,526300,וְעָרַ֤ךְ הַכֹּהֵן֙ אֹתָ֔ם עַל־הָֽעֵצִים֙ ,Main,Q,wqtl,WQtX,p3,<RK[,ערך,וְעָרַ֤ךְ הַכֹּהֵן֙ אֹתָ֔ם עַל־הָֽעֵצִים֙ אֲשֶׁ֣ר עַל־הָאֵ֔שׁ אֲשֶׁ֖ר עַל־הַמִּזְבֵּֽחַ׃ וְהַקֶּ֥רֶב וְהַכְּרָעַ֖יִם יִרְחַ֣ץ בַּמָּ֑יִם ,וְהִקְטִ֣יר הַמִּזְבֵּ֔חָה ,526305,וְהִקְטִ֣יר הַמִּזְבֵּ֔חָה ,Main,Q,wqtl,WQt0,p3,QVR[,הקטיר,וְהִקְטִ֣יר הַמִּזְבֵּ֔חָה 
52778,וְהִקְרִ֨יב הַכֹּהֵ֤ן אֶת־הַכֹּל֙ ,526304,וְהִקְרִ֨יב הַכֹּהֵ֤ן אֶת־הַכֹּל֙ ,Main,Q,wqtl,WQtX,p3,QRB[,הקריב,וְהִקְרִ֨יב הַכֹּהֵ֤ן אֶת־הַכֹּל֙ ,,,,,,,,,,,
52798,וְאִ֧ם מִן־הָעֹ֛וף עֹלָ֥ה קָרְבָּנֹ֖ו לַֽיהוָ֑ה ,526308,וְאִ֧ם מִן־הָעֹ֛וף עֹלָ֥ה קָרְבָּנֹ֖ו לַֽיהוָ֑ה ,SubAdv,Q,Ø,NmCl,,,,וְאִ֧ם מִן־הָעֹ֛וף עֹלָ֥ה קָרְבָּנֹ֖ו לַֽיהוָ֑ה ,וְהִקְרִיבֹ֤ו הַכֹּהֵן֙ אֶל־הַמִּזְבֵּ֔חַ ,526310,וְהִקְרִיבֹ֤ו הַכֹּהֵן֙ אֶל־הַמִּזְבֵּ֔חַ ,Main,Q,wqtl,WQtX,p3,QRB[,הקריבו,וְהִקְרִיבֹ֤ו הַכֹּהֵן֙ אֶל־הַמִּזְבֵּ֔חַ 
52810,וְהִקְרִ֣יב מִן־הַתֹּרִ֗ים אֹ֛ו מִן־בְּנֵ֥י הַיֹּונָ֖ה אֶת־קָרְבָּנֹֽו׃ ,526309,וְהִקְרִ֣יב מִן־הַתֹּרִ֗ים אֹ֛ו מִן־בְּנֵ֥י הַיֹּונָ֖ה אֶת־קָרְבָּנֹֽו׃ ,Main,Q,wqtl,WQt0,p3,QRB[,הקריב,וְהִקְרִ֣יב מִן־הַתֹּרִ֗ים אֹ֛ו מִן־בְּנֵ֥י הַיֹּונָ֖ה אֶת־קָרְבָּנֹֽו׃ ,וּמָלַק֙ אֶת־רֹאשֹׁ֔ו ,526311,וּמָלַק֙ אֶת־רֹאשֹׁ֔ו ,Main,Q,wqtl,WQt0,p3,MLQ[,מלק,וּמָלַק֙ אֶת־רֹאשֹׁ֔ו 
52817,וְהִקְרִיבֹ֤ו הַכֹּהֵן֙ אֶל־הַמִּזְבֵּ֔חַ ,526310,וְהִקְרִיבֹ֤ו הַכֹּהֵן֙ אֶל־הַמִּזְבֵּ֔חַ ,Main,Q,wqtl,WQtX,p3,QRB[,הקריבו,וְהִקְרִיבֹ֤ו הַכֹּהֵן֙ אֶל־הַמִּזְבֵּ֔חַ ,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,526312,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,Main,Q,wqtl,WQt0,p3,QVR[,הקטיר,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה 
52821,וּמָלַק֙ אֶת־רֹאשֹׁ֔ו ,526311,וּמָלַק֙ אֶת־רֹאשֹׁ֔ו ,Main,Q,wqtl,WQt0,p3,MLQ[,מלק,וּמָלַק֙ אֶת־רֹאשֹׁ֔ו ,וְנִמְצָ֣ה דָמֹ֔ו עַ֖ל קִ֥יר הַמִּזְבֵּֽחַ׃ ,526313,וְנִמְצָ֣ה דָמֹ֔ו עַ֖ל קִ֥יר הַמִּזְבֵּֽחַ׃ ,Main,Q,wqtl,WQtX,p3,MYH[,נמצה,וְנִמְצָ֣ה דָמֹ֔ו עַ֖ל קִ֥יר הַמִּזְבֵּֽחַ׃ 
52825,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,526312,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,Main,Q,wqtl,WQt0,p3,QVR[,הקטיר,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,,,,,,,,,,,
52832,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,526312,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה ,Main,Q,wqtl,WQt0,p3,QVR[,הקטיר,וְהִקְטִ֖יר הַמִּזְבֵּ֑חָה וְנִמְצָ֣ה דָמֹ֔ו עַ֖ל קִ֥יר הַמִּזְבֵּֽחַ׃ ,וְהִשְׁלִ֨יךְ אֹתָ֜הּ אֵ֤צֶל הַמִּזְבֵּ֨חַ֙ קֵ֔דְמָה אֶל־מְקֹ֖ום הַדָּֽשֶׁן׃ ,526315,וְהִשְׁלִ֨יךְ אֹתָ֜הּ אֵ֤צֶל הַמִּזְבֵּ֨חַ֙ קֵ֔דְמָה אֶל־מְקֹ֖ום הַדָּֽשֶׁן׃ ,Main,Q,wqtl,WQt0,p3,CLK[,השׁליך,וְהִשְׁלִ֨יךְ אֹתָ֜הּ אֵ֤צֶל הַמִּזְבֵּ֨חַ֙ קֵ֔דְמָה אֶל־מְקֹ֖ום הַדָּֽשֶׁן׃ 
52838,וְהֵסִ֥יר אֶת־מֻרְאָתֹ֖ו בְּנֹצָתָ֑הּ ,526314,וְהֵסִ֥יר אֶת־מֻרְאָתֹ֖ו בְּנֹצָתָ֑הּ ,Main,Q,wqtl,WQt0,p3,SWR[,הסיר,וְהֵסִ֥יר אֶת־מֻרְאָתֹ֖ו בְּנֹצָתָ֑הּ ,וְשִׁסַּ֨ע אֹתֹ֣ו בִכְנָפָיו֮ ,526316,וְשִׁסַּ֨ע אֹתֹ֣ו בִכְנָפָיו֮ ,Main,Q,wqtl,WQt0,p3,CS<[,שׁסע,וְשִׁסַּ֨ע אֹתֹ֣ו בִכְנָפָיו֮ 
52849,וְהִשְׁלִ֨יךְ אֹתָ֜הּ אֵ֤צֶל הַמִּזְבֵּ֨חַ֙ קֵ֔דְמָה אֶל־מְקֹ֖ום הַדָּֽשֶׁן׃ ,526315,וְהִשְׁלִ֨יךְ אֹתָ֜הּ אֵ֤צֶל הַמִּזְבֵּ֨חַ֙ קֵ֔דְמָה אֶל־מְקֹ֖ום הַדָּֽשֶׁן׃ ,Main,Q,wqtl,WQt0,p3,CLK[,השׁליך,וְהִשְׁלִ֨יךְ אֹתָ֜הּ אֵ֤צֶל הַמִּזְבֵּ֨חַ֙ קֵ֔דְמָה אֶל־מְקֹ֖ום הַדָּֽשֶׁן׃ ,לֹ֣א יַבְדִּיל֒ ,526317,לֹ֣א יַבְדִּיל֒ ,Main,Q,yqtl,xYq0,p3,BDL[,יבדיל,לֹ֣א יַבְדִּיל֒ 
52856,וְשִׁסַּ֨ע אֹתֹ֣ו בִכְנָפָיו֮ ,526316,וְשִׁסַּ֨ע אֹתֹ֣ו בִכְנָפָיו֮ ,Main,Q,wqtl,WQt0,p3,CS<[,שׁסע,וְשִׁסַּ֨ע אֹתֹ֣ו בִכְנָפָיו֮ לֹ֣א יַבְדִּיל֒ ,אֲשֶׁ֣ר עַל־הָאֵ֑שׁ ,526319,אֲשֶׁ֣ר עַל־הָאֵ֑שׁ ,SubMod,Q,Ø,NmCl,,,,אֲשֶׁ֣ר עַל־הָאֵ֑שׁ 
52888,סֹ֖לֶת יִהְיֶ֣ה קָרְבָּנֹ֑ו ,526324,סֹ֖לֶת יִהְיֶ֣ה קָרְבָּנֹ֑ו ,SubAdv,?,yqtl,xYqX,p3,HJH[,יהיה,סֹ֖לֶת יִהְיֶ֣ה קָרְבָּנֹ֑ו ,וְנָתַ֥ן עָלֶ֖יהָ לְבֹנָֽה׃ ,526326,וְנָתַ֥ן עָלֶ֖יהָ לְבֹנָֽה׃ ,Main,?,wqtl,WQt0,p3,NTN[,נתן,וְנָתַ֥ן עָלֶ֖יהָ לְבֹנָֽה׃ 
52892,וְיָצַ֤ק עָלֶ֨יהָ֙ שֶׁ֔מֶן ,526325,וְיָצַ֤ק עָלֶ֨יהָ֙ שֶׁ֔מֶן ,Main,?,wqtl,WQt0,p3,JYQ[,יצק,וְיָצַ֤ק עָלֶ֨יהָ֙ שֶׁ֔מֶן ,וֶֽהֱבִיאָ֗הּ אֶל־בְּנֵ֣י אַהֲרֹן֮ הַכֹּהֲנִים֒ ,526327,וֶֽהֱבִיאָ֗הּ אֶל־בְּנֵ֣י אַהֲרֹן֮ הַכֹּהֲנִים֒ ,Main,?,wqtl,WQt0,p3,BW>[,הביאה,וֶֽהֱבִיאָ֗הּ אֶל־בְּנֵ֣י אַהֲרֹן֮ הַכֹּהֲנִים֒ 
52896,וְנָתַ֥ן עָלֶ֖יהָ לְבֹנָֽה׃ ,526326,וְנָתַ֥ן עָלֶ֖יהָ לְבֹנָֽה׃ ,Main,?,wqtl,WQt0,p3,NTN[,נתן,וְנָתַ֥ן עָלֶ֖יהָ לְבֹנָֽה׃ ,וְקָמַ֨ץ מִשָּׁ֜ם מְלֹ֣א קֻמְצֹ֗ו מִסָּלְתָּהּ֙ וּמִשַּׁמְנָ֔הּ עַ֖ל כָּל־לְבֹנָתָ֑הּ ,526328,וְקָמַ֨ץ מִשָּׁ֜ם מְלֹ֣א קֻמְצֹ֗ו מִסָּלְתָּהּ֙ וּמִשַּׁמְנָ֔הּ עַ֖ל כָּל־לְבֹנָתָ֑הּ ,Main,?,wqtl,WQt0,p3,QMY[,קמץ,וְקָמַ֨ץ מִשָּׁ֜ם מְלֹ֣א קֻמְצֹ֗ו מִסָּלְתָּהּ֙ וּמִשַּׁמְנָ֔הּ עַ֖ל כָּל־לְבֹנָתָ֑הּ 
52903,וֶֽהֱבִיאָ֗הּ אֶל־בְּנֵ֣י אַהֲרֹן֮ הַכֹּהֲנִים֒ ,526327,וֶֽהֱבִיאָ֗הּ אֶל־בְּנֵ֣י אַהֲרֹן֮ הַכֹּהֲנִים֒ ,Main,?,wqtl,WQt0,p3,BW>[,הביאה,וֶֽהֱבִיאָ֗הּ אֶל־בְּנֵ֣י אַהֲרֹן֮ הַכֹּהֲנִים֒ ,וְהִקְטִ֨יר הַכֹּהֵ֜ן אֶת־אַזְכָּרָתָהּ֙ הַמִּזְבֵּ֔חָה ,526329,וְהִקְטִ֨יר הַכֹּהֵ֜ן אֶת־אַזְכָּרָתָהּ֙ הַמִּזְבֵּ֔חָה ,Main,?,wqtl,WQtX,p3,QVR[,הקטיר,וְהִקְטִ֨יר הַכֹּהֵ֜ן אֶת־אַזְכָּרָתָהּ֙ הַמִּזְבֵּ֔חָה 
52917,וְקָמַ֨ץ מִשָּׁ֜ם מְלֹ֣א קֻמְצֹ֗ו מִסָּלְתָּהּ֙ וּמִשַּׁמְנָ֔הּ עַ֖ל כָּל־לְבֹנָתָ֑הּ ,526328,וְקָמַ֨ץ מִשָּׁ֜ם מְלֹ֣א קֻמְצֹ֗ו מִסָּלְתָּהּ֙ וּמִשַּׁמְנָ֔הּ עַ֖ל כָּל־לְבֹנָתָ֑הּ ,Main,?,wqtl,WQt0,p3,QMY[,קמץ,וְקָמַ֨ץ מִשָּׁ֜ם מְלֹ֣א קֻמְצֹ֗ו מִסָּלְתָּהּ֙ וּמִשַּׁמְנָ֔הּ עַ֖ל כָּל־לְבֹנָתָ֑הּ ,אִשֵּׁ֛ה רֵ֥יחַ נִיחֹ֖חַ לַיהוָֽה׃ ,526330,אִשֵּׁ֛ה רֵ֥יחַ נִיחֹ֖חַ לַיהוָֽה׃ ,SubMod,?,Ø,NmCl,,,,אִשֵּׁ֛ה רֵ֥יחַ נִיחֹ֖חַ לַיהוָֽה׃ 
52984,פָּתֹ֤ות אֹתָהּ֙ פִּתִּ֔ים ,526343,פָּתֹ֤ות אֹתָהּ֙ פִּתִּ֔ים ,Main,Q,infa,InfA,unknown,PTT[,פתות,פָּתֹ֤ות אֹתָהּ֙ פִּתִּ֔ים ,,,,,,,,,,,
53000,סֹ֥לֶת בַּשֶּׁ֖מֶן תֵּעָשֶֽׂה׃ ,526347,סֹ֥לֶת בַּשֶּׁ֖מֶן תֵּעָשֶֽׂה׃ ,Main,Q,yqtl,xYq0,p3,<FH[,תעשׂה,סֹ֥לֶת בַּשֶּׁ֖מֶן תֵּעָשֶֽׂה׃ ,אֲשֶׁ֧ר יֵעָשֶׂ֛ה מֵאֵ֖לֶּה ,526349,אֲשֶׁ֧ר יֵעָשֶׂ֛ה מֵאֵ֖לֶּה ,SubMod,Q,yqtl,xYq0,p3,<FH[,יעשׂה,אֲשֶׁ֧ר יֵעָשֶׂ֛ה מֵאֵ֖לֶּה 
53011,וְהֵבֵאתָ֣ אֶת־הַמִּנְחָ֗ה לַיהוָ֑ה ,526348,וְהֵבֵאתָ֣ אֶת־הַמִּנְחָ֗ה ,Main,Q,wqtl,WQt0,p2,BW>[,הבאת,וְהֵבֵאתָ֣ אֶת־הַמִּנְחָ֗ה אֲשֶׁ֧ר יֵעָשֶׂ֛ה מֵאֵ֖לֶּה לַיהוָ֑ה ,וְהִגִּישָׁ֖הּ אֶל־הַמִּזְבֵּֽחַ׃ ,526352,וְהִגִּישָׁ֖הּ אֶל־הַמִּזְבֵּֽחַ׃ ,Main,Q,wqtl,WQt0,p3,NGC[,הגישׁה,וְהִגִּישָׁ֖הּ אֶל־הַמִּזְבֵּֽחַ׃ 
