bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
68524,ἐρημωθήσονται,future,passsive,indc,3,pl,future indc
68534,πορεύησθε,present,middle,subj,2,pl,present subj
68538,πορεύσομαι,future,middle,indc,1,sg,future indc
68545,πατάξω,future,active,indc,1,sg,future indc
68553,ἐπάξω,future,active,indc,1,sg,future indc
68560,καταφεύξεσθε,future,middle,indc,2,pl,future indc
68564,ἐξαποστελῶ,future,active,indc,1,sg,future indc
68569,παραδοθήσεσθε,future,passsive,indc,2,pl,future indc
68579,πέψουσιν,future,active,indc,3,pl,future indc
68587,ἀποδώσουσιν,future,active,indc,3,pl,future indc
68593,φάγεσθε,future,middle,indc,2,pl,future indc
68605,πορεύησθε,present,middle,subj,2,pl,present subj
68610,πορεύσομαι,future,middle,indc,1,sg,future indc
68616,παιδεύσω,future,active,indc,1,sg,future indc
68624,φάγεσθε,future,middle,indc,2,pl,future indc
68632,ἐρημώσω,future,active,indc,1,sg,future indc
68636,ἐξολεθρεύσω,future,active,indc,1,sg,future indc
68640,θήσω,future,active,indc,1,sg,future indc
68647,προσοχθιεῖ,future,active,indc,3,sg,future indc
68651,θήσω,future,active,indc,1,sg,future indc
68656,ἐξερημώσω,future,active,indc,1,sg,future indc
68666,ἐξερημώσω,future,active,indc,1,sg,future indc
68672,θαυμάσονται,future,middle,indc,3,pl,future indc
68685,ἐξαναλώσει,future,active,indc,3,sg,future indc
68689,ἔσται,future,middle,indc,3,sg,future indc
68715,εὐδοκήσει,future,active,indc,3,sg,future indc
68736,ἐπάξω,future,active,indc,1,sg,future indc
68744,διώκοντος,present,active,ptcp,,sg,present ptcp
68750,φεύξονται,future,middle,indc,3,pl,future indc
68754,πεσοῦνται,future,middle,indc,3,pl,future indc
68759,ὑπερόψεται,future,middle,indc,3,sg,future indc
68779,ἀπολεῖσθε,future,middle,indc,2,pl,future indc
68784,κατέδεται,future,middle,indc,3,sg,future indc
68806,ἐξαγορεύσουσιν,future,active,indc,3,pl,future indc
68832,ἀπολῶ,future,active,indc,1,sg,future indc
68849,μνησθήσομαι,future,passsive,indc,1,sg,future indc
68922,μνησθήσομαι,future,passsive,indc,1,sg,future indc
68978,ἐρεῖς,future,active,indc,2,sg,future indc
68990,ἔσται,future,middle,indc,3,sg,future indc
69004,ἔσται,future,middle,indc,3,sg,future indc
69018,ἔσται,future,middle,indc,3,sg,future indc
69034,ἔσται,future,middle,indc,3,sg,future indc
69057,ἔσται,future,middle,indc,3,sg,future indc
69083,ἔσται,future,middle,indc,3,sg,future indc
69101,στήσεται,future,middle,indc,3,sg,future indc
69107,τιμήσεται,future,middle,indc,3,sg,future indc
69159,ἔσται,future,middle,indc,3,sg,future indc
69178,στήσει,future,active,indc,3,sg,future indc
69187,τιμήσεται,future,middle,indc,3,sg,future indc
69207,προσθήσει,future,active,indc,3,sg,future indc
69221,τιμήσεται,future,middle,indc,3,sg,future indc
69245,προσθήσει,future,active,indc,3,sg,future indc
69251,ἔσται,future,middle,indc,3,sg,future indc
69263,ἔσται,future,middle,indc,3,sg,future indc
69293,προσλογιεῖται,future,middle,indc,3,sg,future indc
69311,ἀνθυφαιρεθήσεται,future,passsive,indc,3,sg,future indc
69325,προσθήσει,future,active,indc,3,sg,future indc
69331,ἔσται,future,middle,indc,3,sg,future indc
69353,ἔσται,future,middle,indc,3,sg,future indc
69387,λογιεῖται,future,middle,indc,3,sg,future indc
69400,ἀποδώσει,future,active,indc,3,sg,future indc
69470,ἀλλάξει,future,active,indc,3,sg,future indc
69474,προσθήσει,future,active,indc,3,sg,future indc
69482,πραθήσεται,future,passsive,indc,3,sg,future indc
69589,,,,,,,
70377,παρεμβαλοῦσιν,future,active,indc,3,pl,future indc
70407,φυλάξουσιν,future,active,indc,3,pl,future indc
70650,ἀρθήσεται,future,passsive,indc,3,sg,future indc
70997,στήσεις,future,active,indc,2,sg,future indc
71005,λειτουργήσουσιν,future,active,indc,3,pl,future indc
71008,φυλάξουσιν,future,active,indc,3,pl,future indc
71028,φυλάξουσιν,future,active,indc,3,pl,future indc
71046,δώσεις,future,active,indc,2,sg,future indc
71071,φυλάξουσιν,future,active,indc,3,pl,future indc
71107,ἔσονται,future,middle,indc,3,pl,future indc
71571,λήμψῃ,future,middle,indc,2,sg,future indc
71659,ἔσονται,future,middle,indc,3,pl,future indc
71686,λήμψῃ,future,middle,indc,2,sg,future indc
71703,δώσεις,future,active,indc,2,sg,future indc
71829,εἰσελεύσεται,future,middle,indc,3,sg,future indc
71838,καθελοῦσιν,future,active,indc,3,pl,future indc
71844,κατακαλύψουσιν,future,active,indc,3,pl,future indc
71851,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
71857,ἐπιβαλοῦσιν,future,active,indc,3,pl,future indc
71865,διεμβαλοῦσιν,future,active,indc,3,pl,future indc
71876,,,,,,,
71901,ἐπιβαλοῦσιν,future,active,indc,3,pl,future indc
71907,καλύψουσιν,future,active,indc,3,pl,future indc
71914,διεμβαλοῦσιν,future,active,indc,3,pl,future indc
71918,λήμψονται,future,middle,indc,3,pl,future indc
71922,καλύψουσιν,future,active,indc,3,pl,future indc
71946,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
71957,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
71970,καλύψουσιν,future,active,indc,3,pl,future indc
71977,διεμβαλοῦσιν,future,active,indc,3,pl,future indc
71981,λήμψονται,future,middle,indc,3,pl,future indc
71994,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
71999,καλύψουσιν,future,active,indc,3,pl,future indc
72006,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
72011,ἐπιθήσει,future,active,indc,3,sg,future indc
72016,ἐπικαλύψουσιν,future,active,indc,3,pl,future indc
72021,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
72049,ἐπιβαλοῦσιν,future,active,indc,3,pl,future indc
72055,διεμβαλοῦσιν,future,active,indc,3,pl,future indc
72058,συντελέσουσιν,future,active,indc,3,pl,future indc
72092,ἀποθάνωσιν,aorist,active,subj,3,pl,aorist subj
72161,ζήσονται,future,middle,indc,3,pl,future indc
72176,καταστήσουσιν,future,active,indc,3,pl,future indc
72196,ἀποθανοῦνται,future,middle,indc,3,pl,future indc
72251,ἀρεῖ,future,active,indc,3,sg,future indc
72312,ποιήσουσιν,future,active,indc,3,pl,future indc
72332,ἐπισκέψῃ,aorist,active,subj,3,sg,aorist subj
72823,πλημμελήσῃ,aorist,active,subj,3,sg,aorist subj
72829,ἐξαγορεύσει,future,active,indc,3,sg,future indc
72835,ἀποδώσει,future,active,indc,3,sg,future indc
72845,ἀποδώσει,future,active,indc,3,sg,future indc
72922,ἐρεῖς,future,active,indc,2,sg,future indc
72930,παρίδῃ,aorist,active,subj,3,sg,aorist subj
72934,κοιμηθῇ,aorist,passsive,subj,3,sg,aorist subj
72940,λάθῃ,aorist,active,subj,3,sg,aorist subj
72945,κρύψῃ,aorist,active,subj,3,sg,aorist subj
72958,ἐπέλθῃ,aorist,active,subj,3,sg,aorist subj
72963,ζηλώσῃ,aorist,active,subj,3,sg,aorist subj
72975,ζηλώσῃ,aorist,active,subj,3,sg,aorist subj
72983,προσοίσει,future,active,indc,3,sg,future indc
72992,προσοίσει,future,active,indc,3,sg,future indc
73019,προσάξει,future,active,indc,3,sg,future indc
73024,στήσει,future,active,indc,3,sg,future indc
73029,λήμψεται,future,middle,indc,3,sg,future indc
73051,ἐμβαλεῖ,future,active,indc,3,sg,future indc
73056,στήσει,future,active,indc,3,sg,future indc
73066,ἀποκαλύψει,future,active,indc,3,sg,future indc
73072,δώσει,future,active,indc,3,sg,future indc
73094,ὁρκιεῖ,future,active,indc,3,sg,future indc
73099,ἐρεῖ,future,active,indc,3,sg,future indc
73143,ὁρκιεῖ,future,active,indc,3,sg,future indc
73154,ἐρεῖ,future,active,indc,3,sg,future indc
73182,εἰσελεύσεται,future,middle,indc,3,sg,future indc
73199,ἐρεῖ,future,active,indc,3,sg,future indc
73205,γράψει,future,active,indc,3,sg,future indc
73217,ἐξαλείψει,future,active,indc,3,sg,future indc
73223,ποτιεῖ,future,active,indc,3,sg,future indc
73234,εἰσελεύσεται,future,middle,indc,3,sg,future indc
73243,λήμψεται,future,middle,indc,3,sg,future indc
73255,ἐπιθήσει,future,active,indc,3,sg,future indc
73263,προσοίσει,future,active,indc,3,sg,future indc
73269,δράξεται,future,middle,indc,3,sg,future indc
73278,ἀνοίσει,future,active,indc,3,sg,future indc
73291,,,,,,,
73296,ἔσται,future,middle,indc,3,sg,future indc
73305,εἰσελεύσεται,future,middle,indc,3,sg,future indc
73314,πρησθήσεται,future,passsive,indc,3,sg,future indc
73317,διαπεσεῖται,future,middle,indc,3,sg,future indc
73320,ἔσται,future,middle,indc,3,sg,future indc
73338,ἔσται,future,middle,indc,3,sg,future indc
73340,ἐκσπερματιεῖ,future,active,indc,3,sg,future indc
73352,μιανθῇ,aorist,passsive,subj,3,sg,aorist subj
73361,ζηλώσῃ,aorist,active,subj,3,sg,aorist subj
73365,στήσει,future,active,indc,3,sg,future indc
73373,ποιήσει,future,active,indc,3,sg,future indc
73384,ἔσται,future,middle,indc,3,sg,future indc
73409,ἐρεῖς,future,active,indc,2,sg,future indc
73536,μιανθήσεται,future,passsive,indc,3,sg,future indc
73540,ξυρήσεται,future,middle,indc,3,sg,future indc
73572,ποιήσει,future,active,indc,3,sg,future indc
73583,ἐξιλάσεται,future,middle,indc,3,sg,future indc
73592,ἁγιάσει,future,active,indc,3,sg,future indc
73601,ἡγιάσθη,aorist,passsive,indc,3,sg,aorist indc
73608,προσάξει,future,active,indc,3,sg,future indc
73640,προσάξει,future,active,indc,3,sg,future indc
73687,προσοίσει,future,active,indc,3,sg,future indc
73694,ποιήσει,future,active,indc,3,sg,future indc
73714,ποιήσει,future,active,indc,3,sg,future indc
73723,ξυρήσεται,future,middle,indc,3,sg,future indc
73733,ἐπιθήσει,future,active,indc,3,sg,future indc
73739,ἐπιθήσει,future,active,indc,3,sg,future indc
73749,λήμψεται,future,middle,indc,3,sg,future indc
73771,ἐπιθήσει,future,active,indc,3,sg,future indc
73781,προσοίσει,future,active,indc,3,sg,future indc
73877,,,,,,,
73978,ἔσονται,future,middle,indc,3,pl,future indc
73986,δώσεις,future,active,indc,2,sg,future indc
75256,ἐρεῖς,future,active,indc,2,sg,future indc
75331,ἀφαγνιεῖς,future,active,indc,2,sg,future indc
75344,ἐπελεύσεται,future,middle,indc,3,sg,future indc
75350,πλυνοῦσιν,future,active,indc,3,pl,future indc
75353,ἔσονται,future,middle,indc,3,pl,future indc
75355,λήμψονται,future,middle,indc,3,pl,future indc
75375,προσάξεις,future,active,indc,2,sg,future indc
75384,συνάξεις,future,active,indc,2,sg,future indc
75391,προσάξεις,future,active,indc,2,sg,future indc
75399,ἐπιθήσουσιν,future,active,indc,3,pl,future indc
75408,ἀφοριεῖ,future,active,indc,3,sg,future indc
75422,ἔσονται,future,middle,indc,3,pl,future indc
75457,στήσεις,future,active,indc,2,sg,future indc
75469,ἀποδώσεις,future,active,indc,2,sg,future indc
75475,διαστελεῖς,future,active,indc,2,sg,future indc
75484,ἔσονται,future,middle,indc,3,pl,future indc
75500,καθαριεῖς,future,active,indc,2,sg,future indc
75503,ἀποδώσεις,future,active,indc,2,sg,future indc
75731,λειτουργήσει,future,active,indc,3,sg,future indc
75953,ποιήσει,future,active,indc,3,sg,future indc
76005,ὑστερήσῃ,aorist,active,subj,3,sg,aorist subj
76011,ἐξολεθρευθήσεται,future,passsive,indc,3,sg,future indc
76037,ποιήσει,future,active,indc,3,sg,future indc
76163,φυλάξονται,future,middle,indc,3,pl,future indc
76203,ἀναβῇ,aorist,active,subj,3,sg,aorist subj
76210,ἀπαροῦσιν,future,active,indc,3,pl,future indc
76216,ἀναβῇ,aorist,active,subj,3,sg,aorist subj
76220,ἀπαροῦσιν,future,active,indc,3,pl,future indc
76282,ἔσονταί,future,middle,indc,3,pl,future indc
76295,σαλπίσεις,future,active,indc,2,sg,future indc
76298,συναχθήσεται,future,passsive,indc,3,sg,future indc
76313,προσελεύσονται,future,middle,indc,3,pl,future indc
76321,σαλπιεῖτε,present,active,subj,2,pl,present subj
76324,ἐξαροῦσιν,future,active,indc,3,pl,future indc
76331,σαλπιεῖτε,present,active,subj,2,pl,present subj
76335,ἐξαροῦσιν,future,active,indc,3,pl,future indc
76364,ἔσται,future,middle,indc,3,sg,future indc
76384,σημανεῖτε,future,active,indc,2,pl,future indc
76388,ἀναμνησθήσεσθε,future,passsive,indc,2,pl,future indc
76394,διασωθήσεσθε,future,passsive,indc,2,pl,future indc
76409,σαλπιεῖτε,present,active,subj,2,pl,present subj
76419,ἔσται,future,middle,indc,3,sg,future indc
76517,καθελοῦσιν,future,active,indc,3,pl,future indc
76521,ἐξαροῦσιν,future,active,indc,3,pl,future indc
76531,ἐξῆραν,aorist,active,indc,3,pl,aorist indc
76562,ἐξαροῦσιν,future,active,indc,3,pl,future indc
76569,στήσουσιν,future,active,indc,3,pl,future indc
76576,ἐξαροῦσιν,future,active,indc,3,pl,future indc
76608,ἐξαροῦσιν,future,active,indc,3,pl,future indc
76677,ποιήσομεν,future,active,indc,1,pl,future indc
76713,ἔσῃ,future,middle,indc,2,sg,future indc
76718,ἔσται,future,middle,indc,3,sg,future indc
76723,ἔσται,future,middle,indc,3,sg,future indc
76733,ποιήσομεν,future,active,indc,1,pl,future indc
76926,συνέλεγον,imperfect,active,indc,3,pl,imperfect indc
76928,ἤληθον,imperfect,active,indc,3,pl,imperfect indc
76938,ἥψουν,imperfect,active,indc,3,pl,imperfect indc
76943,ἐποίουν,imperfect,active,indc,3,pl,imperfect indc
76947,ἦν,imperfect,active,indc,3,sg,imperfect indc
77128,ἄξεις,future,active,indc,2,sg,future indc
77134,στήσονται,future,middle,indc,3,pl,future indc
77138,καταβήσομαι,future,middle,indc,1,sg,future indc
77140,λαλήσω,future,active,indc,1,sg,future indc
77144,ἀφελῶ,future,active,indc,1,sg,future indc
77151,ἐπιθήσω,future,active,indc,1,sg,future indc
77154,συναντιλήμψονται,future,middle,indc,3,pl,future indc
77175,φάγεσθε,future,middle,indc,2,pl,future indc
77193,δώσει,future,active,indc,3,sg,future indc
77198,φάγεσθε,future,middle,indc,2,pl,future indc
77227,ἔσται,future,middle,indc,3,sg,future indc
77270,φάγονται,future,middle,indc,3,pl,future indc
77280,ἀρκέσει,future,active,indc,3,sg,future indc
77291,ἀρκέσει,future,active,indc,3,sg,future indc
78027,ἀναβήσεσθε,future,middle,indc,2,pl,future indc
78032,ὄψεσθε,future,middle,indc,2,pl,future indc
78099,προσκαρτερήσαντες,aorist,active,ptcp,,pl,aorist ptcp
78101,λήμψεσθε,future,middle,indc,2,pl,future indc
78333,κατακληρονομήσομεν,future,active,indc,1,pl,future indc
78555,εἰσάξει,future,active,indc,3,sg,future indc
78563,δώσει,future,active,indc,3,sg,future indc
78666,ἀκούσεται,future,middle,indc,3,sg,future indc
78680,,,,,,,
78723,ἐκτρίψεις,future,active,indc,2,sg,future indc
78733,ἐροῦσιν,future,active,indc,3,pl,future indc
78898,εἰσάξω,future,active,indc,1,sg,future indc
79029,εἰσάξω,future,active,indc,1,sg,future indc
79032,κληρονομήσουσιν,future,active,indc,3,pl,future indc
79058,ἀνοίσουσιν,future,active,indc,3,pl,future indc
79092,γνώσεσθε,future,middle,indc,2,pl,future indc
79216,ἀναβησόμεθα,future,middle,indc,1,pl,future indc
79262,πεσεῖσθε,future,middle,indc,2,pl,future indc
79331,ἐρεῖς,future,active,indc,2,sg,future indc
79343,ποιήσεις,future,active,indc,2,sg,future indc
79373,προσοίσει,future,active,indc,3,sg,future indc
79454,προσοίσει,future,active,indc,3,sg,future indc
79546,ποιήσει,future,active,indc,3,sg,future indc
79606,ἐρεῖς,future,active,indc,2,sg,future indc
79619,ἔσται,future,middle,indc,3,sg,future indc
79687,ἔσται,future,middle,indc,3,sg,future indc
79697,ποιήσει,future,active,indc,3,sg,future indc
79726,ἐξιλάσεται,future,middle,indc,3,sg,future indc
79735,ἀφεθήσεται,future,passsive,indc,3,sg,future indc
79756,ἀφεθήσεται,future,passsive,indc,3,sg,future indc
79785,προσάξει,future,active,indc,3,sg,future indc
79792,ἐξιλάσεται,future,middle,indc,3,sg,future indc
79811,,,,,,,
79855,ἐξολεθρευθήσεται,future,passsive,indc,3,sg,future indc
79985,ἐρεῖς,future,active,indc,2,sg,future indc
79988,ποιησάτωσαν,aorist,active,impv,3,pl,aorist impv
79997,ἐπιθήσετε,future,active,indc,2,pl,future indc
80005,ἔσται,future,middle,indc,3,sg,future indc
80010,ὄψεσθε,future,middle,indc,2,pl,future indc
80013,μνησθήσεσθε,future,passsive,indc,2,pl,future indc
80019,ποιήσετε,future,active,indc,2,pl,future indc
80036,ποιήσητε,aorist,active,subj,2,pl,aorist subj
80041,ἔσεσθε,future,middle,indc,2,pl,future indc
80159,προσηγάγετο,aorist,middle,indc,3,sg,aorist indc
80190,ἔσται,future,middle,indc,3,sg,future indc
80253,ζητεῖτε,present,active,indc,2,pl,present indc
80381,ἐπιθήσετε,future,active,indc,2,pl,future indc
80385,προσάξετε,future,active,indc,2,pl,future indc
80623,ἀνοίξασα,aorist,active,ptcp,,sg,aorist ptcp
80629,καταπίεται,future,middle,indc,3,sg,future indc
80637,καταβήσονται,future,middle,indc,3,pl,future indc
80641,γνώσεσθε,future,middle,indc,2,pl,future indc
81110,θήσεις,future,active,indc,2,sg,future indc
81123,ἔσται,future,middle,indc,3,sg,future indc
81132,περιελῶ,future,active,indc,1,sg,future indc
81353,φυλάξονται,future,middle,indc,3,pl,future indc
81379,προστεθήσονται,future,passsive,indc,3,pl,future indc
81382,φυλάξονται,future,middle,indc,3,pl,future indc
81398,φυλάξεσθε,future,middle,indc,2,pl,future indc
81460,λειτουργήσετε,future,active,indc,2,pl,future indc
81801,λειτουργήσει,future,active,indc,3,sg,future indc
81865,ἐρεῖς,future,active,indc,2,sg,future indc
81884,ἀφελεῖτε,future,active,indc,2,pl,future indc
81893,λογισθήσεται,future,passsive,indc,3,sg,future indc
81925,δώσετε,future,active,indc,2,pl,future indc
81949,ἐρεῖς,future,active,indc,2,sg,future indc
81957,λογισθήσεται,future,passsive,indc,3,sg,future indc
81969,ἔδεσθε,future,middle,indc,2,pl,future indc
82045,δώσεις,future,active,indc,2,sg,future indc
82052,ἐξάξουσιν,future,active,indc,3,pl,future indc
82061,σφάξουσιν,future,active,indc,3,pl,future indc
82066,λήμψεται,future,middle,indc,3,sg,future indc
82075,ῥανεῖ,future,active,indc,3,sg,future indc
82086,κατακαύσουσιν,future,active,indc,3,pl,future indc
82104,λήμψεται,future,middle,indc,3,sg,future indc
82115,ἐμβαλοῦσιν,future,active,indc,3,pl,future indc
82122,πλυνεῖ,future,active,indc,3,sg,future indc
82127,λούσεται,future,middle,indc,3,sg,future indc
82139,ἔσται,future,middle,indc,3,sg,future indc
82155,λούσεται,future,middle,indc,3,sg,future indc
82161,ἔσται,future,middle,indc,3,sg,future indc
82166,συνάξει,future,active,indc,3,sg,future indc
82174,ἀποθήσει,future,active,indc,3,sg,future indc
82184,ἔσται,future,middle,indc,3,sg,future indc
82197,πλυνεῖ,future,active,indc,3,sg,future indc
82207,ἔσται,future,middle,indc,3,sg,future indc
82212,ἔσται,future,middle,indc,3,sg,future indc
82236,ἔσται,future,middle,indc,3,sg,future indc
82290,ἐκτριβήσεται,future,passsive,indc,3,sg,future indc
82367,λήμψονται,future,middle,indc,3,pl,future indc
82377,ἐκχεοῦσιν,future,active,indc,3,pl,future indc
82384,λήμψεται,future,middle,indc,3,sg,future indc
82387,βάψει,future,active,indc,3,sg,future indc
82394,περιρρανεῖ,future,active,indc,3,sg,future indc
82430,περιρρανεῖ,future,active,indc,3,sg,future indc
82448,ἀφαγνισθήσεται,future,passsive,indc,3,sg,future indc
82455,πλυνεῖ,future,active,indc,3,sg,future indc
82458,λούσεται,future,middle,indc,3,sg,future indc
82463,ἔσται,future,middle,indc,3,sg,future indc
82475,ἐξολεθρευθήσεται,future,passsive,indc,3,sg,future indc
82497,ἔσται,future,middle,indc,3,sg,future indc
82686,λαλήσατε,aorist,active,impv,2,pl,aorist impv
82693,δώσει,future,active,indc,3,sg,future indc
82696,ἐξοίσετε,future,active,indc,2,pl,future indc
82703,ποτιεῖτε,future,active,indc,2,pl,future indc
82938,δώσω,future,active,indc,1,sg,future indc
83051,ἔνδυσον,aorist,active,impv,2,sg,aorist impv
83059,ἀποθανέτω,aorist,active,impv,3,sg,aorist impv
83167,ἀναθεματιῶ,future,active,indc,1,sg,future indc
83314,ἔσται,future,middle,indc,3,sg,future indc
83319,ἰδὼν,aorist,active,ptcp,,sg,aorist ptcp
83322,ζήσεται,future,middle,indc,3,sg,future indc
83334,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
83342,ἐπέβλεψεν,aorist,active,indc,3,sg,aorist indc
83348,ἔζη,imperfect,active,indc,3,sg,imperfect indc
83438,πρόσκειται,present,middle,indc,3,sg,present indc
83774,ἐποίησας,aorist,active,indc,2,sg,aorist indc
83983,ἀποκριθήσομαι,future,passsive,indc,1,sg,future indc
84047,ἐκβαλῶ,future,active,indc,1,sg,future indc
84745,ἀναγγελῶ,future,active,indc,1,sg,future indc
85026,λαλήσει,future,active,indc,3,sg,future indc
85034,εὐλογήσω,future,active,indc,1,sg,future indc
85154,καταρᾶσαί,aorist,middle,impv,2,sg,aorist impv
85499,ἀναστήσεται,future,middle,indc,3,sg,future indc
85504,θραύσει,future,active,indc,3,sg,future indc
85513,ἔσται,future,middle,indc,3,sg,future indc
85517,ἔσται,future,middle,indc,3,sg,future indc
85530,ἀπολεῖ,future,active,indc,3,sg,future indc
85595,κακώσουσιν,future,active,indc,3,pl,future indc
85598,κακώσουσιν,future,active,indc,3,pl,future indc
85835,ἔσται,future,middle,indc,3,sg,future indc
85904,πατάξατε,aorist,active,impv,2,pl,aorist impv
87032,περιθήσεις,future,active,indc,2,sg,future indc
87052,περιθήσετε,future,active,indc,2,pl,future indc
87063,δώσετε,future,active,indc,2,pl,future indc
87074,δώσετε,future,active,indc,2,pl,future indc
87087,δώσετε,future,active,indc,2,pl,future indc
87098,κληρονομήσει,future,active,indc,3,sg,future indc
87101,ἔσται,future,middle,indc,3,sg,future indc
87137,ὄψει,future,middle,indc,2,sg,future indc
87140,προστεθήσῃ,future,passsive,indc,2,sg,future indc
87236,ἐπιθήσεις,future,active,indc,2,sg,future indc
87241,στήσεις,future,active,indc,2,sg,future indc
87255,ἐντελῇ,future,middle,indc,2,sg,future indc
87260,δώσεις,future,active,indc,2,sg,future indc
87278,ἐπερωτήσουσιν,future,active,indc,3,pl,future indc
87355,ἐρεῖς,future,active,indc,2,sg,future indc
87371,ἐρεῖς,future,active,indc,2,sg,future indc
87667,προσάξετε,future,active,indc,2,pl,future indc
87798,προσάξετε,future,active,indc,2,pl,future indc
87892,ποιήσετε,future,active,indc,2,pl,future indc
87987,κακώσετε,future,active,indc,2,pl,future indc
87995,προσοίσετε,future,active,indc,2,pl,future indc
88082,ἑορτάσετε,future,active,indc,2,pl,future indc
88089,προσάξετε,future,active,indc,2,pl,future indc
88474,προσάξετε,future,active,indc,2,pl,future indc
88608,ὁρίσηται,aorist,middle,subj,3,sg,aorist subj
88616,ἀκούσῃ,aorist,active,subj,3,sg,aorist subj
88627,παρασιωπήσῃ,aorist,active,subj,3,sg,aorist subj
88631,στήσονται,future,middle,indc,3,pl,future indc
88685,ἀκούσῃ,aorist,active,subj,3,sg,aorist subj
88691,,,,,,,
88694,στήσονται,future,middle,indc,3,pl,future indc
88712,,,,,,,
88754,ἀκούσῃ,aorist,active,subj,3,sg,aorist subj
88757,παρασιωπήσῃ,aorist,active,subj,3,sg,aorist subj
88763,στήσονται,future,middle,indc,3,pl,future indc
88825,στήσει,future,active,indc,3,sg,future indc
88851,λήμψεται,future,middle,indc,3,sg,future indc
89326,καθαρισθήσεται,future,passsive,indc,3,sg,future indc
89345,πλυνεῖσθε,future,middle,indc,2,pl,future indc
89353,καθαρισθήσεσθε,future,passsive,indc,2,pl,future indc
89391,διελεῖτε,future,active,indc,2,pl,future indc
89410,ἀφελεῖτε,future,active,indc,2,pl,future indc
89449,δώσεις,future,active,indc,2,sg,future indc
89485,δώσεις,future,active,indc,2,sg,future indc
90171,προσθεῖναι,aorist,active,infv,,,aorist infv
90179,ἀνομήσετε,future,active,indc,2,pl,future indc
90216,κατοικήσει,future,active,indc,3,sg,future indc
90277,παρελεύσεται,future,middle,indc,3,sg,future indc
90294,κατακυριευθῇ,aorist,passsive,subj,3,sg,aorist subj
90304,ἔσεσθε,future,middle,indc,2,pl,future indc
90312,ἔσται,future,middle,indc,3,sg,future indc
90444,κατακυριεύσητε,aorist,active,subj,2,pl,aorist subj
90450,δώσετε,future,active,indc,2,pl,future indc
90465,συγκατακληρονομηθήσονται,aorist,passsive,subj,2,sg,aorist subj
91266,ἐρεῖς,future,active,indc,2,sg,future indc
91278,ἀπολεῖτε,future,active,indc,2,pl,future indc
91287,ἐξαρεῖτε,future,active,indc,2,pl,future indc
91303,ἀπολεῖτε,future,active,indc,2,pl,future indc
91308,κατοικήσετε,future,active,indc,2,pl,future indc
91320,κατακληρονομήσετε,future,active,indc,2,pl,future indc
91365,ἔσται,future,middle,indc,3,sg,future indc
91379,ἐχθρεύσουσιν,future,active,indc,3,pl,future indc
91389,ἔσται,future,middle,indc,3,sg,future indc
91410,ἐρεῖς,future,active,indc,2,sg,future indc
91432,ἔσται,future,middle,indc,3,sg,future indc
91443,ἔσται,future,middle,indc,3,sg,future indc
91454,κυκλώσει,future,active,indc,3,sg,future indc
91463,παρελεύσεται,future,middle,indc,3,sg,future indc
91466,ἔσται,future,middle,indc,3,sg,future indc
91473,ἐξελεύσεται,future,middle,indc,3,sg,future indc
91476,παρελεύσεται,future,middle,indc,3,sg,future indc
91479,κυκλώσει,future,active,indc,3,sg,future indc
91487,ἔσται,future,middle,indc,3,sg,future indc
91495,ἔσται,future,middle,indc,3,sg,future indc
91533,ἔσται,future,middle,indc,3,sg,future indc
91539,ἐξελεύσεται,future,middle,indc,3,sg,future indc
91544,ἔσται,future,middle,indc,3,sg,future indc
91553,καταμετρήσετε,future,active,indc,2,pl,future indc
91562,καταβήσεται,future,middle,indc,3,sg,future indc
91575,καταβήσεται,future,middle,indc,3,sg,future indc
91579,,,,,,,
91586,καταβήσεται,future,middle,indc,3,sg,future indc
91592,ἔσται,future,middle,indc,3,sg,future indc
91830,δώσουσιν,future,active,indc,3,pl,future indc
91851,ἔσονται,future,middle,indc,3,pl,future indc
91888,μετρήσεις,future,active,indc,2,sg,future indc
92025,ἐρεῖς,future,active,indc,2,sg,future indc
92036,διαστελεῖτε,future,active,indc,2,pl,future indc
92044,φυγεῖν,aorist,active,infv,,,aorist infv
92052,ἔσονται,future,middle,indc,3,pl,future indc
92273,κρινεῖ,future,active,indc,3,sg,future indc
92290,ἐξελεῖται,future,middle,indc,3,sg,future indc
92302,ἀποκαταστήσουσιν,future,active,indc,3,pl,future indc
92313,κατοικήσει,future,active,indc,3,sg,future indc
92342,εὕρῃ,aorist,active,subj,3,sg,aorist subj
92354,φονεύσῃ,aorist,active,subj,3,sg,aorist subj
92389,ἔσται,future,middle,indc,3,sg,future indc
92575,ἔσονται,future,middle,indc,3,pl,future indc
92586,ἀφαιρεθήσεται,future,passsive,indc,3,sg,future indc
92592,προστεθήσεται,future,passsive,indc,3,sg,future indc
92614,προστεθήσεται,future,passsive,indc,3,sg,future indc
93124,κρίνατε,aorist,active,impv,2,pl,aorist impv
93167,ἀκούσομαι,future,middle,indc,1,sg,future indc
