bhsa_node,mother_clause,mother_type,mother_verbtype,mother_rela,mother_domain2,daught_clause,daught_type,daught_verbtype,daught_rela,daught_domain2
320859,אַשְׁרֵ֤י׀ ,NmCl,Ø,Main,Q,,,,,
320861,אַשְׁרֵ֤י׀ ,NmCl,Ø,Main,Q,נֹ֤ורָאֹ֨ות׀ בְּצֶ֣דֶק תַּ֭עֲנֵנוּ ,xYq0,yqtl,Main,Q
320870,נִ֭שְׂבְּעָה בְּט֣וּב בֵּיתֶ֑ךָ קְ֝דֹ֗שׁ הֵיכָלֶֽךָ׃ ,ZYq0,yqtl,Main,Q,אֱלֹהֵ֣י יִשְׁעֵ֑נוּ מִבְטָ֥ח כָּל־קַצְוֵי־אֶ֝֗רֶץ וְיָ֣ם רְחֹקִֽים׃ ,Voct,Ø,Main,Q
320905,נֹ֤ורָאֹ֨ות׀ בְּצֶ֣דֶק תַּ֭עֲנֵנוּ ,xYq0,yqtl,Main,Q,פָּקַ֥דְתָּ הָאָ֨רֶץ׀ ,ZQt0,qtl,Main,Q
320912,פָּקַ֥דְתָּ הָאָ֨רֶץ׀ ,ZQt0,qtl,Main,Q,פֶּ֣לֶג אֱ֭לֹהִים מָ֣לֵא מָ֑יִם ,XQtl,qtl,Main,Q
320917,רַבַּ֬ת תַּעְשְׁרֶ֗נָּה ,xYq0,yqtl,Main,Q,כִּי־כֵ֥ן תְּכִינֶֽהָ׃ ,xYq0,yqtl,SubAdv,Q
320921,תָּכִ֥ין דְּ֝גָנָ֗ם ,ZYq0,yqtl,Main,Q,,,,,
320928,נַחֵ֣ת גְּדוּדֶ֑יהָ ,ZIm0,impv,Main,Q,צִמְחָ֥הּ תְּבָרֵֽךְ׃ ,xYq0,yqtl,Main,Q
320930,בִּרְבִיבִ֥ים תְּ֝מֹגְגֶ֗נָּה ,xYq0,yqtl,Main,Q,,,,,
320936,עִ֭טַּרְתָּ שְׁנַ֣ת טֹובָתֶ֑ךָ ,ZQt0,qtl,Main,Q,,,,,
320938,עִ֭טַּרְתָּ שְׁנַ֣ת טֹובָתֶ֑ךָ ,ZQt0,qtl,Main,Q,וְ֝גִ֗יל גְּבָעֹ֥ות תַּחְגֹּֽרְנָה׃ ,WXYq,yqtl,Main,Q
320944,יִ֭רְעֲפוּ נְאֹ֣ות מִדְבָּ֑ר ,ZYqX,yqtl,Main,Q,,,,,
320951,לָבְשׁ֬וּ כָרִ֨ים׀ הַצֹּ֗אן ,ZQtX,qtl,Main,Q,,,,,
320953,לָבְשׁ֬וּ כָרִ֨ים׀ הַצֹּ֗אן ,ZQtX,qtl,Main,Q,אַף־יָשִֽׁירוּ׃ ,xYq0,yqtl,Main,Q
320955,יִ֝תְרֹועֲע֗וּ ,ZYq0,yqtl,Main,Q,,,,,
320982,מַה־נֹּורָ֣א מַעֲשֶׂ֑יךָ ,AjCl,Ø,Main,Q,כָּל־הָאָ֤רֶץ׀ יִשְׁתַּחֲו֣וּ לְ֭ךָ ,XYqt,yqtl,Main,Q
320988,בְּרֹ֥ב עֻ֝זְּךָ֗ יְֽכַחֲשׁ֖וּ לְךָ֣ אֹיְבֶֽיךָ׃ ,xYqX,yqtl,Main,Q,וִֽיזַמְּרוּ־לָ֑ךְ ,WYq0,yqtl,Main,Q
320991,כָּל־הָאָ֤רֶץ׀ יִשְׁתַּחֲו֣וּ לְ֭ךָ ,XYqt,yqtl,Main,Q,,,,,
320993,כָּל־הָאָ֤רֶץ׀ יִשְׁתַּחֲו֣וּ לְ֭ךָ ,XYqt,yqtl,Main,Q,סֶֽלָה׃ ,MSyn,Ø,Main,Q
321013,הָ֤פַךְ יָ֨ם׀ לְֽיַבָּשָׁ֗ה ,ZQt0,qtl,Main,Q,שָׁ֝֗ם נִשְׂמְחָה־בֹּֽו׃ ,xYq0,yqtl,Main,Q
321017,בַּ֭נָּהָר יַֽעַבְר֣וּ בְרָ֑גֶל ,xYq0,yqtl,Main,Q,,,,,
321027,מֹ֘שֵׁ֤ל בִּגְבוּרָתֹ֨ו׀ עֹולָ֗ם ,Ptcp,ptcp,Main,Q,,,,,
321031,מֹ֘שֵׁ֤ל בִּגְבוּרָתֹ֨ו׀ עֹולָ֗ם ,Ptcp,ptcp,Main,Q,סֶֽלָה׃ ,MSyn,Ø,Main,Q
321086,בָּרְכ֖וּ ,ZIm0,impv,Main,Q,אֲשַׁלֵּ֖ם לְךָ֣ נְדָרָֽי׃ ,ZYq0,yqtl,Main,Q
321090,אָבֹ֣וא בֵיתְךָ֣ בְעֹולֹ֑ות ,ZYq0,yqtl,Main,Q,אֲשֶׁר־פָּצ֥וּ שְׂפָתָ֑י ,xQtX,qtl,SubMod,Q
321105,אֲשַׁלֵּ֖ם לְךָ֣ נְדָרָֽי׃ ,ZYq0,yqtl,Main,Q,אֶ֥עֱשֶֽׂה בָקָ֖ר עִם־עַתּוּדִ֣ים ,ZYq0,yqtl,Main,Q
321110,עֹ֘לֹ֤ות מֵחִ֣ים אַעֲלֶה־לָּ֭ךְ עִם־קְטֹ֣רֶת אֵילִ֑ים ,xYq0,yqtl,Main,Q,סֶֽלָה׃ ,MSyn,Ø,Main,Q
321118,שִׁמְע֣וּ ,ZIm0,impv,Main,Q,כָּל־יִרְאֵ֣י אֱלֹהִ֑ים ,Voct,Ø,Main,Q
321139,אִם־רָאִ֣יתִי בְלִבִּ֑י ,xQt0,qtl,SubAdv,Q,,,,,
321166,,,,,,וִֽיבָרְכֵ֑נוּ ,WYq0,yqtl,Main,Q
321168,אֱלֹהִ֗ים יְחָנֵּ֥נוּ ,XYqt,yqtl,Main,Q,,,,,
321169,אֱלֹהִ֗ים יְחָנֵּ֥נוּ ,XYqt,yqtl,Main,Q,סֶֽלָה׃ ,MSyn,Ø,Main,Q
321183,אֱלֹהִ֗ים יְחָנֵּ֥נוּ ,XYqt,yqtl,Main,Q,אֱלֹהִ֑ים ,Voct,Ø,Main,Q
321186,יֹוד֖וּךָ עַמִּ֥ים׀ ,ZYqX,yqtl,Main,Q,יִֽשְׂמְח֥וּ ,ZYq0,yqtl,Main,Q
321189,יֹ֝וד֗וּךָ עַמִּ֥ים כֻּלָּֽם׃ ,ZYqX,yqtl,Main,Q,וִֽירַנְּנ֗וּ לְאֻ֫מִּ֥ים ,WYqX,yqtl,Main,Q
321191,יִֽשְׂמְח֥וּ ,ZYq0,yqtl,Main,Q,,,,,
321194,יִֽשְׂמְח֥וּ ,ZYq0,yqtl,Main,Q,וּלְאֻמִּ֓ים׀ ,CPen,Ø,SubAdv,Q
321202,וּלְאֻמִּ֓ים׀ ,CPen,Ø,SubAdv,Q,סֶֽלָה׃ ,MSyn,Ø,Main,Q
321204,יֹ֝וד֗וּךָ עַמִּ֥ים כֻּלָּֽם׃ ,ZYqX,yqtl,Main,Q,אֱלֹהִ֑ים ,Voct,Ø,Main,Q
321207,יֹוד֖וּךָ עַמִּ֥ים׀ ,ZYqX,yqtl,Main,Q,אֶ֭רֶץ נָתְנָ֣ה יְבוּלָ֑הּ ,XQtl,qtl,Main,Q
321213,אֱלֹהִ֗ים יְחָנֵּ֥נוּ ,XYqt,yqtl,Main,Q,יְבָרְכֵ֥נוּ אֱלֹהִ֑ים ,ZYqX,yqtl,Main,Q
321216,יְ֝בָרְכֵ֗נוּ אֱלֹהִ֥ים אֱלֹהֵֽינוּ׃ ,ZYqX,yqtl,Main,Q,וְיִֽירְא֥וּ אֹ֝תֹ֗ו כָּל־אַפְסֵי־אָֽרֶץ׃ ,WYqX,yqtl,Main,Q
321219,יְבָרְכֵ֥נוּ אֱלֹהִ֑ים ,ZYqX,yqtl,Main,Q,,,,,
321231,,,,,,יָפ֣וּצוּ אֹויְבָ֑יו ,ZYqX,yqtl,Main,Q
321233,יָק֣וּם אֱ֭לֹהִים ,ZYqX,yqtl,Main,Q,וְיָנ֥וּסוּ מְ֝שַׂנְאָ֗יו מִפָּנָֽיו׃ ,WYqX,yqtl,Main,Q
321236,יָפ֣וּצוּ אֹויְבָ֑יו ,ZYqX,yqtl,Main,Q,,,,,
321243,יָפ֣וּצוּ אֹויְבָ֑יו ,ZYqX,yqtl,Main,Q,כְּהִנְדֹּ֥ף עָשָׁ֗ן ,InfC,infc,SubAdv,Q
321250,יָפ֣וּצוּ אֹויְבָ֑יו ,ZYqX,yqtl,Main,Q,כְּהִמֵּ֣ס דֹּ֭ונַג מִפְּנֵי־אֵ֑שׁ ,InfC,infc,SubAdv,Q
321257,יֹאבְד֥וּ רְ֝שָׁעִ֗ים מִפְּנֵ֥י אֱלֹהִֽים׃ ,ZYqX,yqtl,Main,Q,יַֽ֭עַלְצוּ לִפְנֵ֥י אֱלֹהִ֗ים ,ZYq0,yqtl,Main,Q
321258,וְֽצַדִּיקִ֗ים יִשְׂמְח֣וּ ,WXYq,yqtl,Main,Q,וְיָשִׂ֥ישׂוּ בְשִׂמְחָֽה׃ ,WYq0,yqtl,Main,Q
321263,יַֽ֭עַלְצוּ לִפְנֵ֥י אֱלֹהִ֗ים ,ZYq0,yqtl,Main,Q,,,,,
321335,אֱֽלֹהִ֗ים ,Voct,Ø,Main,Q,אֱלֹהִ֑ים ,Voct,Ø,Main,Q
321345,גֶּ֣שֶׁם נְ֭דָבֹות תָּנִ֣יף ,xYq0,yqtl,Main,Q,אֱלֹהִֽים׃ ,Voct,Ø,Main,Q
321353,יָק֣וּם אֱ֭לֹהִים ,ZYqX,yqtl,Main,Q,הַֽ֝מְבַשְּׂרֹ֗ות צָבָ֥א רָֽב׃ ,NmCl,Ø,Main,Q
321361,אֲדֹנָ֥י יִתֶּן־אֹ֑מֶר ,XYqt,yqtl,Main,Q,יִדֹּד֑וּן ,ZYq0,yqtl,Main,Q
321362,מַלְכֵ֣י צְ֭בָאֹות יִדֹּד֣וּן ,XYqt,yqtl,Main,Q,,,,,
321366,מַלְכֵ֣י צְ֭בָאֹות יִדֹּד֣וּן ,XYqt,yqtl,Main,Q,,,,,
321369,מַלְכֵ֣י צְ֭בָאֹות יִדֹּד֣וּן ,XYqt,yqtl,Main,Q,כַּנְפֵ֣י יֹ֭ונָה נֶחְפָּ֣ה בַכֶּ֑סֶף ,Ptcp,ptcp,Main,Q
321388,מַלְכֵ֣י צְ֭בָאֹות יִדֹּד֣וּן ,XYqt,yqtl,Main,Q,בְּפָ֘רֵ֤שׂ שַׁדַּ֓י מְלָ֘כִ֤ים בָּ֗הּ ,InfC,infc,SubAdv,Q
321400,הַ֥ר גַּ֝בְנֻנִּ֗ים הַר־בָּשָֽׁן׃ ,NmCl,Ø,Main,Q,הָרִ֪ים גַּבְנֻ֫נִּ֥ים ,Voct,Ø,Main,Q
321411,לָ֤מָּה׀ תְּֽרַצְּדוּן֮ ,xYq0,yqtl,Main,Q,,,,,
321447,בָּ֤ר֣וּךְ אֲדֹנָי֮ ,Ptcp,ptcp,Main,Q,הָ֘אֵ֤ל יְֽשׁוּעָתֵ֬נוּ ,NmCl,Ø,Main,Q
321469,בָּ֤ר֣וּךְ אֲדֹנָי֮ ,Ptcp,ptcp,Main,Q,קָדְקֹ֥ד שֵׂעָ֑ר ,Ellp,Ø,Main,Q
321481,אָמַ֣ר אֲ֭דֹנָי ,ZQtX,qtl,Main,Q,אָ֝שִׁ֗יב מִֽמְּצֻלֹ֥ות יָֽם׃ ,ZYq0,yqtl,Main,Q
321482,מִבָּשָׁ֣ן אָשִׁ֑יב ,xYq0,yqtl,Main,Q,לְמַ֤עַן׀ תִּֽמְחַ֥ץ רַגְלְךָ֗ בְּ֫דָ֥ם ,xYq0,yqtl,SubAdv,Q
321487,אָ֝שִׁ֗יב מִֽמְּצֻלֹ֥ות יָֽם׃ ,ZYq0,yqtl,Main,Q,לְשֹׁ֥ון כְּלָבֶ֑יךָ מֵאֹיְבִ֥ים מִנֵּֽהוּ׃ ,NmCl,Ø,SubAdv,Q
321545,עוּזָּ֥ה ,ZIm0,impv,Main,Q,,,,,
321563,בִּזַּ֥ר עַ֝מִּ֗ים ,ZQt0,qtl,Main,Q,,,,,
321564,גְּעַ֨ר חַיַּ֪ת קָנֶ֡ה ,ZIm0,impv,Main,Q,כּ֥וּשׁ תָּרִ֥יץ יָ֝דָ֗יו לֵאלֹהִֽים׃ ,XYqt,yqtl,Main,Q
321569,יֶאֱתָ֣יוּ חַ֭שְׁמַנִּים מִנִּ֣י מִצְרָ֑יִם ,ZYqX,yqtl,Main,Q,,,,,
321590,שִׁ֣ירוּ לֵאלֹהִ֑ים ,ZIm0,impv,Main,Q,,,,,
321675,עָצְמ֣וּ מַ֭צְמִיתַי ,ZQtX,qtl,Main,Q,אֲשֶׁ֥ר לֹא־גָ֝זַ֗לְתִּי ,xQt0,qtl,SubArg,Q
321687,אַתָּ֣ה יָ֭דַעְתָּ לְאִוַּלְתִּ֑י ,XQtl,qtl,Main,Q,קֹוֶיךָ֮ ,Ptcp,ptcp,SubArg,Q
321694,אַל־יֵ֘בֹ֤שׁוּ בִ֨י׀ ,xYq0,yqtl,Main,Q,מְבַקְשֶׁ֑יךָ ,Ptcp,ptcp,SubArg,Q
321744,וָאֱהִ֖י לָהֶ֣ם לְמָשָֽׁל׃ ,Way0,wayq,SubAdv,Q,,,,,
321772,הַצִּילֵ֣נִי מִ֭טִּיט ,ZIm0,impv,Main,Q,,,,,
321773,הַצִּילֵ֣נִי מִ֭טִּיט ,ZIm0,impv,Main,Q,אַל־תִּשְׁטְפֵ֤נִי׀ שִׁבֹּ֣לֶת מַ֭יִם ,xYqX,yqtl,Main,Q
321781,אִנָּצְלָ֥ה מִ֝שֹּֽׂנְאַ֗י וּמִמַּֽעֲמַקֵּי־מָֽיִם׃ ,ZYq0,yqtl,Main,Q,וְאַל־תִּבְלָעֵ֣נִי מְצוּלָ֑ה ,WxYX,yqtl,Main,Q
321786,אַל־תִּשְׁטְפֵ֤נִי׀ שִׁבֹּ֣לֶת מַ֭יִם ,xYqX,yqtl,Main,Q,וְאַל־תֶּאְטַר־עָלַ֖י בְּאֵ֣ר פִּֽיהָ׃ ,WxYX,yqtl,Main,Q
321790,וְאַל־תִּבְלָעֵ֣נִי מְצוּלָ֑ה ,WxYX,yqtl,Main,Q,,,,,
321806,כְּרֹ֥ב רַ֝חֲמֶ֗יךָ פְּנֵ֣ה אֵלָֽי׃ ,xIm0,impv,Main,Q,,,,,
321858,וַיִּתְּנ֣וּ בְּבָרוּתִ֣י רֹ֑אשׁ ,Way0,wayq,Main,Q,,,,,
321860,לְמַ֖עַן אֹיְבַ֣י פְּדֵֽנִי׃ ,xIm0,impv,Main,Q,וְלִשְׁלֹומִ֥ים לְמֹוקֵֽשׁ׃ ,NmCl,Ø,Main,Q
321871,יְהִֽי־שֻׁלְחָנָ֣ם לִפְנֵיהֶ֣ם לְפָ֑ח ,ZYqX,yqtl,Main,Q,מֵרְאֹ֑ות ,InfC,infc,SubAdv,Q
321885,שְׁפָךְ־עֲלֵיהֶ֥ם זַעְמֶ֑ךָ ,ZIm0,impv,Main,Q,,,,,
321886,שְׁפָךְ־עֲלֵיהֶ֥ם זַעְמֶ֑ךָ ,ZIm0,impv,Main,Q,בְּ֝אָהֳלֵיהֶ֗ם אַל־יְהִ֥י יֹשֵֽׁב׃ ,xYqX,yqtl,Main,Q
321892,תְּהִי־טִֽירָתָ֥ם נְשַׁמָּ֑ה ,ZYqX,yqtl,Main,Q,כִּֽי־אַתָּ֣ה ,CPen,Ø,SubAdv,Q
321903,רָדָ֑פוּ ,ZQt0,qtl,Main,Q,,,,,
321910,תְּֽנָה־עָ֭וֹן עַל־עֲוֹנָ֑ם ,ZIm0,impv,Main,Q,,,,,
321913,תְּֽנָה־עָ֭וֹן עַל־עֲוֹנָ֑ם ,ZIm0,impv,Main,Q,וְעִ֥ם צַ֝דִּיקִ֗ים אַל־יִכָּתֵֽבוּ׃ ,WxY0,yqtl,Main,Q
321921,יִ֭מָּחֽוּ מִסֵּ֣פֶר חַיִּ֑ים ,ZYq0,yqtl,Main,Q,,,,,
321929,יְשׁוּעָתְךָ֖ ,Defc,Ø,Main,Q,,,,,
321930,הֹושִׁיעֵ֥נִי ,ZIm0,impv,Main,Q,וַאֲגַדְּלֶ֥נּוּ בְתֹודָֽה׃ ,WYq0,yqtl,Main,Q
321936,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר ,ZYq0,yqtl,Main,Q,,,,,
321940,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר ,ZYq0,yqtl,Main,Q,מַקְרִ֥ן ,Ptcp,ptcp,SubMod,Q
321950,רָא֣וּ עֲנָוִ֣ים ,ZQtX,qtl,Main,Q,דֹּרְשֵׁ֥י אֱ֝לֹהִ֗ים ,Voct,Ø,Main,Q
321954,דֹּרְשֵׁ֥י אֱ֝לֹהִ֗ים ,Voct,Ø,Main,Q,,,,,
321966,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר ,ZYq0,yqtl,Main,Q,יַ֝מִּ֗ים וְֽכָל־,Ellp,Ø,Main,Q
321977,יְֽ֭הַלְלוּהוּ שָׁמַ֣יִם וָאָ֑רֶץ ,ZYqX,yqtl,Main,Q,וְ֭יִבְנֶה עָרֵ֣י יְהוּדָ֑ה ,WYq0,yqtl,SubAdv,Q
321980,כִּ֤י אֱלֹהִ֨ים׀ יֹ֘ושִׁ֤יעַ צִיֹּ֗ון ,XYqt,yqtl,SubAdv,Q,וְיָ֥שְׁבוּ שָׁ֝֗ם ,WQt0,wqtl,SubAdv,Q
321991,כִּ֤י אֱלֹהִ֨ים׀ יֹ֘ושִׁ֤יעַ צִיֹּ֗ון ,XYqt,yqtl,SubAdv,Q,וְאֹהֲבֵ֥י שְׁ֝מֹ֗ו יִשְׁכְּנוּ־בָֽהּ׃ ,WXYq,yqtl,SubAdv,Q
321995,וְזֶ֣רַע עֲ֭בָדָיו יִנְחָל֑וּהָ ,WXYq,yqtl,SubAdv,Q,,,,,
322011,לְעֶזְרָ֥תִי חֽוּשָֽׁה׃ ,xIm0,impv,Main,Q,וְיַחְפְּרוּ֮ ,WYq0,yqtl,Main,Q
322013,יֵבֹ֣שׁוּ ,ZYq0,yqtl,Main,Q,,,,,
322016,יֵבֹ֣שׁוּ ,ZYq0,yqtl,Main,Q,וְיִכָּלְמ֑וּ חֲ֝פֵצֵ֗י רָעָתִֽי׃ ,WYqX,yqtl,Main,Q
322019,יִסֹּ֣גוּ אָ֭חֹור ,ZYq0,yqtl,Main,Q,,,,,
322022,יִסֹּ֣גוּ אָ֭חֹור ,ZYq0,yqtl,Main,Q,הָ֝אֹמְרִ֗ים ,Ptcp,ptcp,SubArg,Q
322030,יָ֭שׁוּבוּ עַל־עֵ֣קֶב בָּשְׁתָּ֑ם ,ZYq0,yqtl,Main,Q,וְיִשְׂמְח֨וּ׀ בְּךָ֗ כָּֽל־,WYqX,yqtl,Main,Q
322032,יָ֘שִׂ֤ישׂוּ ,ZYq0,yqtl,Main,Q,מְבַ֫קְשֶׁ֥יךָ ,Ptcp,ptcp,SubMod,Q
322037,יָ֘שִׂ֤ישׂוּ ,ZYq0,yqtl,Main,Q,יִגְדַּ֣ל אֱלֹהִ֑ים ,ZYqX,yqtl,Main,Q
322039,וְיֹאמְר֣וּ תָ֭מִיד ,WYq0,yqtl,Main,Q,,,,,
322057,עֶזְרִ֣י וּמְפַלְטִ֣י אַ֑תָּה ,NmCl,Ø,Main,Q,,,,,
322062,בְּךָֽ־,Defc,Ø,Main,Q,בְּצִדְקָתְךָ֗ תַּצִּילֵ֥נִי ,xYq0,yqtl,Main,Q
322067,אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,xYq0,yqtl,Main,Q,וּֽתְפַלְּטֵ֑נִי ,WYq0,yqtl,Main,Q
322069,בְּצִדְקָתְךָ֗ תַּצִּילֵ֥נִי ,xYq0,yqtl,Main,Q,,,,,
322130,כְּ֭מֹופֵת הָיִ֣יתִי לְרַבִּ֑ים ,xQt0,qtl,Main,Q,כָּל־הַ֝יֹּ֗ום תִּפְאַרְתֶּֽךָ׃ ,Ellp,Ø,Main,Q
322138,פַּ֭לְּטֵנִי מִיַּ֣ד רָשָׁ֑ע ,ZIm0,impv,Main,Q,כִּכְלֹ֥ות כֹּ֝חִ֗י ,InfC,infc,SubAdv,Q
322146,אַֽל־תַּ֭שְׁלִיכֵנִי לְעֵ֣ת זִקְנָ֑ה ,xYq0,yqtl,Main,Q,כִּֽי־אָמְר֣וּ אֹויְבַ֣י לִ֑י ,xQtX,qtl,SubAdv,Q
322168,אֱ֭לֹהִים ,Voct,Ø,Main,Q,,,,,
322174,לְעֶזְרָ֥תִי חֽוּשָׁה׃,xIm0,impv,Main,Q,יִכְלוּ֮ שֹׂטְנֵ֪י נַ֫פְשִׁ֥י ,ZYqX,yqtl,Main,Q
322175,יֵבֹ֣שׁוּ ,ZYq0,yqtl,Main,Q,,,,,
322178,יֵבֹ֣שׁוּ ,ZYq0,yqtl,Main,Q,מְ֝בַקְשֵׁ֗י רָעָתִֽי׃ ,Ptcp,ptcp,SubArg,Q
322187,יַֽעֲט֣וּ חֶ֭רְפָּה וּכְלִמָּ֑ה ,ZYq0,yqtl,Main,Q,וְ֝הֹוסַפְתִּ֗י עַל־כָּל־תְּהִלָּתֶֽךָ׃ ,WQt0,wqtl,Main,Q
322194,וַ֭אֲנִי תָּמִ֣יד אֲיַחֵ֑ל ,WXYq,yqtl,Main,Q,כָּל־הַיֹּ֥ום תְּשׁוּעָתֶ֑ךָ ,Ellp,Ø,Main,Q
322204,פִּ֤י׀ יְסַפֵּ֬ר צִדְקָתֶ֗ךָ ,XYqt,yqtl,Main,Q,,,,,
322209,פִּ֤י׀ יְסַפֵּ֬ר צִדְקָתֶ֗ךָ ,XYqt,yqtl,Main,Q,,,,,
322220,לִמַּדְתַּ֥נִי מִנְּעוּרָ֑י ,ZQt0,qtl,Main,Q,,,,,
322230,וְגַ֤ם עַד־זִקְנָ֨ה׀ וְשֵׂיבָה֮ ,Defc,Ø,Main,Q,,,,,
322232,וְגַ֤ם עַד־זִקְנָ֨ה׀ וְשֵׂיבָה֮ ,Defc,Ø,Main,Q,לְכָל־,Ellp,Ø,Main,Q
322238,לְכָל־,Ellp,Ø,Main,Q,,,,,
322257,אֲשֶׁ֤ר הִרְאִיתַ֨נִי ׀ צָרֹ֥ות רַבֹּ֗ות וְרָ֫עֹ֥ות ,Voct,qtl,SubAdv,Q,תְּחַיֵּ֑ינִי ,ZYq0,yqtl,Main,Q
322258,תָּשׁ֥וּב ,ZYq0,yqtl,Main,Q,,,,,
322264,וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ ,Defc,Ø,Main,Q,,,,,
322265,וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ ,Defc,Ø,Main,Q,,,,,
322266,תָּשׁ֥וּב ,ZYq0,yqtl,Main,Q,וְתִסֹּ֥ב ,WYq0,yqtl,Main,Q
322269,תֶּ֤רֶב׀ גְּֽדֻלָּתִ֗י ,ZYq0,yqtl,Main,Q,,,,,
322270,תֶּ֤רֶב׀ גְּֽדֻלָּתִ֗י ,ZYq0,yqtl,Main,Q,,,,,
322273,תָּשׁ֥וּב ,ZYq0,yqtl,Main,Q,אֲמִתְּךָ֪ ,Ellp,Ø,Main,Q
322279,גַּם־אֲנִ֤י׀ אֹודְךָ֣ בִכְלִי־נֶבֶל֮ ,XYqt,yqtl,Main,Q,קְ֝דֹ֗ושׁ יִשְׂרָאֵֽל׃ ,Voct,Ø,Main,Q
322285,אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור ,ZYq0,yqtl,Main,Q,כִּ֣י אֲזַמְּרָה־לָּ֑ךְ ,xYq0,yqtl,SubAdv,Q
322288,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי ,ZYqX,yqtl,Main,Q,,,,,
322299,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי ,ZYqX,yqtl,Main,Q,כִּי־בֹ֥שׁוּ ,xQt0,qtl,SubAdv,Q
322319,מִ֭שְׁפָּטֶיךָ לְמֶ֣לֶךְ תֵּ֑ן ,xIm0,impv,Main,Q,וַעֲנִיֶּ֥יךָ בְמִשְׁפָּֽט׃ ,Ellp,Ø,Main,Q
322327,יָדִ֣ין עַמְּךָ֣ בְצֶ֑דֶק ,ZYq0,yqtl,Main,Q,וּ֝גְבָעֹ֗ות בִּצְדָקָֽה׃ ,Ellp,Ø,Main,Q
322337,יָדִ֣ין עַמְּךָ֣ בְצֶ֑דֶק ,ZYq0,yqtl,Main,Q,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,ZYq0,yqtl,Main,Q
322340,יִשְׁפֹּ֤ט׀ עֲֽנִיֵּי־עָ֗ם ,ZYq0,yqtl,Main,Q,וִֽידַכֵּ֣א עֹושֵֽׁק׃ ,WYq0,yqtl,Main,Q
322345,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,ZYq0,yqtl,Main,Q,,,,,
322347,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,ZYq0,yqtl,Main,Q,,,,,
322356,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,ZYq0,yqtl,Main,Q,כִּ֝רְבִיבִ֗ים זַרְזִ֥יף אָֽרֶץ׃ ,Ellp,Ø,Main,Q
322365,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,ZYq0,yqtl,Main,Q,וְרֹ֥ב שָׁ֝לֹ֗ום עַד־בְּלִ֥י יָרֵֽחַ׃ ,Ellp,Ø,Main,Q
322376,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,ZYq0,yqtl,Main,Q,,,,,
322389,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,ZYq0,yqtl,Main,Q,וְ֝אֹיְבָ֗יו עָפָ֥ר יְלַחֵֽכוּ׃ ,WXYq,yqtl,Main,Q
322394,לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים ,xYqX,yqtl,Main,Q,,,,,
322400,לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים ,xYqX,yqtl,Main,Q,מַלְכֵ֥י שְׁבָ֥א וּ֝סְבָ֗א אֶשְׁכָּ֥ר יַקְרִֽיבוּ׃ ,XYqt,yqtl,Main,Q
322406,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,XYqt,yqtl,Main,Q,,,,,
322408,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,XYqt,yqtl,Main,Q,כָּל־גֹּויִ֥ם יַֽעַבְדֽוּהוּ׃ ,XYqt,yqtl,Main,Q
322414,וְיִשְׁתַּחֲווּ־לֹ֥ו כָל־מְלָכִ֑ים ,WYqX,yqtl,Main,Q,,,,,
322416,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,XYqt,yqtl,Main,Q,מְשַׁוֵּ֑עַ ,Ptcp,ptcp,SubMod,Q
322425,כִּֽי־יַ֭צִּיל אֶבְיֹ֣ון ,xYq0,yqtl,SubAdv,Q,וְנַפְשֹׁ֖ות אֶבְיֹונִ֣ים יֹושִֽׁיעַ׃ ,WxY0,yqtl,SubAdv,Q
322433,יָ֭חֹס עַל־דַּ֣ל וְאֶבְיֹ֑ון ,ZYq0,yqtl,SubAdv,Q,,,,,
