bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
322013,יֵבֹ֣שׁוּ ,583576,יֵבֹ֣שׁוּ ,Main,Q,yqtl,ZYq0,p3,BWC[,יבשׁו,,,,,,,,,,
322016,יֵבֹ֣שׁוּ ,583576,יֵבֹ֣שׁוּ ,Main,Q,yqtl,ZYq0,p3,BWC[,יבשׁו,וְיִכָּלְמ֑וּ חֲ֝פֵצֵ֗י רָעָתִֽי׃ ,583580,וְיִכָּלְמ֑וּ חֲ֝פֵצֵ֗י רָעָתִֽי׃ ,Main,Q,yqtl,WYqX,p3,KLM[,יכלמו
322019,יִסֹּ֣גוּ אָ֭חֹור ,583579,יִסֹּ֣גוּ אָ֭חֹור ,Main,Q,yqtl,ZYq0,p3,SWG[,יסגו,,,,,,,,,,
322022,יִסֹּ֣גוּ אָ֭חֹור ,583579,יִסֹּ֣גוּ אָ֭חֹור ,Main,Q,yqtl,ZYq0,p3,SWG[,יסגו,הָ֝אֹמְרִ֗ים ,583582,הָ֝אֹמְרִ֗ים ,SubArg,Q,ptcp,Ptcp,unknown,>MR[,אמרים
322030,יָ֭שׁוּבוּ עַל־עֵ֣קֶב בָּשְׁתָּ֑ם ,583581,יָ֭שׁוּבוּ עַל־עֵ֣קֶב בָּשְׁתָּ֑ם ,Main,Q,yqtl,ZYq0,p3,CWB[,ישׁובו,וְיִשְׂמְח֨וּ׀ בְּךָ֗ כָּֽל־,583585,וְיִשְׂמְח֨וּ׀ בְּךָ֗ כָּֽל־,Main,Q,yqtl,WYqX,p3,FMX[,ישׂמחו
322032,יָ֘שִׂ֤ישׂוּ ,583584,יָ֘שִׂ֤ישׂוּ ,Main,Q,yqtl,ZYq0,p3,FWF[,ישׂישׂו,מְבַ֫קְשֶׁ֥יךָ ,583586,מְבַ֫קְשֶׁ֥יךָ ,SubMod,Q,ptcp,Ptcp,unknown,BQC[,מבקשׁיך
322037,יָ֘שִׂ֤ישׂוּ ,583584,יָ֘שִׂ֤ישׂוּ ,Main,Q,yqtl,ZYq0,p3,FWF[,ישׂישׂו,יִגְדַּ֣ל אֱלֹהִ֑ים ,583588,יִגְדַּ֣ל אֱלֹהִ֑ים ,Main,Q,yqtl,ZYqX,p3,GDL[,יגדל
322039,וְיֹאמְר֣וּ תָ֭מִיד ,583587,וְיֹאמְר֣וּ תָ֭מִיד ,Main,Q,yqtl,WYq0,p3,>MR[,יאמרו,,,,,,,,,,
322057,עֶזְרִ֣י וּמְפַלְטִ֣י אַ֑תָּה ,583593,עֶזְרִ֣י וּמְפַלְטִ֣י אַ֑תָּה ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
322062,בְּךָֽ־חָסִ֑יתִי ,583596,בְּךָֽ־,Main,Q,Ø,Defc,,,,בְּצִדְקָתְךָ֗ תַּצִּילֵ֥נִי ,583600,בְּצִדְקָתְךָ֗ תַּצִּילֵ֥נִי ,Main,Q,yqtl,xYq0,p2,NYL[,תצילני
322067,אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,583599,אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,Main,Q,yqtl,xYq0,p1,BWC[,אבושׁה,וּֽתְפַלְּטֵ֑נִי ,583601,וּֽתְפַלְּטֵ֑נִי ,Main,Q,yqtl,WYq0,p2,PLV[,תפלטני
322069,בְּצִדְקָתְךָ֗ תַּצִּילֵ֥נִי ,583600,בְּצִדְקָתְךָ֗ תַּצִּילֵ֥נִי ,Main,Q,yqtl,xYq0,p2,NYL[,תצילני,,,,,,,,,,
322130,כְּ֭מֹופֵת הָיִ֣יתִי לְרַבִּ֑ים ,583618,כְּ֭מֹופֵת הָיִ֣יתִי לְרַבִּ֑ים ,Main,Q,qtl,xQt0,p1,HJH[,הייתי,כָּל־הַ֝יֹּ֗ום תִּפְאַרְתֶּֽךָ׃ ,583621,כָּל־הַ֝יֹּ֗ום תִּפְאַרְתֶּֽךָ׃ ,Main,Q,Ø,Ellp,,,
322138,פַּ֭לְּטֵנִי מִיַּ֣ד רָשָׁ֑ע ,583610,פַּ֭לְּטֵנִי מִיַּ֣ד רָשָׁ֑ע ,Main,Q,impv,ZIm0,p2,PLV[,פלטני,כִּכְלֹ֥ות כֹּ֝חִ֗י ,583623,כִּכְלֹ֥ות כֹּ֝חִ֗י ,SubAdv,Q,infc,InfC,unknown,KLH[,כלות
322146,אַֽל־תַּ֭שְׁלִיכֵנִי לְעֵ֣ת זִקְנָ֑ה ,583622,אַֽל־תַּ֭שְׁלִיכֵנִי לְעֵ֣ת זִקְנָ֑ה ,Main,Q,yqtl,xYq0,p2,CLK[,תשׁליכני,כִּֽי־אָמְר֣וּ אֹויְבַ֣י לִ֑י ,583625,כִּֽי־אָמְר֣וּ אֹויְבַ֣י לִ֑י ,SubAdv,Q,qtl,xQtX,p3,>MR[,אמרו
322168,אֱ֭לֹהִים ,583632,אֱ֭לֹהִים ,Main,Q,Ø,Voct,,,,,,,,,,,,,
322174,לְעֶזְרָ֥תִי חֽוּשָׁה׃,583635,לְעֶזְרָ֥תִי חֽוּשָׁה׃,Main,Q,impv,xIm0,p2,XWC[,חישׁה,יִכְלוּ֮ שֹׂטְנֵ֪י נַ֫פְשִׁ֥י ,583637,יִכְלוּ֮ שֹׂטְנֵ֪י נַ֫פְשִׁ֥י ,Main,Q,yqtl,ZYqX,p3,KLH[,יכלו
322175,יֵבֹ֣שׁוּ ,583636,יֵבֹ֣שׁוּ ,Main,Q,yqtl,ZYq0,p3,BWC[,יבשׁו,,,,,,,,,,
322178,יֵבֹ֣שׁוּ ,583636,יֵבֹ֣שׁוּ ,Main,Q,yqtl,ZYq0,p3,BWC[,יבשׁו,מְ֝בַקְשֵׁ֗י רָעָתִֽי׃ ,583639,מְ֝בַקְשֵׁ֗י רָעָתִֽי׃ ,SubArg,Q,ptcp,Ptcp,unknown,BQC[,מבקשׁי
322187,יַֽעֲט֣וּ חֶ֭רְפָּה וּכְלִמָּ֑ה ,583638,יַֽעֲט֣וּ חֶ֭רְפָּה וּכְלִמָּ֑ה ,Main,Q,yqtl,ZYq0,p3,<VH[,יעטו,וְ֝הֹוסַפְתִּ֗י עַל־כָּל־תְּהִלָּתֶֽךָ׃ ,583641,וְ֝הֹוסַפְתִּ֗י עַל־כָּל־תְּהִלָּתֶֽךָ׃ ,Main,Q,wqtl,WQt0,p1,JSP[,הוספתי
322194,וַ֭אֲנִי תָּמִ֣יד אֲיַחֵ֑ל ,583640,וַ֭אֲנִי תָּמִ֣יד אֲיַחֵ֑ל ,Main,Q,yqtl,WXYq,p1,JXL[,איחל,כָּל־הַיֹּ֥ום תְּשׁוּעָתֶ֑ךָ ,583643,כָּל־הַיֹּ֥ום תְּשׁוּעָתֶ֑ךָ ,Main,Q,Ø,Ellp,,,
322204,פִּ֤י׀ יְסַפֵּ֬ר צִדְקָתֶ֗ךָ ,583642,פִּ֤י׀ יְסַפֵּ֬ר צִדְקָתֶ֗ךָ ,Main,Q,yqtl,XYqt,p3,SPR[,יספר,,,,,,,,,,
322209,פִּ֤י׀ יְסַפֵּ֬ר צִדְקָתֶ֗ךָ ,583642,פִּ֤י׀ יְסַפֵּ֬ר צִדְקָתֶ֗ךָ ,Main,Q,yqtl,XYqt,p3,SPR[,יספר,,,,,,,,,,
322220,לִמַּדְתַּ֥נִי מִנְּעוּרָ֑י ,583648,לִמַּדְתַּ֥נִי מִנְּעוּרָ֑י ,Main,Q,qtl,ZQt0,p2,LMD[,למדתני,,,,,,,,,,
322230,וְגַ֤ם עַד־זִקְנָ֨ה׀ וְשֵׂיבָה֮ אַֽל־תַּעַ֫זְבֵ֥נִי ,583650,וְגַ֤ם עַד־זִקְנָ֨ה׀ וְשֵׂיבָה֮ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322232,וְגַ֤ם עַד־זִקְנָ֨ה׀ וְשֵׂיבָה֮ אַֽל־תַּעַ֫זְבֵ֥נִי ,583650,וְגַ֤ם עַד־זִקְנָ֨ה׀ וְשֵׂיבָה֮ ,Main,Q,Ø,Defc,,,,לְכָל־גְּבוּרָתֶֽךָ׃ ,583654,לְכָל־,Main,Q,Ø,Ellp,,,
322238,לְכָל־גְּבוּרָתֶֽךָ׃ ,583654,לְכָל־,Main,Q,Ø,Ellp,,,,,,,,,,,,,
322257,אֲשֶׁ֤ר הִרְאִיתַ֨נִי ׀ צָרֹ֥ות רַבֹּ֗ות וְרָ֫עֹ֥ות ,583663,אֲשֶׁ֤ר הִרְאִיתַ֨נִי ׀ צָרֹ֥ות רַבֹּ֗ות וְרָ֫עֹ֥ות ,SubAdv,Q,qtl,Voct,p2,R>H[,הראיתנו,תְּחַיֵּ֑ינִי ,583665,תְּחַיֵּ֑ינִי ,Main,Q,yqtl,ZYq0,p2,XJH[,תחיינו
322258,תָּשׁ֥וּב ,583664,תָּשׁ֥וּב ,Main,Q,yqtl,ZYq0,p2,CWB[,תשׁוב,,,,,,,,,,
322264,וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ תַּעֲלֵֽנִי׃ ,583666,וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322265,וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ תַּעֲלֵֽנִי׃ ,583666,וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322266,תָּשׁ֥וּב ,583664,תָּשׁ֥וּב ,Main,Q,yqtl,ZYq0,p2,CWB[,תשׁוב,וְתִסֹּ֥ב ,583670,וְתִסֹּ֥ב ,Main,Q,yqtl,WYq0,p2,SBB[,תסב
322269,תֶּ֤רֶב׀ גְּֽדֻלָּתִ֗י ,583669,תֶּ֤רֶב׀ גְּֽדֻלָּתִ֗י ,Main,Q,yqtl,ZYq0,p2,RBH[,תרב,,,,,,,,,,
322270,תֶּ֤רֶב׀ גְּֽדֻלָּתִ֗י ,583669,תֶּ֤רֶב׀ גְּֽדֻלָּתִ֗י ,Main,Q,yqtl,ZYq0,p2,RBH[,תרב,,,,,,,,,,
322273,תָּשׁ֥וּב ,583664,תָּשׁ֥וּב ,Main,Q,yqtl,ZYq0,p2,CWB[,תשׁוב,אֲמִתְּךָ֪ ,583673,אֲמִתְּךָ֪ ,Main,Q,Ø,Ellp,,,
322279,גַּם־אֲנִ֤י׀ אֹודְךָ֣ בִכְלִי־נֶבֶל֮ ,583672,גַּם־אֲנִ֤י׀ אֹודְךָ֣ בִכְלִי־נֶבֶל֮ ,Main,Q,yqtl,XYqt,p1,JDH[,אודך,קְ֝דֹ֗ושׁ יִשְׂרָאֵֽל׃ ,583676,קְ֝דֹ֗ושׁ יִשְׂרָאֵֽל׃ ,Main,Q,Ø,Voct,,,
322285,אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור ,583675,אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור ,Main,Q,yqtl,ZYq0,p1,ZMR[,אזמרה,כִּ֣י אֲזַמְּרָה־לָּ֑ךְ ,583678,כִּ֣י אֲזַמְּרָה־לָּ֑ךְ ,SubAdv,Q,yqtl,xYq0,p1,ZMR[,אזמרה
322288,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי ,583677,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי ,Main,Q,yqtl,ZYqX,p3,RNN[,תרננה,,,,,,,,,,
322299,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי ,583677,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי ,Main,Q,yqtl,ZYqX,p3,RNN[,תרננה,כִּי־בֹ֥שׁוּ ,583682,כִּי־בֹ֥שׁוּ ,SubAdv,Q,qtl,xQt0,p3,BWC[,בשׁו
322319,מִ֭שְׁפָּטֶיךָ לְמֶ֣לֶךְ תֵּ֑ן ,583687,מִ֭שְׁפָּטֶיךָ לְמֶ֣לֶךְ תֵּ֑ן ,Main,Q,impv,xIm0,p2,NTN[,תן,וַעֲנִיֶּ֥יךָ בְמִשְׁפָּֽט׃ ,583690,וַעֲנִיֶּ֥יךָ בְמִשְׁפָּֽט׃ ,Main,Q,Ø,Ellp,,,
322327,יָדִ֣ין עַמְּךָ֣ בְצֶ֑דֶק ,583689,יָדִ֣ין עַמְּךָ֣ בְצֶ֑דֶק ,Main,Q,yqtl,ZYq0,p3,DJN[,ידין,וּ֝גְבָעֹ֗ות בִּצְדָקָֽה׃ ,583692,וּ֝גְבָעֹ֗ות בִּצְדָקָֽה׃ ,Main,Q,Ø,Ellp,,,
322337,יָדִ֣ין עַמְּךָ֣ בְצֶ֑דֶק ,583689,יָדִ֣ין עַמְּךָ֣ בְצֶ֑דֶק ,Main,Q,yqtl,ZYq0,p3,DJN[,ידין,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,583694,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,Main,Q,yqtl,ZYq0,p3,JC<[,יושׁיע
322340,יִשְׁפֹּ֤ט׀ עֲֽנִיֵּי־עָ֗ם ,583693,יִשְׁפֹּ֤ט׀ עֲֽנִיֵּי־עָ֗ם ,Main,Q,yqtl,ZYq0,p3,CPV[,ישׁפט,וִֽידַכֵּ֣א עֹושֵֽׁק׃ ,583695,וִֽידַכֵּ֣א עֹושֵֽׁק׃ ,Main,Q,yqtl,WYq0,p3,DK>[,ידכא
322345,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,583694,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,Main,Q,yqtl,ZYq0,p3,JC<[,יושׁיע,,,,,,,,,,
322347,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,583694,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,Main,Q,yqtl,ZYq0,p3,JC<[,יושׁיע,,,,,,,,,,
322356,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,583694,יֹ֭ושִׁיעַ לִבְנֵ֣י אֶבְיֹ֑ון ,Main,Q,yqtl,ZYq0,p3,JC<[,יושׁיע,כִּ֝רְבִיבִ֗ים זַרְזִ֥יף אָֽרֶץ׃ ,583698,כִּ֝רְבִיבִ֗ים זַרְזִ֥יף אָֽרֶץ׃ ,Main,Q,Ø,Ellp,,,
322365,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,583697,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,Main,Q,yqtl,ZYq0,p3,JRD[,ירד,וְרֹ֥ב שָׁ֝לֹ֗ום עַד־בְּלִ֥י יָרֵֽחַ׃ ,583700,וְרֹ֥ב שָׁ֝לֹ֗ום עַד־בְּלִ֥י יָרֵֽחַ׃ ,Main,Q,Ø,Ellp,,,
322376,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,583697,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,Main,Q,yqtl,ZYq0,p3,JRD[,ירד,,,,,,,,,,
322389,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,583697,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,Main,Q,yqtl,ZYq0,p3,JRD[,ירד,וְ֝אֹיְבָ֗יו עָפָ֥ר יְלַחֵֽכוּ׃ ,583703,וְ֝אֹיְבָ֗יו עָפָ֥ר יְלַחֵֽכוּ׃ ,Main,Q,yqtl,WXYq,p3,LXK[,ילחכו
322394,לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים ,583702,לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים ,Main,Q,yqtl,xYqX,p3,KR<[,יכרעו,,,,,,,,,,
322400,לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים ,583702,לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים ,Main,Q,yqtl,xYqX,p3,KR<[,יכרעו,מַלְכֵ֥י שְׁבָ֥א וּ֝סְבָ֗א אֶשְׁכָּ֥ר יַקְרִֽיבוּ׃ ,583705,מַלְכֵ֥י שְׁבָ֥א וּ֝סְבָ֗א אֶשְׁכָּ֥ר יַקְרִֽיבוּ׃ ,Main,Q,yqtl,XYqt,p3,QRB[,יקריבו
322406,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,583704,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,Main,Q,yqtl,XYqt,p3,CWB[,ישׁיבו,,,,,,,,,,
322408,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,583704,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,Main,Q,yqtl,XYqt,p3,CWB[,ישׁיבו,כָּל־גֹּויִ֥ם יַֽעַבְדֽוּהוּ׃ ,583707,כָּל־גֹּויִ֥ם יַֽעַבְדֽוּהוּ׃ ,Main,Q,yqtl,XYqt,p3,<BD[,יעבדוהו
322414,וְיִשְׁתַּחֲווּ־לֹ֥ו כָל־מְלָכִ֑ים ,583706,וְיִשְׁתַּחֲווּ־לֹ֥ו כָל־מְלָכִ֑ים ,Main,Q,yqtl,WYqX,p3,XWH[,ישׁתחוו,,,,,,,,,,
322416,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,583704,מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ ,Main,Q,yqtl,XYqt,p3,CWB[,ישׁיבו,מְשַׁוֵּ֑עַ ,583709,מְשַׁוֵּ֑עַ ,SubMod,Q,ptcp,Ptcp,unknown,CW<[,משׁוע
322425,כִּֽי־יַ֭צִּיל אֶבְיֹ֣ון ,583708,כִּֽי־יַ֭צִּיל אֶבְיֹ֣ון ,SubAdv,Q,yqtl,xYq0,p3,NYL[,יציל,וְנַפְשֹׁ֖ות אֶבְיֹונִ֣ים יֹושִֽׁיעַ׃ ,583713,וְנַפְשֹׁ֖ות אֶבְיֹונִ֣ים יֹושִֽׁיעַ׃ ,SubAdv,Q,yqtl,WxY0,p3,JC<[,יושׁיע
322433,יָ֭חֹס עַל־דַּ֣ל וְאֶבְיֹ֑ון ,583712,יָ֭חֹס עַל־דַּ֣ל וְאֶבְיֹ֑ון ,SubAdv,Q,yqtl,ZYq0,p3,XWS[,יחס,,,,,,,,,,
322439,יָ֭חֹס עַל־דַּ֣ל וְאֶבְיֹ֑ון ,583712,יָ֭חֹס עַל־דַּ֣ל וְאֶבְיֹ֑ון ,SubAdv,Q,yqtl,ZYq0,p3,XWS[,יחס,וְיֵיקַ֖ר דָּמָ֣ם בְּעֵינָֽיו׃ ,583715,וְיֵיקַ֖ר דָּמָ֣ם בְּעֵינָֽיו׃ ,SubAdv,Q,yqtl,WYqX,p3,JQR[,ייקר
322442,מִתֹּ֣וךְ וּ֭מֵחָמָס יִגְאַ֣ל נַפְשָׁ֑ם ,583714,מִתֹּ֣וךְ וּ֭מֵחָמָס יִגְאַ֣ל נַפְשָׁ֑ם ,SubAdv,Q,yqtl,xYq0,p3,G>L[,יגאל,,,,,,,,,,
322447,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,583697,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,Main,Q,yqtl,ZYq0,p3,JRD[,ירד,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א ,583717,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א ,Main,Q,yqtl,WYq0,p3,NTN[,יתן
322449,וִיחִ֗י ,583716,וִיחִ֗י ,Main,Q,yqtl,WYq0,p3,XJH[,יחי,וְיִתְפַּלֵּ֣ל בַּעֲדֹ֣ו תָמִ֑יד ,583718,וְיִתְפַּלֵּ֣ל בַּעֲדֹ֣ו תָמִ֑יד ,Main,Q,yqtl,WYq0,p3,PLL[,יתפלל
322455,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א ,583717,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א ,Main,Q,yqtl,WYq0,p3,NTN[,יתן,כָּל־הַ֝יֹּ֗ום יְבָרֲכֶֽנְהֽוּ׃ ,583719,כָּל־הַ֝יֹּ֗ום יְבָרֲכֶֽנְהֽוּ׃ ,Main,Q,yqtl,xYq0,p3,BRK[,יברכנהו
322461,וְיִתְפַּלֵּ֣ל בַּעֲדֹ֣ו תָמִ֑יד ,583718,וְיִתְפַּלֵּ֣ל בַּעֲדֹ֣ו תָמִ֑יד ,Main,Q,yqtl,WYq0,p3,PLL[,יתפלל,,,,,,,,,,
322462,וִיחִ֗י ,583716,וִיחִ֗י ,Main,Q,yqtl,WYq0,p3,XJH[,יחי,יִרְעַ֣שׁ כַּלְּבָנֹ֣ון פִּרְיֹ֑ו ,583721,יִרְעַ֣שׁ כַּלְּבָנֹ֣ון פִּרְיֹ֑ו ,Main,Q,yqtl,ZYqX,p3,R<C=[,ירעשׁ
322471,יְהִ֤י פִסַּת־בַּ֨ר׀ בָּאָרֶץ֮ בְּרֹ֪אשׁ הָ֫רִ֥ים ,583720,יְהִ֤י פִסַּת־בַּ֨ר׀ בָּאָרֶץ֮ בְּרֹ֪אשׁ הָ֫רִ֥ים ,Main,Q,yqtl,ZYqX,p3,HJH[,יהי,,,,,,,,,,
322477,יְהִ֤י פִסַּת־בַּ֨ר׀ בָּאָרֶץ֮ בְּרֹ֪אשׁ הָ֫רִ֥ים ,583720,יְהִ֤י פִסַּת־בַּ֨ר׀ בָּאָרֶץ֮ בְּרֹ֪אשׁ הָ֫רִ֥ים ,Main,Q,yqtl,ZYqX,p3,HJH[,יהי,,,,,,,,,,
322484,וִיחִ֗י ,583716,וִיחִ֗י ,Main,Q,yqtl,WYq0,p3,XJH[,יחי,לִפְנֵי־שֶׁמֶשׁ֮ יִנֹּ֪ון שְׁ֫מֹ֥ו ,583724,לִפְנֵי־שֶׁמֶשׁ֮ יִנֹּ֪ון שְׁ֫מֹ֥ו ,Main,Q,yqtl,xYqX,p3,NJN[,ינין
322491,יְהִ֤י שְׁמֹ֨ו לְֽעֹולָ֗ם ,583723,יְהִ֤י שְׁמֹ֨ו לְֽעֹולָ֗ם ,Main,Q,yqtl,ZYqX,p3,HJH[,יהי,,,,,,,,,,
322494,יְהִ֤י שְׁמֹ֨ו לְֽעֹולָ֗ם ,583723,יְהִ֤י שְׁמֹ֨ו לְֽעֹולָ֗ם ,Main,Q,yqtl,ZYqX,p3,HJH[,יהי,כָּל־גֹּויִ֥ם יְאַשְּׁרֽוּהוּ׃ ,583726,כָּל־גֹּויִ֥ם יְאַשְּׁרֽוּהוּ׃ ,Main,Q,yqtl,XYqt,p3,>CR=[,יאשׁרוהו
322498,וְיִתְבָּ֥רְכוּ בֹ֑ו ,583725,וְיִתְבָּ֥רְכוּ בֹ֑ו ,Main,Q,yqtl,WYq0,p3,BRK[,יתברכו,,,,,,,,,,
322515,וּבָר֤וּךְ׀ שֵׁ֥ם כְּבֹודֹ֗ו לְעֹ֫ולָ֥ם ,583729,וּבָר֤וּךְ׀ שֵׁ֥ם כְּבֹודֹ֗ו לְעֹ֫ולָ֥ם ,Main,Q,ptcp,Ptcp,unknown,BRK[,ברוך,,,,,,,,,,
322557,וַאֲנִ֗י ,583736,וַאֲנִ֗י ,Main,Q,Ø,CPen,,,,כִּ֤י אֵ֖ין חַרְצֻבֹּ֥ות לְמֹותָ֗ם ,583741,כִּ֤י אֵ֖ין חַרְצֻבֹּ֥ות לְמֹותָ֗ם ,SubAdv,Q,Ø,NmCl,,,
322574,בַּעֲמַ֣ל אֱנֹ֣ושׁ אֵינֵ֑מֹו ,583743,בַּעֲמַ֣ל אֱנֹ֣ושׁ אֵינֵ֑מֹו ,SubAdv,Q,Ø,NmCl,,,,,,,,,,,,,
322578,לָ֭כֵן עֲנָקַ֣תְמֹו גַאֲוָ֑ה ,583745,לָ֭כֵן עֲנָקַ֣תְמֹו גַאֲוָ֑ה ,Main,Q,qtl,xQtX,p3,<NQ[,ענקתמו,,,,,,,,,,
322589,יָ֭צָא מֵחֵ֣לֶב עֵינֵ֑מֹו ,583747,יָ֭צָא מֵחֵ֣לֶב עֵינֵ֑מֹו ,Main,Q,qtl,ZQtX,p3,JY>[,יצא,וִידַבְּר֣וּ בְרָ֣ע עֹ֑שֶׁק ,583750,וִידַבְּר֣וּ בְרָ֣ע עֹ֑שֶׁק ,Main,Q,yqtl,WYq0,p3,DBR[,ידברו
322591,יָמִ֤יקוּ׀ ,583749,יָמִ֤יקוּ׀ ,Main,Q,yqtl,ZYq0,p3,MWQ[,ימיקו,,,,,,,,,,
322597,יָמִ֤יקוּ׀ ,583749,יָמִ֤יקוּ׀ ,Main,Q,yqtl,ZYq0,p3,MWQ[,ימיקו,,,,,,,,,,
322605,שַׁתּ֣וּ בַשָּׁמַ֣יִם פִּיהֶ֑ם ,583752,שַׁתּ֣וּ בַשָּׁמַ֣יִם פִּיהֶ֑ם ,Main,Q,qtl,ZQt0,p3,CJT[,שׁתו,,,,,,,,,,
322610,לָ֭כֵן עֲנָקַ֣תְמֹו גַאֲוָ֑ה ,583745,לָ֭כֵן עֲנָקַ֣תְמֹו גַאֲוָ֑ה ,Main,Q,qtl,xQtX,p3,<NQ[,ענקתמו,וּמֵ֥י מָ֝לֵ֗א יִמָּ֥צוּ לָֽמֹו׃ ,583755,וּמֵ֥י מָ֝לֵ֗א יִמָּ֥צוּ לָֽמֹו׃ ,Main,Q,yqtl,WXYq,p3,MYH[,ימצו
322616,לָכֵ֤ן׀ יָשׁ֣וּב עַמֹּ֣ו הֲלֹ֑ם ,583754,לָכֵ֤ן׀ יָשׁ֣וּב עַמֹּ֣ו הֲלֹ֑ם ,Main,Q,yqtl,xYqX,p3,CWB[,ישׁיב,וְֽאָמְר֗וּ ,583756,וְֽאָמְר֗וּ ,Main,Q,wqtl,WQt0,p3,>MR[,אמרו
322658,אִם־אָ֭מַרְתִּי ,583765,אִם־אָ֭מַרְתִּי ,SubAdv,Q,qtl,xQt0,p1,>MR[,אמרתי,,,,,,,,,,
322674,וַאֲנִ֗י ,583736,וַאֲנִ֗י ,Main,Q,Ø,CPen,,,,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,583772,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,Main,Q,yqtl,ZYq0,p1,BJN[,אבינה
322678,עַד־אָ֭בֹוא אֶל־מִקְדְּשֵׁי־אֵ֑ל ,583771,עַד־אָ֭בֹוא אֶל־מִקְדְּשֵׁי־אֵ֑ל ,SubAdv,Q,yqtl,xYq0,p1,BW>[,אבוא,אַ֣ךְ בַּ֭חֲלָקֹות תָּשִׁ֣ית לָ֑מֹו ,583773,אַ֣ךְ בַּ֭חֲלָקֹות תָּשִׁ֣ית לָ֑מֹו ,Main,Q,yqtl,xYq0,p2,CJT[,תשׁית
