bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
224807,יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י ,560449.0,יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י ,SubAdv,Q,infc,InfC,unknown,RGZ[,התרגזך,,,,,,,,,,
224825,וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ ,560453.0,וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ ,Main,Q,wqtl,WQt0,p1,CWB[,השׁיבתיך,,,,,,,,,,
224890,לָכֵ֗ן ,560467.0,לָכֵ֗ן ,Main,Q,Ø,MSyn,,,,לֹ֤א יָבֹוא֙ אֶל־הָעִ֣יר הַזֹּ֔את ,560469.0,לֹ֤א יָבֹוא֙ אֶל־הָעִ֣יר הַזֹּ֔את ,Main,Q,yqtl,xYq0,p3,BW>[,יבוא
224920,בַּדֶּ֥רֶךְ יָשׁ֑וּב ,560473.0,בַּדֶּ֥רֶךְ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
224997,וַיְהִי֩ ,560488.0,וַיְהִי֩ ,Main,N,wayq,Way0,p3,HJH[,יהי,וְהֵ֥מָּה נִמְלְט֖וּ אֶ֣רֶץ אֲרָרָ֑ט ,560491.0,וְהֵ֥מָּה נִמְלְט֖וּ אֶ֣רֶץ אֲרָרָ֑ט ,Main,N,qtl,WXQt,p3,MLV[,נמלטו
225003,וְֽאַדְרַמֶּ֨לֶךְ וְשַׂרְאֶ֤צֶר בָּנָיו֙ הִכֻּ֣הוּ בַחֶ֔רֶב ,560490.0,וְֽאַדְרַמֶּ֨לֶךְ וְשַׂרְאֶ֤צֶר בָּנָיו֙ הִכֻּ֣הוּ בַחֶ֔רֶב ,Main,N,qtl,WXQt,p3,NKH[,הכהו,,,,,,,,,,
225016,,,,,,,,,,,לָמ֑וּת ,560494.0,לָמ֑וּת ,SubAdv,?,infc,InfC,unknown,MWT[,מות
225032,וַיֹּ֨אמֶר אֵלָ֜יו ,560496.0,וַיֹּ֨אמֶר אֵלָ֜יו ,Main,N,wayq,Way0,p3,>MR[,יאמר,צַ֣ו לְבֵיתֶ֔ךָ ,560498.0,צַ֣ו לְבֵיתֶ֔ךָ ,Main,Q,impv,ZIm0,p2,YWH[,צו
225062,זְכָר־נָ֞א ,560505.0,זְכָר־נָ֞א ,Main,Q,impv,ZIm0,p2,ZKR[,זכר,וְהַטֹּ֥וב בְּעֵינֶ֖יךָ עָשִׂ֑יתִי ,560507.0,וְהַטֹּ֥וב בְּעֵינֶ֖יךָ עָשִׂ֑יתִי ,SubAdv,Q,qtl,WxQ0,p1,<FH[,עשׂיתי
225076,אֵ֣ת אֲשֶׁ֧ר הִתְהַלַּ֣כְתִּי לְפָנֶ֗יךָ בֶּֽאֱמֶת֙ וּבְלֵ֣ב שָׁלֵ֔ם ,560506.0,אֵ֣ת אֲשֶׁ֧ר הִתְהַלַּ֣כְתִּי לְפָנֶ֗יךָ בֶּֽאֱמֶת֙ וּבְלֵ֣ב שָׁלֵ֔ם ,SubArg,Q,qtl,xQt0,p1,HLK[,התהלכתי,,,,,,,,,,
225096,וְאָמַרְתָּ֣ אֶל־חִזְקִיָּ֗הוּ ,560512.0,וְאָמַרְתָּ֣ אֶל־חִזְקִיָּ֗הוּ ,Main,Q,wqtl,WQt0,p2,>MR[,אמרת,שָׁמַ֨עְתִּי֙ אֶת־תְּפִלָּתֶ֔ךָ ,560514.0,שָׁמַ֨עְתִּי֙ אֶת־תְּפִלָּתֶ֔ךָ ,Main,Q,qtl,ZQt0,p1,CM<[,שׁמעתי
225101,כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵי֙ דָּוִ֣ד אָבִ֔יךָ ,560513.0,כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵי֙ דָּוִ֣ד אָבִ֔יךָ ,Main,Q,qtl,xQtX,p3,>MR[,אמר,רָאִ֖יתִי אֶת־דִּמְעָתֶ֑ךָ ,560515.0,רָאִ֖יתִי אֶת־דִּמְעָתֶ֑ךָ ,Main,Q,qtl,ZQt0,p1,R>H[,ראיתי
225104,שָׁמַ֨עְתִּי֙ אֶת־תְּפִלָּתֶ֔ךָ ,560514.0,שָׁמַ֨עְתִּי֙ אֶת־תְּפִלָּתֶ֔ךָ ,Main,Q,qtl,ZQt0,p1,CM<[,שׁמעתי,הִנְנִי֙ יֹוסִ֣ף עַל־יָמֶ֔יךָ חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ ,560516.0,הִנְנִי֙ יֹוסִ֣ף עַל־יָמֶ֔יךָ חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ ,Main,Q,yqtl,XYqt,p3,JSP[,יוסף
225150,אֲשֶׁר֙ יַעֲשֶׂ֣ה יְהוָ֔ה אֶת־הַדָּבָ֥ר הַזֶּ֖ה ,560521.0,אֲשֶׁר֙ יַעֲשֶׂ֣ה יְהוָ֔ה אֶת־הַדָּבָ֥ר הַזֶּ֖ה ,SubMod,Q,yqtl,xYqX,p3,<FH[,יעשׂה,,,,,,,,,,
225158,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות ,560523.0,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות ,Main,Q,ptcp,Ptcp,unknown,CWB[,משׁיב,,,,,,,,,,
225178,וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות ,560526.0,וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות ,Main,Q,wayq,WayX,p3,CWB[,תשׁב,,,,,,,,,,
225191,מִכְתָּ֖ב לְחִזְקִיָּ֣הוּ מֶֽלֶךְ־יְהוּדָ֑ה ,560528.0,מִכְתָּ֖ב לְחִזְקִיָּ֣הוּ מֶֽלֶךְ־יְהוּדָ֑ה ,Main,N,Ø,NmCl,,,,בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול ,560532.0,בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול ,Main,Q,yqtl,xYq0,p1,HLK[,אלכה
225199,בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול ,560532.0,בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול ,Main,Q,yqtl,xYq0,p1,HLK[,אלכה,,,,,,,,,,
225202,אֲנִ֣י אָמַ֗רְתִּי ,560531.0,אֲנִ֣י אָמַ֗רְתִּי ,Main,Q,qtl,XQtl,p1,>MR[,אמרתי,לֹא־אֶרְאֶ֣ה יָ֔הּ ,560535.0,לֹא־אֶרְאֶ֣ה יָ֔הּ ,Main,Q,yqtl,xYq0,p1,R>H[,אראה
225219,לֹא־אַבִּ֥יט אָדָ֛ם עֹ֖וד עִם־יֹ֥ושְׁבֵי חָֽדֶל׃ ,560537.0,לֹא־אַבִּ֥יט אָדָ֛ם עֹ֖וד עִם־יֹ֥ושְׁבֵי חָֽדֶל׃ ,Main,Q,yqtl,xYq0,p1,NBV[,אביט,וְנִגְלָ֛ה מִנִּ֖י כְּאֹ֣הֶל רֹעִ֑י ,560539.0,וְנִגְלָ֛ה מִנִּ֖י כְּאֹ֣הֶל רֹעִ֑י ,Main,Q,wqtl,WQt0,p3,GLH[,נגלה
225226,לֹא־אֶרְאֶ֣ה יָ֔הּ ,560535.0,לֹא־אֶרְאֶ֣ה יָ֔הּ ,Main,Q,yqtl,xYq0,p1,R>H[,אראה,מִדַּלָּ֣ה יְבַצְּעֵ֔נִי ,560541.0,מִדַּלָּ֣ה יְבַצְּעֵ֔נִי ,Main,Q,yqtl,xYq0,p3,BY<[,יבצעני
225239,מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,560542.0,מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,Main,Q,yqtl,xYq0,p2,CLM[,תשׁלימני,כָּֽאֲרִ֔י ,560544.0,כָּֽאֲרִ֔י ,Main,Q,Ø,NmCl,,,
225263,מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,560546.0,מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,Main,Q,yqtl,xYq0,p2,CLM[,תשׁלימני,אֲדֹנָ֖י ,560551.0,אֲדֹנָ֖י ,Main,Q,Ø,Voct,,,
225279,וְאָֽמַר־לִ֖י ,560555.0,וְאָֽמַר־לִ֖י ,Main,Q,wqtl,WQt0,p3,>MR[,אמר,,,,,,,,,,
225302,מָֽה־אֲדַבֵּ֥ר ,560554.0,מָֽה־אֲדַבֵּ֥ר ,Main,Q,yqtl,xYq0,p1,DBR[,אדבר,וְאַתָּ֞ה חָשַׁ֤קְתָּ נַפְשִׁי֙ מִשַּׁ֣חַת בְּלִ֔י ,560564.0,וְאַתָּ֞ה חָשַׁ֤קְתָּ נַפְשִׁי֙ מִשַּׁ֣חַת בְּלִ֔י ,Main,Q,qtl,WXQt,p2,XCQ[,חשׁקת
225307,הִנֵּ֥ה לְשָׁלֹ֖ום מַר־לִ֣י מָ֑ר ,560563.0,הִנֵּ֥ה לְשָׁלֹ֖ום מַר־לִ֣י מָ֑ר ,Main,Q,qtl,xQtX,p3,MRR[,מר,כִּ֥י הִשְׁלַ֛כְתָּ אַחֲרֵ֥י גֵוְךָ֖ כָּל־חֲטָאָֽי׃ ,560565.0,כִּ֥י הִשְׁלַ֛כְתָּ אַחֲרֵ֥י גֵוְךָ֖ כָּל־חֲטָאָֽי׃ ,SubAdv,Q,qtl,xQt0,p2,CLK[,השׁלכת
225313,וְאַתָּ֞ה חָשַׁ֤קְתָּ נַפְשִׁי֙ מִשַּׁ֣חַת בְּלִ֔י ,560564.0,וְאַתָּ֞ה חָשַׁ֤קְתָּ נַפְשִׁי֙ מִשַּׁ֣חַת בְּלִ֔י ,Main,Q,qtl,WXQt,p2,XCQ[,חשׁקת,,,,,,,,,,
225382,,,,,,,,,,,וַיִּשְׁמַ֕ע ,560583.0,וַיִּשְׁמַ֕ע ,Main,N,wayq,Way0,p3,CM<[,ישׁמע
225396,וַיִּשְׁמַ֕ע ,560583.0,וַיִּשְׁמַ֕ע ,Main,N,wayq,Way0,p3,CM<[,ישׁמע,וַֽיֶּחֱזָֽק׃ ,560585.0,וַֽיֶּחֱזָֽק׃ ,SubAdv,N,wayq,Way0,p3,XZQ[,יחזק
225434,וַיַּרְאֵ֣ם אֶת־בֵּ֣ית נְכֹתֹ֡ו אֶת־הַכֶּסֶף֩ וְאֶת־הַזָּהָ֨ב וְאֶת־הַבְּשָׂמִ֜ים וְאֵ֣ת׀ הַשֶּׁ֣מֶן הַטֹּ֗וב וְאֵת֙ כָּל־בֵּ֣ית כֵּלָ֔יו וְאֵ֛ת כָּל־,560587.0,וַיַּרְאֵ֣ם אֶת־בֵּ֣ית נְכֹתֹ֡ו אֶת־הַכֶּסֶף֩ וְאֶת־הַזָּהָ֨ב וְאֶת־הַבְּשָׂמִ֜ים וְאֵ֣ת׀ הַשֶּׁ֣מֶן הַטֹּ֗וב וְאֵת֙ כָּל־בֵּ֣ית כֵּלָ֔יו וְאֵ֛ת כָּל־,Main,N,wayq,Way0,p3,R>H[,יראם,,,,,,,,,,
225438,וַיַּרְאֵ֣ם אֶת־בֵּ֣ית נְכֹתֹ֡ו אֶת־הַכֶּסֶף֩ וְאֶת־הַזָּהָ֨ב וְאֶת־הַבְּשָׂמִ֜ים וְאֵ֣ת׀ הַשֶּׁ֣מֶן הַטֹּ֗וב וְאֵת֙ כָּל־בֵּ֣ית כֵּלָ֔יו וְאֵ֛ת כָּל־,560587.0,וַיַּרְאֵ֣ם אֶת־בֵּ֣ית נְכֹתֹ֡ו אֶת־הַכֶּסֶף֩ וְאֶת־הַזָּהָ֨ב וְאֶת־הַבְּשָׂמִ֜ים וְאֵ֣ת׀ הַשֶּׁ֣מֶן הַטֹּ֗וב וְאֵת֙ כָּל־בֵּ֣ית כֵּלָ֔יו וְאֵ֛ת כָּל־,Main,N,wayq,Way0,p3,R>H[,יראם,אֲ֠שֶׁר לֹֽא־הֶרְאָ֧ם חִזְקִיָּ֛הוּ ,560590.0,אֲ֠שֶׁר לֹֽא־הֶרְאָ֧ם חִזְקִיָּ֛הוּ ,SubMod,N,qtl,xQtX,p3,R>H[,הראם
225442,לֹֽא־הָיָ֣ה דָבָ֗ר בְּבֵיתֹ֖ו וּבְכָל־מֶמְשַׁלְתֹּֽו׃ ,560589.0,לֹֽא־הָיָ֣ה דָבָ֗ר ,Main,N,qtl,xQtX,p3,HJH[,היה,,,,,,,,,,
225463,וַיֹּ֨אמֶר אֵלָ֜יו ,560593.0,וַיֹּ֨אמֶר אֵלָ֜יו ,Main,N,wayq,Way0,p3,>MR[,יאמר,וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ ,560595.0,וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ ,Main,Q,yqtl,WxY0,p3,BW>[,יבאו
225479,וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ ,560596.0,וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ ,Main,N,wayq,WayX,p3,>MR[,יאמר,,,,,,,,,,
225486,וַיֹּ֕אמֶר ,560598.0,וַיֹּ֕אמֶר ,Main,N,wayq,Way0,p3,>MR[,יאמר,,,,,,,,,,
225497,אֵ֣ת כָּל־רָא֔וּ ,560601.0,אֵ֣ת כָּל־,Main,Q,Ø,Defc,,,,,,,,,,,,,
225499,אֵ֣ת כָּל־רָא֔וּ ,560601.0,אֵ֣ת כָּל־,Main,Q,Ø,Defc,,,,אֲשֶׁ֥ר לֹֽא־הִרְאִיתִ֖ים ,560605.0,אֲשֶׁ֥ר לֹֽא־הִרְאִיתִ֖ים ,SubMod,Q,qtl,xQt0,p1,R>H[,הראיתים
225503,לֹֽא־הָיָ֥ה דָבָ֛ר בְּאֹוצְרֹתָֽי׃ ,560604.0,לֹֽא־הָיָ֥ה דָבָ֛ר ,Main,Q,qtl,xQtX,p3,HJH[,היה,,,,,,,,,,
225526,אֲשֶׁ֣ר בְּבֵיתֶ֗ךָ ,560611.0,אֲשֶׁ֣ר בְּבֵיתֶ֗ךָ ,SubMod,Q,Ø,NmCl,,,,,,,,,,,,,
225537,לֹֽא־יִוָּתֵ֥ר דָּבָ֖ר ,560614.0,לֹֽא־יִוָּתֵ֥ר דָּבָ֖ר ,Main,Q,yqtl,xYqX,p3,JTR[,יותר,,,,,,,,,,
225564,טֹ֥וב דְּבַר־יְהוָ֖ה ,560622.0,טֹ֥וב דְּבַר־יְהוָ֖ה ,Main,Q,Ø,AjCl,,,,,,,,,,,,,
225587,וְקִרְא֣וּ אֵלֶ֔יהָ ,560630.0,וְקִרְא֣וּ אֵלֶ֔יהָ ,Main,Q,impv,WIm0,p2,QR>[,קראו,כִּ֥י נִרְצָ֖ה עֲוֹנָ֑הּ ,560632.0,כִּ֥י נִרְצָ֖ה עֲוֹנָ֑הּ ,SubAdv,Q,qtl,xQtX,p3,RYH=[,נרצה
225590,כִּ֤י מָֽלְאָה֙ צְבָאָ֔הּ ,560631.0,כִּ֤י מָֽלְאָה֙ צְבָאָ֔הּ ,SubAdv,Q,qtl,xQtX,p3,ML>[,מלאה,כִּ֤י לָקְחָה֙ מִיַּ֣ד יְהוָ֔ה כִּפְלַ֖יִם בְּכָל־חַטֹּאתֶֽיהָ׃ ס ,560633.0,כִּ֤י לָקְחָה֙ מִיַּ֣ד יְהוָ֔ה כִּפְלַ֖יִם בְּכָל־חַטֹּאתֶֽיהָ׃ ס ,SubAdv,Q,qtl,xQt0,p3,LQX[,לקחה
225593,כִּ֥י נִרְצָ֖ה עֲוֹנָ֑הּ ,560632.0,כִּ֥י נִרְצָ֖ה עֲוֹנָ֑הּ ,SubAdv,Q,qtl,xQtX,p3,RYH=[,נרצה,,,,,,,,,,
225648,וְרָא֤וּ כָל־בָּשָׂר֙ יַחְדָּ֔ו ,560642.0,וְרָא֤וּ כָל־בָּשָׂר֙ יַחְדָּ֔ו ,Main,Q,wqtl,WQtX,p3,R>H[,ראו,,,,,,,,,,
225667,כָּל־הַבָּשָׂ֣ר חָצִ֔יר ,560648.0,כָּל־הַבָּשָׂ֣ר חָצִ֔יר ,Main,Q,Ø,NmCl,,,,נָ֣בֵֽל צִ֔יץ ,560651.0,נָ֣בֵֽל צִ֔יץ ,Main,Q,qtl,ZQtX,p3,NBL[,נבל
225669,יָבֵ֤שׁ חָצִיר֙ ,560650.0,יָבֵ֤שׁ חָצִיר֙ ,Main,Q,qtl,ZQtX,p3,JBC[,יבשׁ,כִּ֛י ר֥וּחַ יְהוָ֖ה נָ֣שְׁבָה בֹּ֑ו ,560652.0,כִּ֛י ר֥וּחַ יְהוָ֖ה נָ֣שְׁבָה בֹּ֑ו ,SubAdv,Q,qtl,XQtl,p3,NCB[,נשׁבה
225674,נָ֣בֵֽל צִ֔יץ ,560651.0,נָ֣בֵֽל צִ֔יץ ,Main,Q,qtl,ZQtX,p3,NBL[,נבל,,,,,,,,,,
225680,אָכֵ֥ן חָצִ֖יר הָעָֽם׃ ,560653.0,אָכֵ֥ן חָצִ֖יר הָעָֽם׃ ,Main,Q,Ø,NmCl,,,,נָ֣בֵֽל צִ֑יץ ,560655.0,נָ֣בֵֽל צִ֑יץ ,Main,Q,qtl,ZQtX,p3,NBL[,נבל
225682,יָבֵ֥שׁ חָצִ֖יר ,560654.0,יָבֵ֥שׁ חָצִ֖יר ,Main,Q,qtl,ZQtX,p3,JBC[,יבשׁ,וּדְבַר־אֱלֹהֵ֖ינוּ יָק֥וּם לְעֹולָֽם׃ ס ,560656.0,וּדְבַר־אֱלֹהֵ֖ינוּ יָק֥וּם לְעֹולָֽם׃ ס ,Main,Q,yqtl,WXYq,p3,QWM[,יקום
225745,נַחֲמ֥וּ ,560626.0,נַחֲמ֥וּ ,Main,Q,impv,ZIm0,p2,NXM[,נחמו,וְשָׁמַ֨יִם֙ בַּזֶּ֣רֶת תִּכֵּ֔ן ,560674.0,וְשָׁמַ֨יִם֙ בַּזֶּ֣רֶת תִּכֵּ֔ן ,Main,Q,qtl,WxQ0,p3,TKN[,תכן
225754,מִֽי־מָדַ֨ד בְּשָׁעֳלֹ֜ו מַ֗יִם ,560673.0,מִֽי־מָדַ֨ד בְּשָׁעֳלֹ֜ו מַ֗יִם ,Main,Q,qtl,XQtl,p3,MDD[,מדד,,,,,,,,,,
225774,מִֽי־מָדַ֨ד בְּשָׁעֳלֹ֜ו מַ֗יִם ,560673.0,מִֽי־מָדַ֨ד בְּשָׁעֳלֹ֜ו מַ֗יִם ,Main,Q,qtl,XQtl,p3,MDD[,מדד,וְאִ֥ישׁ עֲצָתֹ֖ו ,560679.0,וְאִ֥ישׁ עֲצָתֹ֖ו ,Main,Q,Ø,Ellp,,,
225809,הֵ֤ן גֹּויִם֙ כְּמַ֣ר מִדְּלִ֔י ,560686.0,הֵ֤ן גֹּויִם֙ כְּמַ֣ר מִדְּלִ֔י ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
225836,כָּל־הַגֹּויִ֖ם כְּאַ֣יִן נֶגְדֹּ֑ו ,560693.0,כָּל־הַגֹּויִ֖ם כְּאַ֣יִן נֶגְדֹּ֑ו ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
225850,וְאֶל־מִ֖י תְּדַמְּי֣וּן אֵ֑ל ,560695.0,וְאֶל־מִ֖י תְּדַמְּי֣וּן אֵ֑ל ,Main,Q,yqtl,WxY0,p2,DMH[,תדמיון,וְצֹרֵ֖ף בַּזָּהָ֣ב יְרַקְּעֶ֑נּוּ ,560699.0,וְצֹרֵ֖ף בַּזָּהָ֣ב יְרַקְּעֶ֑נּוּ ,Main,Q,yqtl,WXYq,p3,RQ<[,ירקענו
225886,הֲלֹ֣וא תִשְׁמָ֔עוּ ,560709.0,הֲלֹ֣וא תִשְׁמָ֔עוּ ,Main,Q,yqtl,xYq0,p2,CM<[,תשׁמעו,הֲלֹוא֙ הֲבִ֣ינֹתֶ֔ם מֹוסְדֹ֖ות הָאָֽרֶץ׃ ,560711.0,הֲלֹוא֙ הֲבִ֣ינֹתֶ֔ם מֹוסְדֹ֖ות הָאָֽרֶץ׃ ,Main,Q,qtl,xQt0,p2,BJN[,הבינתם
225892,הֲלֹ֛וא הֻגַּ֥ד מֵרֹ֖אשׁ לָכֶ֑ם ,560710.0,הֲלֹ֛וא הֻגַּ֥ד מֵרֹ֖אשׁ לָכֶ֑ם ,Main,Q,qtl,xQt0,p3,NGD[,הגד,,,,,,,,,,
225929,הַנֹּותֵ֥ן רֹוזְנִ֖ים לְאָ֑יִן ,560717.0,הַנֹּותֵ֥ן רֹוזְנִ֖ים לְאָ֑יִן ,SubAdv,Q,ptcp,Ptcp,unknown,NTN[,נותן,,,,,,,,,,
225932,הַנֹּותֵ֥ן רֹוזְנִ֖ים לְאָ֑יִן ,560717.0,הַנֹּותֵ֥ן רֹוזְנִ֖ים לְאָ֑יִן ,SubAdv,Q,ptcp,Ptcp,unknown,NTN[,נותן,אַ֚ף בַּל־זֹרָ֔עוּ ,560720.0,אַ֚ף בַּל־זֹרָ֔עוּ ,Main,Q,qtl,xQt0,p3,ZR<[,זרעו
225935,אַ֣ף בַּל־נִטָּ֗עוּ ,560719.0,אַ֣ף בַּל־נִטָּ֗עוּ ,Main,Q,qtl,xQt0,p3,NV<[,נטעו,אַ֛ף בַּל־שֹׁרֵ֥שׁ בָּאָ֖רֶץ גִּזְעָ֑ם ,560721.0,אַ֛ף בַּל־שֹׁרֵ֥שׁ בָּאָ֖רֶץ גִּזְעָ֑ם ,Main,Q,qtl,xQtX,p3,CRC[,שׁרשׁ
225938,אַ֚ף בַּל־זֹרָ֔עוּ ,560720.0,אַ֚ף בַּל־זֹרָ֔עוּ ,Main,Q,qtl,xQt0,p3,ZR<[,זרעו,,,,,,,,,,
225945,אַ֣ף בַּל־נִטָּ֗עוּ ,560719.0,אַ֣ף בַּל־נִטָּ֗עוּ ,Main,Q,qtl,xQt0,p3,NV<[,נטעו,וַיִּבָ֔שׁוּ ,560723.0,וַיִּבָ֔שׁוּ ,Main,Q,wayq,Way0,p3,JBC[,יבשׁו
225969,שְׂאוּ־מָרֹ֨ום עֵינֵיכֶ֤ם ,560728.0,שְׂאוּ־מָרֹ֨ום עֵינֵיכֶ֤ם ,Main,Q,impv,ZIm0,p2,NF>[,שׂאו,הַמֹּוצִ֥יא בְמִסְפָּ֖ר צְבָאָ֑ם ,560731.0,הַמֹּוצִ֥יא בְמִסְפָּ֖ר צְבָאָ֑ם ,SubAdv,Q,ptcp,Ptcp,unknown,JY>[,מוציא
225989,לְכֻלָּם֙ בְּשֵׁ֣ם יִקְרָ֔א ,560732.0,לְכֻלָּם֙ בְּשֵׁ֣ם יִקְרָ֔א ,Main,Q,yqtl,xYq0,p3,QR>[,יקרא,,,,,,,,,,
225996,לָ֤מָּה תֹאמַר֙ ,560734.0,לָ֤מָּה תֹאמַר֙ ,Main,Q,yqtl,xYq0,p2,>MR[,תאמר,וּמֵאֱלֹהַ֖י מִשְׁפָּטִ֥י יַעֲבֹֽור׃ ,560739.0,וּמֵאֱלֹהַ֖י מִשְׁפָּטִ֥י יַעֲבֹֽור׃ ,Main,Q,yqtl,WXYq,p3,<BR[,יעבור
226007,לָ֤מָּה תֹאמַר֙ ,560734.0,לָ֤מָּה תֹאמַר֙ ,Main,Q,yqtl,xYq0,p2,>MR[,תאמר,אִם־לֹ֣א שָׁמַ֗עְתָּ ,560741.0,אִם־לֹ֣א שָׁמַ֗עְתָּ ,SubAdv,Q,qtl,xQt0,p2,CM<[,שׁמעת
226010,הֲלֹ֨וא יָדַ֜עְתָּ ,560740.0,הֲלֹ֨וא יָדַ֜עְתָּ ,Main,Q,qtl,xQt0,p2,JD<[,ידעת,,,,,,,,,,
226081,הַחֲרִ֤ישׁוּ אֵלַי֙ ,560758.0,הַחֲרִ֤ישׁוּ אֵלַי֙ ,Main,Q,impv,ZIm0,p2,XRC[,החרישׁו,צֶ֖דֶק יִקְרָאֵ֣הוּ לְרַגְלֹ֑ו ,560765.0,צֶ֖דֶק יִקְרָאֵ֣הוּ לְרַגְלֹ֑ו ,Main,Q,yqtl,XYqt,p3,QR>=[,יקראהו
226113,מִ֤י הֵעִיר֙ מִמִּזְרָ֔ח ,560764.0,מִ֤י הֵעִיר֙ מִמִּזְרָ֔ח ,Main,Q,qtl,XQtl,p3,<WR[,העיר,וְעָשָׂ֔ה ,560774.0,וְעָשָׂ֔ה ,Main,Q,wqtl,WQt0,p3,<FH[,עשׂה
226129,מִֽי־פָעַ֣ל ,560773.0,מִֽי־פָעַ֣ל ,Main,Q,qtl,XQtl,p3,P<L[,פעל,וְיִירָ֔אוּ ,560779.0,וְיִירָ֔אוּ ,Main,Q,yqtl,WYq0,p3,JR>[,ייראו
226137,רָא֤וּ אִיִּים֙ ,560778.0,רָא֤וּ אִיִּים֙ ,Main,Q,qtl,ZQtX,p3,R>H[,ראו,וַיֶּאֱתָיֽוּן׃ ,560782.0,וַיֶּאֱתָיֽוּן׃ ,Main,Q,wayq,Way0,p3,>TH[,יאתיון
226177,יַעֲקֹ֖ב ,560795.0,יַעֲקֹ֖ב ,Main,Q,Ø,Voct,,,,,,,,,,,,,
226182,זֶ֖רַע אַבְרָהָ֥ם אֹהֲבִֽי׃ ,560797.0,זֶ֖רַע אַבְרָהָ֥ם אֹהֲבִֽי׃ ,Main,Q,Ø,Voct,,,,וּמֵאֲצִילֶ֖יהָ קְרָאתִ֑יךָ ,560799.0,וּמֵאֲצִילֶ֖יהָ קְרָאתִ֑יךָ ,SubAdv,Q,qtl,WxQ0,p1,QR>[,קראתיך
226190,אֲשֶׁ֤ר הֶחֱזַקְתִּ֨יךָ֙ מִקְצֹ֣ות הָאָ֔רֶץ ,560798.0,אֲשֶׁ֤ר הֶחֱזַקְתִּ֨יךָ֙ מִקְצֹ֣ות הָאָ֔רֶץ ,SubMod,Q,qtl,xQt0,p1,XZQ[,החזקתיך,וָאֹ֤מַר לְךָ֙ ,560800.0,וָאֹ֤מַר לְךָ֙ ,SubAdv,Q,wayq,Way0,p1,>MR[,אמר
226196,עַבְדִּי־אַ֔תָּה ,560801.0,עַבְדִּי־אַ֔תָּה ,Main,Q,Ø,NmCl,,,,וְלֹ֥א מְאַסְתִּֽיךָ׃ ,560803.0,וְלֹ֥א מְאַסְתִּֽיךָ׃ ,Main,Q,qtl,WxQ0,p1,M>S[,מאסתיך
226199,בְּחַרְתִּ֖יךָ ,560802.0,בְּחַרְתִּ֖יךָ ,Main,Q,qtl,ZQt0,p1,BXR[,בחרתיך,,,,,,,,,,
