bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
230510,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230534,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
230536,PRP|VBP,VBP,PRES,PRES,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
230540,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230541,PRP|VB,VB,PRES,PRES,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
230543,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230551,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230596,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230600,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBD|RP,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
230603,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230606,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230626,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
230632,VBP|VBN|RB,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN|RB,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230636,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230639,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230644,PRP|VBD|VBN,VBD|VBN,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230665,VBZ|JJ,VBZ,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230675,PRP|VBD|VBN|RB,VBD|VBN,PAST,PAST,PRP|VBD|VBN|RB,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230682,PRP|VBD|VBN|RP,VBD|VBN,PAST,PAST,PRP|VBD|VBN|RP,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230704,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
230712,VBD|DT|NN,VBD,PAST,PAST,PRP|VBD|MD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230714,PRP|VBZ|VBN|IN|NN,VBZ|VBN,PRES PERF,PRES PERF,VB|TO|VB,VB|VB,?FUT,?FUT,1,?FUT ~ PRES PERF,?FUT ~ PRES PERF,0,0,0
230759,PRP|VBD|RP,VBD,PAST,PAST,PRP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230767,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230772,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230781,VBD|VB,VBD|VB,PAST did not,PAST,VBD|DT|NN,VBD,PAST,PAST,1,PAST ~ PAST did not,PAST,0,1,0
230787,VBP|VBN|IN|NN,VBP|VBN,PRES PERF,PRES PERF,VBD|IN|NN,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
230795,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230867,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,MD|VB|RB,VB,FUT,FUT,1,FUT ~ PRES PERF,FUT ~ PRES PERF,0,0,0
230874,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230879,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230888,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230896,PRP|MD|VB|NN|IN,VB,FUT,FUT,PRP|MD|VB|NN|IN,VB,FUT,FUT,1,FUT,FUT,1,1,0
230897,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230906,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230916,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230943,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230947,NN|HYPH|VBN,VBN,,,VBN|IN|NNS,VBN,,,0,,,0,0,0
230949,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
231015,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231028,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231131,PRP|VBD,VBD,PAST,PAST,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231144,VBD|VB,VBD|VB,PAST did not,PAST,VBP|VB,VBP|VB,PRES do not,PRES,1,PAST did not ~ PRES do not,PAST ~ PRES,0,0,0
231155,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN|IN|NN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231195,VBP|JJR,VBP,PRES,PRES,VBP|JJR,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231200,JJR,,,,VBP|JJR,VBP,PRES,PRES,0,,,0,0,0
231226,VB,VB,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
231258,PRP|MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
231261,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231265,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
231313,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231356,VBZ|VBN|PRP,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN|PRP,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231378,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231391,VBP|PRP,VBP,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231502,NN,,,,NN,,,,0,,,0,0,0
231521,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,?PRES,?PRES,1,?PRES ~ PRES,?PRES ~ PRES,0,0,0
231527,VBP|NN,VBP,PRES,PRES,NN,,,,0,,,0,0,0
231532,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP,VBP,?PRES,?PRES,1,?PRES ~ PRES PERF,?PRES ~ PRES PERF,0,0,0
231555,NNS,,,,NN,,,,0,,,0,0,0
231574,VBZ|VBN|RB,VBZ|VBN,PRES,PRES,VBP|VBN|RB,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
231638,PRP|VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231640,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231651,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231655,PRP|VBD|RP,VBD,PAST,PAST,PRP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
231666,PRP|VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231671,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231674,PRP|VBP|VBN|JJ,VBP|VBN,PRES PERF,PRES PERF,VBD|JJ,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231680,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP,VBP,PRES,PRES,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
231683,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231708,PRP|VBD|VBN,VBD|VBN,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
231710,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would ~ PAST did not,MOD would ~ PAST,0,0,0
231714,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
231718,PRP|VBD|JJ,VBD,PAST,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST ~ PAST did not,PAST,0,1,0
231722,VBD|PRP|VB,VBD|VB,PAST wh-question,PAST,VBP|PRP|JJ,VBP,,,0,,,0,0,0
231730,VBD|VB,VBD|VB,PAST did not,PAST,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PAST did not ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231732,VBD|VB,VBD|VB,PAST did not,PAST,VBD,VBD,PAST,PAST,1,PAST ~ PAST did not,PAST,0,1,0
231789,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231836,VBD,VBD,PAST,PAST,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231840,PRP|VBD|JJ,VBD,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
231853,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
231877,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231900,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231938,VBD,VBD,PAST,PAST,VBZ,VBZ,PRES,PRES,1,PAST ~ PRES,PAST ~ PRES,0,0,0
231943,VBD|VB,VBD|VB,PAST did not,PAST,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PAST did not ~ PRES PERF,PAST ~ PRES PERF,0,0,0
231951,VBP|PRP|VBN,VBP|VBN,PRES PERF wh-question,PRES PERF,VBP|PRP|VBN,VBP|VBN,PRES PERF wh-question,PRES PERF,1,PRES PERF wh-question,PRES PERF,1,1,0
231954,PRP|VBP,VBP,PRES,PRES,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
231955,VBP|PRP|VBN,VBP|VBN,PRES PERF wh-question,PRES PERF,VBP|PRP|VBN,VBP|VBN,PRES PERF wh-question,PRES PERF,1,PRES PERF wh-question,PRES PERF,1,1,0
232215,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232218,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232225,JJ,,,,JJ,,,,0,,,0,0,0
232232,,,,,,,,,0,,,0,0,0
232240,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232247,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
232257,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232284,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
232339,PRP|VBP|VB,VBP|VB,PRES do not,PRES,PRP|VBP|VB,VBP|VB,PRES do not,PRES,1,PRES do not,PRES,1,1,0
232346,PRP|VBP|VBN|JJ,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN|IN|JJ|NNS,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232352,VBZ,VBZ,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
232356,VBZ|RB,VBZ,PRES,PRES,VBZ|RB,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232386,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
232418,PRP|VBZ|RB,VBZ,PRES,PRES,PRP|VBZ|RB|RB,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232421,VBP|VBN,VBP|VBN,PRES,PRES,VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
232426,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
232433,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
232465,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232513,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
232574,VBZ,VBZ,PRES,PRES,VBZ|RB,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232594,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232602,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232618,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232628,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232634,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ,VBZ,PRES,PRES,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
232668,VBP|RB,VBP,PRES,PRES,VB,VB,?VB,?VB,1,?VB ~ PRES,?VB ~ PRES,0,0,0
232669,PRP|VBP,VBP,PRES,PRES,VB,VB,??VB,??VB,1,??VB ~ PRES,??VB ~ PRES,0,0,0
232773,PRP|VBZ|VBN|JJ,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN|IN|NN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
232785,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
232789,PRP|VBP|VBN|NN|IN,VBP|VBN,PRES PERF,PRES PERF,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT ~ PRES PERF,FUT ~ PRES PERF,0,0,0
233024,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233030,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233186,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233197,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233202,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
233308,VBZ,VBZ,PRES,PRES,MD|VB|NN,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
233331,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233366,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233389,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233427,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN|NN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233438,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
233460,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
233496,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233530,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PAST PERF ~ PRES PERF,PAST PERF ~ PRES PERF,0,0,0
233548,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233573,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233582,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233610,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233617,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233627,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233639,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233701,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233727,VBP|VBN|RB,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
233734,VBZ|VB,VBZ|VB,PRES do not,PRES,VBZ|VB,VBZ|VB,PRES do not,PRES,1,PRES do not,PRES,1,1,0
233763,VBD|NN,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233767,VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233769,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP,VBP,PRES,PRES,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
233773,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233776,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
233780,PRP|MD|VB,VB,MOD would,MOD would,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
233782,VB|RP,VB,MOD would,MOD would,VB|RP,VB,?MOD would,?MOD would,1,?MOD would ~ MOD would,?MOD would ~ MOD would,0,0,0
233786,MD|VB,VB,MOD might,MOD might,MD|VB,VB,MOD would,MOD would,1,MOD might ~ MOD would,MOD might ~ MOD would,0,0,0
233808,PRP|VBD|RP,VBD,PAST,PAST,PRP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233812,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233817,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233819,VBN|IN|DT|NN,VBN,,,NN|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,0,,,0,0,0
233822,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233829,PRP|VBP,VBP,PRES,PRES,PRP|VBP|IN|DT|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233840,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233881,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233922,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233926,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ,VBZ,PRES,PRES,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
233934,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233936,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
233943,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,NNS,,,,0,,,0,0,0
233956,PRP|VBD|JJ|TO|VB|VBN,VBD|VB|VBN,PAST,PAST,PRP|VBD|PRP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233959,VBD|VB|IN,VBD|VB,PAST did not,PAST,VBD|VB|IN,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
233960,PRP|VBD|JJ|TO|VB|VBN,VBD|VB|VBN,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
233963,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
233964,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233970,WDT|VBD|VBN,VBD|VBN,PAST,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST ~ PAST did not,PAST,0,1,0
233973,PRP|VBD|RP,VBD,,,PRP|VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,0,,,0,0,0
234033,PRP|VBP|JJ,VBP,PRES,PRES,PRP|VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234051,PRP|MD|VB,VB,FUT,FUT,MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
234061,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234064,PRP|VBD|NNS,VBD,PAST,PAST,PRP|VBD|NNS,VBD,PAST,PAST,1,PAST,PAST,1,1,0
234072,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
234080,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234139,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP,VBP,PRES,PRES,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
234175,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
234178,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
234179,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
234182,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
234193,PRP|VBD|VB,VBD|VB,PAST did not,PAST,VBZ,VBZ,PRES,PRES,1,PAST did not ~ PRES,PAST ~ PRES,0,0,0
234194,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
234197,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234273,VBP|VBN,VBP|VBN,PRES,PRES,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
234280,VBP|VBN,VBP|VBN,PRES,PRES,VBN,VBN,,,0,,,0,0,0
234457,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234460,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234486,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBD,VBZ|VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
234526,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
234533,VBZ,VBZ,PRES,PRES,NN,,,,0,,,0,0,0
234544,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
