bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
152509,אַל־תְּהִ֤י יָדִי֙ בֹּ֔ו ,545308,אַל־תְּהִ֤י יָדִי֙ בֹּ֔ו ,Main,Q,jussF,xYqX,p3,HJH[,תהי,אַל־תְּהִ֤י יָדִי֙ בֹּ֔ו ,,,,,,,,,,,
152576,אֶתְּנֶ֤נָּה לֹּו֙ ,545321,אֶתְּנֶ֤נָּה לֹּו֙ ,Main,Q,yqtl,ZYq0,p1,NTN[,אתננה,אֶתְּנֶ֤נָּה לֹּו֙ ,וּתְהִי־בֹ֖ו יַד־פְּלִשְׁתִּ֑ים ,545323,וּתְהִי־בֹ֖ו יַד־פְּלִשְׁתִּ֑ים ,Main,Q,jussF,WYqX,p3,HJH[,תהי,וּתְהִי־בֹ֖ו יַד־פְּלִשְׁתִּ֑ים 
152581,וּתְהִי־לֹ֣ו לְמֹוקֵ֔שׁ ,545322,וּתְהִי־לֹ֣ו לְמֹוקֵ֔שׁ ,Main,Q,jussF,WYq0,p3,HJH[,תהי,וּתְהִי־לֹ֣ו לְמֹוקֵ֔שׁ ,,,,,,,,,,,
153726,וְהָלַכְתָּ֣ לְשָׁלֹ֑ום ,545582,וְהָלַכְתָּ֣ לְשָׁלֹ֑ום ,Main,Q,wqtl,WQt0,p2,HLK[,הלכת,וְהָלַכְתָּ֣ לְשָׁלֹ֑ום ,כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אָבִֽי׃ ,545584,כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אָבִֽי׃ ,SubAdv,Q,qtl,xQt0,p3,HJH[,היה,כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אָבִֽי׃ 
155108,חָלִ֣ילָה לִּ֑י ,545875,חָלִ֣ילָה לִּ֑י ,Main,Q,Ø,NmCl,,,,חָלִ֣ילָה לִּ֑י ,כִּ֠י לֹֽא־יָדַ֤ע עַבְדְּךָ֙ בְּכָל־זֹ֔את דָּבָ֥ר קָטֹ֖ן אֹ֥ו גָדֹֽול׃ ,545877,כִּ֠י לֹֽא־יָדַ֤ע עַבְדְּךָ֙ בְּכָל־זֹ֔את דָּבָ֥ר קָטֹ֖ן אֹ֥ו גָדֹֽול׃ ,SubAdv,Q,qtl,xQtX,p3,JD<[,ידע,כִּ֠י לֹֽא־יָדַ֤ע עַבְדְּךָ֙ בְּכָל־זֹ֔את דָּבָ֥ר קָטֹ֖ן אֹ֥ו גָדֹֽול׃ 
156334,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן ,546144,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן ,Main,Q,wqtl,WQtX,p3,HJH[,היה,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן וְשָׁפַ֖ט בֵּינִ֣י וּבֵינֶ֑ךָ ,וְיָרֵ֣ב אֶת־רִיבִ֔י ,546147,וְיָרֵ֣ב אֶת־רִיבִ֔י ,Main,Q,jussF,WYq0,p3,RJB[,ירב,וְיָרֵ֣ב אֶת־רִיבִ֔י 
156336,וְיֵ֨רֶא֙ ,546146,וְיֵ֨רֶא֙ ,Main,Q,jussF,WYq0,p3,R>H[,ירא,וְיֵ֨רֶא֙ ,וְיִשְׁפְּטֵ֖נִי מִיָּדֶֽךָ׃ פ ,546148,וְיִשְׁפְּטֵ֖נִי מִיָּדֶֽךָ׃ פ ,Main,Q,yqtl,WYq0,p3,CPV[,ישׁפטני,וְיִשְׁפְּטֵ֖נִי מִיָּדֶֽךָ׃ פ 
158028,אִם־יְהוָ֞ה הֱסִֽיתְךָ֥ בִי֙ ,546531,אִם־יְהוָ֞ה הֱסִֽיתְךָ֥ בִי֙ ,SubAdv,Q,qtl,XQtl,p3,SWT[,הסיתך,אִם־יְהוָ֞ה הֱסִֽיתְךָ֥ בִי֙ ,,,,,,,,,,,
158173,כֵּ֣ן תִּגְדַּ֤ל נַפְשִׁי֙ בְּעֵינֵ֣י יְהוָ֔ה ,546564,כֵּ֣ן תִּגְדַּ֤ל נַפְשִׁי֙ בְּעֵינֵ֣י יְהוָ֔ה ,Main,Q,yqtl,xYqX,p3,GDL[,תגדל,כֵּ֣ן תִּגְדַּ֤ל נַפְשִׁי֙ בְּעֵינֵ֣י יְהוָ֔ה ,,,,,,,,,,,
159048,וֶאֱכֹ֑ול ,546742,וֶאֱכֹ֑ול ,Main,Q,impv,WIm0,p2,>KL[,אכול,וֶאֱכֹ֑ול ,כִּ֥י תֵלֵ֖ךְ בַּדָּֽרֶךְ׃ ,546744,כִּ֥י תֵלֵ֖ךְ בַּדָּֽרֶךְ׃ ,SubAdv,Q,yqtl,xYq0,p2,HLK[,תלך,כִּ֥י תֵלֵ֖ךְ בַּדָּֽרֶךְ׃ 
159219,הָשֵׁ֣ב אֶת־הָאִ֗ישׁ ,546777,הָשֵׁ֣ב אֶת־הָאִ֗ישׁ ,Main,Q,impv,ZIm0,p2,CWB[,השׁב,הָשֵׁ֣ב אֶת־הָאִ֗ישׁ ,אֲשֶׁ֣ר הִפְקַדְתֹּ֣ו שָׁ֔ם ,546779,אֲשֶׁ֣ר הִפְקַדְתֹּ֣ו שָׁ֔ם ,SubMod,Q,qtl,xQt0,p2,PQD[,הפקדתו,אֲשֶׁ֣ר הִפְקַדְתֹּ֣ו שָׁ֔ם 
161079,וְעַתָּ֕ה ,547180,וְעַתָּ֕ה ,Main,Q,Ø,MSyn,,,,וְעַתָּ֕ה ,וְגַ֣ם אָנֹכִ֗י אֶעֱשֶׂ֤ה אִתְּכֶם֙ הַטֹּובָ֣ה הַזֹּ֔את ,547182,וְגַ֣ם אָנֹכִ֗י אֶעֱשֶׂ֤ה אִתְּכֶם֙ הַטֹּובָ֣ה הַזֹּ֔את ,Main,Q,yqtl,WXYq,p1,<FH[,אעשׂה,וְגַ֣ם אָנֹכִ֗י אֶעֱשֶׂ֤ה אִתְּכֶם֙ הַטֹּובָ֣ה הַזֹּ֔את 
163379,הָסֵב֙ אֶל־אַ֣חֲרֵיהֶ֔ם ,547622,הָסֵב֙ אֶל־אַ֣חֲרֵיהֶ֔ם ,Main,Q,impv,ZIm0,p2,SBB[,הסב,הָסֵב֙ אֶל־אַ֣חֲרֵיהֶ֔ם וּבָ֥אתָ לָהֶ֖ם מִמּ֥וּל בְּכָאִֽים׃ ,כְּֽשָׁמְעֲךָ֞ אֶת־קֹ֧ול צְעָדָ֛ה בְּרָאשֵׁ֥י הַבְּכָאִ֖ים ,547625,כְּֽשָׁמְעֲךָ֞ אֶת־קֹ֧ול צְעָדָ֛ה בְּרָאשֵׁ֥י הַבְּכָאִ֖ים ,SubAdv,Q,infc,InfC,unknown,CM<[,שׁמעך,כְּֽשָׁמְעֲךָ֞ אֶת־קֹ֧ול צְעָדָ֛ה בְּרָאשֵׁ֥י הַבְּכָאִ֖ים 
167885,וְעַתָּ֡ה ,548560,וְעַתָּ֡ה ,Main,Q,Ø,MSyn,,,,וְעַתָּ֡ה ,לֵאמֹ֔ר ,548562,לֵאמֹ֔ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֔ר 
168435,יִֽהְיֶה־נָּ֛א דְּבַר־אֲדֹנִ֥י הַמֶּ֖לֶךְ לִמְנוּחָ֑ה ,548678,יִֽהְיֶה־נָּ֛א דְּבַר־אֲדֹנִ֥י הַמֶּ֖לֶךְ לִמְנוּחָ֑ה ,Main,Q,yqtl,ZYqX,p3,HJH[,יהיה,יִֽהְיֶה־נָּ֛א דְּבַר־אֲדֹנִ֥י הַמֶּ֖לֶךְ לִמְנוּחָ֑ה כִּ֣י׀ כְּמַלְאַ֣ךְ הָאֱלֹהִ֗ים כֵּ֣ן אֲדֹנִ֤י הַמֶּ֨לֶךְ֙ לִשְׁמֹ֨עַ֙ הַטֹּ֣וב וְהָרָ֔ע ,,,,,,,,,,,
170138,וַיֹּ֤אמֶר חוּשַׁי֙ אֶל־אַבְשָׁלֹ֔ם ,549053,וַיֹּ֤אמֶר חוּשַׁי֙ אֶל־אַבְשָׁלֹ֔ם ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֤אמֶר חוּשַׁי֙ אֶל־אַבְשָׁלֹ֔ם ,יְחִ֥י הַמֶּֽלֶךְ׃ ,549055,יְחִ֥י הַמֶּֽלֶךְ׃ ,Main,Q,jussF,ZYqX,p3,XJH[,יחי,יְחִ֥י הַמֶּֽלֶךְ׃ 
170141,יְחִ֥י הַמֶּ֖לֶךְ ,549054,יְחִ֥י הַמֶּ֖לֶךְ ,Main,Q,jussF,ZYqX,p3,XJH[,יחי,יְחִ֥י הַמֶּ֖לֶךְ ,,,,,,,,,,,
170688,לֵאמֹ֗ר ,549167,לֵאמֹ֗ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֗ר ,וְגַ֖ם עָבֹ֣ור תַּעֲבֹ֑ור ,549169,וְגַ֖ם עָבֹ֣ור תַּעֲבֹ֑ור ,Main,Q,yqtl,WxY0,p2,<BR[,תעבור,וְגַ֖ם עָבֹ֣ור תַּעֲבֹ֑ור 
171636,וַיֹּ֣אמֶר אֶל־יֹואָ֔ב ,549347,וַיֹּ֣אמֶר אֶל־יֹואָ֔ב ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֶל־יֹואָ֔ב ,אָרֻֽצָה־נָּ֥א גַם־אָ֖נִי אַחֲרֵ֣י הַכּוּשִׁ֑י ,549349,אָרֻֽצָה־נָּ֥א גַם־אָ֖נִי אַחֲרֵ֣י הַכּוּשִׁ֑י ,Main,Q,cohoF,ZYqX,p1,RWY[,ארצה,אָרֻֽצָה־נָּ֥א גַם־אָ֖נִי אַחֲרֵ֣י הַכּוּשִׁ֑י 
171659,וַיֹּ֣אמֶר אֶל־יֹואָ֔ב ,549347,וַיֹּ֣אמֶר אֶל־יֹואָ֔ב ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֶל־יֹואָ֔ב וִ֣יהִי מָ֔ה אָרֻֽצָה־נָּ֥א גַם־אָ֖נִי אַחֲרֵ֣י הַכּוּשִׁ֑י וַיֹּ֣אמֶר יֹואָ֗ב לָֽמָּה־זֶּ֞ה אַתָּ֥ה רָץ֙ בְּנִ֔י וּלְכָ֖ה אֵין־בְּשֹׂורָ֥ה מֹצֵֽאת׃ ,אָר֔וּץ ,549355,אָר֔וּץ ,Main,Q,yqtl,ZYq0,p1,RWY[,ארוץ,אָר֔וּץ 
172453,וַיֹּ֣אמֶר אֶל־הַמֶּ֗לֶךְ ,549520,וַיֹּ֣אמֶר אֶל־הַמֶּ֗לֶךְ ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֶל־הַמֶּ֗לֶךְ ,וְאַל־תִּזְכֹּ֗ר ,549522,וְאַל־תִּזְכֹּ֗ר ,Main,Q,yqtl,WxY0,p2,ZKR[,תזכר,וְאַל־תִּזְכֹּ֗ר 
172874,כַּמָּ֗ה יְמֵי֙ שְׁנֵ֣י חַיַּ֔י ,549595,כַּמָּ֗ה יְמֵי֙ שְׁנֵ֣י חַיַּ֔י ,Main,Q,Ø,NmCl,,,,כַּמָּ֗ה יְמֵי֙ שְׁנֵ֣י חַיַּ֔י כִּי־אֶעֱלֶ֥ה אֶת־הַמֶּ֖לֶךְ יְרוּשָׁלִָֽם׃ בֶּן־שְׁמֹנִ֣ים שָׁנָה֩ אָנֹכִ֨י הַיֹּ֜ום הַאֵדַ֣ע׀ בֵּין־טֹ֣וב לְרָ֗ע אִם־יִטְעַ֤ם עַבְדְּךָ֙ אֶת־אֲשֶׁ֤ר אֹכַל֙ וְאֶת־אֲשֶׁ֣ר אֶשְׁתֶּ֔ה אִם־אֶשְׁמַ֣ע עֹ֔וד בְּקֹ֖ול שָׁרִ֣ים וְשָׁרֹ֑ות וְלָמָּה֩ יִֽהְיֶ֨ה עַבְדְּךָ֥ עֹוד֙ לְמַשָּׂ֔א אֶל־אֲדֹנִ֖י הַמֶּֽלֶךְ׃ כִּמְעַ֞ט יַעֲבֹ֧ר עַבְדְּךָ֛ אֶת־הַיַּרְדֵּ֖ן אֶת־הַמֶּ֑לֶךְ וְלָ֨מָּה֙ יִגְמְלֵ֣נִי הַמֶּ֔לֶךְ הַגְּמוּלָ֖ה הַזֹּֽאת׃ ,וְאָמֻ֣ת בְּעִירִ֔י עִ֛ם קֶ֥בֶר אָבִ֖י וְאִמִּ֑י ,549607,וְאָמֻ֣ת בְּעִירִ֔י עִ֛ם קֶ֥בֶר אָבִ֖י וְאִמִּ֑י ,Main,Q,yqtl,WYq0,p1,MWT[,אמת,וְאָמֻ֣ת בְּעִירִ֔י עִ֛ם קֶ֥בֶר אָבִ֖י וְאִמִּ֑י 
174752,חַי־יְהוָ֖ה ,550011,חַי־יְהוָ֖ה ,Main,Q,Ø,AjCl,,,,חַי־יְהוָ֖ה וּבָר֣וּךְ צוּרִ֑י ,,,,,,,,,,,
175483,וַיֹּ֨אמֶר יֹואָ֜ב אֶל־הַמֶּ֗לֶךְ ,550171,וַיֹּ֨אמֶר יֹואָ֜ב אֶל־הַמֶּ֗לֶךְ ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֨אמֶר יֹואָ֜ב אֶל־הַמֶּ֗לֶךְ ,וְעֵינֵ֥י אֲדֹנִֽי־הַמֶּ֖לֶךְ רֹאֹ֑ות ,550173,וְעֵינֵ֥י אֲדֹנִֽי־הַמֶּ֖לֶךְ רֹאֹ֑ות ,Main,Q,ptcp,Ptcp,unknown,R>H[,ראות,וְעֵינֵ֥י אֲדֹנִֽי־הַמֶּ֖לֶךְ רֹאֹ֑ות 
175871,הִנֵּ֨ה אָנֹכִ֤י חָטָ֨אתִי֙ ,550242,הִנֵּ֨ה אָנֹכִ֤י חָטָ֨אתִי֙ ,Main,Q,qtl,XQtl,p1,XV>[,חטאתי,הִנֵּ֨ה אָנֹכִ֤י חָטָ֨אתִי֙ וְאָנֹכִ֣י הֶעֱוֵ֔יתִי וְאֵ֥לֶּה הַצֹּ֖אן מֶ֣ה עָשׂ֑וּ ,,,,,,,,,,,
175975,יִקַּ֥ח ,550266,יִקַּ֥ח ,Main,Q,yqtl,ZYq0,p3,LQX[,יקח,יִקַּ֥ח ,הַטֹּ֣וב בְּעֵינָ֑יו ,550268,הַטֹּ֣וב בְּעֵינָ֑יו ,SubArg,Q,Ø,AjCl,,,,הַטֹּ֣וב בְּעֵינָ֑יו 
176114,וְעָֽמְדָה֙ לִפְנֵ֣י הַמֶּ֔לֶךְ ,550291,וְעָֽמְדָה֙ לִפְנֵ֣י הַמֶּ֔לֶךְ ,Main,Q,wqtl,WQt0,p3,<MD[,עמדה,וְעָֽמְדָה֙ לִפְנֵ֣י הַמֶּ֔לֶךְ ,,,,,,,,,,,
176615,וַיֹּ֣אמְר֔וּ ,550389,וַיֹּ֣אמְר֔וּ ,Main,Q,wayq,Way0,p3,>MR[,יאמרו,וַיֹּ֣אמְר֔וּ ,,,,,,,,,,,
176742,וַתֹּ֕אמֶר ,550413,וַתֹּ֕אמֶר ,Main,N,wayq,Way0,p3,>MR[,תאמר,וַתֹּ֕אמֶר ,,,,,,,,,,,
176823,וַאֲמַרְתֶּ֕ם ,550425,וַאֲמַרְתֶּ֕ם ,Main,Q,wqtl,WQt0,p2,>MR[,אמרתם,וַאֲמַרְתֶּ֕ם ,,,,,,,,,,,
176950,וַיֹּֽאמְרוּ֙ כָּל־הָעָ֔ם ,550446,וַיֹּֽאמְרוּ֙ כָּל־הָעָ֔ם ,Main,N,wayq,WayX,p3,>MR[,יאמרו,וַיֹּֽאמְרוּ֙ כָּל־הָעָ֔ם ,,,,,,,,,,,
177122,לֵאמֹר֒ ,550479,לֵאמֹר֒ ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹר֒ ,וִֽיגַדֵּ֥ל אֶת־כִּסְאֹ֖ו מִכִּסְאֶ֑ךָ ,550481,וִֽיגַדֵּ֥ל אֶת־כִּסְאֹ֖ו מִכִּסְאֶ֑ךָ ,Main,Q,yqtl,WYq0,p3,GDL[,יגדל,וִֽיגַדֵּ֥ל אֶת־כִּסְאֹ֖ו מִכִּסְאֶ֑ךָ 
177713,שְׁאֵלָ֨ה אַחַ֤ת קְטַנָּה֙ אָֽנֹכִי֙ שֹׁאֶ֣לֶת מֵֽאִתָּ֔ךְ ,550615,שְׁאֵלָ֨ה אַחַ֤ת קְטַנָּה֙ אָֽנֹכִי֙ שֹׁאֶ֣לֶת מֵֽאִתָּ֔ךְ ,Main,Q,ptcp,Ptcp,unknown,C>L[,שׁאלת,שְׁאֵלָ֨ה אַחַ֤ת קְטַנָּה֙ אָֽנֹכִי֙ שֹׁאֶ֣לֶת מֵֽאִתָּ֔ךְ ,,,,,,,,,,,
183397,בָּר֣וּךְ יְהוָ֗ה ,551626,בָּר֣וּךְ יְהוָ֗ה ,Main,Q,ptcp,Ptcp,unknown,BRK[,ברוך,בָּר֣וּךְ יְהוָ֗ה אֲשֶׁ֨ר נָתַ֤ן מְנוּחָה֙ לְעַמֹּ֣ו יִשְׂרָאֵ֔ל כְּכֹ֖ל אֲשֶׁ֣ר דִּבֵּ֑ר לֹֽא־נָפַ֞ל דָּבָ֣ר אֶחָ֗ד מִכֹּל֙ דְּבָרֹ֣ו הַטֹּ֔וב אֲשֶׁ֣ר דִּבֶּ֔ר בְּיַ֖ד מֹשֶׁ֥ה עַבְדֹּֽו׃ ,כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אֲבֹתֵ֑ינוּ ,551632,כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אֲבֹתֵ֑ינוּ ,SubAdv,Q,qtl,xQt0,p3,HJH[,היה,כַּאֲשֶׁ֥ר הָיָ֖ה עִם־אֲבֹתֵ֑ינוּ 
184507,אַשְׁרֵ֖י עֲבָדֶ֣יךָ אֵ֑לֶּה ,551812,אַשְׁרֵ֖י עֲבָדֶ֣יךָ אֵ֑לֶּה ,Main,Q,Ø,NmCl,,,,אַשְׁרֵ֖י עֲבָדֶ֣יךָ אֵ֑לֶּה הָֽעֹמְדִ֤ים לְפָנֶ֨יךָ֙ תָּמִ֔יד הַשֹּׁמְעִ֖ים אֶת־חָכְמָתֶֽךָ׃ ,אֲשֶׁר֙ חָפֵ֣ץ בְּךָ֔ ,551816,אֲשֶׁר֙ חָפֵ֣ץ בְּךָ֔ ,SubMod,Q,qtl,xQt0,p3,XPY[,חפץ,אֲשֶׁר֙ חָפֵ֣ץ בְּךָ֔ 
186941,וְהִתְפַּלֵּ֣ל בַּעֲדִ֔י ,552255,וְהִתְפַּלֵּ֣ל בַּעֲדִ֔י ,Main,Q,impv,WIm0,p2,PLL[,התפלל,וְהִתְפַּלֵּ֣ל בַּעֲדִ֔י ,,,,,,,,,,,
187240,וְיֹ֥אכַל לֶ֖חֶם ,552323,וְיֹ֥אכַל לֶ֖חֶם ,Main,Q,yqtl,WYq0,p3,>KL[,יאכל,וְיֹ֥אכַל לֶ֖חֶם ,,,,,,,,,,,
187320,אַל־תֹּ֥אכַל לֶ֖חֶם ,552344,אַל־תֹּ֥אכַל לֶ֖חֶם ,Main,Q,yqtl,xYq0,p2,>KL[,תאכל,אַל־תֹּ֥אכַל לֶ֖חֶם ,,,,,,,,,,,
187615,הֶֽחָפֵץ֙ ,552410,הֶֽחָפֵץ֙ ,Main,N,Ø,CPen,,,,הֶֽחָפֵץ֙ יְמַלֵּ֣א אֶת־יָדֹ֔ו ,,,,,,,,,,,
187757,הִנֵּ֣ה אֵ֣שֶׁת יָרָבְעָ֡ם בָּאָ֣ה ,552437,הִנֵּ֣ה אֵ֣שֶׁת יָרָבְעָ֡ם בָּאָ֣ה ,Main,Q,ptcp,Ptcp,unknown,BW>[,באה,הִנֵּ֣ה אֵ֣שֶׁת יָרָבְעָ֡ם בָּאָ֣ה לִדְרֹשׁ֩ דָּבָ֨ר מֵעִמְּךָ֤ אֶל־בְּנָהּ֙ כִּֽי־חֹלֶ֣ה ה֔וּא כָּזֹ֥ה וְכָזֶ֖ה תְּדַבֵּ֣ר אֵלֶ֑יהָ ,כְבֹאָ֔הּ ,552442,כְבֹאָ֔הּ ,SubAdv,Q,infc,InfC,unknown,BW>[,באה,כְבֹאָ֔הּ 
190255,יְהוָ֣ה אֱלֹהָ֔י ,552917,יְהוָ֣ה אֱלֹהָ֔י ,Main,Q,Ø,Voct,,,,יְהוָ֣ה אֱלֹהָ֔י ,,,,,,,,,,,
192711,עַבְדְּךָ֧ בֶן־הֲדַ֛ד אָמַ֖ר ,553508,עַבְדְּךָ֧ בֶן־הֲדַ֛ד אָמַ֖ר ,Main,Q,qtl,XQtl,p3,>MR[,אמר,עַבְדְּךָ֧ בֶן־הֲדַ֛ד אָמַ֖ר ,,,,,,,,,,,
193020,תְּנָה־לִּ֨י אֶֽת־כַּרְמְךָ֜ ,553586,תְּנָה־לִּ֨י אֶֽת־כַּרְמְךָ֜ ,Main,Q,impv,ZIm0,p2,NTN[,תנה,תְּנָה־לִּ֨י אֶֽת־כַּרְמְךָ֜ ,,,,,,,,,,,
193236,וְסִקְלֻ֖הוּ ,553637,וְסִקְלֻ֖הוּ ,Main,Q,impv,WIm0,p2,SQL[,סקלהו,וְסִקְלֻ֖הוּ ,,,,,,,,,,,
193928,הִנֵּה־נָ֞א דִּבְרֵ֧י הַנְּבִיאִ֛ים פֶּֽה־אֶחָ֥ד טֹ֖וב אֶל־הַמֶּ֑לֶךְ ,553803,הִנֵּה־נָ֞א דִּבְרֵ֧י הַנְּבִיאִ֛ים פֶּֽה־אֶחָ֥ד טֹ֖וב אֶל־הַמֶּ֑לֶךְ ,Main,Q,Ø,AjCl,,,,הִנֵּה־נָ֞א דִּבְרֵ֧י הַנְּבִיאִ֛ים פֶּֽה־אֶחָ֥ד טֹ֖וב אֶל־הַמֶּ֑לֶךְ ,וְדִבַּ֥רְתָּ טֹּֽוב׃ ,553805,וְדִבַּ֥רְתָּ טֹּֽוב׃ ,Main,Q,wqtl,WQt0,p2,DBR[,דברת,וְדִבַּ֥רְתָּ טֹּֽוב׃ 
194084,מִ֤י יְפַתֶּה֙ אֶת־אַחְאָ֔ב ,553843,מִ֤י יְפַתֶּה֙ אֶת־אַחְאָ֔ב ,Main,Q,yqtl,XYqt,p3,PTH[,יפתה,מִ֤י יְפַתֶּה֙ אֶת־אַחְאָ֔ב ,וְיִפֹּ֖ל בְּרָמֹ֣ת גִּלְעָ֑ד ,553845,וְיִפֹּ֖ל בְּרָמֹ֣ת גִּלְעָ֑ד ,Main,Q,yqtl,WYq0,p3,NPL[,יפל,וְיִפֹּ֖ל בְּרָמֹ֣ת גִּלְעָ֑ד 
194996,וְאִם־אִ֤ישׁ אֱלֹהִים֙ אָ֔נִי ,554049,וְאִם־אִ֤ישׁ אֱלֹהִים֙ אָ֔נִי ,Main,Q,Ø,NmCl,,,,וְאִם־אִ֤ישׁ אֱלֹהִים֙ אָ֔נִי ,וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ ,554051,וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ ,Main,Q,yqtl,WYq0,p3,>KL[,תאכל,וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ 
195054,אִם־אִ֤ישׁ הָֽאֱלֹהִים֙ אָ֔נִי ,554063,אִם־אִ֤ישׁ הָֽאֱלֹהִים֙ אָ֔נִי ,Main,Q,Ø,NmCl,,,,אִם־אִ֤ישׁ הָֽאֱלֹהִים֙ אָ֔נִי ,וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ ,554065,וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ ,Main,Q,yqtl,WYq0,p3,>KL[,תאכל,וְתֹאכַ֥ל אֹתְךָ֖ וְאֶת־חֲמִשֶּׁ֑יךָ 
195470,וַיֹּ֣אמֶר אֱלִישָׁ֔ע ,554164,וַיֹּ֣אמֶר אֱלִישָׁ֔ע ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֱלִישָׁ֔ע ,,,,,,,,,,,
195488,אִם־תִּרְאֶ֨ה אֹתִ֜י ,554169,אִם־תִּרְאֶ֨ה אֹתִ֜י ,SubAdv,Q,yqtl,xYq0,p2,R>H[,תראה,אִם־תִּרְאֶ֨ה אֹתִ֜י לֻקָּ֤ח מֵֽאִתָּךְ֙ ,,,,,,,,,,,
197700,וְרָחַצְתָּ֤ שֶֽׁבַע־פְּעָמִים֙ בַּיַּרְדֵּ֔ן ,554700,וְרָחַצְתָּ֤ שֶֽׁבַע־פְּעָמִים֙ בַּיַּרְדֵּ֔ן ,Main,Q,wqtl,WQt0,p2,RXY[,רחצת,וְרָחַצְתָּ֤ שֶֽׁבַע־פְּעָמִים֙ בַּיַּרְדֵּ֔ן ,,,,,,,,,,,
202317,וַיֹּאמְר֖וּ ,555766,וַיֹּאמְר֖וּ ,Main,N,wayq,Way0,p3,>MR[,יאמרו,וַיֹּאמְר֖וּ ,,,,,,,,,,,
207616,לֵאמֹ֔ר ,556704,לֵאמֹ֔ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֔ר ,אֲשֶׁ֥ר אַתָּ֛ה בֹּטֵ֥חַ בֹּ֖ו ,556706,אֲשֶׁ֥ר אַתָּ֛ה בֹּטֵ֥חַ בֹּ֖ו ,SubMod,Q,ptcp,Ptcp,unknown,BVX[,בטח,אֲשֶׁ֥ר אַתָּ֛ה בֹּטֵ֥חַ בֹּ֖ו 
210383,הַנִּ֣יחוּ לֹ֔ו ,557236,הַנִּ֣יחוּ לֹ֔ו ,Main,Q,impv,ZIm0,p2,NWX[,הניחו,הַנִּ֣יחוּ לֹ֔ו ,,,,,,,,,,,
220634,מִֽי־יִתְּנֵ֜נִי שָׁמִ֥יר שַׁ֨יִת֙ ,559451,מִֽי־יִתְּנֵ֜נִי שָׁמִ֥יר שַׁ֨יִת֙ ,Main,D,yqtl,XYqt,p3,NTN[,יתנני,מִֽי־יִתְּנֵ֜נִי שָׁמִ֥יר שַׁ֨יִת֙ בַּמִּלְחָמָ֔ה אֶפְשְׂעָ֥ה בָ֖הּ אֲצִיתֶ֥נָּה יָּֽחַד׃ ,יַעֲשֶׂ֥ה שָׁלֹ֖ום לִ֑י ,559455,יַעֲשֶׂ֥ה שָׁלֹ֖ום לִ֑י ,Main,D,yqtl,ZYq0,p3,<FH[,יעשׂה,יַעֲשֶׂ֥ה שָׁלֹ֖ום לִ֑י 
221935,כָתְבָ֥הּ עַל־ל֛וּחַ אִתָּ֖ם ,559768,כָתְבָ֥הּ עַל־ל֛וּחַ אִתָּ֖ם ,Main,Q,impv,ZIm0,p2,KTB[,כתבה,כָתְבָ֥הּ עַל־ל֛וּחַ אִתָּ֖ם וְעַל־סֵ֣פֶר חֻקָּ֑הּ ,כִּ֣י עַ֤ם מְרִי֙ ה֔וּא ,559771,כִּ֣י עַ֤ם מְרִי֙ ה֔וּא ,SubAdv,Q,Ø,NmCl,,,,כִּ֣י עַ֤ם מְרִי֙ ה֔וּא 
