bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
307939,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
310002,MD|VBD|RP,VBD,,,MD|VBD|RP,VBD,,,0,,,0,0,0
310353,EX|MD|VB,VB,MOD may,MOD may,EX|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
311325,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
311337,VB,VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
311644,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
312087,MD|VBD|RP,VBD,,,MD|VBD|RP,VBD,,,0,,,0,0,0
312207,MD|VB,VB,MOD shall,MOD shall,VBZ,VBZ,PRES,PRES,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
312298,VBD|VB,VBD|VB,PAST,PAST,VBD|VB,VBD|VB,PAST,PAST,1,PAST,PAST,1,1,0
313832,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
314507,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
314511,VB|RB,VB,IMPV,IMPV,VB|VB|RB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
314570,VB|VB|NN,VB|VB,MOD let,MOD let,VB,VB,IMPV,IMPV,1,IMPV ~ MOD let,IMPV ~ MOD let,0,0,0
315221,VB|VB|NN,VB|VB,MOD let,MOD let,VB,VB,IMPV,IMPV,1,IMPV ~ MOD let,IMPV ~ MOD let,0,0,0
315573,VB|VB,VB|VB,MOD let,MOD let,MD|NN,,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
315847,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
316218,NN|PRP,,,,VBP|VB,VBP|VB,IMPV do not,IMPV,0,,,0,0,0
316286,VB|PRP,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
316301,NNP|PRP,,,,VB|VB,VB|VB,IMPV do not,IMPV,0,,,0,0,0
317216,VBZ|VBN,VBZ|VBN,PRES,PRES,MD|VB,VB,MOD may,MOD may,1,MOD may ~ PRES,MOD may ~ PRES,0,0,0
318004,MD|VB,VB,FUT,FUT,VBZ|VBN,VBZ|VBN,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
318499,PRP|MD|VB|IN,VB,MOD should,MOD should,PRP|MD|VB|IN,VB,MOD should,MOD should,1,MOD should,MOD should,1,1,0
319270,VBD|VB,VBD|VB,PAST,PAST,VB,VB,MOD let,MOD let,1,MOD let ~ PAST,MOD let ~ PAST,0,0,0
319772,VB|VB,VB|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
319908,VB|VB,VB|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
320028,VB|VB,VB|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
321169,,,,,VB|VB,VB|VB,MOD may,MOD may,0,,,0,0,0
321806,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
321860,VB|VBP,VB|VBP,MOD let,MOD let,MD|VBP,VBP,PRES,PRES,1,MOD let ~ PRES,MOD let ~ PRES,0,0,0
321886,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
321892,,,,,VB|EX|VB,VB|VB,MOD let,MOD let,0,,,0,0,0
321954,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
322266,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
322376,MD|PRP|VB|NN,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
322447,MD|PRP|VB,VB,MOD may,MOD may,MD|PRP|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
322462,MD|EX|VB,VB,MOD may,MOD may,VB|VB,VB|VB,MOD let,MOD let,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
322484,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
322994,VB|NN|RB,VB,MOD let,MOD let,VB|VB|NN,VB|VB,IMPV do not,IMPV,1,IMPV do not ~ MOD let,IMPV ~ MOD let,0,0,0
323025,VB|VB,VB|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
324564,VB|VB,VB|VB,MOD let,MOD let,VB|NN,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
324745,MD|VB,VB,MOD would,MOD would,MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
326396,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
327195,VB|VB,VB|VB,MOD let,MOD let,VB|VB|JJ,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
327235,VB|VB,VB|VB,MOD let,MOD let,VB|VB|JJ,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
327740,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
328421,PRP|VBZ,VBZ,PRES,PRES,PRP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
328526,MD|VBP,VBP,MOD may,MOD may,MD|VBP,VBP,MOD may,MOD may,1,MOD may,MOD may,1,1,0
330070,VB|EX|VB,VB|VB,MOD let,MOD let,,,,,0,,,0,0,0
330076,,,,,,,,,0,,,0,0,0
330080,,,,,MD|VB,VB,MOD may,MOD may,0,,,0,0,0
330087,MD|VB|VBN|RP,VB|VBN,MOD may,MOD may,VBN|RP,VBN,,,0,,,0,0,0
330098,VB|VB|VBN|RP,VB|VB|VBN,MOD let,MOD let,MD|VB|VBN|RP,VB|VBN,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
330104,PRP|MD|VB|RP,VB,MOD may,MOD may,PRP|MD|VB|RP,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
330156,MD|PRP|VB,VB,MOD may,MOD may,MD|PRP|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
330572,VBP,VBP,PRES,PRES,VB|VB,VB|VB,MOD let,MOD let,1,MOD let ~ PRES,MOD let ~ PRES,0,0,0
330839,MD|VB|NN,VB,MOD may,MOD may,MD|VB|VB,VB|VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
331457,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
331628,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
331886,,,,,MD|VB,VB,MOD may,MOD may,0,,,0,0,0
331917,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
332617,MD|VB,VB,FUT,FUT,MD|VB,VB,MOD may,MOD may,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
332624,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
332638,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
332845,VB,VB,IMPV,IMPV,MD|EX|VB,VB,MOD may,MOD may,1,IMPV ~ MOD may,IMPV ~ MOD may,0,0,0
333524,VB|VB|RB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
334345,VB|VB,VB|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
334661,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB|VB,VB|VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
334741,VB|VB|NN,VB|VB,?VB,?VB,VB|VB|VBN,VB|VB|VBN,MOD let,MOD let,1,?VB ~ MOD let,?VB ~ MOD let,0,0,0
334806,VB|JJ,VB,IMPV,IMPV,VBP|VB|RP|IN|NN,VBP|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
334996,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
336509,VBP,VBP,PRES,PRES,MD|VB,VB,MOD may,MOD may,1,MOD may ~ PRES,MOD may ~ PRES,0,0,0
336861,VB|VB,VB|VB,MOD let,MOD let,MD|PRP|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
336870,VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
336890,VB|PRP|VB,VB|VB,MOD let,MOD let,MD|PRP|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
336904,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
336920,VB|PRP|VB,VB|VB,MOD let,MOD let,MD|PRP|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
337650,PRP|MD|VB,VB,MOD would,MOD would,MD|VB|JJ,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
337654,PRP|MD|VB|VB,VB|VB,MOD would,MOD would,VB|VB,VB|VB,TO INF,TO INF,1,MOD would ~ TO INF,MOD would ~ TO INF,0,0,0
337659,DT|MD|VB,VB,MOD would,MOD would,MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
337833,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not ~ MOD let,IMPV ~ MOD let,0,0,0
338561,MD|VB,VB,MOD might,MOD might,VB,VB,TO INF,TO INF,1,MOD might ~ TO INF,MOD might ~ TO INF,0,0,0
338565,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,VB,VB,TO INF,TO INF,1,MOD let ~ TO INF,MOD let ~ TO INF,0,0,0
338856,PRP|MD|VB,VB,MOD would,MOD would,VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
338942,VB|NN,VB,MOD let,MOD let,VB|TO|VB,VB|VB,PRES,PRES,1,MOD let ~ PRES,MOD let ~ PRES,0,0,0
339084,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
339298,PRP|MD|VB,VB,MOD would,MOD would,MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
339430,VB,VB,IMPV,IMPV,VB,VB,IMPV,IMPV,1,IMPV,IMPV,1,1,0
340039,VB|PRP|VB,VB|VB,MOD let,MOD let,VBG,VBG,PRES PART,PRES PART,1,MOD let ~ PRES PART,MOD let ~ PRES PART,0,0,0
340261,VB|VB,VB|VB,MOD let,MOD let,MD|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
340284,PRP|MD|VB|DT|NN,VB,MOD would,MOD would,PRP|VBZ,VBZ,PRES,PRES,1,MOD would ~ PRES,MOD would ~ PRES,0,0,0
340316,VBZ,VBZ,PRES,PRES,MD|VB,VB,MOD must,MOD must,1,MOD must ~ PRES,MOD must ~ PRES,0,0,0
341050,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
341185,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
341740,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
342427,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
344639,PRP|VBZ,VBZ,PRES,PRES,PRP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
345088,VB|VB,VB|VB,IMPV do not,IMPV,VBG,VBG,PRES PART,PRES PART,1,IMPV do not ~ PRES PART,IMPV ~ PRES PART,0,0,0
346285,VB|VB|RB,VB|VB,IMPV,IMPV,MD|VB,VB,MOD can,MOD can,1,IMPV ~ MOD can,IMPV ~ MOD can,0,0,0
346398,PRP|MD|VB|RB,VB,FUT,FUT,VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
346970,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
347018,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB|RP,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
347499,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
347511,PRP|MD|VB,VB,FUT PROG,FUT PROG,,,,,0,,,0,0,0
347543,VB|JJ,VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
347825,VBP|VB|RB,VBP|VB,IMPV do not,IMPV,NN,,,,0,,,0,0,0
347893,VB|VB|VB,VB|VB|VB,IMPV do not,IMPV,VB|VB|VB,VB|VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
348021,VBP|VB,VBP|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
348184,VB|VB,VB|VB,MOD let,MOD let,MD|VB,VB,MOD may,MOD may,1,MOD let ~ MOD may,MOD let ~ MOD may,0,0,0
348822,VB|VB|RB,VB|VB,MOD let,MOD let,VB|VB|VB,VB|VB|VB,?VB,?VB,1,?VB ~ MOD let,?VB ~ MOD let,0,0,0
348827,VB|VB,VB|VB,IMPV do not,IMPV,VB,VB,MOD let,MOD let,1,IMPV do not ~ MOD let,IMPV ~ MOD let,0,0,0
349234,VBP|VB,VBP|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
349253,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
352335,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
352358,VB|RB,VB,TO INF,TO INF,RB,,,,0,,,0,0,0
352936,VB|NN,VB,IMPV,IMPV,VBP|VB|NNS,VBP|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
352955,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
352974,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
353016,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
353054,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
353092,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
353190,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
353242,VB|PRP|VBP,VB|VBP,IMPV,IMPV,MD|PRP|NN,,,,0,,,0,0,0
353303,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
353362,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
353532,VB|VB|JJ,VB|VB,MOD let,MOD let,VB|VB|VB,VB|VB|VB,IMPV do not,IMPV,1,IMPV do not ~ MOD let,IMPV ~ MOD let,0,0,0
353547,NN|PRP,,,,VBP|VB,VBP|VB,IMPV do not,IMPV,0,,,0,0,0
353635,VB,VB,IMPV,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
353810,VBP|VB,VBP|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
354055,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
354261,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
355187,VBP|VB,VBP|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
355238,VB|VB,VB|VB,IMPV do not,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
355955,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
356494,,,,,MD|VB,VB,MOD may,MOD may,0,,,0,0,0
356653,VB,VB,IMPV,IMPV,VBP,VBP,PRES,PRES,1,IMPV ~ PRES,IMPV ~ PRES,0,0,0
356827,,,,,,,,,0,,,0,0,0
357424,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
361126,PRP|MD|VB|RP,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD can,MOD can,1,MOD can ~ MOD may,MOD can ~ MOD may,0,0,0
361701,VB,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
361715,VB,VB,IMPV,IMPV,VBP|VB,VBP|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
361732,NN,,,,VB|VB,VB|VB,MOD let,MOD let,0,,,0,0,0
362799,VB|VB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
363129,VBD,VBD,PAST,PAST,VBD|VB|JJ,VBD|VB,PAST,PAST,1,PAST,PAST,1,1,0
366060,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
367707,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
368213,VB|RP,VB,IMPV,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV ~ IMPV do not,IMPV,0,1,0
368375,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
369439,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
376120,VB|VB|RB,VB|VB,MOD let,MOD let,VB|RB,VB,IMPV,IMPV,1,IMPV ~ MOD let,IMPV ~ MOD let,0,0,0
378214,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
378218,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
378225,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
383539,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
383671,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
384977,VBP|VB,VBP|VB,IMPV do not,IMPV,VBP|VB|RP,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
390826,VBP|VB|RP,VBP|VB,IMPV do not,IMPV,VBP|VB|RP,VBP|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
398005,MD|VBP,VBP,MOD may,MOD may,MD|VBP,VBP,MOD may,MOD may,1,MOD may,MOD may,1,1,0
398009,VB,VB,MOD may,MOD may,VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
398988,,,,,,,,,0,,,0,0,0
399990,VB|VB,VB|VB,MOD let,MOD let,VB|VB|JJ,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
401842,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
402206,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
402331,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
402732,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
402869,,,,,VBP,VBP,PRES,PRES,0,,,0,0,0
410002,VB|VB|RB,VB|VB,IMPV do not,IMPV,VB|VB,VB|VB,IMPV do not,IMPV,1,IMPV do not,IMPV,1,1,0
411193,VB,VB,IMPV,IMPV,VBP,VBP,PRES,PRES,1,IMPV ~ PRES,IMPV ~ PRES,0,0,0
415201,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
415827,VB|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
415971,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
417922,RB|VBP,VBP,IMPV,IMPV,RB|VBP,VBP,IMPV,IMPV,1,IMPV,IMPV,1,1,0
418750,MD|VB,VB,MOD may,MOD may,MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
421167,MD|VB|RB,VB,MOD may,MOD may,MD|VB|RB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
421983,PRP|MD|VB|RB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
422040,MD|VB|RB,VB,MOD may,MOD may,MD|VB|RB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
426584,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
