bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
228741,WP|VBP,VBP,PRES,PRES,NNS,,,,0,,,0,0,0
228745,WP|VBP|VBN,VBP|VBN,PRES,PRES,WP|VBP|NNS,VBP,PRES,PRES,1,PRES,PRES,1,1,0
228779,WP|VBP|VBN|NN,VBP|VBN,PRES PERF,PRES PERF,VBN,VBN,,,0,,,0,0,0
228787,,,,,,,,,0,,,0,0,0
228793,WP|VBP|VBN,VBP|VBN,PRES,PRES,WP|VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
228803,WP|VBP,VBP,PRES,PRES,WP|VBP|NNS,VBP,PRES,PRES,1,PRES,PRES,1,1,0
228929,DT|NN,,,,DT|NN,,,,0,,,0,0,0
228988,WRB|VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
229052,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
229055,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
229209,PRP|WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
229264,NNP|IN,,,,NNP,,,,0,,,0,0,0
229286,VBZ|JJ,VBZ,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
229503,VBN,VBN,,,VBD|VBN,VBD|VBN,PAST,PAST,0,,,0,0,0
229804,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
229825,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
229827,WP|VBP,VBP,PRES,PRES,VB,VB,PRES,PRES,1,PRES,PRES,1,1,0
230029,WP|VBD|IN|NNS,VBD,,,WP|VBD|IN|NNS,VBD,,,0,,,0,0,0
230031,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230038,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230076,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230094,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
230097,VBD|DT|NNS,VBD,,,VBD|DT|NNS,VBD,,,0,,,0,0,0
230138,WP|VBZ|RP,VBZ,PRES,PRES,WP|VBZ|RP,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
230191,VB,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
230199,VB,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
230208,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN|IN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
230236,,,,,,,,,0,,,0,0,0
230386,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
230401,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
230410,WP|VBZ,VBZ,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
230412,WP|VBZ|JJ|NN,VBZ,PRES,PRES,WP|VBP|JJ|NNS,VBP,PRES,PRES,1,PRES,PRES,1,1,0
230414,WP|VBZ,VBZ,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
230416,WP|VBZ,VBZ,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
230491,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
230496,MD|VB|JJ|NN,VB,FUT,FUT,MD|VB|JJ|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
230579,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230593,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230614,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230617,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
230647,VBD|VBN,VBD|VBN,PAST,PAST,VBN,VBN,,,0,,,0,0,0
230846,NN,,,,VBZ|NN,VBZ,PRES,PRES,0,,,0,0,0
230852,NNP,,,,NNP,,,,0,,,0,0,0
230952,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
231009,VBZ|RP|NN,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231017,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231022,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231338,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231343,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231393,VB|RB,VB,PRES,PRES,VB|RB,VB,PRES,PRES,1,PRES,PRES,1,1,0
231425,WP|VBP|PRP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231442,WP|VBZ,VBZ,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231447,VBZ|RB,VBZ,PRES,PRES,WP|VBP|RB,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231479,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231510,VBG,VBG,PRES PART,PRES PART,VB,VB,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
231511,VBG|RP,VBG,PRES PART,PRES PART,VBP|RB,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
231512,VBG,VBG,PRES PART,PRES PART,VBP,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
231559,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231565,VBP|VBN|RB,VBP|VBN,PRES,PRES,VBP|VBN|RB,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
231568,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231582,WP|VBP,VBP,PRES,PRES,DT|WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231611,WP|VBP|IN|NN,VBP,PRES,PRES,VBP|IN|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231619,WP|VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
231711,PRP|VBZ|JJ,VBZ,PRES,PRES,PRP|VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231738,VBP|VBN|NN,VBP|VBN,PRES PERF question,PRES PERF,VBP|VBN|JJ,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF ~ PRES PERF question,PRES PERF,0,1,0
231768,WP|VBZ|NN,VBZ,PRES,PRES,DT|NN|WP|VBZ|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231793,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
231865,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
231887,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
232161,NN,,,,NNP,,,,0,,,0,0,0
232163,NN,,,,NNP,,,,0,,,0,0,0
232233,DT|NN,,,,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,0,,,0,0,0
232263,VBZ|NN,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232268,VBZ|IN|NN,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232290,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232296,VBZ|VBN,VBZ|VBN,PRES,PRES,WRB|PRP|VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
232349,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232480,VBG,VBG,PRES PROG,PRES PROG,RB|TO|VB|VBN,VB|VBN,TO INF,TO INF,1,PRES PROG ~ TO INF,PRES PROG ~ TO INF,0,0,1
232482,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232485,VBZ|PRP|DT|NN,VBZ,PRES,PRES,VBZ|DT|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
232806,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
233152,VBP,VBP,PRES,PRES,NN,,,,0,,,0,0,0
233154,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233344,WP|VBD|IN|NN,VBD,PRES,PRES,WP|VBP|IN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233392,DT|WP|VBP,VBP,PRES,PRES,DT|WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233399,DT|WP|VBP,VBP,PRES,PRES,DT|WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233463,WP|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
233471,WP|VBZ|JJ,VBZ,PRES,PRES,NNP,,,,0,,,0,0,0
233474,VBG,VBG,PRES PART,PRES PART,VBG|RB,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
233479,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
233492,WP|VBZ,VBZ,PRES,PRES,CD|VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
233649,WP|VBD|RP,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233657,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,,,0,,,0,0,0
233663,WP|VBD|TO|VB,VBD|VB,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233669,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233678,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
233827,DT|WP|VBP,VBP,PRES,PRES,DT|WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233873,WP|VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
233876,WP|VBZ|PRP,VBZ,PRES,PRES,NNS,,,,0,,,0,0,0
233982,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233992,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
233997,VBG,VBG,PRES PART,PRES PART,VBG|NNS,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
234002,VBG|NNS,VBG,PRES PART,PRES PART,VBG|NN,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
234007,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234017,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234026,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234039,WDT|VBZ,VBZ,PRES,PRES,WDT|VBZ|VBG,VBZ|VBG,PRES,PRES,1,PRES,PRES,1,1,0
234044,VBZ|VBN,VBZ|VBN,PRES,PRES,VBN,VBN,,,0,,,0,0,0
234145,,,,,,,,,0,,,0,0,0
234150,WP|VBD,VBD,,,WP|VBD,VBD,,,0,,,0,0,0
234157,VB,VB,PRES,PRES,VB,VB,PRES,PRES,1,PRES,PRES,1,1,0
234254,VBZ|PRP,VBZ,PRES,PRES,VBZ|DT|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234264,WP|VBZ|DT|NN,VBZ,PRES,PRES,WP|VBZ|DT|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234285,VBP,VBP,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
234310,VBP,VBP,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
234313,VBP,VBP,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
234427,IN|VBP|VBG,VBP|VBG,PRES PART,PRES PART,IN|VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
234506,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234509,WP|VBZ,VBZ,PRES,PRES,CD|WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234511,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234514,CD|WP|VBZ|NN,VBZ,PRES,PRES,CD|WP|VBZ|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234516,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234520,WP|VBZ|DT|JJ|NN|IN,VBZ,PRES,PRES,WP|VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234522,CD|WP|VBZ,VBZ,PRES,PRES,CD|WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
234547,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
234573,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234574,VBD|RP,VBD,,,VB,VB,PRES,PRES,0,,,0,0,0
234595,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
234666,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234687,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
234779,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234782,VBP|PRP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234791,VBG,VBG,PRES PART,PRES PART,DT|WP|VBP,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
234810,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
234943,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
234944,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
234985,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,WP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
235185,VBP|VB,VBP|VB,PRES,PRES,VBP|VB,VBP|VB,PRES wh-question,PRES,1,PRES ~ PRES wh-question,PRES,0,1,0
235192,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
235201,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
235217,VBP|VB,VBP|VB,PRES,PRES,VBP|VB,VBP|VB,PRES wh-question,PRES,1,PRES ~ PRES wh-question,PRES,0,1,0
235223,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
235245,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
235392,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
235442,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
235448,WP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
235645,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
235717,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
235718,,,,,,,,,0,,,0,0,0
235744,NN,,,,NN,,,,0,,,0,0,0
235770,VBG|RB|CC|RB,VBG,PRES PART,PRES PART,VBG|RB|CC|RB,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
235800,JJ,,,,DT|NN,,,,0,,,0,0,0
235824,WP|VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
235966,MD|VB|TO|VB,VB|VB,FUT,FUT,MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
236126,VBD|RP,VBD,PAST,PAST,VBZ|VBN|RP,VBZ|VBN,PRES PERF,PRES PERF,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
236622,VB,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
236661,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
236829,VBZ,VBZ,PRES,PRES,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
236833,VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
236847,VBP,VBP,PRES,PRES,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
236889,VBG|RB,VBG,PRES PROG,PRES PROG,VBZ,VBZ,PRES,PRES,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
236933,VBP|NN,VBP,PRES,PRES,VBP|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
236965,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
237042,VBZ|IN|NN,VBZ,PRES,PRES,VBZ|IN|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
237058,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
237061,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
237131,CD|WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
237133,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
237216,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,MD|VB|IN|NN,VB,FUT,FUT,1,FUT ~ PRES PROG,FUT ~ PRES PROG,0,0,1
237221,WP|VBZ|IN,VBZ,PRES,PRES,WP|VBP|RP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
237350,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,MD|VB,VB,FUT,FUT,1,FUT ~ PRES PROG,FUT ~ PRES PROG,0,0,1
237365,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
237418,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
237558,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
237594,,,,,,,,,0,,,0,0,0
237598,,,,,,,,,0,,,0,0,0
237886,VBZ|JJ,VBZ,PRES,PRES,VBP|JJ|IN|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
237895,VBZ,VBZ,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
237991,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
238038,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
238091,VBN|IN|NN,VBN,,,,,,,0,,,0,0,0
238226,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
238336,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
238478,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
238533,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
238537,VBP|VB,VBP|VB,PRES question,PRES,VBP|VB,VBP|VB,PRES question,PRES,1,PRES question,PRES,1,1,0
238540,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
238550,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
238555,IN,,,,VBP,VBP,PRES,PRES,0,,,0,0,0
238562,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
238582,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
238600,MD|VB|VBN|RP,VB|VBN,FUT,FUT,MD|VB|VBN|RP,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
238877,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
238921,MD|VB|RB,VB,FUT,FUT,VB|RB,VB,TO INF,TO INF,1,FUT ~ TO INF,FUT ~ TO INF,0,0,0
239033,WDT|VBZ,VBZ,PRES,PRES,,,,,0,,,0,0,0
239093,NNS,,,,NNS,,,,0,,,0,0,0
239101,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
239106,VBG|RB,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
239181,VBZ|JJ,VBZ,PRES,PRES,VBP|JJ|IN|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
239189,VBZ,VBZ,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
239255,VBP|VB,VBP|VB,PRES wh-question,PRES,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART ~ PRES wh-question,PRES ~ PRES PART,0,0,0
239312,DT|WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
239316,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,MD|VB,VB,FUT,FUT,1,FUT ~ PRES PROG,FUT ~ PRES PROG,0,0,1
239425,NNS,,,,NNS,,,,0,,,0,0,0
239506,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
239566,VBZ|RP,VBZ,PRES,PRES,JJ,,,,0,,,0,0,0
239667,MD|VB,VB,FUT,FUT,MD|VB|VB,VB|VB,FUT,FUT,1,FUT,FUT,1,1,0
239805,MD|VB,VB,MOD shall,MOD shall,VB,VB,TO INF,TO INF,1,MOD shall ~ TO INF,MOD shall ~ TO INF,0,0,0
239840,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
239856,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
239887,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
240092,WP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
240096,WP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
240176,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
240185,VBP|VBG|RP,VBP|VBG,PRES PROG,PRES PROG,MD|VB|RP,VB,FUT,FUT,1,FUT ~ PRES PROG,FUT ~ PRES PROG,0,0,1
240204,VBZ|JJ,VBZ,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
240225,VB,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
240229,VB|RP,VB,TO INF,TO INF,VB|RP,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
240251,VBZ,VBZ,PRES,PRES,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
240277,WP|VBZ,VBZ,PRES,PRES,,,,,0,,,0,0,0
240355,NNP,,,,NNP,,,,0,,,0,0,0
240573,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,MD|VB,VB,FUT,FUT,1,FUT ~ PRES PROG,FUT ~ PRES PROG,0,0,1
240603,VBP|NNS,VBP,PRES,PRES,VBP|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
240652,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
240701,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
240766,WP|VBZ,VBZ,PRES,PRES,VB,VB,PRES,PRES,1,PRES,PRES,1,1,0
240786,WP|VBP,VBP,PRES,PRES,WP|VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
240807,,,,,MD|VB,VB,FUT,FUT,0,,,0,0,0
240929,VBP|RB|VBG,VBP|VBG,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
241032,VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
