bhsa_node,french_tense
251325,
251337,
251399,
251491,imparfait
251499,
251517,
251524,
251597,
251741,
251752,
251865,
251870,
251895,
252036,
252054,
252103,
252126,
252171,passé_comp
252182,
252258,
252327,
252345,
252473,
252481,
252494,
252564,
252574,
252576,
252612,
252620,passé_comp
252653,
252726,
252743,
252757,
252775,
252810,
252851,
252889,
252960,
252977,
252980,
252983,
253029,
253061,
253166,imparfait
253194,
253303,imparfait
253576,
253607,passé_comp
253647,passé_comp
253701,
253705,
253832,
253895,
254132,
254205,
254283,
254332,passé_comp
254370,
254456,
254526,
254690,imparfait
254772,imparfait
254780,
254795,imparfait
254845,passé_simp
255008,
255015,
255169,imparfait
255171,imparfait
255194,imparfait
255225,passé_comp
255234,imparfait
255284,
255365,
255371,
255597,imparfait
255608,
255627,
255675,
255682,
255708,
255799,
255989,
256049,
256126,
256156,
256166,
256187,
256194,
256215,
256294,
256553,
256570,
256693,
256716,
256803,
256815,
256980,
257094,
257270,passé_comp
257295,
257450,imparfait
257453,
257579,
257847,
257874,
257932,
258070,
258157,
258205,
258383,
258388,
258405,
258574,
258688,
258693,
258841,
258878,passé_comp
258962,
259031,
259060,passé_comp
259074,
259096,imparfait
259098,imparfait
259108,imparfait
259116,imparfait
259133,
259210,
259253,
259439,
259455,
259461,
259470,
259513,passé_comp
259534,
259555,
259655,
259661,
259677,
259769,
259832,
260120,
260143,
260182,
260200,
260256,
260306,
260323,
260506,
260508,
260509,
260514,
260515,
260524,imparfait
260553,
260898,
260901,
260932,
261035,
261046,
261069,
261147,
261214,passé_simp
261221,
261238,
261384,
261435,
261697,
261778,
262029,
262031,
262101,
262197,
262474,
262649,passé_comp
262690,
262750,
262782,
262845,
262853,imparfait
262962,
262988,
262992,
263155,imparfait
263372,
263527,
263557,
263640,
263681,
263821,passé_comp
263902,
264245,
264539,
264552,imparfait
264809,passé_simp
264817,imparfait
264869,imparfait
264889,
264933,
264940,
264944,imparfait
264974,
264980,imparfait
264993,imparfait
265068,
265160,imparfait
265178,
265185,imparfait
265320,imparfait
265354,
265363,
265387,
265436,
265471,
265487,
265494,
265508,
265513,
265569,
265606,
265640,
265739,
265749,
265786,imparfait
265793,
265937,
265973,imparfait
266034,
266054,
266269,
266345,passé_comp
266389,
266872,
266980,
267210,
267219,
267279,
267284,
267372,
267424,
267636,
267642,
267713,
267722,
267774,
267778,
267784,
267845,
267864,
267881,
267884,imparfait
267897,imparfait
267909,
267918,
267921,
267938,
267956,
267957,imparfait
268047,
268097,imparfait
268104,
268184,
268187,
268193,
268278,imparfait
268292,
268336,
268362,
268435,imparfait
268650,
268862,
268899,
268903,
268912,
269087,
269246,
269342,
269498,
269709,
269715,
269837,
269842,
269851,
269886,
269907,
269946,
269968,
269999,
270003,
270044,
270048,
270053,
270144,
270156,imparfait
270161,imparfait
270166,
270186,
270200,
270207,
270255,
270267,
270287,
270432,
270512,
270678,
270830,
270835,
271114,
271317,
271423,imparfait
271500,
271572,
271660,
271827,
271854,
271863,
272070,imparfait
272319,
272369,
272475,
272494,passé_comp
272707,
272762,
272858,
273052,
273451,
273503,
273589,passé_comp
273793,
273895,
274192,
274197,
274209,
274232,
274240,
274346,
274349,
274383,
274565,
274606,
274610,
274710,
274716,
274735,
274762,
274776,
274833,
274861,
274878,passé_comp
274890,
275023,
275121,passé_comp
275124,
275229,
275419,
275493,
275588,
275634,
275650,
275653,
275656,
275690,
275693,
275796,
275896,
275916,
275922,
276039,
276171,
276382,
276387,passé_comp
276427,
276483,
276795,
276825,
276902,
276921,
277112,
277221,
277364,
277508,
277845,passé_comp
277940,
277992,imparfait
278043,imparfait
278081,imparfait
278112,imparfait
278133,imparfait
278164,imparfait
278200,
278330,
278459,
278619,
278761,
278822,
278884,
278994,
279157,
279230,
279324,
279440,
279461,
279820,
279835,
280439,
280447,
280556,
280573,passé_comp
280593,passé_comp
280645,
280669,passé_comp
280742,
280835,
280882,
280893,
281010,
281284,
281430,
281458,
281486,
281490,
281500,
281507,
281514,
281551,
281759,
281887,
282096,
282505,
282511,
282710,
282765,imparfait
282867,
282890,
283071,
283125,
283155,
283158,
283222,
283288,
283423,
283442,
283575,
283624,
283814,
283923,
283941,
283944,
284020,
284046,
284049,
284074,
284191,passé_comp
284263,
284475,
284571,
284621,
284625,
284705,
285022,imparfait
285047,
285059,
285353,
285549,imparfait
285912,
286310,
286476,
286508,imparfait
286540,
286560,
286623,
286636,imparfait
286647,
286790,
287131,imparfait
287232,imparfait
287491,
287746,imparfait
287750,
287776,
287844,
287985,
288190,
288479,
289076,
289264,
289276,
289358,
289546,
289644,
289676,imparfait
289691,imparfait
289720,
289725,imparfait
289826,
289953,
290155,
290476,
290564,
290598,
290630,
291230,
291393,
291595,
291604,
291738,
291931,
291965,passé_comp
292011,
292122,
292135,
292137,
292211,
292262,
292291,
292292,
292412,
292415,
292419,
292451,
292468,
292481,
292711,
292905,
292993,
293034,
293057,
293158,
293224,
293397,
293491,
293497,
293499,
293502,
293731,
293745,
293746,
293851,
293854,
293899,
294013,
294375,
294390,
294459,
294464,
294606,
294611,
294704,
295000,
295086,
295090,
295128,
295293,
295380,
295775,
295898,
296121,
296166,
296243,
296246,
296249,
296263,
296467,
296493,
296496,
296499,
296504,
296508,
296524,
296539,
296548,imparfait
296554,imparfait
296611,
296615,
296625,
296630,
296640,
296654,
296667,
296669,
296704,
296706,
296803,
296986,
296995,
297004,
297014,
297026,
297059,
297087,
297121,
297161,
297171,
297198,imparfait
297248,imparfait
297294,imparfait
297308,
297317,
297464,
297523,
297567,
297637,
297710,
297776,
297799,
297911,
297920,
297934,
297945,
298015,
298044,
298062,
298090,
298094,
298195,
298201,
298207,
298222,
298597,imparfait
298681,
298764,
298796,imparfait
298815,
298817,imparfait
298834,
298862,
298864,imparfait
299010,passé_comp
299044,
299100,
299142,
299246,
299332,
299582,
299610,
299814,
299817,
299854,
299904,
299922,
299939,
299986,
300068,
300071,
300073,
300137,
300141,
300228,
300236,
300300,
300306,
300391,
300468,
300531,
300766,
300851,
300977,
301016,
301158,
301168,
301203,
301206,
301269,
301336,
301392,
301395,
301407,
301452,
301457,
301482,
301518,
301549,
301550,
301569,
301589,imparfait
301593,imparfait
301648,
301695,
301698,passé_comp
301754,
301758,
301771,
301776,
301831,
301833,
301838,
301880,
301929,imparfait
301987,
302045,
302132,
302161,
302166,
302231,
302251,
302260,
302272,
302311,
302487,
302528,passé_comp
302574,
302580,
302614,
302617,
302641,
302654,
302698,
302700,
302744,
302754,
302766,
302779,passé_comp
303100,
303109,
303113,
303170,
303181,
303183,
303188,
303194,
303242,
303250,
303260,
303324,
303328,
303373,
303648,
303726,
303730,
303746,
303752,
303754,
303818,
304041,
304051,
304237,
304292,
304523,
304576,
304592,
304934,
305154,
305160,imparfait
305186,imparfait
305198,imparfait
305219,imparfait
305234,
305236,
305268,imparfait
305280,imparfait
305301,passé_comp
305376,imparfait
305403,
305436,passé_comp
305460,
305482,imparfait
305484,passé_simp
305488,passé_simp
305565,
305569,
305571,
305577,
305599,
305667,
305675,
305696,
305703,
305713,imparfait
305724,
305769,imparfait
305822,passé_comp
305831,
305850,
305890,imparfait
305905,
305953,imparfait
305965,imparfait
306076,
306118,
306145,
306167,
306171,
306192,
306201,
306209,
306228,
306252,imparfait
306277,
306290,
306295,
306329,imparfait
306360,imparfait
306364,
306396,imparfait
306447,
306464,
306478,
306531,
306813,
306817,
306847,
307050,
307083,
307126,
307633,
307693,
307776,
307799,
307882,
308081,
308103,
308170,
308178,
308182,
308186,
308225,imparfait
308310,
308369,
308372,
308375,
308382,
308550,
308584,
308686,
308702,
308763,
308777,
308808,passé_comp
308915,
309207,
309297,
309303,
309358,
309575,
309584,
309598,
309689,
309706,
309716,
309753,
309761,
309763,
309821,
309825,
309951,
309955,
310016,
310081,imparfait
310144,
310160,
310169,
310175,
310182,
310196,
310198,
310219,
310319,
310335,
310339,
310451,
310498,
310510,
310531,
310532,
310594,
310615,
310688,
310732,
310766,
310851,
310867,
310870,
310886,
311002,
311071,
311146,
311299,
311319,
311381,
311390,
311398,
311545,
311669,
311677,
311691,
311724,passé_comp
311734,
312093,
312125,
312131,
312246,
312315,
312318,
312321,
312340,
312366,passé_simp
312422,
312550,
312552,
312569,
312599,
312977,
312993,
312999,
313008,
313073,
313121,
313130,
313137,
313159,
313163,passé_simp
313182,
313188,
313208,
313231,
313251,
313257,
313262,
313267,
313272,
313277,
313286,
313302,passé_comp
313508,
313606,
313636,
313654,passé_comp
313657,passé_comp
313689,
313691,
313716,
313831,
313857,
313871,
313891,
313974,
314025,
314026,
314101,
314172,
314432,
314591,
314613,
314651,
314745,
314766,
314788,imparfait
315002,
315075,
315144,
315162,
315180,
315211,
315214,
315225,
315350,
315402,
315422,
315429,
315503,
315507,
315514,
315542,
315649,
315699,
315701,
315770,
315785,
315794,
315829,
315835,
315846,
315855,
315893,
315990,
315992,
316063,
316076,
316208,
316225,
316288,
316292,
316335,
316341,
316388,
316391,
316424,
316431,
316433,
316455,
316465,
316468,
316473,
316475,
316492,
316529,
316535,
316567,imparfait
316732,
316735,
316763,
316791,
316808,
316811,
316915,
317093,
317179,
317194,
317203,
317208,
317232,
317310,
317325,imparfait
317362,
317476,
317679,
317828,
317890,
318041,passé_comp
318095,
318164,
318300,
318472,
318689,
318856,
318860,
319103,
319219,
319293,passé_comp
319326,
319557,passé_comp
319653,
319806,
319861,passé_comp
319864,
319960,
320020,
320121,
320181,
320493,
320712,
320800,
320880,
320884,passé_comp
320887,
321019,
321042,
321148,
321274,
321295,
321298,
321374,passé_comp
321443,
321474,
321524,
321556,
321584,
321607,
321614,
321621,
321658,
321665,
321669,
321689,
321696,
321706,
321946,
321947,
321957,
321973,
322014,
322027,
322035,
322041,
322182,
322305,
322418,
322423,
322499,
322504,
322509,
322767,
322830,
322878,
322905,
322996,
323019,
323045,
323144,
323193,passé_comp
323252,
323391,
323495,
323896,
324168,
324369,
324420,
324425,passé_comp
324555,passé_comp
324559,
324696,
324725,imparfait
324763,
325072,
325142,
325149,
325298,
325370,
325474,
325483,
325527,
325625,passé_comp
325793,
325799,
325814,
325877,
326003,
326086,
326212,
326344,
326410,
326667,
326669,
326683,
326722,passé_comp
326841,
326845,
326931,
327020,
327117,
327297,
327333,
327341,passé_comp
327465,passé_comp
327523,passé_simp
327549,
327664,imparfait
327686,
327697,
327699,
327797,
328030,
328035,
328040,
328045,
328050,
328060,passé_simp
328205,
328217,
328243,
328248,
328254,
328260,
328264,
328268,
328319,
328344,
328354,
328430,
328536,
328679,imparfait
328989,
328991,
329159,
329164,
329437,
329543,imparfait
329659,imparfait
329664,imparfait
329815,
329858,
330072,
330077,
330174,
330376,
330386,
330420,
330423,
330428,
330455,
330462,
330485,
330525,
330530,
330545,
330575,
330586,
330589,
330603,
330607,
330617,
330632,
330709,
330792,
330846,
330928,passé_comp
330929,
330978,
331201,
331205,passé_comp
331208,
331265,
331285,
331287,
331327,
331332,
331406,
331473,
331714,
331817,
331825,
331915,
331994,
332219,
332313,
332383,
332544,
332549,
332687,
332796,
332801,passé_comp
332809,passé_comp
332875,
332965,
332982,passé_comp
332998,
333053,
333111,
333121,
333129,
333155,
333157,
333159,
333210,
333628,
333635,
333643,
333669,
333687,
333701,
333756,
333767,
333877,
333900,
333904,
333936,
333946,
333956,
333967,
334001,
334030,
334061,
334071,
334139,
334225,
334235,
334469,
334473,
334532,
334753,
334787,
334789,
335064,
335068,
335089,
335162,
335168,
335194,
335200,
335205,
335211,
335212,
335216,
335357,
335362,
335364,
335368,passé_comp
335375,
335381,
335385,
335404,
335420,
335493,
335506,
335510,passé_simp
335515,
335521,
335524,
335527,
335530,
335533,
335573,
335578,
335581,
335599,
335602,
335617,
335622,
335628,
335631,
335652,
335677,
335684,
335692,
335702,
335719,
335816,
335859,
335915,
336041,imparfait
336218,
336307,imparfait
336309,imparfait
336326,
336330,imparfait
336357,imparfait
336360,passé_simp
336391,imparfait
336394,passé_simp
336427,imparfait
336430,passé_simp
336436,imparfait
336438,imparfait
336512,
336601,
336606,
336694,passé_simp
336704,
336822,
336974,
336983,
337034,
337182,
337297,
337316,
337332,
337378,
337388,
337394,
337408,
337416,
337606,
337718,
337927,
337937,
338309,
338319,
338327,
338338,
338343,
338347,
338355,
338468,
338652,
338835,
338990,
339025,
339038,
339177,
339191,
339197,
339205,
339213,
339223,
339229,
339235,
339272,
339552,passé_comp
339685,
339719,
339882,
339884,
339886,
339923,
339946,
339950,
339958,
340472,
340525,passé_comp
340546,
341058,
341140,passé_comp
341156,
341161,
341233,
341637,imparfait
341815,imparfait
341959,
342134,imparfait
342201,
342297,
342301,
342306,
342315,
342603,
342606,
342615,
342624,
342626,
342969,imparfait
343035,
343134,imparfait
343141,imparfait
343658,imparfait
343956,passé_comp
343957,passé_comp
344698,
344816,
344821,
344951,
345243,
345311,
345449,imparfait
346135,
346284,
346455,passé_comp
346524,
346528,
346603,
346635,
347078,
347097,
347157,passé_comp
347234,
347349,
347352,
347373,
347386,
347607,
347610,
347611,
347718,
347775,
347944,
347946,
348065,
348225,passé_simp
348356,
348359,
348362,
348365,
348371,
348402,
348406,
348410,
348421,
348518,
348526,
348541,
348549,
348553,
348649,imparfait
348679,
348682,
348781,passé_simp
348841,
349115,
349121,
349148,
349161,
349170,
349171,
349223,
349225,
349229,
349283,
349304,
349363,passé_simp
349370,
349376,
349407,
349414,
349417,
349485,
349486,
349491,
349504,
349639,
349696,passé_comp
349731,
349742,
349747,
349765,
349767,
349776,
349781,
349785,
349789,
349798,
349840,
349843,
349857,
349866,
349871,
349874,
349885,
349914,
349916,
349919,
349994,
350002,
350007,
350047,
350058,
350070,
350119,
350187,
350189,
350191,
350260,
350266,
350272,passé_simp
350273,
350321,
350324,
350328,
350338,
350343,
350359,passé_comp
350375,
350377,
350380,
350384,
350401,
350409,
350448,
350476,
350532,
350534,
350539,
350541,
350576,
350579,
350581,
350612,
350657,
350667,
350673,
350680,
350709,
350733,
350752,
350763,
350786,
350794,
350884,
350892,
350954,
350956,
350959,
350989,
350996,
350998,
351001,
351003,
351030,
351135,
351173,
351175,
351197,
351203,
351267,
351281,
351293,
351298,
351315,
351341,
351349,
351366,
351370,
351375,
351379,
351422,
351424,
351427,
351430,
351459,
351479,
351482,
351503,
351514,
351516,
351521,
351523,
351525,
351527,
351535,
351541,
351600,
351602,
351610,imparfait
351613,
351692,
351730,
351786,
351842,
351859,
351862,
351910,
351914,
351916,
351918,
351983,
352019,
352092,
352094,
352127,
352131,
352142,
352187,
352195,
352199,
352233,
352236,
352256,
352299,
352305,
352319,
352365,
352377,
352427,
352434,
352516,
352521,
352526,
352562,
352631,
352639,passé_simp
352701,passé_comp
352710,
352809,
352843,
352851,
352856,
352961,
353195,
353292,
353298,
353400,
353423,
353445,
353584,
353595,
353824,
353858,
353896,
353911,
353920,
353940,
353984,
354073,
354076,
354077,
354097,
354112,
354115,
354118,
354122,
354126,
354176,passé_simp
354181,
354189,
354203,
354240,
354276,
354343,
354347,
354362,
354367,
354426,passé_simp
354608,
354633,
354647,
354651,
354661,
354669,
354702,
354707,
354709,
354713,
354716,
354742,passé_comp
354752,
354775,passé_comp
354790,
354811,
354816,
354829,
354833,
354839,
354844,
354867,
354887,
354892,
354906,
354910,
354923,
354941,
354970,
354982,
354987,
355003,
355042,
355045,
355052,passé_comp
355077,
355080,
355092,
355097,
355184,
355433,
355707,
355745,
356140,
356318,
356333,
356680,
356795,
356912,
356933,
356967,
357133,passé_simp
357399,
357473,
357663,
357876,
357877,
357881,
357885,
357896,
357899,
357903,
357989,
358000,
358068,
358127,
358186,
358248,
358274,
358280,passé_comp
358294,
358479,imparfait
358482,
358491,passé_comp
358558,
358607,
358625,
358629,
358641,
358647,
358654,
358659,
358667,
358721,
358766,
358814,
358899,
358927,
358942,passé_comp
358991,
358996,
359054,
359103,
359107,
359248,
359252,
359257,
359306,
359309,
359315,
359327,
359328,
359331,
359335,
359338,
359339,
359340,
359346,
359352,
359366,
359369,
359602,
359615,
359849,
359959,
360027,
360482,
360500,
360506,
360515,
360557,
360643,
360647,
360698,
360809,
360866,
361009,
361024,
361031,
361072,
361084,
361239,
361371,
361397,
361419,
361422,
361439,
361448,
361542,
361691,
361697,
361783,
361840,
361921,
361996,
362068,
362108,
362112,
362116,
362162,
362172,
362255,
362332,
362369,
362374,
362386,
362408,
362445,
362452,
362570,
362632,passé_comp
362641,passé_comp
362646,passé_comp
362733,
362781,
362814,
362839,
362845,
362850,
362854,
362858,
362985,
363086,
363095,
363133,
363299,
363348,
363439,
363478,
363584,passé_comp
363586,
363588,
363654,
363691,
363721,
363722,
363821,
363824,
363830,
363924,
364035,passé_comp
364966,imparfait
365005,
365009,imparfait
365017,
365031,
365080,
365133,passé_comp
365249,
365334,
365462,imparfait
365548,imparfait
365572,imparfait
365606,
365682,
365782,imparfait
366014,
366018,
366157,
366290,imparfait
366357,imparfait
366382,imparfait
366388,imparfait
366456,
366550,
366557,imparfait
366572,imparfait
366586,
366693,imparfait
366695,imparfait
366725,
366764,imparfait
366766,imparfait
366853,
366855,
366865,
366875,
366881,
366926,
366937,passé_comp
367009,
367073,
367089,
367176,imparfait
367362,
367465,
367489,
367567,
367589,
367861,passé_comp
367870,
367877,
367882,
367955,
368051,
368207,passé_comp
368312,imparfait
368430,
368533,imparfait
368592,
368856,
368969,
369012,
369051,
369154,
369171,passé_simp
369270,passé_simp
369288,imparfait
369297,
369610,
369615,
369667,
369847,imparfait
369854,
369876,
369878,
370001,passé_comp
370035,passé_comp
370061,imparfait
370065,imparfait
370070,imparfait
370153,
370293,
370370,
370410,imparfait
370419,imparfait
370426,imparfait
375226,imparfait
375248,passé_simp
375256,imparfait
375271,
375283,
375289,passé_simp
375300,
375321,
375334,imparfait
375370,
375478,
375487,
375531,imparfait
375597,
375669,
375760,imparfait
375842,
375999,passé_comp
376040,passé_comp
376186,
376218,
376220,imparfait
376222,
376229,imparfait
376242,
376258,
376261,passé_simp
376396,
376406,passé_comp
376478,
376539,
376643,
376673,
376729,passé_comp
376793,passé_simp
376892,
376897,
376903,passé_comp
376910,
376943,
377175,
377261,
377267,
377343,
377583,
377867,
377882,
377911,
377912,
377980,imparfait
378076,
378078,
378120,
378240,
378247,
378428,passé_simp
378885,passé_simp
378944,
379147,passé_comp
379223,imparfait
379323,
379361,imparfait
379386,
379467,imparfait
379484,imparfait
379497,imparfait
379518,imparfait
379546,
379553,passé_comp
379599,passé_simp
379604,
379609,imparfait
379659,
379662,
380899,
380906,
381479,
381540,passé_simp
381725,
381998,imparfait
382203,
382377,
382573,
382633,passé_comp
382716,
382718,
382786,
382863,
382940,
383482,
383506,
383508,
383528,
383553,
383566,
383753,
383800,
383841,
384007,imparfait
384024,imparfait
384044,
384050,
384079,
384086,
384110,imparfait
384141,
384226,
384232,
384573,
384595,
384737,
384757,
384773,
384787,
384887,imparfait
384917,
384939,
384950,
385122,imparfait
385236,imparfait
385242,imparfait
385262,imparfait
385272,imparfait
385276,imparfait
385282,imparfait
385290,imparfait
385294,imparfait
385323,passé_comp
385347,
385353,
385407,
385428,
385444,
385451,
385461,
385483,
385495,
385543,
385559,
385589,
385607,passé_comp
385644,passé_comp
385658,
385814,
385831,imparfait
385843,imparfait
385955,imparfait
385969,
386021,
386026,
386029,
386034,
386040,
386045,
386099,
386104,
386107,
386135,
386153,
386158,
386197,
386237,
386290,
386294,imparfait
386301,imparfait
386329,
386335,imparfait
386382,
386402,
386463,
386469,
386476,passé_simp
386497,passé_simp
386917,passé_simp
386977,
387211,
387373,
387419,imparfait
387440,imparfait
387464,
387483,imparfait
387557,
387662,
387783,passé_simp
387785,passé_simp
387841,
387877,
387885,
387908,
388351,
388554,
388602,passé_comp
388689,
388701,
388717,
388720,
388857,
388871,
388872,
388873,
388878,
388934,imparfait
389059,passé_comp
389089,passé_comp
389108,
389144,
389209,
389264,passé_simp
389350,passé_simp
389427,
389563,
389588,
389947,
389963,
390250,passé_simp
390446,
390494,passé_simp
390506,
390513,
390532,
390594,
390612,imparfait
390749,
390844,
390850,
390854,
390868,
390885,imparfait
390891,imparfait
390918,
390920,
390948,
391046,
391048,
391049,
391087,imparfait
391091,imparfait
391149,
391753,passé_simp
391925,passé_simp
392526,
392535,
392922,
393340,
393386,imparfait
393394,
393568,imparfait
393734,
393739,
393742,
393753,
394233,
394259,
394317,imparfait
394387,
394399,imparfait
394580,
394765,
394869,
395156,
395302,
395545,
395986,
395989,passé_simp
396008,
396243,imparfait
396296,
396307,
396331,
396457,
396539,
396754,
396874,
397020,imparfait
397023,
397115,
397189,passé_simp
397260,
397304,
397431,passé_comp
397533,passé_comp
397650,imparfait
397727,passé_simp
397733,
397747,
397861,
397941,imparfait
398161,
398230,imparfait
398272,imparfait
398291,
398293,
398328,
398340,
398376,
398408,
398410,
398426,imparfait
398494,
398584,passé_comp
398606,imparfait
398615,imparfait
399301,
399310,imparfait
399434,
399460,imparfait
399487,passé_simp
399508,passé_simp
399521,
399530,imparfait
399553,passé_simp
399570,
399598,
399600,
399724,imparfait
399785,
399858,
400058,
400159,passé_comp
400175,
400241,
400732,
400821,
400898,
401083,imparfait
401189,
401253,
401622,passé_simp
401907,
401917,
401995,
402049,
402131,imparfait
402147,imparfait
402160,
402169,
402266,
402269,
402679,
402947,
403022,
403270,
403598,imparfait
403602,
403603,
403737,
403890,imparfait
403921,imparfait
403947,imparfait
404041,
404531,
404730,
404867,
404877,
404880,
405393,imparfait
405502,
405747,
405753,
405986,
405988,
406229,
406292,imparfait
406339,
406381,
406397,
406421,
406425,
406500,
406783,passé_comp
407073,passé_comp
407252,
407292,
407341,
407446,
407468,
407526,
407547,
407565,
407579,
407950,imparfait
407962,imparfait
407977,imparfait
408001,
408006,
408153,imparfait
408159,imparfait
408168,
408171,
408177,
408181,
408185,
408189,
408213,imparfait
408717,
408723,imparfait
408762,imparfait
408847,imparfait
408858,
408873,
408882,imparfait
408894,
409009,
409012,
409126,passé_comp
409246,
409255,
409307,
409387,
409393,
409967,
410058,imparfait
410095,passé_simp
410136,imparfait
410165,imparfait
410170,
410313,
410484,
410552,
410728,
410810,imparfait
410844,passé_comp
411011,imparfait
411058,
411185,
411190,
411196,
411372,imparfait
411381,imparfait
411455,
411470,
411478,
411514,imparfait
411525,imparfait
411537,
411565,imparfait
411581,imparfait
411673,imparfait
411696,passé_comp
411841,
411853,
411907,imparfait
411915,
412144,imparfait
412211,
412450,
412829,imparfait
412942,passé_comp
413122,
413169,
413195,
413207,
413250,
413326,passé_simp
413468,passé_comp
413631,
414247,imparfait
414425,
414483,passé_comp
414554,
414770,passé_simp
414780,passé_simp
414799,imparfait
414867,
414904,
415076,
415117,
415121,
415124,
415134,imparfait
415161,imparfait
415262,
415278,
415329,
415337,
415361,
415365,
415454,
415682,
415732,
415811,
415900,
416087,
416209,
416237,
416251,imparfait
416325,
416452,
416456,
416467,
416494,
416543,
416579,
416746,passé_comp
416998,passé_simp
417005,imparfait
417117,
417178,imparfait
417291,
417335,
417423,imparfait
417470,
417483,
417555,
417595,passé_simp
417600,imparfait
417783,
417933,imparfait
417936,
417953,imparfait
417975,imparfait
417986,imparfait
418021,
418499,imparfait
418575,
418701,
418853,
418878,passé_comp
418935,
418948,passé_comp
419015,
419017,
419476,
419493,imparfait
419543,passé_comp
419664,imparfait
419718,imparfait
419798,imparfait
419806,
419808,
419857,
419897,
419992,
420057,
420078,
420087,
420100,imparfait
420140,
420191,
420288,passé_comp
420428,
420520,imparfait
420554,
420611,imparfait
420630,
420858,
420867,
420946,passé_comp
421135,
421189,
421191,
421618,
421622,passé_simp
421626,
421645,imparfait
421988,passé_comp
422015,
422083,passé_simp
422101,imparfait
422221,imparfait
422318,passé_simp
422331,imparfait
422356,imparfait
422369,
422373,
422441,
422448,
422454,
422509,
422625,passé_comp
422682,imparfait
422696,
422937,imparfait
423156,
423313,
423315,
423323,
423627,passé_simp
423811,
423839,passé_comp
424280,imparfait
424301,passé_simp
424341,passé_comp
424429,
424553,imparfait
424662,
424699,
424710,imparfait
424752,passé_simp
424760,
424783,
424792,imparfait
424817,
424880,passé_comp
424887,imparfait
424978,
425010,passé_comp
425033,
425038,imparfait
425069,
425084,
425124,
425201,
425267,
425311,
425322,imparfait
425356,imparfait
425411,imparfait
425526,imparfait
425640,imparfait
425662,passé_comp
425805,imparfait
425857,imparfait
426006,
426037,passé_comp
426049,passé_comp
426061,passé_comp
426200,passé_comp
426203,passé_comp
426369,
426375,imparfait
426378,imparfait
