bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
350532,פֶּ֭תִי יַאֲמִ֣ין לְכָל־דָּבָ֑ר ,591574,פֶּ֭תִי יַאֲמִ֣ין לְכָל־דָּבָ֑ר ,Main,Q,yqtl,XYqt,p3,>MN[,יאמין,פֶּ֭תִי יַאֲמִ֣ין לְכָל־דָּבָ֑ר וְ֝עָר֗וּם יָבִ֥ין לַאֲשֻׁרֹֽו׃ ,וְסָ֣ר מֵרָ֑ע ,591577,וְסָ֣ר מֵרָ֑ע ,Main,Q,ptcp,Ptcp,unknown,SWR[,סר,וְסָ֣ר מֵרָ֑ע 
350534,חָכָ֣ם יָ֭רֵא ,591576,חָכָ֣ם יָ֭רֵא ,Main,Q,ptcp,Ptcp,unknown,JR>[,ירא,חָכָ֣ם יָ֭רֵא ,,,,,,,,,,,
350539,חָכָ֣ם יָ֭רֵא ,591576,חָכָ֣ם יָ֭רֵא ,Main,Q,ptcp,Ptcp,unknown,JR>[,ירא,חָכָ֣ם יָ֭רֵא וְסָ֣ר מֵרָ֑ע ,וּבֹוטֵֽחַ׃ ,591579,וּבֹוטֵֽחַ׃ ,Main,Q,ptcp,Ptcp,unknown,BVX[,בוטח,וּבֹוטֵֽחַ׃ 
350541,וּ֝כְסִ֗יל מִתְעַבֵּ֥ר ,591578,וּ֝כְסִ֗יל מִתְעַבֵּ֥ר ,Main,Q,ptcp,Ptcp,unknown,<BR=[,מתעבר,וּ֝כְסִ֗יל מִתְעַבֵּ֥ר ,,,,,,,,,,,
350576,חֹוטֵ֑א ,591589,חֹוטֵ֑א ,Main,Q,ptcp,Ptcp,unknown,XV>[,חוטא,חֹוטֵ֑א ,,,,,,,,,,,
350579,גַּם־לְ֭רֵעֵהוּ יִשָּׂ֣נֵא רָ֑שׁ ,591586,גַּם־לְ֭רֵעֵהוּ יִשָּׂ֣נֵא רָ֑שׁ ,Main,Q,yqtl,xYqX,p3,FN>[,ישׂנא,גַּם־לְ֭רֵעֵהוּ יִשָּׂ֣נֵא רָ֑שׁ וְאֹהֲבֵ֖י עָשִׁ֣יר רַבִּֽים׃ בָּז־לְרֵעֵ֥הוּ ,בָּז־לְרֵעֵ֥הוּ ,591588,בָּז־לְרֵעֵ֥הוּ ,SubArg,Q,ptcp,Ptcp,unknown,BWZ[,בז,בָּז־לְרֵעֵ֥הוּ 
350581,וּאַשְׁרָֽיו׃ ,591592,אַשְׁרָֽיו׃ ,Main,Q,Ø,NmCl,,,,אַשְׁרָֽיו׃ ,,,,,,,,,,,
350612,עֲטֶ֣רֶת חֲכָמִ֣ים עָשְׁרָ֑ם ,591597,עֲטֶ֣רֶת חֲכָמִ֣ים עָשְׁרָ֑ם ,Main,Q,Ø,NmCl,,,,עֲטֶ֣רֶת חֲכָמִ֣ים עָשְׁרָ֑ם אִוֶּ֖לֶת כְּסִילִ֣ים אִוֶּֽלֶת׃ ,וְיָפִ֖חַ כְּזָבִ֣ים מִרְמָֽה׃ ,591600,וְיָפִ֖חַ כְּזָבִ֣ים מִרְמָֽה׃ ,Main,Q,yqtl,WYq0,p3,PWX[,יפח,וְיָפִ֖חַ כְּזָבִ֣ים מִרְמָֽה׃ 
350657,אֶ֣רֶךְ אַ֭פַּיִם רַב־תְּבוּנָ֑ה ,591607,אֶ֣רֶךְ אַ֭פַּיִם רַב־תְּבוּנָ֑ה ,Main,Q,Ø,NmCl,,,,אֶ֣רֶךְ אַ֭פַּיִם רַב־תְּבוּנָ֑ה ,,,,,,,,,,,
350667,חֵרֵ֣ף עֹשֵׂ֑הוּ ,591612,חֵרֵ֣ף עֹשֵׂ֑הוּ ,Main,Q,qtl,ZQt0,p3,XRP[,חרף,חֵרֵ֣ף עֹשֵׂ֑הוּ ,,,,,,,,,,,
350673,חֵרֵ֣ף עֹשֵׂ֑הוּ ,591612,חֵרֵ֣ף עֹשֵׂ֑הוּ ,Main,Q,qtl,ZQt0,p3,XRP[,חרף,חֵרֵ֣ף עֹשֵׂ֑הוּ ,,,,,,,,,,,
350680,בְּֽ֭רָעָתֹו יִדָּחֶ֣ה רָשָׁ֑ע ,591614,בְּֽ֭רָעָתֹו יִדָּחֶ֣ה רָשָׁ֑ע ,Main,Q,yqtl,xYqX,p3,DXH[,ידחה,בְּֽ֭רָעָתֹו יִדָּחֶ֣ה רָשָׁ֑ע ,,,,,,,,,,,
350709,רְֽצֹון־מֶ֭לֶךְ לְעֶ֣בֶד מַשְׂכִּ֑יל ,591620,רְֽצֹון־מֶ֭לֶךְ לְעֶ֣בֶד מַשְׂכִּ֑יל ,Main,Q,Ø,NmCl,,,,רְֽצֹון־מֶ֭לֶךְ לְעֶ֣בֶד מַשְׂכִּ֑יל ,,,,,,,,,,,
350733,בְּֽכָל־מָ֭קֹום עֵינֵ֣י יְהוָ֑ה ,591626,בְּֽכָל־מָ֭קֹום עֵינֵ֣י יְהוָ֑ה ,Main,D,Ø,NmCl,,,,בְּֽכָל־מָ֭קֹום עֵינֵ֣י יְהוָ֑ה ,,,,,,,,,,,
350752,וְיַעְרִֽם׃ ,591633,יַעְרִֽם׃ ,Main,D,yqtl,ZYq0,p3,<RM=[,יערם,יַעְרִֽם׃ ,,,,,,,,,,,
350763,בֵּ֣ית צַ֭דִּיק חֹ֣סֶן רָ֑ב ,591634,בֵּ֣ית צַ֭דִּיק חֹ֣סֶן רָ֑ב ,Main,D,Ø,NmCl,,,,בֵּ֣ית צַ֭דִּיק חֹ֣סֶן רָ֑ב ,,,,,,,,,,,
350786,וּיֶאֱהָֽב׃ ,591643,יֶאֱהָֽב׃ ,Main,D,yqtl,ZYq0,p3,>HB[,יאהב,יֶאֱהָֽב׃ ,,,,,,,,,,,
350794,יָמֽוּת׃ ,591646,יָמֽוּת׃ ,Main,D,yqtl,ZYq0,p3,MWT[,ימות,יָמֽוּת׃ ,,,,,,,,,,,
350884,דֶּ֣רֶךְ עָ֭צֵל כִּמְשֻׂ֣כַת חָ֑דֶק ,591666,דֶּ֣רֶךְ עָ֭צֵל כִּמְשֻׂ֣כַת חָ֑דֶק ,Main,D,Ø,NmCl,,,,דֶּ֣רֶךְ עָ֭צֵל כִּמְשֻׂ֣כַת חָ֑דֶק ,,,,,,,,,,,
350892,בֵּ֣ן חָ֭כָם יְשַׂמַּח־אָ֑ב ,591668,בֵּ֣ן חָ֭כָם יְשַׂמַּח־אָ֑ב ,Main,D,yqtl,XYqt,p3,FMX[,ישׂמח,בֵּ֣ן חָ֭כָם יְשַׂמַּח־אָ֑ב ,,,,,,,,,,,
350954,בֵּ֣ית גֵּ֭אִים יִסַּ֥ח׀ יְהוָ֑ה ,591680,בֵּ֣ית גֵּ֭אִים יִסַּ֥ח׀ יְהוָ֑ה ,Main,D,yqtl,xYqX,p3,NSX[,יסח,בֵּ֣ית גֵּ֭אִים יִסַּ֥ח׀ יְהוָ֑ה וְ֝יַצֵּ֗ב גְּב֣וּל אַלְמָנָֽה׃ תֹּועֲבַ֣ת יְ֭הוָה מַחְשְׁבֹ֣ות רָ֑ע וּ֝טְהֹרִ֗ים אִמְרֵי־נֹֽעַם׃ ,בֹּוצֵ֣עַ בָּ֑צַע ,591685,בֹּוצֵ֣עַ בָּ֑צַע ,SubArg,D,ptcp,Ptcp,unknown,BY<[,בוצע,בֹּוצֵ֣עַ בָּ֑צַע 
350956,עֹכֵ֣ר בֵּ֭יתֹו ,591684,עֹכֵ֣ר בֵּ֭יתֹו ,Main,D,ptcp,Ptcp,unknown,<KR[,עכר,עֹכֵ֣ר בֵּ֭יתֹו ,,,,,,,,,,,
350959,וְיִחְיֶֽה׃ ,591688,יִחְיֶֽה׃ ,Main,D,yqtl,ZYq0,p3,XJH[,יחיה,יִחְיֶֽה׃ ,,,,,,,,,,,
350989,אֹ֗זֶן בְּקֶ֖רֶב חֲכָמִ֣ים תָּלִֽין׃ ,591696,אֹ֗זֶן ,Main,D,Ø,Defc,,,,אֹ֗זֶן ,,,,,,,,,,,
350996,מֹואֵ֣ס נַפְשֹׁ֑ו ,591700,מֹואֵ֣ס נַפְשֹׁ֑ו ,Main,D,ptcp,Ptcp,unknown,M>S[,מואס,מֹואֵ֣ס נַפְשֹׁ֑ו ,,,,,,,,,,,
350998,אֹ֗זֶן בְּקֶ֖רֶב חֲכָמִ֣ים תָּלִֽין׃ ,591696,אֹ֗זֶן ,Main,D,Ø,Defc,,,,אֹ֗זֶן שֹׁ֖מַעַת תֹּוכַ֣חַת חַיִּ֑ים בְּקֶ֖רֶב חֲכָמִ֣ים תָּלִֽין׃ פֹּורֵ֣עַ מ֖וּסָר ,פֹּורֵ֣עַ מ֖וּסָר ,591699,פֹּורֵ֣עַ מ֖וּסָר ,SubArg,D,ptcp,Ptcp,unknown,PR<[,פורע,פֹּורֵ֣עַ מ֖וּסָר 
351001,וְקֹ֣ונֶה לֵּֽב׃ ,591703,קֹ֣ונֶה לֵּֽב׃ ,Main,D,ptcp,Ptcp,unknown,QNH[,קונה,קֹ֣ונֶה לֵּֽב׃ ,,,,,,,,,,,
351003,וְקֹ֣ונֶה לֵּֽב׃ ,591701,וְ,Main,D,Ø,Defc,,,,וְשֹׁומֵ֥עַ תֹּ֝וכַ֗חַת ,שֹׁומֵ֥עַ תֹּ֝וכַ֗חַת ,591702,שֹׁומֵ֥עַ תֹּ֝וכַ֗חַת ,SubArg,D,ptcp,Ptcp,unknown,CM<[,שׁומע,שֹׁומֵ֥עַ תֹּ֝וכַ֗חַת 
351030,כָּֽל־דַּרְכֵי־אִ֭ישׁ זַ֣ךְ בְּעֵינָ֑יו ,591708,כָּֽל־דַּרְכֵי־אִ֭ישׁ זַ֣ךְ בְּעֵינָ֑יו ,Main,?,Ø,AjCl,,,,כָּֽל־דַּרְכֵי־אִ֭ישׁ זַ֣ךְ בְּעֵינָ֑יו ,,,,,,,,,,,
351135,וְיֶאֱהָֽב׃ ,591735,יֶאֱהָֽב׃ ,Main,Q,yqtl,ZYq0,p3,>HB[,יאהב,יֶאֱהָֽב׃ ,,,,,,,,,,,
351173,מְסִלַּ֣ת יְ֭שָׁרִים ,591745,מְסִלַּ֣ת יְ֭שָׁרִים ,Main,Q,Ø,NmCl,,,,מְסִלַּ֣ת יְ֭שָׁרִים ס֣וּר מֵרָ֑ע ,נֹצֵ֥ר דַּרְכֹּֽו׃ ,591748,נֹצֵ֥ר דַּרְכֹּֽו׃ ,SubArg,Q,ptcp,Ptcp,unknown,NYR[,נצר,נֹצֵ֥ר דַּרְכֹּֽו׃ 
351175,שֹׁמֵ֥ר נַ֝פְשֹׁ֗ו ,591747,שֹׁמֵ֥ר נַ֝פְשֹׁ֗ו ,Main,Q,ptcp,Ptcp,unknown,CMR[,שׁמר,שֹׁמֵ֥ר נַ֝פְשֹׁ֗ו ,,,,,,,,,,,
351197,יִמְצָא־טֹ֑וב ,591755,יִמְצָא־טֹ֑וב ,Main,Q,yqtl,ZYq0,p3,MY>[,ימצא,יִמְצָא־טֹ֑וב ,,,,,,,,,,,
351203,וּאַשְׁרָֽיו׃ ,591756,וּ,Main,Q,Ø,Defc,,,,וּ,,,,,,,,,,,
351267,נֶ֣פֶשׁ עָ֭מֵל עָ֣מְלָה לֹּ֑ו ,591770,נֶ֣פֶשׁ עָ֭מֵל עָ֣מְלָה לֹּ֑ו ,Main,Q,qtl,XQtl,p3,<ML[,עמלה,נֶ֣פֶשׁ עָ֭מֵל עָ֣מְלָה לֹּ֑ו כִּֽי־אָכַ֖ף עָלָ֣יו פִּֽיהוּ׃ ,וְעַל־שְׂ֝פָתֹ֗ו כְּאֵ֣שׁ צָרָֽבֶת׃ ,591773,וְעַל־שְׂ֝פָתֹ֗ו כְּאֵ֣שׁ צָרָֽבֶת׃ ,Main,Q,Ø,NmCl,,,,וְעַל־שְׂ֝פָתֹ֗ו כְּאֵ֣שׁ צָרָֽבֶת׃ 
351281,אִ֣ישׁ תַּ֭הְפֻּכֹות יְשַׁלַּ֣ח מָדֹ֑ון ,591774,אִ֣ישׁ תַּ֭הְפֻּכֹות יְשַׁלַּ֣ח מָדֹ֑ון ,Main,Q,yqtl,XYqt,p3,CLX[,ישׁלח,אִ֣ישׁ תַּ֭הְפֻּכֹות יְשַׁלַּ֣ח מָדֹ֑ון ,,,,,,,,,,,
351293,וְ֝הֹולִיכֹ֗ו בְּדֶ֣רֶךְ ,591777,וְ֝הֹולִיכֹ֗ו בְּדֶ֣רֶךְ ,Main,Q,wqtl,WQt0,p3,HLK[,הוליכו,וְ֝הֹולִיכֹ֗ו בְּדֶ֣רֶךְ לֹא־טֹֽוב׃ ,לַחְשֹׁ֣ב תַּהְפֻּכֹ֑ות ,591780,לַחְשֹׁ֣ב תַּהְפֻּכֹ֑ות ,SubAdv,Q,infc,InfC,unknown,XCB[,חשׁב,לַחְשֹׁ֣ב תַּהְפֻּכֹ֑ות 
351298,כִּלָּ֥ה רָעָֽה׃ ,591782,כִּלָּ֥ה רָעָֽה׃ ,Main,Q,qtl,ZQt0,p3,KLH[,כלה,כִּלָּ֥ה רָעָֽה׃ ,,,,,,,,,,,
351315,וּמִלֹּכֵ֥ד עִֽיר׃ ,591788,מִלֹּכֵ֥ד עִֽיר׃ ,Main,Q,Ø,Defc,,,,מִלֹּכֵ֥ד עִֽיר׃ ,,,,,,,,,,,
351341,טֹ֤וב פַּ֣ת חֲ֭רֵבָה מִ֝בַּ֗יִת ,591793,מִ֝בַּ֗יִת ,Main,?,Ø,Defc,,,,מִ֝בַּ֗יִת ,,,,,,,,,,,
351349,עֶֽבֶד־מַשְׂכִּ֗יל יִ֭מְשֹׁל בְּבֵ֣ן ,591795,עֶֽבֶד־מַשְׂכִּ֗יל יִ֭מְשֹׁל בְּבֵ֣ן ,Main,?,yqtl,XYqt,p3,MCL[,ימשׁל,עֶֽבֶד־מַשְׂכִּ֗יל יִ֭מְשֹׁל בְּבֵ֣ן ,,,,,,,,,,,
351366,מַצְרֵ֣ף לַ֭כֶּסֶף ,591798,מַצְרֵ֣ף לַ֭כֶּסֶף ,Main,?,Ø,NmCl,,,,מַצְרֵ֣ף לַ֭כֶּסֶף וְכ֣וּר לַזָּהָ֑ב ,,,,,,,,,,,
351370,מַצְרֵ֣ף לַ֭כֶּסֶף ,591798,מַצְרֵ֣ף לַ֭כֶּסֶף ,Main,?,Ø,NmCl,,,,מַצְרֵ֣ף לַ֭כֶּסֶף וְכ֣וּר לַזָּהָ֑ב וּבֹחֵ֖ן לִבֹּ֣ות יְהוָֽה׃ ,שֶׁ֥קֶר מֵ֝זִין עַל־לְשֹׁ֥ון הַוֹּֽת׃ ,591802,שֶׁ֥קֶר מֵ֝זִין עַל־לְשֹׁ֥ון הַוֹּֽת׃ ,Main,?,ptcp,Ptcp,unknown,>ZN[,מזין,שֶׁ֥קֶר מֵ֝זִין עַל־לְשֹׁ֥ון הַוֹּֽת׃ 
351375,מֵ֭רַע מַקְשִׁ֣יב עַל־שְׂפַת־אָ֑וֶן ,591801,מֵ֭רַע מַקְשִׁ֣יב עַל־שְׂפַת־אָ֑וֶן ,Main,?,ptcp,Ptcp,unknown,QCB[,מקשׁיב,מֵ֭רַע מַקְשִׁ֣יב עַל־שְׂפַת־אָ֑וֶן ,חֵרֵ֣ף עֹשֵׂ֑הוּ ,591804,חֵרֵ֣ף עֹשֵׂ֑הוּ ,Main,?,qtl,ZQt0,p3,XRP[,חרף,לֹעֵ֣ג לָ֭רָשׁ חֵרֵ֣ף עֹשֵׂ֑הוּ 
351379,חֵרֵ֣ף עֹשֵׂ֑הוּ ,591804,חֵרֵ֣ף עֹשֵׂ֑הוּ ,Main,?,qtl,ZQt0,p3,XRP[,חרף,חֵרֵ֣ף עֹשֵׂ֑הוּ ,,,,,,,,,,,
351422,מְבַקֵּ֣שׁ אַהֲבָ֑ה ,591815,מְבַקֵּ֣שׁ אַהֲבָ֑ה ,Main,?,ptcp,Ptcp,unknown,BQC[,מבקשׁ,מְבַקֵּ֣שׁ אַהֲבָ֑ה ,,,,,,,,,,,
351424,עֲטֶ֣רֶת זְ֭קֵנִים בְּנֵ֣י בָנִ֑ים ,591806,עֲטֶ֣רֶת זְ֭קֵנִים בְּנֵ֣י בָנִ֑ים ,Main,?,Ø,NmCl,,,,עֲטֶ֣רֶת זְ֭קֵנִים בְּנֵ֣י בָנִ֑ים וְתִפְאֶ֖רֶת בָּנִ֣ים אֲבֹותָֽם׃ לֹא־נָאוָ֣ה לְנָבָ֣ל שְׂפַת־יֶ֑תֶר אַ֝֗ף כִּֽי־לְנָדִ֥יב שְׂפַת־שָֽׁקֶר׃ אֶֽבֶן־חֵ֣ן הַ֭שֹּׁחַד בְּעֵינֵ֣י בְעָלָ֑יו אֶֽל־כָּל־אֲשֶׁ֖ר יִפְנֶ֣ה יַשְׂכִּֽיל׃ מְֽכַסֶּה־פֶּ֭שַׁע ,מְֽכַסֶּה־פֶּ֭שַׁע ,591814,מְֽכַסֶּה־פֶּ֭שַׁע ,SubArg,?,ptcp,Ptcp,unknown,KSH[,מכסה,מְֽכַסֶּה־פֶּ֭שַׁע 
351427,וְמַפְרִ֥יד אַלּֽוּף׃ ,591818,מַפְרִ֥יד אַלּֽוּף׃ ,Main,?,ptcp,Ptcp,unknown,PRD[,מפריד,מַפְרִ֥יד אַלּֽוּף׃ ,,,,,,,,,,,
351430,וְמַפְרִ֥יד אַלּֽוּף׃ ,591816,וְ,Main,?,Ø,Defc,,,,וְשֹׁנֶ֥ה בְ֝דָבָ֗ר ,שֹׁנֶ֥ה בְ֝דָבָ֗ר ,591817,שֹׁנֶ֥ה בְ֝דָבָ֗ר ,SubArg,?,ptcp,Ptcp,unknown,CNH[,שׁנה,שֹׁנֶ֥ה בְ֝דָבָ֗ר 
351459,אַךְ־מְרִ֥י יְבַקֶּשׁ־רָ֑ע ,591821,אַךְ־מְרִ֥י יְבַקֶּשׁ־רָ֑ע ,Main,?,yqtl,xYqX,p3,BQC[,יבקשׁ,אַךְ־מְרִ֥י יְבַקֶּשׁ־רָ֑ע וּמַלְאָ֥ךְ אַ֝כְזָרִ֗י יְשֻׁלַּח־בֹּֽו׃ פָּגֹ֬ושׁ דֹּ֣ב שַׁכּ֣וּל בְּאִ֑ישׁ וְאַל־כְּ֝סִ֗יל בְּאִוַּלְתֹּֽו׃ ,לֹא־תָמ֥וּשׁ רָ֝עָ֗ה מִבֵּיתֹֽו׃ ,591826,לֹא־תָמ֥וּשׁ רָ֝עָ֗ה מִבֵּיתֹֽו׃ ,Main,?,yqtl,xYqX,p3,MWC[,תמישׁ,לֹא־תָמ֥וּשׁ רָ֝עָ֗ה מִבֵּיתֹֽו׃ 
351479,פֹּ֣וטֵֽר מַ֭יִם רֵאשִׁ֣ית מָדֹ֑ון ,591827,פֹּ֣וטֵֽר מַ֭יִם רֵאשִׁ֣ית מָדֹ֑ון ,Main,?,Ø,NmCl,,,,פֹּ֣וטֵֽר מַ֭יִם רֵאשִׁ֣ית מָדֹ֑ון וְלִפְנֵ֥י הִ֝תְגַּלַּ֗ע הָרִ֥יב נְטֹֽושׁ׃ ,וּמַרְשִׁ֣יעַ צַדִּ֑יק ,591832,וּמַרְשִׁ֣יעַ צַדִּ֑יק ,Main,?,ptcp,Ptcp,unknown,RC<[,מרשׁיע,וּמַרְשִׁ֣יעַ צַדִּ֑יק 
351482,מַצְדִּ֣יק רָ֭שָׁע ,591831,מַצְדִּ֣יק רָ֭שָׁע ,Main,?,ptcp,CPen,unknown,YDQ[,מצדיק,מַצְדִּ֣יק רָ֭שָׁע ,,,,,,,,,,,
351503,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל ,591834,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל ,Main,?,Ø,NmCl,,,,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל לִקְנֹ֖ות חָכְמָ֣ה וְלֶב־אָֽיִן׃ ,וְאָ֥ח לְ֝צָרָ֗ה יִוָּלֵֽד׃ ,591838,וְאָ֥ח לְ֝צָרָ֗ה יִוָּלֵֽד׃ ,Main,?,yqtl,WXYq,p3,JLD[,יולד,וְאָ֥ח לְ֝צָרָ֗ה יִוָּלֵֽד׃ 
351514,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל ,591834,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל ,Main,?,Ø,NmCl,,,,לָמָּה־זֶּ֣ה מְחִ֣יר בְּיַד־כְּסִ֑יל לִקְנֹ֖ות חָכְמָ֣ה וְלֶב־אָֽיִן׃ בְּכָל־עֵ֭ת אֹהֵ֣ב הָרֵ֑עַ וְאָ֥ח לְ֝צָרָ֗ה יִוָּלֵֽד׃ ,עֹרֵ֥ב עֲ֝רֻבָּ֗ה לִפְנֵ֥י רֵעֵֽהוּ׃ ,591840,עֹרֵ֥ב עֲ֝רֻבָּ֗ה לִפְנֵ֥י רֵעֵֽהוּ׃ ,Main,?,ptcp,Ptcp,unknown,<RB[,ערב,עֹרֵ֥ב עֲ֝רֻבָּ֗ה לִפְנֵ֥י רֵעֵֽהוּ׃ 
351516,אָדָ֣ם חֲסַר־לֵ֭ב תֹּוקֵ֣עַ כָּ֑ף ,591839,אָדָ֣ם חֲסַר־לֵ֭ב תֹּוקֵ֣עַ כָּ֑ף ,Main,?,ptcp,Ptcp,unknown,TQ<[,תוקע,אָדָ֣ם חֲסַר־לֵ֭ב תֹּוקֵ֣עַ כָּ֑ף ,,,,,,,,,,,
351521,אָדָ֣ם חֲסַר־לֵ֭ב תֹּוקֵ֣עַ כָּ֑ף ,591839,אָדָ֣ם חֲסַר־לֵ֭ב תֹּוקֵ֣עַ כָּ֑ף ,Main,?,ptcp,Ptcp,unknown,TQ<[,תוקע,אָדָ֣ם חֲסַר־לֵ֭ב תֹּוקֵ֣עַ כָּ֑ף עֹרֵ֥ב עֲ֝רֻבָּ֗ה לִפְנֵ֥י רֵעֵֽהוּ׃ ,אֹהֵ֣ב מַצָּ֑ה ,591842,אֹהֵ֣ב מַצָּ֑ה ,SubArg,?,ptcp,Ptcp,unknown,>HB[,אהב,אֹהֵ֣ב מַצָּ֑ה 
351523,אֹ֣הֵֽב פֶּ֭שַׁע ,591841,אֹ֣הֵֽב פֶּ֭שַׁע ,Main,?,ptcp,Ptcp,unknown,>HB[,אהב,אֹ֣הֵֽב פֶּ֭שַׁע ,,,,,,,,,,,
351525,מְבַקֶּשׁ־שָֽׁבֶר׃ ,591844,מְבַקֶּשׁ־שָֽׁבֶר׃ ,Main,?,ptcp,Ptcp,unknown,BQC[,מבקשׁ,מְבַקֶּשׁ־שָֽׁבֶר׃ ,,,,,,,,,,,
351527,אֹ֣הֵֽב פֶּ֭שַׁע ,591841,אֹ֣הֵֽב פֶּ֭שַׁע ,Main,?,ptcp,Ptcp,unknown,>HB[,אהב,אֹ֣הֵֽב פֶּ֭שַׁע אֹהֵ֣ב מַצָּ֑ה מַגְבִּ֥יהַּ פִּ֝תְחֹ֗ו ,מַגְבִּ֥יהַּ פִּ֝תְחֹ֗ו ,591843,מַגְבִּ֥יהַּ פִּ֝תְחֹ֗ו ,SubArg,?,ptcp,Ptcp,unknown,GBH[,מגביה,מַגְבִּ֥יהַּ פִּ֝תְחֹ֗ו 
351535,וְיִפֹּ֥ול בְּרָעָֽה׃ ,591848,יִפֹּ֥ול בְּרָעָֽה׃ ,Main,?,yqtl,ZYq0,p3,NPL[,יפול,יִפֹּ֥ול בְּרָעָֽה׃ ,,,,,,,,,,,
351541,עִקֶּשׁ־לֵ֭ב לֹ֣א יִמְצָא־טֹ֑וב ,591845,עִקֶּשׁ־לֵ֭ב לֹ֣א יִמְצָא־טֹ֑וב ,Main,?,yqtl,XYqt,p3,MY>[,ימצא,עִקֶּשׁ־לֵ֭ב לֹ֣א יִמְצָא־טֹ֑וב וְנֶהְפָּ֥ךְ בִּ֝לְשֹׁונֹ֗ו יִפֹּ֥ול בְּרָעָֽה׃ ,לְת֣וּגָה לֹ֑ו ,591850,לְת֣וּגָה לֹ֑ו ,Main,?,Ø,NmCl,,,,לְת֣וּגָה לֹ֑ו 
351600,אֶת־פְּנֵ֣י מֵבִ֣ין חָכְמָ֑ה ,591856,אֶת־פְּנֵ֣י מֵבִ֣ין חָכְמָ֑ה ,Main,?,Ø,NmCl,,,,אֶת־פְּנֵ֣י מֵבִ֣ין חָכְמָ֑ה וְעֵינֵ֥י כְ֝סִ֗יל בִּקְצֵה־אָֽרֶץ׃ כַּ֣עַס לְ֭אָבִיו בֵּ֣ן כְּסִ֑יל וּ֝מֶ֗מֶר לְיֹולַדְתֹּֽו׃ גַּ֤ם עֲנֹ֣ושׁ לַצַּדִּ֣יק לֹא־טֹ֑וב לְהַכֹּ֖ות נְדִיבִ֣ים עַל־יֹֽשֶׁר׃ ,יֹודֵ֣עַ דָּ֑עַת ,591864,יֹודֵ֣עַ דָּ֑עַת ,SubArg,?,ptcp,Ptcp,unknown,JD<[,יודע,יֹודֵ֣עַ דָּ֑עַת 
351602,חֹושֵׂ֣ךְ אֲ֭מָרָיו ,591863,חֹושֵׂ֣ךְ אֲ֭מָרָיו ,Main,?,ptcp,Ptcp,unknown,XFK[,חושׂך,חֹושֵׂ֣ךְ אֲ֭מָרָיו ,,,,,,,,,,,
351610,גַּ֤ם אֱוִ֣יל חָכָ֣ם יֵחָשֵׁ֑ב ,591866,גַּ֤ם אֱוִ֣יל ,Main,?,Ø,Defc,,,,גַּ֤ם אֱוִ֣יל ,,,,,,,,,,,
351613,נָבֹֽון׃ ,591870,נָבֹֽון׃ ,Main,?,Ø,Ellp,,,,נָבֹֽון׃ ,,,,,,,,,,,
351692,דִּבְרֵ֣י נִ֭רְגָּן כְּמִֽתְלַהֲמִ֑ים ,591888,דִּבְרֵ֣י נִ֭רְגָּן כְּמִֽתְלַהֲמִ֑ים ,Main,D,Ø,NmCl,,,,דִּבְרֵ֣י נִ֭רְגָּן כְּמִֽתְלַהֲמִ֑ים וְ֝הֵ֗ם יָרְד֥וּ חַדְרֵי־בָֽטֶן׃ ,אָ֥ח ה֝֗וּא לְבַ֣עַל מַשְׁחִֽית׃ ,591891,אָ֥ח ה֝֗וּא לְבַ֣עַל מַשְׁחִֽית׃ ,Main,D,Ø,NmCl,,,,אָ֥ח ה֝֗וּא לְבַ֣עַל מַשְׁחִֽית׃ 
351730,לִפְנֵי־שֶׁ֭בֶר יִגְבַּ֣הּ לֵב־אִ֑ישׁ ,591897,לִפְנֵי־שֶׁ֭בֶר יִגְבַּ֣הּ לֵב־אִ֑ישׁ ,Main,D,yqtl,xYqX,p3,GBH[,יגבה,לִפְנֵי־שֶׁ֭בֶר יִגְבַּ֣הּ לֵב־אִ֑ישׁ וְלִפְנֵ֖י כָבֹ֣וד עֲנָוָֽה׃ ,בְּטֶ֣רֶם יִשְׁמָ֑ע ,591900,בְּטֶ֣רֶם יִשְׁמָ֑ע ,SubAdv,D,yqtl,xYq0,p3,CM<[,ישׁמע,בְּטֶ֣רֶם יִשְׁמָ֑ע 
