bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
299685,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,577517,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,Main,Q,cohoF,xYq0,p1,SPD[,אספדה,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,,,,,,,,,,,
299686,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,577517,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,Main,Q,cohoF,xYq0,p1,SPD[,אספדה,עַל־זֹאת֙ אֶסְפְּדָ֣ה וְאֵילִ֔ילָה ,,,,,,,,,,,
300336,וְיֹורֵ֨נוּ֙ מִדְּרָכָ֔יו ,577678,וְיֹורֵ֨נוּ֙ מִדְּרָכָ֔יו ,Main,Q,yqtl,WYq0,p3,JRH[,יורנו,וְיֹורֵ֨נוּ֙ מִדְּרָכָ֔יו ,,,,,,,,,,,
300424,בַּיֹּ֨ום הַה֜וּא אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה ,577695,בַּיֹּ֨ום הַה֜וּא ,Main,Q,Ø,Defc,,,,בַּיֹּ֨ום הַה֜וּא נְאֻם־יְהוָ֗ה ,וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה ,577698,וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה ,Main,Q,cohoF,WxY0,p1,QBY[,אקבצה,וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה 
300430,בַּיֹּ֨ום הַה֜וּא אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה ,577697,אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה ,Main,Q,cohoF,ZYq0,p1,>SP[,אספה,אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה ,וַ,577699,וַ,Main,Q,Ø,Ellp,,,,וַ
301221,וַאֲנִי֙ בַּיהוָ֣ה אֲצַפֶּ֔ה ,577896,וַאֲנִי֙ בַּיהוָ֣ה אֲצַפֶּ֔ה ,Main,Q,yqtl,WXYq,p1,YPH[,אצפה,וַאֲנִי֙ בַּיהוָ֣ה אֲצַפֶּ֔ה ,יִשְׁמָעֵ֖נִי אֱלֹהָֽי׃ ,577898,יִשְׁמָעֵ֖נִי אֱלֹהָֽי׃ ,Main,Q,yqtl,ZYqX,p3,CM<[,ישׁמעני,יִשְׁמָעֵ֖נִי אֱלֹהָֽי׃ 
302456,,,,,,,,,,,,וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור ,578247,וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור ,Main,Q,cohoF,WYq0,p1,JYB[,אתיצבה,וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור 
302458,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה ,578246,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה ,Main,Q,cohoF,xYq0,p1,<MD[,אעמדה,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה ,וַאֲצַפֶּ֗ה ,578248,וַאֲצַפֶּ֗ה ,Main,Q,yqtl,WYq0,p1,YPH[,אצפה,וַאֲצַפֶּ֗ה 
303055,כִּֽי־תְאֵנָ֣ה לֹֽא־תִפְרָ֗ח ,578409,כִּֽי־תְאֵנָ֣ה לֹֽא־תִפְרָ֗ח ,SubAdv,Q,yqtl,XYqt,p3,PRX[,תפרח,כִּֽי־תְאֵנָ֣ה לֹֽא־תִפְרָ֗ח וְאֵ֤ין יְבוּל֙ בַּגְּפָנִ֔ים כִּחֵשׁ֙ מַעֲשֵׂה־זַ֔יִת וּשְׁדֵמֹ֖ות לֹא־עָ֣שָׂה אֹ֑כֶל גָּזַ֤ר מִמִּכְלָה֙ צֹ֔אן וְאֵ֥ין בָּקָ֖ר בָּרְפָתִֽים׃ ,אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,578416,אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,Main,Q,cohoF,ZYq0,p1,GJL[,אגילה,אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ 
303056,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה ,578415,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה ,Main,Q,cohoF,WXYq,p1,<LZ[,אעלוזה,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה ,,,,,,,,,,,
304263,וְאֶרְצֶה־בֹּ֥ו ,578691,וְאֶרְצֶה־בֹּ֥ו ,Main,Q,yqtl,WYq0,p1,RYH[,ארצה,וְאֶרְצֶה־בֹּ֥ו ,אָמַ֥ר יְהוָֽה׃ ,578693,אָמַ֥ר יְהוָֽה׃ ,Main,Q,qtl,ZQtX,p3,>MR[,אמר,אָמַ֥ר יְהוָֽה׃ 
307408,לֵאמֹ֗ר ,579394,לֵאמֹ֗ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֗ר ,לְחַלֹּות֙ אֶת־פְּנֵ֣י יְהוָ֔ה ,579396,לְחַלֹּות֙ אֶת־פְּנֵ֣י יְהוָ֔ה ,SubAdv,Q,infc,InfC,unknown,XLH[,חלות,לְחַלֹּות֙ אֶת־פְּנֵ֣י יְהוָ֔ה 
307421,נֵלְכָ֤ה הָלֹוךְ֙ ,579395,נֵלְכָ֤ה הָלֹוךְ֙ ,Main,Q,cohoF,ZYq0,p1,HLK[,נלכה,נֵלְכָ֤ה הָלֹוךְ֙ לְחַלֹּות֙ אֶת־פְּנֵ֣י יְהוָ֔ה וּלְבַקֵּ֖שׁ אֶת־יְהוָ֣ה צְבָאֹ֑ות ,,,,,,,,,,,
307470,לֵאמֹ֗ר ,579406,לֵאמֹ֗ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֗ר ,כִּ֥י שָׁמַ֖עְנוּ ,579408,כִּ֥י שָׁמַ֖עְנוּ ,SubAdv,Q,qtl,xQt0,p1,CM<[,שׁמענו,כִּ֥י שָׁמַ֖עְנוּ 
307943,וְגִבַּרְתִּ֣י׀ אֶת־בֵּ֣ית יְהוּדָ֗ה ,579512,וְגִבַּרְתִּ֣י׀ אֶת־בֵּ֣ית יְהוּדָ֗ה ,Main,Q,wqtl,WQt0,p1,GBR[,גברתי,וְגִבַּרְתִּ֣י׀ אֶת־בֵּ֣ית יְהוּדָ֗ה וְאֶת־בֵּ֤ית יֹוסֵף֙ אֹושִׁ֔יעַ וְהֹֽושְׁבֹותִים֙ כִּ֣י רִֽחַמְתִּ֔ים וְהָי֖וּ כַּאֲשֶׁ֣ר לֹֽא־זְנַחְתִּ֑ים כִּ֗י אֲנִ֛י יְהוָ֥ה אֱלֹהֵיהֶ֖ם וְאֶעֱנֵֽם׃ וְהָי֤וּ כְגִבֹּור֙ אֶפְרַ֔יִם וְשָׂמַ֥ח לִבָּ֖ם כְּמֹו־יָ֑יִן וּבְנֵיהֶם֙ יִרְא֣וּ וְשָׂמֵ֔חוּ יָגֵ֥ל לִבָּ֖ם בַּיהוָֽה׃ ,וַאֲקַבְּצֵ֖ם ,579526,וַאֲקַבְּצֵ֖ם ,Main,Q,yqtl,WYq0,p1,QBY[,אקבצם,וַאֲקַבְּצֵ֖ם 
310303,שׁ֤וּבוּ אֵלַי֙ ,580040,שׁ֤וּבוּ אֵלַי֙ ,Main,Q,impv,ZIm0,p2,CWB[,שׁובו,שׁ֤וּבוּ אֵלַי֙ ,אָמַ֖ר יְהוָ֣ה צְבָאֹ֑ות ,580042,אָמַ֖ר יְהוָ֣ה צְבָאֹ֑ות ,Main,Q,qtl,ZQtX,p3,>MR[,אמר,אָמַ֖ר יְהוָ֣ה צְבָאֹ֑ות 
310759,וְרֹוזְנִ֥ים נֹֽוסְדוּ־יָ֑חַד עַל־יְ֝הוָה וְעַל־מְשִׁיחֹֽו׃ ,580144,וְרֹוזְנִ֥ים נֹֽוסְדוּ־יָ֑חַד עַל־יְ֝הוָה וְעַל־מְשִׁיחֹֽו׃ ,Main,D,qtl,WXQt,p3,JSD=[,נוסדו,וְרֹוזְנִ֥ים נֹֽוסְדוּ־יָ֑חַד עַל־יְ֝הוָה וְעַל־מְשִׁיחֹֽו׃ ,וְנַשְׁלִ֖יכָה מִמֶּ֣נּוּ עֲבֹתֵֽימֹו׃ ,580146,וְנַשְׁלִ֖יכָה מִמֶּ֣נּוּ עֲבֹתֵֽימֹו׃ ,Main,Q,cohoF,WYq0,p1,CLK[,נשׁליכה,וְנַשְׁלִ֖יכָה מִמֶּ֣נּוּ עֲבֹתֵֽימֹו׃ 
310763,נְֽ֭נַתְּקָה אֶת־מֹֽוסְרֹותֵ֑ימֹו ,580145,נְֽ֭נַתְּקָה אֶת־מֹֽוסְרֹותֵ֑ימֹו ,Main,Q,cohoF,ZYq0,p1,NTQ[,ננתקה,נְֽ֭נַתְּקָה אֶת־מֹֽוסְרֹותֵ֑ימֹו ,,,,,,,,,,,
310791,לָ֭מָּה רָגְשׁ֣וּ גֹויִ֑ם ,580141,לָ֭מָּה רָגְשׁ֣וּ גֹויִ֑ם ,Main,D,qtl,xQtX,p3,RGC[,רגשׁו,לָ֭מָּה רָגְשׁ֣וּ גֹויִ֑ם וּ֝לְאֻמִּ֗ים יֶהְגּוּ־רִֽיק׃ יִ֥תְיַצְּב֨וּ׀ מַלְכֵי־אֶ֗רֶץ וְרֹוזְנִ֥ים נֹֽוסְדוּ־יָ֑חַד עַל־יְ֝הוָה וְעַל־מְשִׁיחֹֽו׃ נְֽ֭נַתְּקָה אֶת־מֹֽוסְרֹותֵ֑ימֹו וְנַשְׁלִ֖יכָה מִמֶּ֣נּוּ עֲבֹתֵֽימֹו׃ יֹושֵׁ֣ב בַּשָּׁמַ֣יִם יִשְׂחָ֑ק אֲ֝דֹנָ֗י יִלְעַג־לָֽמֹו׃ אָ֤ז יְדַבֵּ֣ר אֵלֵ֣ימֹו בְאַפֹּ֑ו וּֽבַחֲרֹונֹ֥ו יְבַהֲלֵֽמֹו׃ וַ֭אֲנִי נָסַ֣כְתִּי מַלְכִּ֑י עַל־צִ֝יֹּ֗ון הַר־קָדְשִֽׁי׃ ,אָמַ֘ר אֵלַ֥י ,580154,אָמַ֘ר אֵלַ֥י ,Main,D,qtl,ZQt0,p3,>MR[,אמר,אָמַ֘ר אֵלַ֥י 
310806,שְׁאַ֤ל מִמֶּ֗נִּי ,580157,שְׁאַ֤ל מִמֶּ֗נִּי ,Main,Q,impv,ZIm0,p2,C>L[,שׁאל,שְׁאַ֤ל מִמֶּ֗נִּי ,וַ֝אֲחֻזָּתְךָ֗ אַפְסֵי־אָֽרֶץ׃ ,580159,וַ֝אֲחֻזָּתְךָ֗ אַפְסֵי־אָֽרֶץ׃ ,Main,Q,Ø,Ellp,,,,וַ֝אֲחֻזָּתְךָ֗ אַפְסֵי־אָֽרֶץ׃ 
311024,נָתַ֣תָּה שִׂמְחָ֣ה בְלִבִּ֑י מֵעֵ֬ת ,580235,נָתַ֣תָּה שִׂמְחָ֣ה בְלִבִּ֑י מֵעֵ֬ת ,Main,Q,qtl,ZQt0,p2,NTN[,נתתה,נָתַ֣תָּה שִׂמְחָ֣ה בְלִבִּ֑י מֵעֵ֬ת דְּגָנָ֖ם וְתִֽירֹושָׁ֣ם רָֽבּוּ׃ ,וְאִ֫ישָׁ֥ן ,580238,וְאִ֫ישָׁ֥ן ,Main,Q,yqtl,WYq0,p1,JCN=[,אישׁן,וְאִ֫ישָׁ֥ן 
311452,אֹודֶ֣ה יְהוָ֣ה כְּצִדְקֹ֑ו ,580378,אֹודֶ֣ה יְהוָ֣ה כְּצִדְקֹ֑ו ,Main,Q,yqtl,ZYq0,p1,JDH[,אודה,אֹודֶ֣ה יְהוָ֣ה כְּצִדְקֹ֑ו ,,,,,,,,,,,
311572,אֹודֶ֣ה יְ֭הוָה בְּכָל־לִבִּ֑י ,580409,אֹודֶ֣ה יְ֭הוָה בְּכָל־לִבִּ֑י ,Main,Q,yqtl,ZYq0,p1,JDH[,אודה,אֹודֶ֣ה יְ֭הוָה בְּכָל־לִבִּ֑י ,אֶשְׂמְחָ֣ה ,580411,אֶשְׂמְחָ֣ה ,Main,Q,cohoF,ZYq0,p1,FMX[,אשׂמחה,אֶשְׂמְחָ֣ה 
311575,אֲ֝סַפְּרָ֗ה כָּל־נִפְלְאֹותֶֽיךָ׃ ,580410,אֲ֝סַפְּרָ֗ה כָּל־נִפְלְאֹותֶֽיךָ׃ ,Main,Q,cohoF,ZYq0,p1,SPR[,אספרה,אֲ֝סַפְּרָ֗ה כָּל־נִפְלְאֹותֶֽיךָ׃ ,וְאֶעֶלְצָ֣ה בָ֑ךְ ,580412,וְאֶעֶלְצָ֣ה בָ֑ךְ ,Main,Q,cohoF,WYq0,p1,<LY[,אעלצה,וְאֶעֶלְצָ֣ה בָ֑ךְ 
311577,אֶשְׂמְחָ֣ה ,580411,אֶשְׂמְחָ֣ה ,Main,Q,cohoF,ZYq0,p1,FMX[,אשׂמחה,אֶשְׂמְחָ֣ה ,,,,,,,,,,,
311579,אֶשְׂמְחָ֣ה ,580411,אֶשְׂמְחָ֣ה ,Main,Q,cohoF,ZYq0,p1,FMX[,אשׂמחה,אֶשְׂמְחָ֣ה וְאֶעֶלְצָ֣ה בָ֑ךְ ,עֶלְיֹֽון׃ ,580414,עֶלְיֹֽון׃ ,Main,Q,Ø,Voct,,,,עֶלְיֹֽון׃ 
311696,חָֽנְנֵ֬נִי ,580442,חָֽנְנֵ֬נִי ,Main,Q,impv,ZIm0,p2,XNN[,חננני,חָֽנְנֵ֬נִי יְהוָ֗ה רְאֵ֣ה עָ֭נְיִי מִשֹּׂנְאָ֑י מְ֝רֹומְמִ֗י מִשַּׁ֥עֲרֵי מָֽוֶת׃ ,אָ֝גִ֗ילָה בִּישׁוּעָתֶֽךָ׃ ,580447,אָ֝גִ֗ילָה בִּישׁוּעָתֶֽךָ׃ ,SubAdv,Q,cohoF,ZYq0,p1,GJL[,אגילה,אָ֝גִ֗ילָה בִּישׁוּעָתֶֽךָ׃ 
311703,לְמַ֥עַן אֲסַפְּרָ֗ה כָּֽל־תְּהִלָּ֫תֶ֥יךָ בְּשַֽׁעֲרֵ֥י בַת־צִיֹּ֑ון ,580446,לְמַ֥עַן אֲסַפְּרָ֗ה כָּֽל־תְּהִלָּ֫תֶ֥יךָ בְּשַֽׁעֲרֵ֥י בַת־צִיֹּ֑ון ,SubAdv,Q,cohoF,xYq0,p1,SPR[,אספרה,לְמַ֥עַן אֲסַפְּרָ֗ה כָּֽל־תְּהִלָּ֫תֶ֥יךָ בְּשַֽׁעֲרֵ֥י בַת־צִיֹּ֑ון ,,,,,,,,,,,
312211,עַד־אָ֣נָה תִּשְׁכָּחֵ֣נִי נֶ֑צַח ,580595,עַד־אָ֣נָה ,Main,Q,Ø,Defc,,,,עַד־אָ֣נָה יְ֭הוָה תִּשְׁכָּחֵ֣נִי נֶ֑צַח עַד־אָ֓נָה׀ תַּסְתִּ֖יר אֶת־פָּנֶ֣יךָ מִמֶּֽנִּי׃ עַד־אָ֨נָה אָשִׁ֪ית עֵצֹ֡ות בְּנַפְשִׁ֗י יָגֹ֣ון בִּלְבָבִ֣י יֹומָ֑ם עַד־אָ֓נָה׀ יָר֖וּם אֹיְבִ֣י עָלָֽי׃ הַבִּ֣יטָֽה עֲ֭נֵנִי יְהוָ֣ה אֱלֹהָ֑י הָאִ֥ירָה עֵ֝ינַ֗י פֶּן־אִישַׁ֥ן הַמָּֽוֶת׃ פֶּן־יֹאמַ֣ר אֹיְבִ֣י יְכָלְתִּ֑יו צָרַ֥י יָ֝גִ֗ילוּ כִּ֣י אֶמֹּֽוט׃ וַאֲנִ֤י׀ בְּחַסְדְּךָ֣ בָטַחְתִּי֮ יָ֤גֵ֥ל לִבִּ֗י בִּֽישׁוּעָ֫תֶ֥ךָ ,כִּ֖י גָמַ֣ל עָלָֽי׃ ,580614,כִּ֖י גָמַ֣ל עָלָֽי׃ ,SubAdv,Q,qtl,xQt0,p3,GML[,גמל,כִּ֖י גָמַ֣ל עָלָֽי׃ 
312640,אֲנִ֗י בְּ֭צֶדֶק אֶחֱזֶ֣ה פָנֶ֑יךָ ,580749,אֲנִ֗י בְּ֭צֶדֶק אֶחֱזֶ֣ה פָנֶ֑יךָ ,Main,Q,yqtl,XYqt,p1,XZH[,אחזה,אֲנִ֗י בְּ֭צֶדֶק אֶחֱזֶ֣ה פָנֶ֑יךָ ,בְ֝הָקִ֗יץ ,580751,בְ֝הָקִ֗יץ ,SubAdv,Q,infc,InfC,unknown,QJY[,הקיץ,בְ֝הָקִ֗יץ 
313158,עַל־כֵּ֤ן׀ אֹודְךָ֖ בַגֹּויִ֥ם׀ ,580890,עַל־כֵּ֤ן׀ אֹודְךָ֖ בַגֹּויִ֥ם׀ ,Main,Q,yqtl,xYq0,p1,JDH[,אודך,עַל־כֵּ֤ן׀ אֹודְךָ֖ בַגֹּויִ֥ם׀ יְהוָ֑ה ,,,,,,,,,,,
313381,יִֽתֶּן־לְךָ֥ כִלְבָבֶ֑ךָ ,580948,יִֽתֶּן־לְךָ֥ כִלְבָבֶ֑ךָ ,Main,Q,yqtl,ZYq0,p3,NTN[,יתן,יִֽתֶּן־לְךָ֥ כִלְבָבֶ֑ךָ וְֽכָל־עֲצָתְךָ֥ יְמַלֵּֽא׃ ,וּבְשֵֽׁם־אֱלֹהֵ֥ינוּ נִדְגֹּ֑ל ,580951,וּבְשֵֽׁם־אֱלֹהֵ֥ינוּ נִדְגֹּ֑ל ,Main,Q,yqtl,WxY0,p1,DGL[,נדגל,וּבְשֵֽׁם־אֱלֹהֵ֥ינוּ נִדְגֹּ֑ל 
313568,ר֣וּמָה בְעֻזֶּ֑ךָ ,580998,ר֣וּמָה ,Main,Q,impv,ZIm0,p2,RWM[,רומה,ר֣וּמָה יְהוָ֣ה בְעֻזֶּ֑ךָ ,וּֽ֝נְזַמְּרָה גְּבוּרָתֶֽךָ׃ ,581002,וּֽ֝נְזַמְּרָה גְּבוּרָתֶֽךָ׃ ,Main,Q,cohoF,WYq0,p1,ZMR[,נזמרה,וּֽ֝נְזַמְּרָה גְּבוּרָתֶֽךָ׃ 
313570,נָשִׁ֥ירָה ,581001,נָשִׁ֥ירָה ,Main,Q,cohoF,ZYq0,p1,CJR[,נשׁירה,נָשִׁ֥ירָה ,,,,,,,,,,,
313776,הֹ֭ושִׁיעֵנִי מִפִּ֣י אַרְיֵ֑ה ,581070,הֹ֭ושִׁיעֵנִי מִפִּ֣י אַרְיֵ֑ה ,Main,Q,impv,ZIm0,p2,JC<[,הושׁיעני,הֹ֭ושִׁיעֵנִי מִפִּ֣י אַרְיֵ֑ה וּמִקַּרְנֵ֖י רֵמִ֣ים עֲנִיתָֽנִי׃ ,בְּתֹ֖וךְ קָהָ֣ל אֲהַלְלֶֽךָּ׃ ,581073,בְּתֹ֖וךְ קָהָ֣ל אֲהַלְלֶֽךָּ׃ ,Main,Q,yqtl,xYq0,p1,HLL[,אהללך,בְּתֹ֖וךְ קָהָ֣ל אֲהַלְלֶֽךָּ׃ 
314089,בְּךָ֣ בָ֭טַחְתִּי ,581169,בְּךָ֣ בָ֭טַחְתִּי ,Main,Q,qtl,xQt0,p1,BVX[,בטחתי,בְּךָ֣ בָ֭טַחְתִּי ,אַל־יַֽעַלְצ֖וּ אֹיְבַ֣י לִֽי׃ ,581171,אַל־יַֽעַלְצ֖וּ אֹיְבַ֣י לִֽי׃ ,Main,Q,yqtl,xYqX,p3,<LY[,יעלצו,אַל־יַֽעַלְצ֖וּ אֹיְבַ֣י לִֽי׃ 
314331,אֶרְחַ֣ץ בְּנִקָּיֹ֣ון כַּפָּ֑י ,581246,אֶרְחַ֣ץ בְּנִקָּיֹ֣ון כַּפָּ֑י ,Main,Q,yqtl,ZYq0,p1,RXY[,ארחץ,אֶרְחַ֣ץ בְּנִקָּיֹ֣ון כַּפָּ֑י ,יְהוָֽה׃ ,581248,יְהוָֽה׃ ,Main,Q,Ø,Voct,,,,יְהוָֽה׃ 
314479,וְעַתָּ֨ה יָר֪וּם רֹאשִׁ֡י עַ֤ל אֹֽיְבַ֬י סְֽבִיבֹותַ֗י ,581284,וְעַתָּ֨ה יָר֪וּם רֹאשִׁ֡י עַ֤ל אֹֽיְבַ֬י סְֽבִיבֹותַ֗י ,Main,Q,yqtl,WxYX,p3,RWM[,ירום,וְעַתָּ֨ה יָר֪וּם רֹאשִׁ֡י עַ֤ל אֹֽיְבַ֬י סְֽבִיבֹותַ֗י ,אָשִׁ֥ירָה ,581286,אָשִׁ֥ירָה ,Main,Q,cohoF,ZYq0,p1,CJR[,אשׁירה,אָשִׁ֥ירָה 
314484,וְאֶזְבְּחָ֣ה בְ֭אָהֳלֹו זִבְחֵ֣י תְרוּעָ֑ה ,581285,וְאֶזְבְּחָ֣ה בְ֭אָהֳלֹו זִבְחֵ֣י תְרוּעָ֑ה ,Main,Q,cohoF,WYq0,p1,ZBX[,אזבחה,וְאֶזְבְּחָ֣ה בְ֭אָהֳלֹו זִבְחֵ֣י תְרוּעָ֑ה ,וַ֝אֲזַמְּרָ֗ה לַיהוָֽה׃ ,581287,וַ֝אֲזַמְּרָ֗ה לַיהוָֽה׃ ,Main,Q,cohoF,WYq0,p1,ZMR[,אזמרה,וַ֝אֲזַמְּרָ֗ה לַיהוָֽה׃ 
314486,אָשִׁ֥ירָה ,581286,אָשִׁ֥ירָה ,Main,Q,cohoF,ZYq0,p1,CJR[,אשׁירה,אָשִׁ֥ירָה ,,,,,,,,,,,
314950,בְּךָ֖ חָ֭סִיתִי ,581425,בְּךָ֖ ,Main,Q,Ø,Defc,,,,בְּךָ֖ יְהוָ֣ה חָ֭סִיתִי ,בְּצִדְקָתְךָ֥ פַלְּטֵֽנִי׃ ,581429,בְּצִדְקָתְךָ֥ פַלְּטֵֽנִי׃ ,Main,Q,impv,xIm0,p2,PLV[,פלטני,בְּצִדְקָתְךָ֥ פַלְּטֵֽנִי׃ 
315010,בְּיָדְךָ֮ אַפְקִ֪יד ר֫וּחִ֥י ,581441,בְּיָדְךָ֮ אַפְקִ֪יד ר֫וּחִ֥י ,Main,Q,yqtl,xYq0,p1,PQD[,אפקיד,בְּיָדְךָ֮ אַפְקִ֪יד ר֫וּחִ֥י פָּדִ֖יתָה אֹותִ֥י יְהוָ֗ה אֵ֣ל אֱמֶֽת׃ שָׂנֵ֗אתִי הַשֹּׁמְרִ֥ים הַבְלֵי־שָׁ֑וְא וַ֝אֲנִ֗י אֶל־יְהוָ֥ה בָּטָֽחְתִּי׃ ,וְאֶשְׂמְחָ֗ה בְּחַ֫סְדֶּ֥ךָ ,581448,וְאֶשְׂמְחָ֗ה בְּחַ֫סְדֶּ֥ךָ ,Main,Q,cohoF,WYq0,p1,FMX[,אשׂמחה,וְאֶשְׂמְחָ֗ה בְּחַ֫סְדֶּ֥ךָ 
315012,אָגִ֥ילָה ,581447,אָגִ֥ילָה ,Main,Q,cohoF,ZYq0,p1,GJL[,אגילה,אָגִ֥ילָה ,אֲשֶׁ֣ר רָ֭אִיתָ אֶת־עָנְיִ֑י ,581449,אֲשֶׁ֣ר רָ֭אִיתָ אֶת־עָנְיִ֑י ,SubAdv,Q,qtl,xQt0,p2,R>H[,ראית,אֲשֶׁ֣ר רָ֭אִיתָ אֶת־עָנְיִ֑י 
315132,הֹ֖ושִׁיעֵ֣נִי בְחַסְדֶּֽךָ׃ ,581480,הֹ֖ושִׁיעֵ֣נִי בְחַסְדֶּֽךָ׃ ,Main,Q,impv,ZIm0,p2,JC<[,הושׁיעני,הֹ֖ושִׁיעֵ֣נִי בְחַסְדֶּֽךָ׃ יְֽהוָ֗ה ,כִּ֣י קְרָאתִ֑יךָ ,581483,כִּ֣י קְרָאתִ֑יךָ ,SubAdv,Q,qtl,xQt0,p1,QR>[,קראתיך,כִּ֣י קְרָאתִ֑יךָ 
315322,אַשְׂכִּֽילְךָ֨׀ ,581535,אַשְׂכִּֽילְךָ֨׀ ,Main,Q,yqtl,ZYq0,p1,FKL[,אשׂכילך,אַשְׂכִּֽילְךָ֨׀ וְֽאֹורְךָ֗ בְּדֶֽרֶךְ־ז֥וּ תֵלֵ֑ךְ ,אַל־תִּֽהְי֤וּ׀ כְּס֥וּס ,581539,אַל־תִּֽהְי֤וּ׀ כְּס֥וּס ,Main,Q,yqtl,xYq0,p2,HJH[,תהיו,אַל־תִּֽהְי֤וּ׀ כְּס֥וּס 
315594,,,,,,,,,,,,תָּ֝מִ֗יד תְּֽהִלָּתֹ֥ו בְּפִֽי׃ ,581610,תָּ֝מִ֗יד תְּֽהִלָּתֹ֥ו בְּפִֽי׃ ,Main,Q,Ø,NmCl,,,,תָּ֝מִ֗יד תְּֽהִלָּתֹ֥ו בְּפִֽי׃ 
315617,גַּדְּל֣וּ לַיהוָ֣ה אִתִּ֑י ,581614,גַּדְּל֣וּ לַיהוָ֣ה אִתִּ֑י ,Main,Q,impv,ZIm0,p2,GDL[,גדלו,גַּדְּל֣וּ לַיהוָ֣ה אִתִּ֑י ,,,,,,,,,,,
316840,אָמַ֗רְתִּי ,581998,אָמַ֗רְתִּי ,Main,Q,qtl,ZQt0,p1,>MR[,אמרתי,אָמַ֗רְתִּי ,מֵחֲטֹ֪וא בִלְשֹׁ֫ונִ֥י ,582000,מֵחֲטֹ֪וא בִלְשֹׁ֫ונִ֥י ,SubArg,Q,infc,InfC,unknown,XV>[,חטוא,מֵחֲטֹ֪וא בִלְשֹׁ֫ונִ֥י 
316846,אֶֽשְׁמְרָ֣ה דְרָכַי֮ ,581999,אֶֽשְׁמְרָ֣ה דְרָכַי֮ ,Main,Q,cohoF,ZYq0,p1,CMR[,אשׁמרה,אֶֽשְׁמְרָ֣ה דְרָכַי֮ מֵחֲטֹ֪וא בִלְשֹׁ֫ונִ֥י ,בְּעֹ֖ד רָשָׁ֣ע לְנֶגְדִּֽי׃ ,582002,בְּעֹ֖ד רָשָׁ֣ע לְנֶגְדִּֽי׃ ,SubAdv,Q,Ø,NmCl,,,,בְּעֹ֖ד רָשָׁ֣ע לְנֶגְדִּֽי׃ 
316882,הֹודִ֘יעֵ֤נִי קִצִּ֗י ,582009,הֹודִ֘יעֵ֤נִי ,Main,Q,impv,ZIm0,p2,JD<[,הודיעני,הֹודִ֘יעֵ֤נִי יְהוָ֨ה׀ קִצִּ֗י וּמִדַּ֣ת יָמַ֣י מַה־הִ֑יא ,מֶה־חָדֵ֥ל אָֽנִי׃ ,582015,מֶה־חָדֵ֥ל אָֽנִי׃ ,SubArg,Q,Ø,AjCl,,,,מֶה־חָדֵ֥ל אָֽנִי׃ 
316986,הָשַׁ֣ע מִמֶּ֣נִּי ,582047,הָשַׁ֣ע מִמֶּ֣נִּי ,Main,Q,impv,ZIm0,p2,C<H[,השׁע,הָשַׁ֣ע מִמֶּ֣נִּי ,בְּטֶ֖רֶם אֵלֵ֣ךְ ,582049,בְּטֶ֖רֶם אֵלֵ֣ךְ ,SubAdv,Q,yqtl,xYq0,p1,HLK[,אלך,בְּטֶ֖רֶם אֵלֵ֣ךְ 
