bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
262684,Jeremiah 50:44,Jeremiah,Jeremiah,Prophets,,prophetic,Q,אַרְגִּ֤עָה,ארגעה,רגע,RG<[,stir,cohoF,hif,p1,unknown,sg,,כִּֽי־אַרְגִּ֤עָה ,כִּֽי־אַרְגִּ֤עָה ,הִ֠נֵּה כְּאַרְיֵ֞ה יַעֲלֶ֨ה מִגְּאֹ֣ון הַיַּרְדֵּן֮ אֶל־נְוֵ֣ה אֵיתָן֒ כִּֽי־אַרְגִּ֤עָה אֲרִיצֵם֙ מֵֽעָלֶ֔יהָ וּמִ֥י בָח֖וּר אֵלֶ֣יהָ אֶפְקֹ֑ד כִּ֣י מִ֤י כָמֹ֨ונִי֙ וּמִ֣י יֹועִדֶ֔נִּי וּמִֽי־זֶ֣ה רֹעֶ֔ה אֲשֶׁ֥ר יַעֲמֹ֖ד לְפָנָֽי׃ ,כִּֽי־אַרְגִּ֤עָה אֲרִיצֵם֙ מֵֽעָלֶ֔יהָ ,?Q,xYq0,x,SubAdv,CV,0,_KJ_,_conj_,_KJ_,Jer 50:44,Jer. 50:44,0,,0,,,0
262906,Jeremiah 51:10,Jeremiah,Jeremiah,Prophets,,prophetic,Q,נְסַפְּרָ֣ה,נספרה,ספר,SPR[,count,cohoF,piel,p1,unknown,pl,,וּנְסַפְּרָ֣ה בְצִיֹּ֔ון אֶֽת־מַעֲשֵׂ֖ה יְהוָ֥ה אֱלֹהֵֽינוּ׃ ,וּנְסַפְּרָ֣ה בְצִיֹּ֔ון אֶֽת־מַעֲשֵׂ֖ה יְהוָ֥ה אֱלֹהֵֽינוּ׃ ,הֹוצִ֥יא יְהוָ֖ה אֶת־צִדְקֹתֵ֑ינוּ בֹּ֚אוּ וּנְסַפְּרָ֣ה בְצִיֹּ֔ון אֶֽת־מַעֲשֵׂ֖ה יְהוָ֥ה אֱלֹהֵֽינוּ׃ ,וּנְסַפְּרָ֣ה בְצִיֹּ֔ון אֶֽת־מַעֲשֵׂ֖ה יְהוָ֥ה אֱלֹהֵֽינוּ׃ ,?QQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Jer 51:10,Jer. 51:10,1,VO,1,PP,YJWN==/,0
277429,Ezekiel 26:2,Ezekiel,Ezekiel,Prophets,,prophetic,Q,אִמָּלְאָ֖ה,אמלאה,מלא,ML>[,be full,cohoF,nif,p1,unknown,sg,,אִמָּלְאָ֖ה ,אִמָּלְאָ֖ה ,בֶּן־אָדָ֗ם יַ֠עַן אֲשֶׁר־אָ֨מְרָה צֹּ֤ר עַל־יְרוּשָׁלִַ֨ם֙ הֶאָ֔ח נִשְׁבְּרָ֛ה דַּלְתֹ֥ות הָעַמִּ֖ים נָסֵ֣בָּה אֵלָ֑י אִמָּלְאָ֖ה הָחֳרָֽבָה׃ ,אִמָּלְאָ֖ה ,NQQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ezek 26:2,Ezek. 26:2,0,,0,,,0
291215,Hosea 2:7,Hosea,Twelve,Prophets,,prophetic,Q,אֵלְכָ֞ה,אלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,sg,-p,אֵלְכָ֞ה אַחֲרֵ֤י מְאַהֲבַי֙ נֹתְנֵ֤י לַחְמִי֙ וּמֵימַ֔י צַמְרִ֣י וּפִשְׁתִּ֔י שַׁמְנִ֖י וְשִׁקּוּיָֽי׃ ,אֵלְכָ֞ה אַחֲרֵ֤י מְאַהֲבַי֙ נֹתְנֵ֤י לַחְמִי֙ וּמֵימַ֔י צַמְרִ֣י וּפִשְׁתִּ֔י שַׁמְנִ֖י וְשִׁקּוּיָֽי׃ ,כִּ֤י זָֽנְתָה֙ אִמָּ֔ם הֹבִ֖ישָׁה הֹֽורָתָ֑ם כִּ֣י אָמְרָ֗ה אֵלְכָ֞ה אַחֲרֵ֤י מְאַהֲבַי֙ נֹתְנֵ֤י לַחְמִי֙ וּמֵימַ֔י צַמְרִ֣י וּפִשְׁתִּ֔י שַׁמְנִ֖י וְשִׁקּוּיָֽי׃ ,אֵלְכָ֞ה אַחֲרֵ֤י מְאַהֲבַי֙ נֹתְנֵ֤י לַחְמִי֙ וּמֵימַ֔י צַמְרִ֣י וּפִשְׁתִּ֔י שַׁמְנִ֖י וְשִׁקּוּיָֽי׃ ,QQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Hos 2:7,Hos. 2:7,0,,0,,,0
291259,Hosea 2:9,Hosea,Twelve,Prophets,,prophetic,Q,אֵלְכָ֤ה,אלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,sg,--,אֵלְכָ֤ה ,אֵלְכָ֤ה ,וְרִדְּפָ֤ה אֶת־מְאַהֲבֶ֨יהָ֙ וְלֹֽא־תַשִּׂ֣יג אֹתָ֔ם וּבִקְשָׁ֖תַם וְלֹ֣א תִמְצָ֑א וְאָמְרָ֗ה אֵלְכָ֤ה וְאָשׁ֨וּבָה֙ אֶל־אִישִׁ֣י הָֽרִאשֹׁ֔ון כִּ֣י טֹ֥וב לִ֛י אָ֖ז מֵעָֽתָּה׃ ,אֵלְכָ֤ה ,QQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Hos 2:9,Hos. 2:9,0,,0,,,0
291261,Hosea 2:9,Hosea,Twelve,Prophets,,prophetic,Q,אָשׁ֨וּבָה֙,אשׁובה,שׁוב,CWB[,return,cohoF,qal,p1,unknown,sg,-i,וְאָשׁ֨וּבָה֙ אֶל־אִישִׁ֣י הָֽרִאשֹׁ֔ון ,וְאָשׁ֨וּבָה֙ אֶל־אִישִׁ֣י הָֽרִאשֹׁ֔ון ,וְרִדְּפָ֤ה אֶת־מְאַהֲבֶ֨יהָ֙ וְלֹֽא־תַשִּׂ֣יג אֹתָ֔ם וּבִקְשָׁ֖תַם וְלֹ֣א תִמְצָ֑א וְאָמְרָ֗ה אֵלְכָ֤ה וְאָשׁ֨וּבָה֙ אֶל־אִישִׁ֣י הָֽרִאשֹׁ֔ון כִּ֣י טֹ֥וב לִ֛י אָ֖ז מֵעָֽתָּה׃ ,וְאָשׁ֨וּבָה֙ אֶל־אִישִׁ֣י הָֽרִאשֹׁ֔ון ,QQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Hos 2:9,Hos. 2:9,0,,0,,,0
292213,Hosea 5:15,Hosea,Twelve,Prophets,,prophetic,Q,אָשׁ֨וּבָה֙,אשׁובה,שׁוב,CWB[,return,cohoF,qal,p1,unknown,sg,-p,אָשׁ֨וּבָה֙ אֶל־מְקֹומִ֔י ,אָשׁ֨וּבָה֙ אֶל־מְקֹומִ֔י ,אֵלֵ֤ךְ אָשׁ֨וּבָה֙ אֶל־מְקֹומִ֔י עַ֥ד אֲשֶֽׁר־יֶאְשְׁמ֖וּ וּבִקְשׁ֣וּ פָנָ֑י בַּצַּ֥ר לָהֶ֖ם יְשַׁחֲרֻֽנְנִי׃ ,אָשׁ֨וּבָה֙ אֶל־מְקֹומִ֔י ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Hos 5:15,Hos. 5:15,0,,0,,,0
292229,Hosea 6:1,Hosea,Twelve,Prophets,,prophetic,Q,נָשׁ֣וּבָה,נשׁובה,שׁוב,CWB[,return,cohoF,qal,p1,unknown,pl,-c,וְנָשׁ֣וּבָה אֶל־יְהוָ֔ה ,וְנָשׁ֣וּבָה אֶל־יְהוָ֔ה ,לְכוּ֙ וְנָשׁ֣וּבָה אֶל־יְהוָ֔ה כִּ֛י ה֥וּא טָרָ֖ף וְיִרְפָּאֵ֑נוּ יַ֖ךְ וְיַחְבְּשֵֽׁנוּ׃ ,וְנָשׁ֣וּבָה אֶל־יְהוָ֔ה ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Hos 6:1,Hos. 6:1,0,,0,,,0
292255,Hosea 6:3,Hosea,Twelve,Prophets,,prophetic,Q,נִרְדְּפָ֗ה,נרדפה,רדף,RDP[,pursue,cohoF,qal,p1,unknown,pl,--,נִרְדְּפָ֗ה ,נִרְדְּפָ֗ה ,וְנֵדְעָ֣ה נִרְדְּפָ֗ה לָדַ֨עַת֙ אֶת־יְהוָ֔ה כְּשַׁ֖חַר נָכֹ֣ון מֹֽוצָאֹ֑ו וְיָבֹ֤וא כַגֶּ֨שֶׁם֙ לָ֔נוּ כְּמַלְקֹ֖ושׁ יֹ֥ורֶה אָֽרֶץ׃ ,וְנֵדְעָ֣ה נִרְדְּפָ֗ה לָדַ֨עַת֙ אֶת־יְהוָ֔ה ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Hos 6:3,Hos. 6:3,0,,0,,,0
293952,Hosea 14:3,Hosea,Twelve,Prophets,,prophetic,Q,נְשַׁלְּמָ֥ה,נשׁלמה,שׁלם,CLM[,be complete,cohoF,piel,p1,unknown,pl,,וּֽנְשַׁלְּמָ֥ה פָרִ֖ים שְׂפָתֵֽינוּ׃ ,וּֽנְשַׁלְּמָ֥ה פָרִ֖ים שְׂפָתֵֽינוּ׃ ,קְח֤וּ עִמָּכֶם֙ דְּבָרִ֔ים וְשׁ֖וּבוּ אֶל־יְהוָ֑ה אִמְר֣וּ אֵלָ֗יו כָּל־תִּשָּׂ֤א עָוֹן֙ וְקַח־טֹ֔וב וּֽנְשַׁלְּמָ֥ה פָרִ֖ים שְׂפָתֵֽינוּ׃ ,וּֽנְשַׁלְּמָ֥ה פָרִ֖ים שְׂפָתֵֽינוּ׃ ,DQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Hos 14:3,Hos. 14:3,1,VO,0,,,0
297581,Amos 8:5,Amos,Twelve,Prophets,,prophetic,Q,נַשְׁבִּ֣ירָה,נשׁבירה,שׁבר,CBR=[,buy grain,cohoF,hif,p1,unknown,pl,,וְנַשְׁבִּ֣ירָה שֶּׁ֔בֶר ,וְנַשְׁבִּ֣ירָה שֶּׁ֔בֶר ,לֵאמֹ֗ר מָתַ֞י יַעֲבֹ֤ר הַחֹ֨דֶשׁ֙ וְנַשְׁבִּ֣ירָה שֶּׁ֔בֶר וְהַשַּׁבָּ֖ת וְנִפְתְּחָה־בָּ֑ר לְהַקְטִ֤ין אֵיפָה֙ וּלְהַגְדִּ֣יל שֶׁ֔קֶל וּלְעַוֵּ֖ת מֹאזְנֵ֥י מִרְמָֽה׃ ,וְנַשְׁבִּ֣ירָה שֶּׁ֔בֶר ,QQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Amos 8:5,Amos 8:5,1,VO,0,,,0
297587,Amos 8:5,Amos,Twelve,Prophets,,prophetic,Q,נִפְתְּחָה,נפתחה,פתח,PTX[,open,cohoF,qal,p1,unknown,pl,i.,וְנִפְתְּחָה־בָּ֑ר ,וְנִפְתְּחָה־בָּ֑ר ,לֵאמֹ֗ר מָתַ֞י יַעֲבֹ֤ר הַחֹ֨דֶשׁ֙ וְנַשְׁבִּ֣ירָה שֶּׁ֔בֶר וְהַשַּׁבָּ֖ת וְנִפְתְּחָה־בָּ֑ר לְהַקְטִ֤ין אֵיפָה֙ וּלְהַגְדִּ֣יל שֶׁ֔קֶל וּלְעַוֵּ֖ת מֹאזְנֵ֥י מִרְמָֽה׃ ,וְנִפְתְּחָה־בָּ֑ר לְהַקְטִ֤ין אֵיפָה֙ וּלְהַגְדִּ֣יל שֶׁ֔קֶל וּלְעַוֵּ֖ת מֹאזְנֵ֥י מִרְמָֽה׃ לִקְנֹ֤ות בַּכֶּ֨סֶף֙ דַּלִּ֔ים וְאֶבְיֹ֖ון בַּעֲב֣וּר נַעֲלָ֑יִם ,QQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Amos 8:5,Amos 8:5,1,VO,0,,,0
298184,Obadiah 1:1,Obadiah,Twelve,Prophets,,prophetic,Q,נָק֥וּמָה,נקומה,קום,QWM[,arise,cohoF,qal,p1,unknown,pl,-c,וְנָק֥וּמָה עָלֶ֖יהָ לַמִּלְחָמָֽה׃ ,וְנָק֥וּמָה עָלֶ֖יהָ לַמִּלְחָמָֽה׃ ,חֲזֹ֖ון עֹֽבַדְיָ֑ה כֹּֽה־אָמַר֩ אֲדֹנָ֨י יְהוִ֜ה לֶאֱדֹ֗ום שְׁמוּעָ֨ה שָׁמַ֜עְנוּ מֵאֵ֤ת יְהוָה֙ וְצִיר֙ בַּגֹּויִ֣ם שֻׁלָּ֔ח ק֛וּמוּ וְנָק֥וּמָה עָלֶ֖יהָ לַמִּלְחָמָֽה׃ ,וְנָק֥וּמָה עָלֶ֖יהָ לַמִּלְחָמָֽה׃ ,?QQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Obad 1:1,Obad. 1:1,0,,0,,,0
298701,Jonah 1:7,Jonah,Twelve,Prophets,,prose,Q,נַפִּ֣ילָה,נפילה,נפל,NPL[,fall,cohoF,hif,p1,unknown,pl,,וְנַפִּ֣ילָה גֹֽורָלֹ֔ות ,וְנַפִּ֣ילָה גֹֽורָלֹ֔ות ,וַיֹּאמְר֞וּ אִ֣ישׁ אֶל־רֵעֵ֗הוּ לְכוּ֙ וְנַפִּ֣ילָה גֹֽורָלֹ֔ות וְנֵ֣דְעָ֔ה בְּשֶׁלְּמִ֛י הָרָעָ֥ה הַזֹּ֖את לָ֑נוּ וַיַּפִּ֨לוּ֙ גֹּֽורָלֹ֔ות וַיִּפֹּ֥ל הַגֹּורָ֖ל עַל־יֹונָֽה׃ ,וְנַפִּ֣ילָה גֹֽורָלֹ֔ות ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Jonah 1:7,Jonah 1:7,1,VO,0,,,0
298704,Jonah 1:7,Jonah,Twelve,Prophets,,prose,Q,נֵ֣דְעָ֔ה,נדעה,ידע,JD<[,know,cohoF,qal,p1,unknown,pl,d-,וְנֵ֣דְעָ֔ה ,וְנֵ֣דְעָ֔ה ,וַיֹּאמְר֞וּ אִ֣ישׁ אֶל־רֵעֵ֗הוּ לְכוּ֙ וְנַפִּ֣ילָה גֹֽורָלֹ֔ות וְנֵ֣דְעָ֔ה בְּשֶׁלְּמִ֛י הָרָעָ֥ה הַזֹּ֖את לָ֑נוּ וַיַּפִּ֨לוּ֙ גֹּֽורָלֹ֔ות וַיִּפֹּ֥ל הַגֹּורָ֖ל עַל־יֹונָֽה׃ ,וְנֵ֣דְעָ֔ה בְּשֶׁלְּמִ֛י הָרָעָ֥ה הַזֹּ֖את לָ֑נוּ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Jonah 1:7,Jonah 1:7,0,,0,,,0
298876,Jonah 1:14,Jonah,Twelve,Prophets,,prose,Q,נֹאבְדָ֗ה,נאבדה,אבד,>BD[,perish,cohoF,qal,p1,unknown,pl,--,אַל־נָ֣א נֹאבְדָ֗ה בְּנֶ֨פֶשׁ֙ הָאִ֣ישׁ הַזֶּ֔ה ,אַל־נָ֣א נֹאבְדָ֗ה בְּנֶ֨פֶשׁ֙ הָאִ֣ישׁ הַזֶּ֔ה ,וַיִּקְרְא֨וּ אֶל־יְהוָ֜ה וַיֹּאמְר֗וּ אָנָּ֤ה יְהוָה֙ אַל־נָ֣א נֹאבְדָ֗ה בְּנֶ֨פֶשׁ֙ הָאִ֣ישׁ הַזֶּ֔ה וְאַל־תִּתֵּ֥ן עָלֵ֖ינוּ דָּ֣ם נָקִ֑יא כִּֽי־אַתָּ֣ה יְהוָ֔ה כַּאֲשֶׁ֥ר חָפַ֖צְתָּ עָשִֽׂיתָ׃ ,אַל־נָ֣א נֹאבְדָ֗ה בְּנֶ֨פֶשׁ֙ הָאִ֣ישׁ הַזֶּ֔ה ,NQ,xYq0,x,Main,IV,0,_>L=_N>_,_nega_intj_,_>L=_N>_,Jonah 1:14,Jonah 1:14,0,,0,,,0
299054,Jonah 2:10,Jonah,Twelve,Prophets,,poetry,Q,אֶזְבְּחָה,אזבחה,זבח,ZBX[,slaughter,cohoF,qal,p1,unknown,sg,-i,בְּקֹ֤ול תֹּודָה֙ אֶזְבְּחָה־לָּ֔ךְ ,בְּקֹ֤ול תֹּודָה֙ אֶזְבְּחָה־לָּ֔ךְ ,וַאֲנִ֗י בְּקֹ֤ול תֹּודָה֙ אֶזְבְּחָה־לָּ֔ךְ אֲשֶׁ֥ר נָדַ֖רְתִּי אֲשַׁלֵּ֑מָה יְשׁוּעָ֖תָה לַיהוָֽה׃ ס ,וַאֲנִ֗י בְּקֹ֤ול תֹּודָה֙ אֶזְבְּחָה־לָּ֔ךְ ,NQ,xYq0,x,Main,AV,0,_B_QWL/_TWDH/_,_prep_subs_subs_,_B_,Jonah 2:10,Jonah 2:10,0,,0,,,0
299058,Jonah 2:10,Jonah,Twelve,Prophets,,poetry,Q,אֲשַׁלֵּ֑מָה,אשׁלמה,שׁלם,CLM[,be complete,cohoF,piel,p1,unknown,sg,,אֲשַׁלֵּ֑מָה ,אֲשַׁלֵּ֑מָה ,וַאֲנִ֗י בְּקֹ֤ול תֹּודָה֙ אֶזְבְּחָה־לָּ֔ךְ אֲשֶׁ֥ר נָדַ֖רְתִּי אֲשַׁלֵּ֑מָה יְשׁוּעָ֖תָה לַיהוָֽה׃ ס ,אֲשֶׁ֥ר נָדַ֖רְתִּי אֲשַׁלֵּ֑מָה ,NQ,xYq0,Ø,Main,OV,0,Ø,Ø,Ø,Jonah 2:10,Jonah 2:10,0,,0,,,0
299683,Micah 1:8,Micah,Twelve,Prophets,,prophetic,Q,אֶסְפְּדָ֣ה,אספדה,ספד,SPD[,lament,cohoF,qal,p1,unknown,sg,-c,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,עַל־זֹאת֙ אֶסְפְּדָ֣ה וְאֵילִ֔ילָה אֵילְכָ֥ה שֹׁולָ֖ל וְעָרֹ֑ום אֶעֱשֶׂ֤ה מִסְפֵּד֙ כַּתַּנִּ֔ים וְאֵ֖בֶל כִּבְנֹ֥ות יַעֲנָֽה׃ ,עַל־זֹאת֙ אֶסְפְּדָ֣ה ,?Q,xYq0,x,Main,AV,0,_<L_Z>T_,_prep_prde_,_<L_Z>T_,Mic 1:8,Mic. 1:8,0,,0,,,0
299685,Micah 1:8,Micah,Twelve,Prophets,,prophetic,Q,אֵילִ֔ילָה,אילילה,ילל,JLL[,howl,cohoF,hif,p1,unknown,sg,,וְאֵילִ֔ילָה ,וְאֵילִ֔ילָה ,עַל־זֹאת֙ אֶסְפְּדָ֣ה וְאֵילִ֔ילָה אֵילְכָ֥ה שֹׁולָ֖ל וְעָרֹ֑ום אֶעֱשֶׂ֤ה מִסְפֵּד֙ כַּתַּנִּ֔ים וְאֵ֖בֶל כִּבְנֹ֥ות יַעֲנָֽה׃ ,וְאֵילִ֔ילָה ,?Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Mic 1:8,Mic. 1:8,0,,0,,,0
299686,Micah 1:8,Micah,Twelve,Prophets,,prophetic,Q,אֵילְכָ֥ה,אילכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,sg,--,אֵילְכָ֥ה שֹׁולָ֖ל וְעָרֹ֑ום ,אֵילְכָ֥ה שֹׁולָ֖ל וְעָרֹ֑ום ,עַל־זֹאת֙ אֶסְפְּדָ֣ה וְאֵילִ֔ילָה אֵילְכָ֥ה שֹׁולָ֖ל וְעָרֹ֑ום אֶעֱשֶׂ֤ה מִסְפֵּד֙ כַּתַּנִּ֔ים וְאֵ֖בֶל כִּבְנֹ֥ות יַעֲנָֽה׃ ,אֵילְכָ֥ה שֹׁולָ֖ל וְעָרֹ֑ום ,?Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Mic 1:8,Mic. 1:8,0,,0,,,0
300336,Micah 4:2,Micah,Twelve,Prophets,,prophetic,Q,נֵלְכָ֖ה,נלכה,הלך,HLK[,walk,cohoF,qal,p1,unknown,pl,-p,וְנֵלְכָ֖ה בְּאֹֽרְחֹתָ֑יו ,וְנֵלְכָ֖ה בְּאֹֽרְחֹתָ֑יו ,וְֽהָלְכ֞וּ גֹּויִ֣ם רַבִּ֗ים וְאָֽמְרוּ֙ לְכ֣וּ׀ וְנַעֲלֶ֣ה אֶל־הַר־יְהוָ֗ה וְאֶל־בֵּית֙ אֱלֹהֵ֣י יַעֲקֹ֔ב וְיֹורֵ֨נוּ֙ מִדְּרָכָ֔יו וְנֵלְכָ֖ה בְּאֹֽרְחֹתָ֑יו כִּ֤י מִצִּיֹּון֙ תֵּצֵ֣א תֹורָ֔ה וּדְבַר־יְהוָ֖ה מִירוּשָׁלִָֽם׃ ,וְנֵלְכָ֖ה בְּאֹֽרְחֹתָ֑יו ,?Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Mic 4:2,Mic. 4:2,0,,0,,,0
300424,Micah 4:6,Micah,Twelve,Prophets,,prophetic,Q,אֹֽסְפָה֙,אספה,אסף,>SP[,gather,cohoF,qal,p1,unknown,sg,d-,אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה ,בַּיֹּ֨ום הַה֜וּא אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה ,בַּיֹּ֨ום הַה֜וּא נְאֻם־יְהוָ֗ה אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה וַאֲשֶׁ֖ר הֲרֵעֹֽתִי׃ ,בַּיֹּ֨ום הַה֜וּא אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה וַאֲשֶׁ֖ר הֲרֵעֹֽתִי׃ ,?Q,xYq0,Ø,Main,AV,0,_B_H_JWM/_H_HW>_,_prep_art_subs_art_prde_,_B_HW>_,Mic 4:6,Mic. 4:6,1,VO,0,,,0
300430,Micah 4:6,Micah,Twelve,Prophets,,prophetic,Q,אֲקַבֵּ֑צָה,אקבצה,קבץ,QBY[,collect,cohoF,piel,p1,unknown,sg,,וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה ,וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה ,בַּיֹּ֨ום הַה֜וּא נְאֻם־יְהוָ֗ה אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה וַאֲשֶׁ֖ר הֲרֵעֹֽתִי׃ ,בַּיֹּ֨ום הַה֜וּא אֹֽסְפָה֙ הַצֹּ֣לֵעָ֔ה וְהַנִּדָּחָ֖ה אֲקַבֵּ֑צָה וַאֲשֶׁ֖ר הֲרֵעֹֽתִי׃ ,?Q,WxY0,Wx,Main,_W_OV,0,_W_H_NDX[_,_conj_art_subs_,_W_,Mic 4:6,Mic. 4:6,1,OV,0,,,0
301221,Micah 7:7,Micah,Twelve,Prophets,,prophetic,Q,אֹוחִ֖ילָה,אוחילה,יחל,JXL[,"wait, to hope",cohoF,hif,p1,unknown,sg,,אֹוחִ֖ילָה לֵאלֹהֵ֣י יִשְׁעִ֑י ,אֹוחִ֖ילָה לֵאלֹהֵ֣י יִשְׁעִ֑י ,וַאֲנִי֙ בַּיהוָ֣ה אֲצַפֶּ֔ה אֹוחִ֖ילָה לֵאלֹהֵ֣י יִשְׁעִ֑י יִשְׁמָעֵ֖נִי אֱלֹהָֽי׃ ,אֹוחִ֖ילָה לֵאלֹהֵ֣י יִשְׁעִ֑י ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Mic 7:7,Mic. 7:7,0,,0,,,0
302456,Habakkuk 2:1,Habakkuk,Twelve,Prophets,,prophetic,Q,אֶעֱמֹ֔דָה,אעמדה,עמד,<MD[,stand,cohoF,qal,p1,unknown,sg,--,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה ,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה ,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור וַאֲצַפֶּ֗ה לִרְאֹות֙ מַה־יְדַבֶּר־בִּ֔י וּמָ֥ה אָשִׁ֖יב עַל־תֹּוכַחְתִּֽי׃ ,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה ,Q,xYq0,x,Main,AV,0,_<L_MCMRT/_,_prep_subs_,_<L_,Hab 2:1,Hab. 2:1,0,,0,,,0
302458,Habakkuk 2:1,Habakkuk,Twelve,Prophets,,prophetic,Q,אֶֽתְיַצְּבָ֖ה,אתיצבה,יצב,JYB[,stand,cohoF,hit,p1,unknown,sg,,וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור ,וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור ,עַל־מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור וַאֲצַפֶּ֗ה לִרְאֹות֙ מַה־יְדַבֶּר־בִּ֔י וּמָ֥ה אָשִׁ֖יב עַל־תֹּוכַחְתִּֽי׃ ,וְאֶֽתְיַצְּבָ֖ה עַל־מָצֹ֑ור ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Hab 2:1,Hab. 2:1,0,,0,,,0
303055,Habakkuk 3:18,Habakkuk,Twelve,Prophets,,prophetic,Q,אֶעְלֹ֑וזָה,אעלוזה,עלז,<LZ[,rejoice,cohoF,qal,p1,unknown,sg,-p,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה ,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה ,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה ,?Q,WXYq,Wx,Main,_W_SAV,0,_W_>NJ_B_JHWH/_,_conj_prps_prep_nmpr_,_W_B_,Hab 3:18,Hab. 3:18,0,,0,,,0
303056,Habakkuk 3:18,Habakkuk,Twelve,Prophets,,prophetic,Q,אָגִ֖ילָה,אגילה,גיל,GJL[,rejoice,cohoF,qal,p1,unknown,sg,-p,אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,וַאֲנִ֖י בַּיהוָ֣ה אֶעְלֹ֑וזָה אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,אָגִ֖ילָה בֵּאלֹהֵ֥י יִשְׁעִֽי׃ ,?Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Hab 3:18,Hab. 3:18,0,,0,,,0
304263,Haggai 1:8,Haggai,Twelve,Prophets,,prophetic,Q,אכבד,אכבד,כבד,KBD[,be heavy,cohoF,nif,p1,unknown,sg,,וְאֶכָּבְדָ֖ה ,וְאֶכָּבְדָ֖ה ,עֲל֥וּ הָהָ֛ר וַהֲבֵאתֶ֥ם עֵ֖ץ וּבְנ֣וּ הַבָּ֑יִת וְאֶרְצֶה־בֹּ֥ו וְאֶכָּבְדָ֖ה אָמַ֥ר יְהוָֽה׃ ,וְאֶכָּבְדָ֖ה ,?NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Hag 1:8,Hag. 1:8,0,,0,,,0
