bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
326376,VB|JJ,VB,MOD may,MOD may,VB|JJ,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
326967,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB|IN|NN,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
326970,VB|PRP|VB|DT|JJ|NN,VB|VB,MOD let,MOD let,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
326974,VB|PRP|VB|IN,VB|VB,MOD let,MOD let,VB|PRP|VB|IN,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
327015,VB|RP,VB,MOD let,MOD let,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
327016,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
327626,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
327629,PRP|MD|VB|NN,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
327630,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
328548,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
328553,PRP|MD|VB|NN,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
329861,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
329863,VB|NN,VB,FUT,FUT,VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
329871,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
329913,NN,,,,NN,,,,0,,,0,0,0
329914,PRP|MD|VB|RP,VB,FUT,FUT,PRP|MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
331273,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
331275,VB|JJ,VB,MOD let,MOD let,VB|JJ,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
331427,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
331429,VB|PRP$|NNS|IN,VB,FUT,FUT,VB,VB,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
331442,VB,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
331447,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
331517,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
331560,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
331640,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
331648,PRP|MD|VB,VB,MOD shall,MOD shall,PRP|MD|VB|IN,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
331656,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
331678,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
331868,PRP|MD|VB,VB,MOD may,MOD may,VB,VB,TO INF,TO INF,1,MOD may ~ TO INF,MOD may ~ TO INF,0,0,0
331987,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
332196,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
332211,PRP|MD|VB|JJ,VB,MOD may,MOD may,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
332276,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
332347,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
332423,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
332427,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
332856,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
332864,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
333498,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
334413,PRP|VBP|PRP$|NN,VBP,PRES,PRES,PRP|VBP|PRP$|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
334419,NN,,,,PRP|VBP,VBP,PRES,PRES,0,,,0,0,0
335154,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
335159,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
335247,VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
335258,VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
335288,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
335451,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
335455,PRP|MD|VB|NNS,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
337663,PRP|MD|VB,VB,MOD would,MOD would,NN,,,,0,,,0,0,0
337956,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
337960,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
338398,VBG,VBG,PRES PART,PRES PART,MD|PRP|VB,VB,MOD can,MOD can,1,MOD can ~ PRES PART,MOD can ~ PRES PART,0,0,0
338510,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
338512,PRP|MD|VB|RP,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
338515,VB|IN|JJ|NN,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
338573,PRP|MD|VB,VB,MOD would,MOD would,PRP|MD|VB|RP,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
338586,PRP|MD|VB|JJ|NN,VB,FUT,FUT,PRP|MD|VB|JJ|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
338589,PRP|MD|VB,VB,FUT,FUT,VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
338786,PRP|MD|VB|NN,VB,MOD may,MOD may,PRP|MD|VB|DT|NN,VB,MOD can,MOD can,1,MOD can ~ MOD may,MOD can ~ MOD may,0,0,0
339366,MD|VB,VB,FUT,FUT,VB|PRP|VB,VB|VB,MOD let,MOD let,1,FUT ~ MOD let,FUT ~ MOD let,0,0,0
339898,PRP|MD|VB,VB,FUT,FUT,VB|PRP|VB,VB|VB,MOD let,MOD let,1,FUT ~ MOD let,FUT ~ MOD let,0,0,0
340110,MD|VB,VB,MOD could,MOD could,MD|VB,VB,MOD could,MOD could,1,MOD could,MOD could,1,1,0
340116,PRP|MD|VB|RB,VB,MOD could,MOD could,PRP|MD|VB|JJ,VB,MOD could,MOD could,1,MOD could,MOD could,1,1,0
340121,VB,VB,MOD could,MOD could,VB,VB,MOD could,MOD could,1,MOD could,MOD could,1,1,0
340133,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
340138,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
340787,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
341786,PRP|MD|VB,VB,MOD would,MOD would,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
341794,PRP|MD|VB,VB,MOD would,MOD would,MD|VB|RP,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
341798,VB,VB,MOD would,MOD would,VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
341818,PRP|MD|VB|VBN,VB|VBN,MOD would,MOD would,PRP|MD|VB|VBN,VB|VBN,MOD would,MOD would,1,MOD would,MOD would,1,1,0
343349,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
343473,VB|PRP|VB,VB|VB,MOD let,MOD let,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,MOD let ~ PRES PERF,MOD let ~ PRES PERF,0,0,0
344019,PRP|MD|VB,VB,MOD must,MOD must,PRP|MD|VB,VB,MOD must,MOD must,1,MOD must,MOD must,1,1,0
344386,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
344388,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
347023,VB|PRP|VB|IN|NN,VB|VB,MOD let,MOD let,VB|PRP|VB|IN|NN,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
347026,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
347143,PRP|MD|VB|RP,VB,FUT,FUT,PRP|MD|VB|VBN|RP,VB|VBN,MOD would,MOD would,1,FUT ~ MOD would,FUT ~ MOD would,0,0,0
347146,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,VBD|VBN,VBD|VBN,PAST,PAST,1,FUT ~ PAST,FUT ~ PAST,0,0,0
348747,VB|PRP|VB|PRP,VB|VB,MOD let,MOD let,VB|PRP|VB|PRP,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
350085,VBZ|IN|DT|NN,VBZ,PRES,PRES,VBZ|RB|DT|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
352329,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
354407,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD can,MOD can,1,MOD can ~ MOD may,MOD can ~ MOD may,0,0,0
356250,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
356255,NN,,,,VB|RP,VB,MOD let,MOD let,0,,,0,0,0
356351,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
357207,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
357622,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
357627,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
357629,VB,VB,FUT,FUT,NN,,,,0,,,0,0,0
357631,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
358041,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
358044,VB|IN,VB,FUT,FUT,VB|IN,VB,FUT,FUT,1,FUT,FUT,1,1,0
358055,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|IN,VB,FUT,FUT,1,FUT,FUT,1,1,0
358968,VB|NN,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
359010,NN,,,,VB|PRP|VB|DT|NN,VB|VB,MOD let,MOD let,0,,,0,0,0
359014,VB|PRP|VB|RB|RB,VB|VB,MOD let,MOD let,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
361802,PRP|MD|VB|JJ,VB,FUT,FUT,PRP|VBP|JJ|TO|VB|JJ,VBP|VB,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
364748,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
364751,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
364753,VB,VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
365441,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
370355,VB,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
385435,VB|PRP|VB,VB|VB,MOD let,MOD let,PRP|MD|VB,VB,MOD must,MOD must,1,MOD let ~ MOD must,MOD let ~ MOD must,0,0,0
385438,PRP|MD|VB,VB,MOD may,MOD may,VB,VB,TO INF,TO INF,1,MOD may ~ TO INF,MOD may ~ TO INF,0,0,0
385453,VB,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
385612,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|NN,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
385945,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
386083,VB|PRP|VB|NN,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
386148,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
398489,,,,,VB|PRP|VB|NN|RB|CC|RB,VB|VB,MOD let,MOD let,0,,,0,0,0
398490,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB|NN|RB|CC|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
398513,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
401426,VB|PRP|VB|PRP$|NN,VB|VB,MOD let,MOD let,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
401836,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
402070,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
402608,PRP|MD|VB|NN,VB,FUT,FUT,PRP|MD|VB|NNS,VB,FUT,FUT,1,FUT,FUT,1,1,0
407009,VB|RP,VB,TO INF,TO INF,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may ~ TO INF,MOD may ~ TO INF,0,0,0
407017,VB|RP,VB,TO INF,TO INF,,,,,0,,,0,0,0
415053,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD can,MOD can,1,MOD can ~ MOD may,MOD can ~ MOD may,0,0,0
416150,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
