bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
147459,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
147473,ἐξείλατο,aorist,middle,indc,3,sg,aorist indc
147481,κατῳκεῖτε,imperfect,active,indc,2,pl,imperfect indc
147484,εἴδετε,aorist,active,indc,2,pl,aorist indc
147493,εἴπατε,aorist,active,indc,2,pl,aorist indc
147618,ἐπεκαλέσατο,aorist,middle,indc,3,sg,aorist indc
147623,ἔδωκεν,aorist,active,indc,3,sg,aorist indc
147634,ἐφοβήθησαν,aorist,passsive,indc,3,pl,aorist indc
147645,εἶπαν,aorist,active,indc,3,pl,aorist indc
147671,εἶπεν,aorist,active,indc,3,sg,aorist indc
147797,ἐκλέγεται,present,middle,indc,3,sg,present indc
147805,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
147832,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
147841,ἠθετήκασιν,perfect,active,indc,3,pl,perfect indc
147877,ἀνεβόησαν,aorist,active,indc,3,pl,aorist indc
147911,ἀναβαίνουσιν,present,active,indc,3,pl,present indc
147913,παρεμβάλλουσιν,present,active,indc,3,pl,present indc
147930,ἐκρύβη,aorist,passsive,indc,3,sg,aorist indc
147975,διέλιπεν,aorist,active,indc,3,sg,aorist indc
147990,διεσπάρη,aorist,passsive,indc,3,sg,aorist indc
147996,εἶπεν,aorist,active,indc,3,sg,aorist indc
148006,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
148010,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
148022,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
148029,εἶπεν,aorist,active,indc,3,sg,aorist indc
148034,εἶπεν,aorist,active,indc,3,sg,aorist indc
148057,εἶπα,aorist,active,indc,1,sg,aorist indc
148070,ἐνεκρατευσάμην,aorist,middle,indc,1,sg,aorist indc
148072,ἀνήνεγκα,aorist,active,indc,1,sg,aorist indc
148076,εἶπεν,aorist,active,indc,3,sg,aorist indc
148111,ἐντελεῖται,present,middle,indc,3,sg,present indc
148125,ἀνέστη,aorist,active,indc,3,sg,aorist indc
148128,ἀπῆλθεν,aorist,active,indc,3,sg,aorist indc
148135,ἐπεσκέψατο,aorist,middle,indc,3,sg,aorist indc
148168,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
148228,κατέβαινον,imperfect,active,indc,3,pl,imperfect indc
148295,εὑρέθη,aorist,passsive,indc,3,sg,aorist indc
148303,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
148310,γίνεται,present,middle,indc,3,sg,present indc
148314,εἶπεν,aorist,active,indc,3,sg,aorist indc
148441,εἶπεν,aorist,active,indc,3,sg,aorist indc
148474,εἶπεν,aorist,active,indc,3,sg,aorist indc
148490,εἶπεν,aorist,active,indc,3,sg,aorist indc
148535,εἰσῆλθον,aorist,active,indc,3,pl,aorist indc
148541,λέγουσιν,present,active,indc,3,pl,present indc
148553,ἀπεκρίθησαν,aorist,passsive,indc,3,pl,aorist indc
148564,λέγουσιν,present,active,indc,3,pl,present indc
148572,εἶπεν,aorist,active,indc,3,sg,aorist indc
148586,ἀνέβη,aorist,active,indc,3,sg,aorist indc
148598,ἐπέβλεψαν,aorist,active,indc,3,pl,aorist indc
148608,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
148629,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
148651,ἐθάμβησεν,aorist,active,indc,3,sg,aorist indc
148655,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
148660,εἶδον,aorist,active,indc,3,pl,aorist indc
148674,,,,,,,
148678,εἶπεν,aorist,active,indc,3,sg,aorist indc
148694,ἐπεσκέψαντο,aorist,middle,indc,3,pl,aorist indc
148703,εἶπεν,aorist,active,indc,3,sg,aorist indc
148725,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
148740,ἐπορεύετο,imperfect,middle,indc,3,sg,imperfect indc
148745,εἶπεν,aorist,active,indc,3,sg,aorist indc
148753,ἀνεβόησεν,aorist,active,indc,3,sg,aorist indc
148762,ἔρχονται,present,middle,indc,3,pl,present indc
148819,συνάπτουσιν,present,active,indc,3,pl,present indc
148827,ἔσωσεν,aorist,active,indc,3,sg,aorist indc
148852,ἀρᾶται,present,middle,indc,3,sg,present indc
148888,ἦν,imperfect,active,indc,3,sg,imperfect indc
148895,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
148929,ἐξέτεινεν,aorist,active,indc,3,sg,aorist indc
148938,ἔβαψεν,aorist,active,indc,3,sg,aorist indc
148945,ἐπέστρεψεν,aorist,active,indc,3,sg,aorist indc
148950,ἀνέβλεψαν,aorist,active,indc,3,pl,aorist indc
148953,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
148959,εἶπεν,aorist,active,indc,3,sg,aorist indc
148977,ἐξελύθη,aorist,passsive,indc,3,sg,aorist indc
148981,ἔγνω,aorist,active,indc,3,sg,aorist indc
149022,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
149035,ἐκοπίασεν,aorist,active,indc,3,sg,aorist indc
149040,ἐκλίθη,aorist,passsive,indc,3,sg,aorist indc
149047,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
149055,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
149058,ἤσθιεν,imperfect,active,indc,3,sg,imperfect indc
149065,ἀπηγγέλη,aorist,passsive,indc,3,sg,aorist indc
149082,εἶπεν,aorist,active,indc,3,sg,aorist indc
149091,εἶπεν,aorist,active,indc,3,sg,aorist indc
149124,προσῆγεν,imperfect,active,indc,3,sg,imperfect indc
149135,ἔσφαζον,imperfect,active,indc,3,pl,imperfect indc
149138,ᾠκοδόμησεν,aorist,active,indc,3,sg,aorist indc
149151,εἶπεν,aorist,active,indc,3,sg,aorist indc
149170,εἶπαν,aorist,active,indc,3,pl,aorist indc
149178,εἶπεν,aorist,active,indc,3,sg,aorist indc
149187,ἐπηρώτησεν,aorist,active,indc,3,sg,aorist indc
149209,εἶπεν,aorist,active,indc,3,sg,aorist indc
149254,εἶπεν,aorist,active,indc,3,sg,aorist indc
149273,εἶπεν,aorist,active,indc,3,sg,aorist indc
149284,εἶπεν,aorist,active,indc,3,sg,aorist indc
149293,κληροῦται,present,passsive,indc,3,sg,present indc
149302,εἶπεν,aorist,active,indc,3,sg,aorist indc
149311,κατακληροῦται,present,passsive,indc,3,sg,present indc
149314,εἶπεν,aorist,active,indc,3,sg,aorist indc
149323,ἀπήγγειλεν,aorist,active,indc,3,sg,aorist indc
149327,εἶπεν,aorist,active,indc,3,sg,aorist indc
149342,εἶπεν,aorist,active,indc,3,sg,aorist indc
149355,εἶπεν,aorist,active,indc,3,sg,aorist indc
149391,προσηύξατο,aorist,middle,indc,3,sg,aorist indc
149400,ἀνέβη,aorist,active,indc,3,sg,aorist indc
149418,ἐπολέμει,imperfect,active,indc,3,sg,imperfect indc
149447,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
149450,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
149454,ἐξείλατο,aorist,middle,indc,3,sg,aorist indc
149461,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
149509,ἦν,imperfect,active,indc,3,sg,imperfect indc
149529,συνήγαγεν,aorist,active,indc,3,sg,aorist indc
149532,εἶπεν,aorist,active,indc,3,sg,aorist indc
149613,παρήγγειλεν,aorist,active,indc,3,sg,aorist indc
149619,ἐπισκέπτεται,present,middle,indc,3,sg,present indc
149633,ἦλθεν,aorist,active,indc,3,sg,aorist indc
149639,ἐνήδρευσεν,aorist,active,indc,3,sg,aorist indc
149644,εἶπεν,aorist,active,indc,3,sg,aorist indc
149671,ἐξέκλινεν,imperfect,active,indc,3,sg,imperfect indc
149677,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
149690,συνέλαβεν,aorist,active,indc,3,sg,aorist indc
149706,περιεποιήσατο,aorist,middle,indc,3,sg,aorist indc
149747,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
149771,ἠθύμησεν,aorist,active,indc,3,sg,aorist indc
149775,ἐβόησεν,aorist,active,indc,3,sg,aorist indc
149782,ὤρθρισεν,aorist,active,indc,3,sg,aorist indc
149791,ἀπηγγέλη,aorist,passsive,indc,3,sg,aorist indc
149806,ἐπέστρεψεν,aorist,active,indc,3,sg,aorist indc
149808,,,,,,,
149810,κατέβη,aorist,active,indc,3,sg,aorist indc
149814,παρεγένετο,aorist,middle,indc,3,sg,aorist indc
149819,εἶπεν,aorist,active,indc,3,sg,aorist indc
149831,εἶπεν,aorist,active,indc,3,sg,aorist indc
149850,εἶπεν,aorist,active,indc,3,sg,aorist indc
149877,εἶπεν,aorist,active,indc,3,sg,aorist indc
149893,εἶπεν,aorist,active,indc,3,sg,aorist indc
149897,εἶπεν,aorist,active,indc,3,sg,aorist indc
149911,ἔχρισέν,aorist,active,indc,3,sg,aorist indc
149918,ἀπέστειλέν,aorist,active,indc,3,sg,aorist indc
149923,εἶπέν,aorist,active,indc,3,sg,aorist indc
149946,ὥρμησας,aorist,active,indc,2,sg,aorist indc
149951,ἐποίησας,aorist,active,indc,2,sg,aorist indc
149958,εἶπεν,aorist,active,indc,3,sg,aorist indc
149968,ἐπορεύθην,aorist,passsive,indc,1,sg,aorist indc
149976,ἤγαγον,aorist,active,indc,1,sg,aorist indc
149986,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
150007,εἶπεν,aorist,active,indc,3,sg,aorist indc
150047,ἐξουδενώσει,aorist,active,indc,3,sg,aorist indc
150051,εἶπεν,aorist,active,indc,3,sg,aorist indc
150070,ἤκουσα,aorist,active,indc,1,sg,aorist indc
150087,εἶπεν,aorist,active,indc,3,sg,aorist indc
150100,ἐξουδενώσει,aorist,active,indc,3,sg,aorist indc
150108,ἀπέστρεψεν,aorist,active,indc,3,sg,aorist indc
150113,ἐκράτησεν,aorist,active,indc,3,sg,aorist indc
150118,διέρρηξεν,aorist,active,indc,3,sg,aorist indc
150120,εἶπεν,aorist,active,indc,3,sg,aorist indc
150155,εἶπεν,aorist,active,indc,3,sg,aorist indc
150175,ἀνέστρεψεν,aorist,active,indc,3,sg,aorist indc
150180,προσεκύνησεν,aorist,active,indc,3,sg,aorist indc
150185,εἶπεν,aorist,active,indc,3,sg,aorist indc
150194,προσῆλθεν,aorist,active,indc,3,sg,aorist indc
150199,εἶπεν,aorist,active,indc,3,sg,aorist indc
150207,εἶπεν,aorist,active,indc,3,sg,aorist indc
150220,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
150231,ἀπῆλθεν,aorist,active,indc,3,sg,aorist indc
150268,εἶπεν,aorist,active,indc,3,sg,aorist indc
150303,εἶπεν,aorist,active,indc,3,sg,aorist indc
150313,εἶπεν,aorist,active,indc,3,sg,aorist indc
150348,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
150355,ἦλθεν,aorist,active,indc,3,sg,aorist indc
150358,ἐξέστησαν,aorist,active,indc,3,pl,aorist indc
150365,εἶπαν,aorist,active,indc,3,pl,aorist indc
150369,εἶπεν,aorist,active,indc,3,sg,aorist indc
150384,ἡγίασεν,aorist,active,indc,3,sg,aorist indc
150391,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
150397,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
150401,εἶδεν,aorist,active,indc,3,sg,aorist indc
150405,εἶπεν,aorist,active,indc,3,sg,aorist indc
150411,εἶπεν,aorist,active,indc,3,sg,aorist indc
150445,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
150450,παρῆλθεν,aorist,active,indc,3,sg,aorist indc
150455,εἶπεν,aorist,active,indc,3,sg,aorist indc
150463,παρήγαγεν,aorist,active,indc,3,sg,aorist indc
150467,εἶπεν,aorist,active,indc,3,sg,aorist indc
150475,παρήγαγεν,aorist,active,indc,3,sg,aorist indc
150483,εἶπεν,aorist,active,indc,3,sg,aorist indc
150493,εἶπεν,aorist,active,indc,3,sg,aorist indc
150502,εἶπεν,aorist,active,indc,3,sg,aorist indc
150514,εἶπεν,aorist,active,indc,3,sg,aorist indc
150528,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
150530,εἰσήγαγεν,aorist,active,indc,3,sg,aorist indc
150541,εἶπεν,aorist,active,indc,3,sg,aorist indc
150549,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
150556,ἔχρισεν,aorist,active,indc,3,sg,aorist indc
150562,ἐφήλατο,aorist,middle,indc,3,sg,aorist indc
150575,ἀνέστη,aorist,active,indc,3,sg,aorist indc
150578,ἀπῆλθεν,aorist,active,indc,3,sg,aorist indc
150596,εἶπαν,aorist,active,indc,3,pl,aorist indc
150635,εἶπεν,aorist,active,indc,3,sg,aorist indc
150650,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
150656,εἶπεν,aorist,active,indc,3,sg,aorist indc
150683,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
150689,λέγων,present,active,ptcp,,sg,present ptcp
150700,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
150712,ἐξαπέστειλεν,aorist,active,indc,3,sg,aorist indc
150720,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
150725,παρειστήκει,pluperfect,active,indc,3,sg,pluperfect indc
150729,ἠγάπησεν,aorist,active,indc,3,sg,aorist indc
150732,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
150737,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
150786,συνάγονται,present,middle,indc,3,pl,present indc
150794,συνάγονται,present,middle,indc,3,pl,present indc
150800,παρεμβάλλουσιν,present,active,indc,3,pl,present indc
150815,παρεμβάλλουσιν,present,active,indc,3,pl,present indc
150821,παρατάσσονται,present,middle,indc,3,pl,present indc
150847,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
150912,ἔστη,aorist,active,indc,3,sg,aorist indc
150914,ἀνεβόησεν,aorist,active,indc,3,sg,aorist indc
150919,εἶπεν,aorist,active,indc,3,sg,aorist indc
150970,εἶπεν,aorist,active,indc,3,sg,aorist indc
150989,ἤκουσεν,aorist,active,indc,3,sg,aorist indc
151001,ἐξέστησαν,aorist,active,indc,3,pl,aorist indc
151003,ἐφοβήθησαν,aorist,passsive,indc,3,pl,aorist indc
151033,,,,,,,
151091,,,,,,,
151098,,,,,,,
151102,,,,,,,
151166,,,,,,,
151172,,,,,,,
151179,,,,,,,
151181,,,,,,,
151187,,,,,,,
151204,,,,,,,
151213,,,,,,,
151226,,,,,,,
151230,,,,,,,
151232,,,,,,,
151257,,,,,,,
151264,,,,,,,
151276,,,,,,,
151280,,,,,,,
151283,,,,,,,
151325,,,,,,,
151367,,,,,,,
151386,,,,,,,
151397,,,,,,,
151403,,,,,,,
151434,,,,,,,
151444,,,,,,,
151451,,,,,,,
151458,,,,,,,
151468,,,,,,,
151475,,,,,,,
151480,,,,,,,
151482,εἶπεν,aorist,active,indc,3,sg,aorist indc
151501,εἶπεν,aorist,active,indc,3,sg,aorist indc
151527,εἶπεν,aorist,active,indc,3,sg,aorist indc
151563,ἐπανίστατο,imperfect,middle,indc,3,sg,imperfect indc
151599,εἶπεν,aorist,active,indc,3,sg,aorist indc
151622,εἶπεν,aorist,active,indc,3,sg,aorist indc
151632,ἐνέδυσεν,aorist,active,indc,3,sg,aorist indc
151644,ἐνέδυσεν,aorist,active,indc,3,sg,aorist indc
151648,ἔζωσεν,aorist,active,indc,3,sg,aorist indc
151657,ἐκοπίασεν,aorist,active,indc,3,sg,aorist indc
151664,εἶπεν,aorist,active,indc,3,sg,aorist indc
151678,ἀφαιροῦσιν,present,active,indc,3,pl,present indc
151683,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
151688,ἐξελέξατο,aorist,middle,indc,3,sg,aorist indc
151697,ἔθετο,aorist,middle,indc,3,sg,aorist indc
151714,προσῆλθεν,aorist,active,indc,3,sg,aorist indc
151719,,,,,,,
151736,,,,,,,
151740,εἶδεν,aorist,active,indc,3,sg,aorist indc
151744,ἠτίμασεν,aorist,active,indc,3,sg,aorist indc
151754,εἶπεν,aorist,active,indc,3,sg,aorist indc
151770,κατηράσατο,aorist,middle,indc,3,sg,aorist indc
151778,εἶπεν,aorist,active,indc,3,sg,aorist indc
151799,εἰπεν,aorist,active,indc,3,sg,aorist indc
151905,ἐπορεύθη,aorist,passsive,indc,3,sg,aorist indc
151907,,,,,,,
151912,,,,,,,
151915,,,,,,,
151923,ἐξέτεινεν,aorist,active,indc,3,sg,aorist indc
151931,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
151936,ἐσφενδόνησεν,aorist,active,indc,3,sg,aorist indc
151938,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
151945,διέδυ,aorist,active,indc,3,sg,aorist indc
151951,ἔπεσεν,aorist,active,indc,3,sg,aorist indc
151956,,,,,,,
151969,,,,,,,
151974,,,,,,,
151982,ἔδραμεν,aorist,active,indc,3,sg,aorist indc
151985,ἐπέστη,aorist,active,indc,3,sg,aorist indc
151990,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
151994,,,,,,,
151998,ἐθανάτωσεν,aorist,active,indc,3,sg,aorist indc
152000,ἀφεῖλεν,aorist,active,indc,3,sg,aorist indc
152005,εἶδον,aorist,active,indc,3,pl,aorist indc
152012,ἔφυγον,aorist,active,indc,3,pl,aorist indc
152014,ἀνίστανται,present,middle,indc,3,pl,present indc
152020,ἠλάλαξαν,aorist,active,indc,3,pl,aorist indc
152022,κατεδίωξαν,aorist,active,indc,3,pl,aorist indc
152034,ἔπεσαν,aorist,active,indc,3,pl,aorist indc
152047,ἀνέστρεψαν,aorist,active,indc,3,pl,aorist indc
152055,κατεπάτουν,imperfect,active,indc,3,pl,imperfect indc
152059,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
152066,ἤνεγκεν,aorist,active,indc,3,sg,aorist indc
152098,,,,,,,
152107,,,,,,,
152127,,,,,,,
152131,,,,,,,
152142,,,,,,,
152151,,,,,,,
152160,,,,,,,
152175,,,,,,,
152180,,,,,,,
152195,,,,,,,
152206,,,,,,,
152214,,,,,,,
152229,,,,,,,
152238,,,,,,,
152245,,,,,,,
152258,,,,,,,
152270,ἐξῆλθον,aorist,active,indc,3,pl,aorist indc
152295,ἐξῆρχον,imperfect,active,indc,3,pl,imperfect indc
152301,ἔλεγον,imperfect,active,indc,3,pl,imperfect indc
152311,,,,,,,
152316,ἐφάνη,aorist,passsive,indc,3,sg,aorist indc
152324,εἶπεν,aorist,active,indc,3,sg,aorist indc
152341,ἦν,imperfect,active,indc,3,sg,imperfect indc
152354,,,,,,,
152358,,,,,,,
152365,,,,,,,
152386,,,,,,,
152392,,,,,,,
152401,,,,,,,
152407,ἐφοβήθη,aorist,passsive,indc,3,sg,aorist indc
152423,ἀπέστησεν,aorist,active,indc,3,sg,aorist indc
152428,κατέστησεν,aorist,active,indc,3,sg,aorist indc
152433,ἐξεπορεύετο,imperfect,middle,indc,3,sg,imperfect indc
152435,εἰσεπορεύετο,imperfect,middle,indc,3,sg,imperfect indc
152441,ἦν,imperfect,active,indc,3,sg,imperfect indc
152451,εἶδεν,aorist,active,indc,3,sg,aorist indc
152458,εὐλαβεῖτο,present,middle,indc,3,sg,present indc
152477,,,,,,,
152514,,,,,,,
152534,,,,,,,
152554,ἠγάπησεν,aorist,active,indc,3,sg,aorist indc
152561,ἀπηγγέλη,aorist,passsive,indc,3,sg,aorist indc
152565,ηὐθύνθη,aorist,passsive,indc,3,sg,aorist indc
152571,εἶπεν,aorist,active,indc,3,sg,aorist indc
152586,εἶπεν,aorist,active,indc,3,sg,aorist indc
152597,ἐνετείλατο,aorist,middle,indc,3,sg,aorist indc
152625,ἐλάλησαν,aorist,active,indc,3,pl,aorist indc
152637,εἶπεν,aorist,active,indc,3,sg,aorist indc
152654,ἀπήγγειλαν,aorist,active,indc,3,pl,aorist indc
152668,εἶπεν,aorist,active,indc,3,sg,aorist indc
152703,ἀπαγγέλλουσιν,present,active,indc,3,pl,present indc
152713,εὐθύνθη,aorist,passsive,indc,3,sg,aorist indc
152730,ἀνέστη,aorist,active,indc,3,sg,aorist indc
152733,ἐπορεύθη,aorist,passsive,indc,3,sg,aorist indc
152738,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
152745,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
152750,,,,,,,
152760,δίδωσιν,present,active,indc,3,sg,present indc
152769,εἶδεν,aorist,active,indc,3,sg,aorist indc
152772,,,,,,,
152783,προσέθετο,aorist,middle,indc,3,sg,aorist indc
152792,,,,,,,
152801,,,,,,,
152805,,,,,,,
152816,,,,,,,
152820,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
152842,ἀπήγγειλεν,aorist,active,indc,3,sg,aorist indc
152894,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
152903,εἶπεν,aorist,active,indc,3,sg,aorist indc
152924,ἔθετο,aorist,middle,indc,3,sg,aorist indc
152930,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
152935,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
152944,ἐχάρησαν,aorist,passsive,indc,3,pl,aorist indc
152957,ἤκουσεν,aorist,active,indc,3,sg,aorist indc
152963,ὤμοσεν,aorist,active,indc,3,sg,aorist indc
152970,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
152975,ἀπήγγειλεν,aorist,active,indc,3,sg,aorist indc
152985,εἰσήγαγεν,aorist,active,indc,3,sg,aorist indc
152992,ἦν,imperfect,active,indc,3,sg,imperfect indc
152999,προσέθετο,aorist,middle,indc,3,sg,aorist indc
153005,κατίσχυσεν,aorist,active,indc,3,sg,aorist indc
153008,ἐπολέμησεν,aorist,active,indc,3,sg,aorist indc
153013,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
153018,ἔφυγον,aorist,active,indc,3,pl,aorist indc
153022,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
153043,ἐζήτει,imperfect,active,indc,3,sg,imperfect indc
153057,ἀπέστη,aorist,active,indc,3,sg,aorist indc
153062,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
153073,διεσώθη,aorist,passsive,indc,3,sg,aorist indc
153079,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
153094,ἀπήγγειλεν,aorist,active,indc,3,sg,aorist indc
153112,κατάγει,present,active,indc,3,sg,present indc
153120,ἀπῆλθεν,aorist,active,indc,3,sg,aorist indc
153122,ἔφυγεν,aorist,active,indc,3,sg,aorist indc
153124,σῴζεται,present,middle,indc,3,sg,present indc
153126,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
153132,ἔθετο,aorist,middle,indc,3,sg,aorist indc
153144,ἐκάλυψεν,aorist,active,indc,3,sg,aorist indc
153149,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
153157,λέγουσιν,present,active,indc,3,pl,present indc
153161,ἀποστέλλει,present,active,indc,3,sg,present indc
153181,ἔρχονται,present,middle,indc,3,pl,present indc
153197,εἶπεν,aorist,active,indc,3,sg,aorist indc
153205,ἐξαπέστειλας,aorist,active,indc,2,sg,aorist indc
153209,διεσώθη,aorist,passsive,indc,3,sg,aorist indc
153211,εἶπεν,aorist,active,indc,3,sg,aorist indc
153225,διεσώθη,aorist,passsive,indc,3,sg,aorist indc
153227,παραγίνεται,present,middle,indc,3,sg,present indc
153233,ἀπαγγέλλει,present,active,indc,3,sg,present indc
153242,ἐπορεύθη,aorist,passsive,indc,3,sg,aorist indc
153247,ἐκάθισαν,aorist,active,indc,3,pl,aorist indc
153251,ἀπηγγέλη,aorist,passsive,indc,3,sg,aorist indc
153264,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
153272,εἶδαν,aorist,active,indc,3,sg,aorist indc
153284,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
153291,προφητεύουσιν,present,active,indc,3,pl,present indc
153295,ἀπηγγέλη,aorist,passsive,indc,3,sg,aorist indc
153299,ἀποστεῖλαι,aorist,active,infv,,,aorist infv
153303,ἐπροφήτευσαν,aorist,active,indc,3,pl,aorist indc
153307,προσέθετο,aorist,middle,indc,3,sg,aorist indc
153310,ἀποστεῖλαι,aorist,active,infv,,,aorist infv
153314,ἐπροφήτευσαν,aorist,active,indc,3,pl,aorist indc
153318,ἐπορεύθη,aorist,passsive,indc,3,sg,aorist indc
153324,ἔρχεται,present,middle,indc,3,sg,present indc
153334,ἠρώτησεν,aorist,active,indc,3,sg,aorist indc
153336,εἶπαν,aorist,active,indc,3,pl,aorist indc
153342,εἶπαν,aorist,active,indc,3,pl,aorist indc
153350,ἐπορεύετο,imperfect,middle,indc,3,sg,imperfect indc
153358,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
153365,ἐπορεύετο,imperfect,middle,indc,3,sg,imperfect indc
153368,προφητεύων,present,active,ptcp,,sg,present ptcp
153377,ἐξεδύσατο,aorist,middle,indc,3,sg,aorist indc
153382,ἐπροφήτευσεν,aorist,active,indc,3,sg,aorist indc
153389,ἔπεσεν,aorist,active,indc,3,sg,aorist indc
153410,ἀπέδρα,aorist,active,indc,3,sg,aorist indc
153418,ἔρχεται,present,middle,indc,3,sg,present indc
153420,,,,,,,
153439,εἶπεν,aorist,active,indc,3,sg,aorist indc
153471,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
153475,εἶπεν,aorist,active,indc,3,sg,aorist indc
153485,εἶπεν,aorist,active,indc,3,sg,aorist indc
153508,εἶπεν,aorist,active,indc,3,sg,aorist indc
153519,εἶπεν,aorist,active,indc,3,sg,aorist indc
153616,εἶπεν,aorist,active,indc,3,sg,aorist indc
153640,εἶπεν,aorist,active,indc,3,sg,aorist indc
153653,εἶπεν,aorist,active,indc,3,sg,aorist indc
153663,ἐκπορεύονται,present,middle,indc,3,pl,present indc
153668,εἶπεν,aorist,active,indc,3,sg,aorist indc
153773,ἐξαρθῆναι,aorist,passsive,infv,,,aorist infv
153786,προσέθετο,aorist,middle,indc,3,sg,aorist indc
153800,εἶπεν,aorist,active,indc,3,sg,aorist indc
153912,κρύπτεται,present,middle,indc,3,sg,present indc
153918,παραγίνεται,present,middle,indc,3,sg,present indc
153922,ἔρχεται,present,middle,indc,3,sg,present indc
153931,ἐκάθισεν,aorist,active,indc,3,sg,aorist indc
153945,προέφθασεν,aorist,active,indc,3,sg,aorist indc
153948,ἐκάθισεν,aorist,active,indc,3,sg,aorist indc
153954,ἐπεσκέπη,aorist,passsive,indc,3,sg,aorist indc
153978,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
153986,ἐπεσκέπη,aorist,passsive,indc,3,sg,aorist indc
153990,εἶπεν,aorist,active,indc,3,sg,aorist indc
154009,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
154021,εἶπεν,aorist,active,indc,3,sg,aorist indc
154058,ἐθυμώθη,aorist,passsive,indc,3,sg,aorist indc
154064,εἶπεν,aorist,active,indc,3,sg,aorist indc
154114,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
154120,,,,,,,
154127,ἐπῆρεν,aorist,active,indc,3,sg,aorist indc
154136,ἔγνω,aorist,active,indc,3,sg,aorist indc
154149,ἀνεπήδησεν,aorist,active,indc,3,sg,aorist indc
154176,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
154181,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
154193,εἶπεν,aorist,active,indc,3,sg,aorist indc
154216,ἦλθεν,aorist,active,indc,3,sg,aorist indc
154227,ἀνεβόησεν,aorist,active,indc,3,sg,aorist indc
154233,εἶπεν,aorist,active,indc,3,sg,aorist indc
154242,ἀνεβόησεν,aorist,active,indc,3,sg,aorist indc
154252,ἀνέλεξεν,aorist,active,indc,3,sg,aorist indc
