bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
140915,VBD|VBN|RP,VBD|VBN,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
140920,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
140944,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
140946,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
140957,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
140971,VBD,VBD,PAST,PAST,VBD,VBD,?PAST,?PAST,1,?PAST ~ PAST,?PAST ~ PAST,0,0,0
141013,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141018,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141028,PRP|VBD|RP,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
141031,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
141035,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141053,,,,,,,,,0,,,0,0,0
141057,VBD|RB,VBD,PAST,PAST,,,,,0,,,0,0,0
141061,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141065,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141070,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141105,VBD|NN,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141112,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141142,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141170,VBD|VBN,VBD|VBN,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141183,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141196,VBD,VBD,PAST,PAST,NNS,,,,0,,,0,0,0
141232,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141249,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141260,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141265,,,,,,,,,0,,,0,0,0
141274,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
141278,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141286,PRP|VBD,VBD,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
141315,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141332,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141365,PRP|VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
141395,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141470,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141475,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141485,PRP|VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
141487,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141491,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141496,VBD,VBD,PAST,PAST,VBN,VBN,,,0,,,0,0,0
141499,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141516,PRP|VBD|RP,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141538,EX|VBD,VBD,PAST,PAST,EX|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141573,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141615,,,,,VBD,VBD,PAST,PAST,0,,,0,0,0
141619,VBD,VBD,PAST,PAST,VB,VB,TO INF,TO INF,1,PAST ~ TO INF,PAST ~ TO INF,0,0,0
141676,NNP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141681,VBD,VBD,PAST,PAST,MD|VB,VB,MOD would,MOD would,1,MOD would ~ PAST,MOD would ~ PAST,0,0,0
141705,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141731,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141738,PRP|VBD,VBD,PAST,PAST,PRP|VBD|DT|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141741,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
141804,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141809,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141821,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141824,,,,,,,,,0,,,0,0,0
141838,PRP|VBP|VBN|VBG|RP,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,PRP|VBD|VBG|RP,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG ~ PRES PERF PROG,PAST PROG ~ PRES PERF PROG,0,0,1
141862,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141865,,,,,,,,,0,,,0,0,0
141880,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141887,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141893,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141901,PRP|VBD|RB,VBD,PAST,PAST,RB|PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141906,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141911,PRP|VBD|RB,VBD,PAST,PAST,,,,,0,,,0,0,0
141913,,,,,VBD|RB,VBD,PAST,PAST,0,,,0,0,0
141919,VBD,VBD,PAST,PAST,VBD|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141925,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141928,,,,,,,,,0,,,0,0,0
141934,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141937,VBD,VBD,PAST,PAST,VBD|NN|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141940,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141949,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141992,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142011,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142015,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142022,PRP|VBD|RP,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142038,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142047,PRP|VBD,VBD,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
142052,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142059,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142084,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
142109,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142114,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142117,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142193,PRP|VBZ|RP,VBZ,PRES,PRES,PRP|VBZ|RP,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
142223,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
142263,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142390,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142421,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142505,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142507,VBD,VBD,PAST,PAST,VBD|NN|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142514,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142547,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142626,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142632,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142673,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142693,VB,VB,??VB,??VB,VBP|PRP|VB,VBP|VB,PRES wh-question,PRES,1,??VB ~ PRES wh-question,??VB ~ PRES,0,0,0
142891,,,,,,,,,0,,,0,0,0
142926,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142931,PRP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142934,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142938,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142944,PRP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142950,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142952,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142954,RB,,,,RB,,,,0,,,0,0,0
142960,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142963,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142967,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142973,PRP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142992,RB,,,,,,,,0,,,0,0,0
143000,PRP|VBD,VBD,PAST,PAST,NNP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143002,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143006,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143012,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143021,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143040,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143043,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143047,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143050,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143052,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
143060,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143067,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143141,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143147,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143163,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143168,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143172,PRP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143175,NNP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143205,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143217,PRP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143226,VBD,VBD,PAST,PAST,PRP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143240,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143257,RB,,,,VBD,VBD,PAST,PAST,0,,,0,0,0
143274,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143281,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143290,PRP|VBD,VBD,PAST,PAST,DT|NNPS|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143299,VBD|RP,VBD,PAST,PAST,VBD|PRP$|NNS,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143305,VBD,VBD,,,VBD,VBD,,,0,,,0,0,0
143309,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
143315,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143327,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143334,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143363,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143368,VBD,VBD,PAST,PAST,PRP|VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143393,,,,,,,,,0,,,0,0,0
143403,,,,,VBD|DT|NN,VBD,PAST,PAST,0,,,0,0,0
143409,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143413,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
143420,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143434,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143443,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143454,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143512,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143515,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
143518,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143523,EX|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143529,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143548,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143555,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143570,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143599,VBD|RP,VBD,PAST,PAST,VBD|RP|DT|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143604,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143611,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143623,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143625,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143644,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143664,PRP|VBD,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143671,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143675,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143703,,,,,,,,,0,,,0,0,0
143711,NNP|VBD|RB,VBD,PAST,PAST,NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143722,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
143725,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143747,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143762,PRP|VBD,VBD,PAST,PAST,PRP|VBD|IN|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143764,VBD|NN,VBD,PAST,PAST,VBD|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143774,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143791,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143813,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143831,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143836,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143843,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143848,VBD|RP,VBD,,,VBD,VBD,,,0,,,0,0,0
143853,VBD|RB,VBD,PAST,PAST,VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143869,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143873,VBD|RB,VBD,?PAST,?PAST,VBD|RB,VBD,?PAST,?PAST,1,?PAST,?PAST,1,1,0
143878,PRP|VBD|RB,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143933,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143940,PRP|VBD,VBD,PAST,PAST,PRP|VBD|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143942,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143953,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143975,PRP|VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143977,VBD|RB,VBD,PAST,PAST,PRP|VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143984,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143992,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143999,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144005,,,,,,,,,0,,,0,0,0
144010,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144020,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144031,VBD|RP,VBD,PAST,PAST,DT|NN,,,,0,,,0,0,0
144035,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144042,,,,,VBD,VBD,PAST PROG,PAST PROG,0,,,0,0,0
144050,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144067,PRP|VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
144069,VBD|RB,VBD,PAST,PAST,PRP|VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144075,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144117,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144124,VBD,VBD,PAST,PAST,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
144133,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144156,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144183,PRP|VBD,VBD,PAST,PAST,DT|NNP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144191,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144262,VBD|PRP|VB|RB,VBD|VB,?VB,?VB,VBD|PRP|VB|RP,VBD|VB,?VB,?VB,1,?VB,?VB,1,1,0
144264,PRP|VBD,VBD,PAST,PAST,PRP|MD|VB|IN|PRP$|NN,VB,MOD could,MOD could,1,MOD could ~ PAST,MOD could ~ PAST,0,0,0
144360,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144365,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144370,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144382,PRP|VBD,VBD,?PAST,?PAST,PRP|VBD,VBD,PAST,PAST,1,?PAST ~ PAST,?PAST ~ PAST,0,0,0
144403,VBD|RB,VBD,PAST,PAST,VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144442,PRP|VBD|RP,VBD,PAST,PAST,PRP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144446,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144451,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144465,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144472,PRP|VBD|RP,VBD,PAST,PAST,DT|NNS|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144503,VBD,VBD,,,VBD,VBD,PAST,PAST,0,,,0,0,0
144515,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144530,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144606,PRP|VBD,VBD,PAST,PAST,NNP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144616,PRP|VBD,VBD,PAST,PAST,VBG|IN|NN,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
144626,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144638,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144661,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144678,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144682,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144687,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144706,,,,,PRP|VBD,VBD,PAST,PAST,0,,,0,0,0
144715,JJ,,,,JJ,,,,0,,,0,0,0
144719,,,,,,,,,0,,,0,0,0
144723,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144730,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144772,VBD|RB,VBD,?PAST,?PAST,VBD|RB,VBD,?PAST,?PAST,1,?PAST,?PAST,1,1,0
144783,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144789,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144803,PRP|VBD,VBD,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
144807,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144810,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144815,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144822,VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144828,VBD,VBD,PAST,PAST,VBD|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144837,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144846,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144852,VBD|IN,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144856,PRP|VBD|JJ,VBD,PAST,PAST,PRP|VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144861,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144880,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144886,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
