bhsa_node,french_tense
83087,passé_simp
83093,passé_simp
83101,passé_simp
83109,
83117,passé_simp
83126,
83141,passé_simp
83145,passé_simp
83149,passé_simp
83155,
83171,passé_simp
83177,passé_simp
83182,passé_simp
83188,passé_simp
83194,passé_simp
83208,passé_simp
83216,passé_simp
83248,passé_simp
83259,
83264,passé_simp
83270,passé_simp
83276,
83295,passé_simp
83301,
83324,passé_simp
83329,passé_simp
83350,passé_simp
83354,passé_simp
83358,passé_simp
83362,passé_simp
83380,passé_simp
83388,passé_simp
83516,passé_simp
83559,passé_simp
83565,passé_simp
83572,passé_simp
83575,passé_simp
83579,passé_simp
83585,passé_simp
83601,passé_simp
83610,passé_simp
83640,
83694,
83700,passé_comp
83707,passé_simp
83714,passé_simp
83721,passé_simp
83724,
83731,
83733,imparfait
83738,passé_simp
83754,
83789,passé_simp
83804,passé_simp
83808,passé_simp
83812,passé_simp
83822,
83835,
83846,passé_simp
83853,
83886,passé_simp
83956,passé_simp
83967,passé_simp
83971,imparfait
83976,
83992,passé_simp
83998,passé_simp
84003,
84011,passé_simp
84031,
84049,
84065,passé_simp
84071,
84087,
84091,imparfait
84095,
84101,
84112,passé_simp
84116,
84150,passé_simp
84153,
84197,passé_simp
84203,
84226,passé_simp
84232,passé_simp
84236,passé_simp
84241,passé_simp
84248,imparfait
84267,
84283,passé_simp
84290,passé_simp
84295,passé_simp
84305,passé_simp
84320,
84327,passé_simp
84332,passé_simp
84340,
84344,
84349,passé_simp
84362,
84369,passé_simp
84373,passé_simp
84377,passé_simp
84385,passé_simp
84392,
84404,passé_simp
84421,
84448,
84451,passé_simp
84457,
84471,passé_simp
84473,
84477,
84501,passé_comp
84505,passé_comp
84524,
84550,
84570,passé_simp
84576,passé_simp
84582,passé_simp
84598,
84620,
84643,passé_simp
84648,imparfait
84651,passé_simp
84657,passé_simp
84667,
84672,passé_simp
84677,passé_simp
84680,passé_simp
84687,
84708,passé_simp
84715,passé_simp
84726,
84748,passé_simp
84751,passé_simp
84756,
84764,passé_comp
84772,passé_simp
84779,
84787,passé_simp
84800,passé_simp
84803,
84870,
84886,
84888,
84902,
84928,
84936,
84940,passé_simp
84948,
84960,passé_simp
84965,passé_simp
84970,
84978,passé_simp
84990,
84997,passé_simp
85000,
85105,
85118,passé_simp
85121,
85137,
85159,passé_simp
85173,
85194,passé_simp
85201,passé_simp
85209,
85231,passé_simp
85237,passé_simp
85242,
85249,
85254,passé_simp
85257,
85351,passé_simp
85357,passé_simp
85361,
85392,passé_simp
85456,passé_simp
85459,
85535,
85539,passé_simp
85542,
85551,
85556,passé_simp
85559,
85579,passé_simp
85582,
85606,
85609,passé_simp
85611,
85621,imparfait
85627,passé_simp
85636,passé_simp
85644,passé_simp
85648,
85652,passé_simp
85657,passé_simp
85663,
85689,
85709,
85732,
85741,passé_simp
85747,passé_simp
85752,passé_simp
85760,passé_simp
85773,passé_simp
85781,
85792,
85850,passé_comp
85893,
85936,
85941,
85976,
86040,
86085,passé_simp
86091,passé_simp
86110,
86213,passé_simp
86221,
86242,
86499,
86657,
86772,passé_simp
86785,
86799,passé_simp
86811,
86903,passé_simp
86932,passé_simp
87004,passé_simp
87012,
87115,
87175,
87221,
87305,passé_simp
87313,passé_simp
87317,passé_simp
87330,passé_simp
87335,passé_simp
87344,
88546,
88559,
88875,
88894,
88935,passé_simp
88949,passé_simp
88981,passé_simp
88991,passé_simp
89028,passé_simp
89065,passé_simp
89083,passé_simp
89118,passé_simp
89138,imparfait
89158,
89183,
89271,
89361,
89495,passé_simp
89508,
89559,
89584,
89640,passé_simp
89670,
89708,passé_simp
89729,passé_simp
89745,passé_simp
89763,imparfait
89782,
89806,passé_simp
89821,
89856,passé_simp
89874,passé_simp
89900,passé_simp
89915,passé_simp
89922,
89971,
89993,
90042,passé_comp
90047,
90052,passé_comp
90068,passé_comp
90077,
90125,passé_comp
90131,
90187,passé_simp
90190,
90258,
90354,passé_simp
90399,passé_simp
90421,
90472,
90506,passé_simp
90547,passé_simp
90601,imparfait
90611,passé_simp
90618,
90620,
90627,passé_simp
90637,passé_simp
90645,
90649,passé_simp
90657,
90664,passé_simp
90686,passé_simp
90701,passé_simp
90749,passé_simp
90755,passé_simp
90759,passé_simp
90763,passé_simp
90772,passé_simp
90776,imparfait
90784,passé_simp
90789,passé_simp
90794,passé_simp
90802,passé_simp
90810,passé_simp
90814,passé_simp
90818,imparfait
90831,passé_simp
90834,passé_simp
90838,passé_simp
90843,
90848,passé_simp
90853,passé_simp
90858,passé_simp
90862,passé_simp
90866,passé_simp
90870,passé_simp
90874,passé_simp
90888,passé_simp
90892,passé_simp
90897,passé_simp
90902,passé_simp
90906,passé_simp
90910,passé_simp
90914,passé_simp
90918,passé_simp
90922,passé_simp
90926,passé_simp
90930,passé_simp
90934,passé_simp
90938,passé_simp
90942,passé_simp
90946,passé_simp
90950,passé_simp
90954,passé_simp
90958,passé_simp
90963,passé_simp
90968,passé_simp
90972,passé_simp
90976,passé_simp
90980,passé_simp
90984,passé_simp
90988,passé_simp
90992,passé_simp
90996,passé_simp
91000,passé_simp
91004,passé_simp
91008,passé_simp
91012,passé_simp
91016,passé_simp
91020,passé_simp
91024,passé_simp
91028,passé_simp
91032,passé_simp
91036,passé_simp
91040,passé_simp
91044,passé_simp
91048,passé_simp
91052,passé_simp
91056,passé_simp
91060,passé_simp
91064,passé_simp
91071,
91075,passé_simp
91085,passé_simp
91097,
91136,passé_simp
91155,passé_simp
91161,passé_simp
91165,passé_simp
91169,passé_simp
91173,passé_simp
91177,passé_simp
91181,passé_simp
91185,passé_simp
91192,passé_simp
91196,passé_simp
91201,passé_simp
91206,passé_simp
91210,passé_simp
91214,passé_simp
91223,passé_simp
91229,passé_simp
91237,passé_simp
91249,
91399,
91606,passé_simp
91674,
91813,
92014,
92142,
92159,
92176,
92207,
92215,
92259,
92262,
92512,passé_simp
92529,passé_simp
92544,
92631,passé_simp
92746,passé_simp
92772,
92842,
93001,
93069,passé_comp
93072,
93081,
93090,passé_comp
93110,passé_comp
93169,passé_comp
93183,
93187,passé_comp
93212,passé_comp
93216,
93252,
93256,
93285,
93291,
93302,passé_comp
93304,passé_comp
93308,passé_comp
93313,passé_comp
93316,passé_comp
93324,
93327,passé_comp
93331,
93346,
93352,passé_comp
93356,
93402,
93499,passé_comp
93505,
93507,
93626,
93628,
93644,passé_comp
93650,passé_comp
93656,passé_comp
93677,
93683,
93688,passé_comp
93690,
93694,
93707,passé_comp
93715,passé_comp
93722,
93724,passé_comp
93739,passé_comp
93750,passé_comp
93752,
93764,
93771,
93879,passé_comp
93899,passé_comp
93901,
93906,
93974,passé_simp
93978,passé_simp
94000,
94053,
94068,
94134,passé_simp
94139,
94141,passé_simp
94161,
94163,passé_simp
94186,passé_simp
94241,passé_comp
94348,
94368,passé_comp
94381,passé_comp
94387,passé_comp
94397,passé_comp
94407,passé_comp
94486,passé_comp
94488,
94493,passé_comp
94509,
94543,
94559,passé_comp
94566,passé_comp
94611,passé_comp
94640,passé_comp
94809,passé_comp
94883,passé_comp
95008,passé_comp
95074,
95083,
95151,
95414,passé_comp
95416,
95436,
95454,passé_comp
95467,passé_comp
95615,
95641,passé_comp
95942,
96034,
96039,passé_comp
96261,passé_simp
96313,passé_simp
96319,
96585,passé_comp
96700,passé_comp
96706,
96709,
96727,passé_comp
96735,
96806,passé_comp
96833,
96842,
97324,passé_comp
97332,passé_comp
97369,passé_comp
97570,
97602,passé_comp
98055,
98057,
98059,passé_comp
98613,
98636,passé_comp
98653,passé_comp
98687,
98707,passé_comp
98733,
98772,passé_comp
98774,
98794,passé_comp
98815,passé_comp
98821,passé_comp
98827,
98831,passé_comp
98881,passé_comp
98899,
98918,passé_comp
98924,passé_comp
98934,passé_comp
98977,
99000,passé_comp
99022,passé_comp
99026,
99164,passé_comp
99169,
99177,passé_comp
99187,passé_comp
99216,
99220,passé_comp
99222,
99227,
99237,
99254,
99257,
99345,passé_comp
99359,
99463,
99678,
99718,
101333,
102298,
102984,
102986,
102990,
103754,
105532,
105577,
105994,
106696,
107110,
107272,
107275,
107281,
107290,passé_comp
107295,
107297,
107302,
107308,passé_comp
107313,
107323,passé_comp
107345,passé_comp
107352,passé_comp
107656,passé_simp
107823,imparfait
107868,passé_simp
109534,passé_simp
109540,
109602,passé_comp
109637,passé_comp
109644,passé_comp
109659,passé_comp
109661,passé_comp
109665,passé_comp
109835,passé_comp
110088,passé_comp
110090,
110094,
110105,passé_comp
110128,passé_comp
110143,passé_comp
110662,passé_simp
110665,
110675,
110790,passé_simp
110795,
110848,passé_simp
110856,passé_simp
110874,passé_simp
110988,
111008,passé_simp
111013,
111018,passé_simp
111027,passé_simp
111036,
111242,passé_simp
111255,
111260,passé_simp
111266,
111287,
111304,passé_simp
111428,passé_simp
111525,
111605,
111609,imparfait
111642,passé_comp
111645,
111650,passé_comp
111654,passé_comp
111683,passé_comp
111687,
111690,passé_comp
111697,
111736,
111741,
111746,
112020,passé_simp
112023,
112041,
112055,
112114,
112179,
112242,
112289,
112314,
112543,
112552,passé_comp
112635,passé_comp
112640,
112643,
112682,passé_simp
112698,passé_simp
112745,
112773,passé_simp
112785,
112823,passé_simp
112834,passé_simp
112853,passé_simp
112858,passé_simp
112927,
112934,
113140,passé_simp
113302,imparfait
113357,passé_simp
113379,passé_simp
113381,imparfait
113389,passé_simp
113392,
113413,passé_simp
113439,passé_simp
113447,
113449,
113462,
113491,
113536,
113600,passé_comp
113602,
113678,
113708,passé_simp
113728,
113753,
113848,
113854,passé_simp
113856,passé_simp
113858,passé_simp
113867,passé_simp
113869,imparfait
113873,imparfait
113882,passé_simp
113893,passé_simp
113898,
113903,passé_simp
113905,passé_simp
113911,passé_simp
113919,imparfait
113941,passé_simp
113947,
113952,imparfait
113962,passé_simp
113967,
113973,passé_simp
113981,passé_simp
114043,
114057,
114076,passé_simp
114082,passé_simp
114088,
114136,
114150,
114256,
114312,passé_simp
114352,passé_simp
114387,
114400,
114458,passé_simp
114477,
114557,passé_simp
114566,passé_simp
114586,passé_simp
114592,passé_simp
114614,
114655,passé_simp
114659,
114661,
114671,passé_simp
114682,passé_simp
114733,
114744,
114764,passé_simp
114776,
114798,passé_simp
114805,imparfait
114828,passé_simp
114855,
114937,
114974,passé_simp
115007,passé_simp
115013,
115147,
115157,imparfait
115165,
115178,
115191,passé_simp
115198,passé_simp
115216,passé_simp
115235,passé_simp
115255,passé_simp
115266,
115273,passé_simp
115276,
115289,passé_simp
115293,
115302,
115312,passé_simp
115318,
115320,
115328,
115349,passé_simp
115367,
115466,passé_simp
115474,
115493,
115512,
115596,passé_simp
115606,imparfait
115610,passé_simp
115615,passé_simp
115621,passé_simp
115667,passé_simp
115679,imparfait
115687,
115694,passé_simp
115700,passé_simp
115724,
115737,
115824,passé_simp
115828,
115833,
115843,passé_simp
115849,passé_simp
115854,passé_simp
115862,passé_simp
115867,imparfait
115929,passé_simp
115935,passé_simp
115958,passé_simp
116009,
116031,passé_simp
116066,
116071,passé_simp
116078,imparfait
116086,passé_simp
116101,passé_simp
116108,passé_simp
116123,
116134,passé_simp
116138,
116143,passé_simp
116147,
116179,passé_simp
116189,
116196,passé_simp
116207,passé_simp
116216,passé_simp
116221,passé_simp
116226,
116230,passé_simp
116234,passé_simp
116250,passé_simp
116255,
116284,
116328,
116498,passé_simp
116504,passé_simp
116510,
116514,passé_simp
116519,passé_simp
116525,passé_simp
116534,
116537,passé_simp
116544,
116556,
116582,passé_simp
116587,
116603,passé_comp
116623,passé_comp
116625,
116641,passé_simp
116645,imparfait
116658,passé_simp
116664,passé_simp
116673,passé_simp
116678,passé_simp
116725,passé_simp
116730,
116742,passé_simp
116748,passé_simp
116754,
116760,passé_simp
116771,passé_simp
116792,
116861,passé_simp
116873,
116882,passé_simp
116885,
116998,passé_simp
117001,passé_simp
117006,passé_simp
117019,passé_simp
117031,passé_simp
117037,passé_simp
117042,passé_simp
117063,
117065,
117070,passé_simp
117085,passé_simp
117091,passé_simp
117106,
117128,passé_simp
117140,
117147,
117149,passé_simp
117151,passé_simp
117184,passé_simp
117192,passé_simp
117197,passé_simp
117209,passé_simp
117213,
117232,
117238,
117242,
117261,passé_simp
117280,
117285,imparfait
117289,passé_simp
117291,passé_simp
117293,
117301,
117307,passé_simp
117357,passé_simp
117359,imparfait
117373,
117387,passé_simp
117404,imparfait
117409,
117430,
117438,passé_simp
117444,passé_simp
117450,
117509,passé_simp
117515,passé_simp
117545,
117552,passé_simp
117560,passé_simp
117606,imparfait
117612,passé_simp
117615,passé_simp
117742,
117787,passé_simp
117813,passé_simp
117819,passé_simp
117821,
117823,
117855,passé_simp
117864,imparfait
117880,passé_simp
117897,imparfait
117903,
117913,
117964,
118037,passé_simp
118049,passé_simp
118054,
118060,passé_simp
118066,
118077,passé_simp
118088,passé_simp
118092,imparfait
118126,passé_simp
118134,passé_simp
118174,imparfait
118180,passé_simp
118197,passé_simp
118201,
118238,imparfait
118242,
118274,passé_comp
118281,passé_comp
118306,
118310,passé_simp
118320,passé_simp
118350,
118363,
118388,
118392,passé_simp
118415,passé_simp
118457,passé_simp
118459,passé_simp
118479,passé_simp
118483,passé_simp
118486,passé_simp
118522,passé_simp
118540,
118558,passé_simp
118570,passé_simp
118576,
118582,
118587,passé_simp
118594,
118616,passé_simp
118649,
118663,passé_simp
118682,passé_simp
118721,passé_simp
118733,passé_simp
118740,passé_simp
118747,
118763,
118801,
118821,passé_simp
118827,passé_simp
118849,
118869,passé_simp
118872,passé_simp
118899,
118910,passé_simp
118917,
118937,passé_simp
118939,passé_simp
118945,
118968,
118973,passé_simp
118975,passé_simp
118980,
118989,
118998,
119004,passé_simp
119012,passé_simp
119036,passé_simp
119056,passé_simp
119067,passé_simp
119077,passé_simp
119081,passé_simp
119092,passé_simp
119108,passé_simp
119118,passé_simp
119128,passé_simp
119131,passé_simp
119134,
119142,passé_simp
119149,passé_simp
119176,passé_simp
119187,passé_simp
119197,passé_simp
119200,passé_simp
119203,passé_simp
119210,passé_simp
119234,passé_simp
119244,passé_simp
119247,passé_simp
119249,passé_simp
119277,passé_simp
119287,passé_simp
119295,passé_simp
119298,passé_simp
119307,passé_simp
119312,passé_simp
119343,passé_simp
119380,passé_simp
119417,passé_simp
119429,
119436,passé_simp
119507,passé_simp
119532,passé_simp
119539,passé_simp
119541,
119551,
119585,passé_simp
119599,passé_simp
119602,passé_simp
119608,passé_simp
119610,passé_simp
119623,passé_simp
119630,passé_simp
119649,passé_simp
119657,
119679,passé_simp
119716,passé_simp
119803,passé_simp
119862,passé_simp
119864,
119928,passé_simp
119936,
119980,passé_simp
119994,passé_simp
120020,passé_simp
120151,passé_simp
120201,passé_simp
120367,
120617,passé_simp
120620,
120634,
120665,
120674,passé_simp
120795,
120814,
120825,passé_simp
120900,
120907,
120916,
121107,passé_simp
121112,passé_simp
121121,passé_comp
121166,passé_comp
121190,passé_comp
121332,
121335,passé_simp
121389,
121408,
121697,
121718,passé_simp
121731,
121748,
121755,passé_simp
121763,
121767,passé_simp
121775,passé_simp
121781,
121787,
121802,passé_simp
121819,
122168,
122182,passé_simp
122235,
122242,
122249,
122343,
122355,
122360,
122383,
122391,
122461,passé_simp
122492,passé_simp
122503,
122541,
122603,
122615,
122631,
122683,passé_simp
122694,
122700,passé_simp
122711,imparfait
122738,
122766,
122800,
122850,passé_simp
122857,imparfait
122869,imparfait
122881,
123005,
123009,passé_simp
123011,
123046,passé_simp
123050,imparfait
123055,passé_simp
123065,imparfait
123073,passé_simp
123083,
123095,
123103,imparfait
123114,
123413,passé_simp
123427,
123435,passé_simp
123518,passé_simp
123525,
123536,
123651,
123713,passé_simp
123725,
123847,
123862,
123958,
124003,imparfait
124009,passé_simp
124013,
124017,passé_simp
124020,passé_simp
124026,passé_simp
124029,passé_simp
124032,passé_simp
124054,
124063,passé_simp
124089,
124094,passé_simp
124127,imparfait
124134,
124295,passé_simp
124395,passé_simp
124419,
124444,passé_simp
124464,passé_simp
124472,
124573,passé_simp
124598,passé_simp
124619,
124637,passé_simp
124792,
124799,passé_simp
125131,
125169,passé_simp
125184,passé_simp
125186,passé_simp
125189,passé_simp
125250,
125263,passé_comp
125370,
125373,
125375,passé_simp
125409,
125411,
125448,
125450,imparfait
125490,
125500,passé_simp
125521,passé_simp
125554,passé_simp
125558,passé_simp
125571,passé_simp
125621,passé_simp
125639,
125691,
125785,imparfait
125797,
125913,
125967,
126036,imparfait
126064,
126068,
126110,passé_simp
126139,passé_simp
126143,
126151,passé_simp
126178,passé_simp
126196,
126219,passé_simp
126236,
126389,passé_comp
126634,passé_simp
126642,passé_simp
126656,passé_simp
126662,
126688,imparfait
126692,
126702,
126709,passé_comp
126713,passé_comp
126718,
126727,
126743,passé_comp
126750,passé_comp
126763,
126769,passé_comp
126773,passé_comp
126785,
126789,
126797,passé_comp
126803,passé_comp
126805,
126813,passé_comp
126820,passé_comp
126833,passé_comp
126836,
126841,passé_comp
126845,
126849,
126856,passé_comp
126860,passé_comp
126862,
126878,passé_comp
126882,passé_comp
126887,passé_comp
126892,passé_comp
126896,passé_comp
126920,
126925,passé_comp
126932,passé_comp
126948,passé_comp
126961,
127048,
127052,
127092,passé_comp
127110,passé_comp
127134,
127180,
127191,
127209,
127230,
127244,
127256,passé_simp
127264,passé_simp
127276,passé_simp
127280,passé_simp
127290,
127325,passé_simp
127334,
127341,
127353,
127370,passé_simp
127428,
127440,
127453,
127458,imparfait
127478,
127490,
127512,passé_simp
127516,passé_simp
127519,passé_simp
127530,passé_simp
127537,passé_simp
127543,passé_simp
127546,imparfait
127555,passé_simp
127558,passé_simp
127561,passé_simp
127564,imparfait
127571,
127592,passé_simp
127595,passé_simp
127598,passé_simp
127604,
127607,passé_simp
127639,passé_simp
127655,passé_simp
127665,passé_simp
127678,
127695,
127705,passé_simp
127713,
127717,passé_simp
127726,passé_simp
127732,
127738,
127754,passé_simp
127784,passé_simp
127786,
127791,passé_simp
127797,imparfait
127804,passé_simp
127807,passé_simp
127814,passé_simp
127834,
127839,passé_simp
127856,passé_simp
127866,
127885,
127899,passé_simp
127909,passé_simp
127922,passé_simp
127931,
127944,passé_simp
127950,passé_simp
127967,passé_simp
127974,
127977,passé_simp
128024,passé_simp
128035,
128040,passé_simp
128062,passé_simp
128080,passé_simp
128086,
128115,passé_simp
128139,passé_simp
128157,
128174,passé_simp
128187,passé_simp
128192,
128207,passé_simp
128217,
128223,
128233,
128281,
128296,passé_simp
128302,
128304,imparfait
128312,passé_simp
128317,passé_simp
128323,passé_simp
128335,passé_simp
128366,
128378,
128404,passé_simp
128423,passé_simp
128433,passé_simp
128438,passé_simp
128450,passé_simp
128461,passé_simp
128464,
128468,passé_simp
128472,passé_simp
128481,passé_simp
128487,passé_simp
128492,passé_simp
128495,passé_simp
128531,
128535,passé_simp
128539,passé_simp
128555,passé_simp
128635,passé_simp
128641,
128676,passé_comp
128698,passé_simp
128776,
128819,passé_simp
128832,passé_simp
128836,passé_simp
128846,imparfait
128851,passé_simp
128860,passé_simp
128866,passé_simp
128873,
128881,passé_simp
128887,passé_simp
128894,
128905,
128910,passé_simp
128914,passé_simp
128919,passé_simp
128928,passé_simp
128933,
128939,passé_simp
128944,passé_simp
128955,passé_simp
128973,passé_simp
128981,passé_simp
128983,passé_simp
128987,passé_simp
128993,
129004,passé_simp
129010,passé_simp
129026,passé_simp
129037,passé_simp
129048,passé_simp
129058,passé_simp
129072,
129082,passé_simp
129100,
129108,
129111,passé_simp
129134,
129141,passé_simp
129147,passé_simp
129153,passé_simp
129162,imparfait
129166,passé_simp
129174,passé_simp
129188,passé_simp
129192,passé_simp
129197,
129211,
129219,
129230,passé_simp
129241,passé_simp
129246,
129265,passé_simp
129269,
129273,
129281,passé_simp
129293,
129307,passé_simp
129310,imparfait
129324,passé_simp
129347,
129358,
129370,passé_simp
129381,passé_simp
129387,
129401,passé_simp
129422,passé_simp
129474,imparfait
129482,passé_simp
129484,
129493,
129542,
129558,
129582,
129585,passé_simp
129590,passé_simp
129599,passé_simp
129606,passé_simp
129622,
129632,passé_simp
129643,passé_simp
129665,
129688,passé_simp
129699,passé_simp
129720,passé_simp
129727,
129743,passé_simp
129779,passé_simp
129785,
129794,passé_simp
129799,
129804,
129813,passé_simp
129819,passé_simp
129821,
129823,
129846,passé_simp
129855,passé_simp
129862,passé_simp
129868,imparfait
129875,passé_simp
129883,
129885,passé_simp
129893,passé_simp
129898,
129910,passé_simp
129923,
129939,
129958,imparfait
130355,
130414,
130420,passé_simp
130429,passé_simp
130437,passé_simp
130481,imparfait
130484,imparfait
130526,imparfait
130533,
130540,passé_simp
130546,
130557,passé_simp
130565,
130578,
130584,passé_comp
130595,passé_comp
130600,passé_comp
130605,
130627,passé_simp
130631,
130658,passé_simp
130663,
130671,
130706,passé_comp
130711,passé_simp
130715,
130731,
130754,
130768,
130801,
130810,
130831,
130838,passé_simp
130840,
130866,passé_simp
130869,passé_simp
130880,passé_simp
130889,passé_simp
130896,passé_simp
130911,
130918,
130933,
130943,
130950,passé_simp
130966,
130973,
131038,passé_simp
131045,passé_simp
131052,
131068,passé_simp
131071,passé_simp
131103,imparfait
131114,passé_simp
131116,imparfait
131118,
131128,passé_simp
131153,passé_simp
131187,passé_simp
131216,passé_simp
131218,passé_simp
131229,
131234,
131244,
131260,passé_simp
131264,passé_comp
131315,
131318,passé_simp
131322,passé_simp
131327,passé_simp
131337,
131375,passé_simp
131384,
131399,passé_simp
131410,passé_simp
131428,
131474,
131487,
131528,passé_simp
131536,
131566,
131589,
131617,passé_simp
131654,
131661,
131701,passé_simp
131747,
131757,
131771,passé_comp
131776,
131778,passé_comp
131780,passé_comp
131788,
131791,
131815,
131827,
131829,passé_simp
131834,
131845,
131854,passé_simp
131869,
131920,imparfait
131943,passé_simp
131955,passé_simp
131963,imparfait
131967,passé_simp
131983,
131991,passé_simp
131999,passé_simp
132004,
132006,
132008,passé_simp
132014,passé_simp
132027,passé_simp
132039,
132052,passé_simp
132082,
132087,passé_simp
132098,passé_simp
132108,passé_simp
132122,passé_simp
132139,
132161,passé_simp
132166,
132209,
132226,
132253,
132270,
132296,passé_simp
132301,passé_simp
132306,imparfait
132316,
132366,passé_simp
132381,passé_simp
132391,passé_simp
132396,
132399,passé_simp
132415,passé_simp
132426,passé_simp
132432,
132434,passé_simp
132447,passé_simp
132452,
132478,passé_simp
132493,
132504,passé_simp
132510,passé_simp
132524,
132534,
132548,
132567,
132582,
132585,passé_simp
132592,passé_simp
132601,passé_simp
132621,
132637,
132657,
132661,imparfait
132666,passé_simp
132672,
132711,passé_simp
132717,passé_simp
132724,
132730,
132739,
132752,
132761,passé_simp
132766,passé_simp
132793,passé_simp
132798,
132806,
132817,
132823,passé_simp
132827,
132832,passé_simp
132871,passé_simp
132880,
132922,imparfait
132938,passé_simp
132947,imparfait
132955,passé_simp
132963,passé_simp
132966,passé_simp
132971,passé_simp
132982,passé_simp
132991,passé_simp
133000,
133002,
133014,
133018,passé_simp
133020,
133026,
133029,
133031,
133050,imparfait
133057,
133079,imparfait
133090,
133111,imparfait
133122,
133143,passé_simp
133155,passé_simp
133198,
133222,passé_comp
133228,passé_comp
133242,
133251,passé_comp
133318,passé_simp
133321,passé_simp
133323,passé_simp
133326,
133333,
133340,passé_simp
133351,passé_simp
133385,passé_simp
133395,imparfait
133405,
133409,passé_simp
133416,passé_simp
133420,passé_simp
133425,passé_simp
133429,
133433,imparfait
133435,passé_simp
133438,passé_simp
133442,passé_simp
133444,
133446,
133450,
133493,
133501,passé_simp
133512,passé_simp
133515,passé_simp
133586,passé_simp
133596,passé_simp
133602,passé_simp
133607,passé_simp
133613,passé_simp
133624,passé_simp
133630,
133641,
133654,
133660,
133678,
133705,passé_simp
133712,passé_simp
133716,
133719,
133723,passé_simp
133731,passé_simp
133737,passé_simp
133749,
133753,passé_simp
133759,
133763,passé_simp
133768,
133773,passé_simp
133778,
133788,passé_simp
133791,passé_simp
133801,passé_simp
133818,passé_simp
133831,passé_simp
133843,
133848,imparfait
133851,
133857,passé_simp
133863,passé_simp
133873,passé_simp
133885,passé_simp
133893,passé_simp
133897,passé_simp
133899,
133903,
133916,passé_simp
133924,passé_simp
133928,imparfait
133933,passé_simp
133942,
133954,passé_simp
133959,passé_simp
133963,passé_simp
133973,passé_simp
133987,passé_simp
133990,passé_simp
133996,passé_simp
134002,passé_simp
134005,passé_simp
134016,passé_simp
134025,passé_simp
134029,passé_simp
134037,
134049,
134052,passé_simp
134054,passé_simp
134061,passé_simp
134066,passé_simp
134091,passé_simp
134098,passé_simp
134121,
134129,passé_simp
134131,
134135,passé_simp
134141,
134149,
134176,passé_simp
134179,
134183,
134194,passé_simp
134224,passé_simp
134231,passé_simp
134237,passé_simp
134247,
134249,imparfait
134279,passé_simp
134298,
134303,passé_simp
134318,
134323,
134352,
134355,
134364,
134389,imparfait
134412,imparfait
134420,passé_simp
134424,
134430,passé_simp
134434,
134439,passé_simp
134443,passé_simp
134448,imparfait
134486,
134491,passé_simp
134497,
134502,passé_simp
134506,
134519,
134525,passé_simp
134530,passé_simp
134536,imparfait
134539,
134543,passé_simp
134549,
134558,passé_simp
134569,imparfait
134584,passé_simp
134595,passé_comp
134609,passé_simp
134636,passé_simp
134662,passé_simp
134678,passé_simp
134684,passé_simp
134695,
134707,passé_simp
134728,passé_simp
134761,
134765,passé_simp
134772,imparfait
134794,passé_comp
134803,passé_comp
134806,passé_comp
134833,passé_comp
134838,passé_comp
134843,
134852,passé_comp
134860,
134875,
134886,
134905,passé_comp
134911,passé_comp
134915,
134919,passé_comp
134933,passé_comp
134935,
134948,passé_comp
135099,
135105,passé_simp
135113,passé_simp
135125,passé_simp
135131,
135166,passé_simp
135175,passé_simp
135180,passé_simp
135196,
135204,imparfait
135232,
135237,passé_simp
135241,
135263,
135290,
135318,
135321,passé_simp
135326,passé_simp
135331,
135338,
135344,passé_simp
135348,passé_simp
135360,
135383,passé_simp
135387,passé_simp
135390,
135414,
135428,passé_comp
135437,
135442,
135447,passé_comp
135452,passé_comp
135468,passé_simp
135475,
135479,passé_simp
135497,passé_simp
135513,
135521,
135524,imparfait
135530,imparfait
135539,imparfait
135542,imparfait
135548,passé_simp
135561,
135568,
135573,
135578,
135586,passé_simp
135606,
135612,passé_simp
135615,
135619,
135627,
135633,passé_simp
135638,
135645,
135655,passé_simp
135668,
135674,
135681,
135692,
135703,passé_simp
135711,
135730,passé_simp
135737,
135798,passé_simp
135802,
135835,
135867,passé_simp
135872,
135894,passé_simp
135901,passé_simp
135921,
135925,passé_simp
135927,
135931,
135945,
135947,passé_simp
135952,passé_simp
135957,
135969,
135972,
135985,passé_simp
136024,
136039,passé_simp
136066,
136079,
136092,passé_simp
136103,passé_simp
136119,
136131,passé_simp
136144,passé_simp
136169,
136179,
136209,passé_simp
136214,passé_simp
136219,
136223,
136226,passé_simp
136239,passé_simp
136243,
136251,
136253,
136260,
136276,
136302,passé_simp
136341,passé_simp
136349,imparfait
136361,passé_simp
136366,passé_simp
136388,passé_simp
136390,passé_simp
136395,passé_simp
136400,passé_simp
136406,passé_simp
136424,passé_simp
136428,imparfait
136433,
136440,passé_simp
136443,passé_simp
136457,passé_simp
136463,passé_simp
136473,
136478,passé_simp
136482,
136485,
136530,
136537,
136559,
136566,imparfait
136597,passé_simp
136602,
136619,
136633,
136644,
136651,passé_simp
136656,imparfait
136663,passé_simp
136688,
136698,passé_simp
136703,passé_simp
136706,passé_simp
136711,passé_simp
136715,passé_simp
136723,
136726,passé_simp
136730,
136739,
136747,passé_simp
136755,
136768,
136776,passé_comp
136791,
136805,passé_simp
136808,passé_simp
136813,passé_simp
136816,passé_simp
136821,passé_simp
136832,passé_simp
136838,passé_simp
136843,
136854,
136860,
