bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
216978,ἀποκριθήσονται,future,passsive,indc,3,pl,future indc
216980,ἐροῦσίν,future,active,indc,3,pl,future indc
216994,στρώσουσιν,future,active,indc,3,pl,future indc
217020,ἀναβήσομαι,future,middle,indc,1,sg,future indc
217026,θήσω,future,active,indc,1,sg,future indc
217029,καθιῶ,future,active,indc,1,sg,future indc
217036,ἀναβήσομαι,future,middle,indc,1,sg,future indc
217040,ἔσομαι,future,middle,indc,1,sg,future indc
217046,καταβήσῃ,future,middle,indc,2,sg,future indc
217052,θαυμάσουσιν,future,active,indc,3,pl,future indc
217054,θαυμάσουσιν,future,active,indc,3,pl,future indc
217106,ἔσῃ,future,middle,indc,2,sg,future indc
217116,μείνῃς,aorist,active,subj,2,sg,aorist subj
217129,ἀναστῶσιν,aorist,active,subj,3,pl,aorist subj
217190,μενεῖ,future,active,indc,3,sg,future indc
217199,ἔσονται,future,middle,indc,3,pl,future indc
217210,ἀφαιρεθήσεται,future,passsive,indc,3,sg,future indc
217236,διασκεδάσει,future,active,indc,3,sg,future indc
217243,ἀποστρέψει,future,active,indc,3,sg,future indc
217256,εὐφρανθείητε,aorist,passsive,optv,2,pl,aorist optv
217267,ἐξελεύσονται,future,middle,indc,3,pl,future indc
217281,ἀναπαύσονται,future,middle,indc,3,pl,future indc
217290,ἀνελεῖ,future,active,indc,3,sg,future indc
217310,ἀποκριθήσονται,future,passsive,indc,3,pl,future indc
217319,σωθήσονται,future,passsive,indc,3,pl,future indc
217352,ὀλολύζετε,present,active,impv,2,pl,present impv
217370,ὀλολύζετε,present,active,impv,2,pl,present impv
217388,βοᾷ,present,active,indc,3,sg,present indc
217395,βοᾷ,present,active,indc,3,sg,present indc
217406,ἀναβήσονται,future,middle,indc,3,pl,future indc
217413,,,,,,,
217418,ἔσται,future,middle,indc,3,sg,future indc
217437,λήμψονται,future,middle,indc,3,pl,future indc
217457,ἐπάξω,future,active,indc,1,sg,future indc
217487,ἔσῃ,future,middle,indc,2,sg,future indc
217509,ἀπαχθῇς,aorist,passsive,subj,2,sg,aorist subj
217510,παροικήσουσίν,future,active,indc,3,pl,future indc
217566,ὀλολύξουσιν,future,active,indc,3,pl,future indc
217571,ὀλολύξουσιν,future,active,indc,3,pl,future indc
217575,μελετήσεις,future,active,indc,2,sg,future indc
217599,κλαύσομαι,future,middle,indc,1,sg,future indc
217605,,,,,,,
217631,εὐφρανθήσονται,future,passsive,indc,3,pl,future indc
217633,πατήσουσιν,future,active,indc,3,pl,future indc
217639,πατήσουσιν,future,active,indc,3,pl,future indc
217652,ἠχήσει,future,active,indc,3,sg,future indc
217675,δύνηται,present,middle,subj,3,sg,present subj
217730,καταλελειμμένη,perfect,middle,ptcp,,sg,perfect ptcp
217752,,,,,,,
217763,,,,,,,
217769,σεισθήσεται,future,passsive,indc,3,sg,future indc
217779,ἀμήσῃ,aorist,active,subj,3,sg,aorist subj
217815,πεποιθὼς,perfect,active,ptcp,,sg,perfect ptcp
217825,ἐμβλέψονται,future,middle,indc,3,pl,future indc
217828,πεποιθότες,perfect,active,ptcp,,pl,perfect ptcp
217839,ὄψονται,future,middle,indc,3,pl,future indc
217851,ἔσονται,future,middle,indc,3,pl,future indc
217881,φυτεύσεις,future,active,indc,2,sg,future indc
217887,,,,,,,
217891,πλανηθήσῃ,future,passsive,indc,2,sg,future indc
217897,ἀνθήσει,future,active,indc,3,sg,future indc
217913,ταραχθήσεσθε,future,passsive,indc,2,pl,future indc
217921,ἠχήσει,future,active,indc,3,sg,future indc
217927,καταφερομένου,present,middle,ptcp,,sg,present ptcp
218023,,,,,,,
218028,ἔσται,future,middle,indc,3,sg,future indc
218060,ἀνθήσῃ,aorist,active,subj,3,sg,aorist subj
218075,καταλείψει,future,active,indc,3,sg,future indc
218096,ἥξει,future,active,indc,3,sg,future indc
218102,ἀνενεχθήσεται,future,passsive,indc,3,sg,future indc
218155,ἡττηθήσεται,future,passsive,indc,3,sg,future indc
218186,διασκεδάσω,future,active,indc,1,sg,future indc
218215,κυριεύσουσιν,future,active,indc,3,pl,future indc
218230,ἐκλείψει,future,active,indc,3,sg,future indc
218255,ξηρανθήσεται,future,passsive,indc,3,sg,future indc
218305,ἐρεῖτε,future,active,indc,2,pl,future indc
218318,ἀναγγειλάτωσάν,aorist,active,impv,3,pl,aorist impv
218322,εἰπάτωσαν,aorist,active,impv,3,pl,aorist impv
218360,ἔσται,future,middle,indc,3,sg,future indc
218365,ποιήσει,future,active,indc,3,sg,future indc
218377,ἔσονται,future,middle,indc,3,pl,future indc
218406,ὀνομάσῃ,aorist,active,subj,3,sg,aorist subj
218409,φοβηθήσονται,future,passsive,indc,3,pl,future indc
218424,ἔσονται,future,middle,indc,3,pl,future indc
218441,κληθήσεται,future,passsive,indc,3,sg,future indc
218449,ἔσται,future,middle,indc,3,sg,future indc
218477,κεκράξονται,future,middle,indc,3,pl,future indc
218484,ἀποστελεῖ,future,active,indc,3,sg,future indc
218540,ἔσται,future,middle,indc,3,sg,future indc
218564,ἔσται,future,middle,indc,3,sg,future indc
218634,ὑπόλυσαι,aorist,middle,impv,2,sg,aorist impv
218667,ἄξει,future,active,indc,3,sg,future indc
218727,σωθησόμεθα,future,passsive,indc,1,pl,future indc
218813,ἴδῃς,aorist,active,subj,2,sg,aorist subj
218814,ἀνάγγειλον,aorist,active,impv,2,sg,aorist impv
218906,ζητῇς,present,active,subj,2,sg,present subj
218918,κοιμηθήσῃ,future,passsive,indc,2,sg,future indc
218975,ἔσται,future,middle,indc,3,sg,future indc
219026,,,,,,,
219031,κατισχύσητε,aorist,active,subj,2,pl,aorist subj
219195,ἀποθνῄσκομεν,present,active,indc,1,pl,present indc
219203,ἀφεθήσεται,future,passsive,indc,3,sg,future indc
219210,ἀποθάνητε,aorist,active,subj,2,pl,aorist subj
219263,ῥίψει,future,active,indc,3,sg,future indc
219273,ἀποθανῇ,future,active,indc,2,sg,future indc
219288,ἀφαιρεθήσῃ,future,passsive,indc,2,sg,future indc
219309,δώσω,future,active,indc,1,sg,future indc
219312,δώσω,future,active,indc,1,sg,future indc
219391,κινηθήσεται,future,passsive,indc,3,sg,future indc
219475,λήμψεται,future,middle,indc,3,sg,future indc
219492,παραδοθῆναι,aorist,passsive,infv,,,aorist infv
219551,προσθῆτε,aorist,active,subj,2,pl,aorist subj
219566,ἔσται,future,middle,indc,3,sg,future indc
219613,ἔσται,future,middle,indc,3,sg,future indc
219631,γένηται,aorist,middle,subj,3,sg,aorist subj
219638,ποιήσει,future,active,indc,3,sg,future indc
219666,συναχθήσεται,future,passsive,indc,3,sg,future indc
219669,συναχθήσεται,future,passsive,indc,3,sg,future indc
219677,,,,,,,
219739,φθαρήσεται,future,passsive,indc,3,sg,future indc
219744,προνομευθήσεται,future,passsive,indc,3,sg,future indc
219818,ἔπιον,aorist,active,indc,3,pl,aorist indc
219820,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
219853,ἀπολοῦνται,future,middle,indc,3,pl,future indc
219857,ἔσται,future,middle,indc,3,sg,future indc
219875,βοήσονται,future,middle,indc,3,pl,future indc
219877,εὐφρανθήσονται,future,passsive,indc,3,pl,future indc
219940,ἐμπεσεῖται,future,middle,indc,3,sg,future indc
219951,ἁλώσεται,future,middle,indc,3,sg,future indc
219975,ἔκλινεν,imperfect,active,indc,3,sg,imperfect indc
219993,δύνηται,present,middle,subj,3,sg,present subj
220002,ἐπάξει,future,active,indc,3,sg,future indc
220033,ἔσται,future,middle,indc,3,sg,future indc
220059,δοξάσω,future,active,indc,1,sg,future indc
220060,ὑμνήσω,aorist,active,subj,1,sg,aorist subj
220088,οἰκοδομηθῇ,aorist,passsive,subj,3,sg,aorist subj
220091,εὐλογήσει,future,active,indc,3,sg,future indc
220097,εὐλογήσουσίν,future,active,indc,3,pl,future indc
220130,παρέδωκας,aorist,active,indc,2,sg,aorist indc
220137,εὐλογήσουσίν,future,active,indc,3,pl,future indc
220201,ἀφεῖλεν,aorist,active,indc,3,sg,aorist indc
220223,,,,,,,
220234,δώσει,future,active,indc,3,sg,future indc
220258,ἀνήσει,future,active,indc,3,sg,future indc
220286,ᾄσονται,future,middle,indc,3,pl,future indc
220298,θήσει,future,active,indc,3,sg,future indc
220305,εἰσελθάτω,aorist,active,impv,3,sg,aorist impv
220312,φυλάσσων,present,active,ptcp,,sg,present ptcp
220335,καταβαλεῖς,future,active,indc,2,sg,future indc
220336,κατάξεις,future,active,indc,2,sg,future indc
220339,κατάξεις,future,active,indc,2,sg,future indc
220342,πατήσουσιν,future,active,indc,3,pl,future indc
220356,παρεσκευασμένη,perfect,middle,ptcp,,sg,perfect ptcp
220378,ὀρθρίζει,present,active,indc,3,sg,present indc
220390,πέπαυται,perfect,passsive,indc,3,sg,perfect indc
220398,ποιήσῃ,aorist,active,subj,3,sg,aorist subj
220401,ἴδῃ,aorist,active,subj,3,sg,aorist subj
220408,ᾔδεισαν,pluperfect,active,indc,3,pl,pluperfect indc
220409,γνόντες,aorist,active,ptcp,,pl,aorist ptcp
220411,αἰσχυνθήσονται,future,passsive,indc,3,pl,future indc
220417,ἔδεται,future,middle,indc,3,sg,future indc
220419,δὸς,aorist,active,impv,2,sg,aorist impv
220436,ὀνομάζομεν,present,active,indc,1,pl,present indc
220440,ἴδωσιν,aorist,active,subj,3,pl,aorist subj
220443,ἀναστήσωσιν,aorist,active,subj,3,pl,aorist subj
220478,ἐγγίζει,present,active,indc,3,sg,present indc
220481,ἐκέκραξεν,aorist,active,indc,3,sg,aorist indc
220482,ἐκέκραξεν,aorist,active,indc,3,sg,aorist indc
220497,ἐποιήσαμεν,aorist,active,indc,1,pl,aorist indc
220501,πεσοῦνται,future,active,indc,3,pl,future indc
220504,ἀναστήσονται,future,middle,indc,3,pl,future indc
220507,ἀναστήσονται,future,middle,indc,3,pl,future indc
220520,πεσεῖται,future,middle,indc,3,sg,future indc
220535,παρέλθῃ,aorist,active,subj,3,sg,aorist subj
220558,κατακαλύψει,future,active,indc,3,sg,future indc
220567,ἐπάξει,future,active,indc,3,sg,future indc
220611,ποτιῶ,future,active,indc,1,sg,future indc
220613,ἁλώσεται,future,middle,indc,3,sg,future indc
220618,,,,,,,
220623,θήσει,future,active,indc,3,sg,future indc
220631,συνέταξεν,aorist,active,indc,3,sg,aorist indc
220637,ποιήσωμεν,aorist,active,subj,1,pl,aorist subj
220641,ποιήσωμεν,aorist,active,subj,1,pl,aorist subj
220645,,,,,,,
220647,βλαστήσει,future,active,indc,3,sg,future indc
220670,ἀνελεῖν,aorist,active,infv,,,aorist infv
220682,ἀφαιρεθήσεται,future,passsive,indc,3,sg,future indc
220701,μείνῃ,aorist,active,subj,3,sg,aorist subj
220717,,,,,,,
220721,ἀναπαύσονται,future,middle,indc,3,pl,future indc
220728,,,,,,,
220741,οἰκτιρήσῃ,aorist,active,subj,3,sg,aorist subj
220746,ἐλεήσῃ,aorist,active,subj,3,sg,aorist subj
220754,συμφράξει,future,active,indc,3,sg,future indc
220765,συναγάγετε,aorist,active,impv,2,pl,aorist impv
220778,σαλπιοῦσιν,future,active,indc,3,pl,future indc
220846,καταπατηθήσεται,future,passsive,indc,3,sg,future indc
220868,ἰδὼν,aorist,active,ptcp,,sg,aorist ptcp
220876,καταπιεῖν,aorist,active,infv,,,aorist infv
220882,ἔσται,future,middle,indc,3,sg,future indc
220954,ἀνηγγείλαμεν,aorist,active,indc,1,pl,aorist indc
220959,ἀνηγγείλαμεν,aorist,active,indc,1,pl,aorist indc
220992,λαλήσουσιν,future,active,indc,3,pl,future indc
221038,πορευθῶσιν,aorist,passsive,subj,3,pl,aorist subj
221076,παρέλθῃ,aorist,active,subj,3,sg,aorist subj
221078,ἔλθῃ,aorist,active,subj,3,sg,aorist subj
221107,καταισχυνθῇ,aorist,passsive,subj,3,sg,aorist subj
221125,παρέλθῃ,aorist,active,subj,3,sg,aorist subj
221136,ἐμμείνῃ,aorist,active,subj,3,sg,aorist subj
221140,ἐπέλθῃ,aorist,active,subj,3,sg,aorist subj
221149,λήμψεται,future,middle,indc,3,sg,future indc
221158,παρελεύσεται,future,middle,indc,3,sg,future indc
221188,ἀναστήσεται,future,middle,indc,3,sg,future indc
221194,,,,,,,
221209,εὐφρανθείητε,aorist,passsive,optv,2,pl,aorist optv
221211,ἰσχυσάτωσαν,aorist,active,impv,3,pl,aorist impv
221239,μέλλει,present,active,indc,3,sg,present indc
221244,προετοιμάσει,future,active,indc,3,sg,future indc
221246,ἐργάσασθαι,aorist,middle,infv,,,aorist infv
221258,σπείρει,present,active,indc,3,sg,present indc
221275,εὐφρανθήσῃ,future,passsive,indc,2,sg,future indc
221281,καθαίρεται,present,middle,indc,3,sg,present indc
221288,περιάξει,future,active,indc,3,sg,future indc
221293,ἐκτινάσσεται,future,middle,indc,3,sg,future indc
221301,βρωθήσεται,future,passsive,indc,3,sg,future indc
221307,,,,,,,
221315,καταπατήσει,future,active,indc,3,sg,future indc
221338,,,,,,,
221371,,,,,,,
221375,δύσονται,future,middle,indc,3,pl,future indc
221388,ἀσθενήσει,future,active,indc,3,sg,future indc
221411,ἔσται,future,middle,indc,3,sg,future indc
221454,ἐνυπνιάζεται,present,middle,indc,3,sg,present indc
221468,ἐνυπνιάζεται,present,middle,indc,3,sg,present indc
221483,ἔσται,future,middle,indc,3,sg,future indc
221539,δῶσιν,aorist,active,subj,3,pl,aorist subj
221552,δύναμαι,present,middle,indc,1,sg,present indc
221604,προσθήσω,future,active,indc,1,sg,future indc
221622,κρύψω,future,active,indc,1,sg,future indc
221649,λογισθήσεσθε,future,passsive,indc,2,pl,future indc
221651,ἐρεῖ,future,active,indc,3,sg,future indc
221681,λογισθήσεται,future,passsive,indc,3,sg,future indc
221701,βλέψονται,future,middle,indc,3,pl,future indc
221714,ἀγαλλιάσονται,future,middle,indc,3,pl,future indc
221737,θήσουσιν,future,active,indc,3,pl,future indc
221757,αἰσχυνθήσεται,future,passsive,indc,3,sg,future indc
221763,μεταβαλεῖ,future,active,indc,3,sg,future indc
221772,ἁγιάσουσιν,future,active,indc,3,pl,future indc
221783,φοβηθήσονται,future,passsive,indc,3,pl,future indc
221791,μαθήσονται,future,middle,indc,3,pl,future indc
221859,κοπιάσουσιν,future,active,indc,3,pl,future indc
221865,ὠφελήσει,future,active,indc,3,sg,future indc
221897,ἔφερον,imperfect,active,indc,3,pl,imperfect indc
221910,ὠφελήσει,future,active,indc,3,sg,future indc
221916,ὠφελήσουσιν,future,active,indc,3,pl,future indc
221961,ἀναγγέλλετε,present,active,impv,2,pl,present impv
221967,λαλεῖτε,present,active,impv,2,pl,present impv
222009,ἔσται,future,middle,indc,3,sg,future indc
222026,πάρεστιν,present,active,indc,3,sg,present indc
222036,,,,,,,
222039,εὑρεῖν,aorist,active,infv,,,aorist infv
222065,σωθήσῃ,future,passsive,indc,2,sg,future indc
222071,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
222082,φευξόμεθα,future,middle,indc,1,pl,future indc
222085,φεύξεσθε,future,middle,indc,2,pl,future indc
222089,ἐσόμεθα,future,middle,indc,1,pl,future indc
222092,ἔσονται,future,middle,indc,3,pl,future indc
222104,φεύξονται,future,middle,indc,3,pl,future indc
222124,μενεῖ,future,active,indc,3,sg,future indc
222130,ὑψωθήσεται,future,passsive,indc,3,sg,future indc
222145,οἰκήσει,future,active,indc,3,sg,future indc
222150,ἔκλαυσεν,aorist,active,indc,3,sg,aorist indc
222152,ἐλεήσει,future,active,indc,3,sg,future indc
222170,ἐγγίσωσίν,aorist,active,subj,3,pl,aorist subj
222181,ἀκούσονται,future,middle,indc,3,pl,future indc
222193,,,,,,,
222196,,,,,,,
222208,ποιήσεις,future,active,indc,2,sg,future indc
222212,,,,,,,
222219,,,,,,,
222233,βοσκηθήσεταί,future,passsive,indc,3,sg,future indc
222253,φάγονται,future,middle,indc,3,pl,future indc
222297,ἔσται,future,middle,indc,3,sg,future indc
222314,ἰάσεται,future,middle,indc,3,sg,future indc
222341,διαιρεθήσεται,future,passsive,indc,3,sg,future indc
222356,δεῖ,present,active,indc,3,sg,present indc
222388,δείξει,future,active,indc,3,sg,future indc
222406,ἡττηθήσονται,future,passsive,indc,3,pl,future indc
222411,πατάξῃ,aorist,active,subj,3,sg,aorist subj
222419,ἐπεποίθει,pluperfect,active,indc,3,sg,pluperfect indc
222466,πεποιθότες,perfect,active,ptcp,,pl,perfect ptcp
222526,ἐπάξει,future,active,indc,3,sg,future indc
222537,ἀπολοῦνται,future,middle,indc,3,pl,future indc
222545,βοήσῃ,aorist,active,subj,3,sg,aorist subj
222554,κεκράξῃ,future,middle,indc,2,sg,future indc
222561,ἡττήθησαν,aorist,passsive,indc,3,pl,aorist indc
222566,ἐπτοήθησαν,aorist,passsive,indc,3,pl,aorist indc
222568,καταβήσεται,future,middle,indc,3,sg,future indc
222583,ὑπερασπιεῖ,future,active,indc,3,sg,future indc
222607,ἀπαρνήσονται,future,middle,indc,3,pl,future indc
222630,καταφάγεται,future,middle,indc,3,sg,future indc
222641,ἔσονται,future,middle,indc,3,pl,future indc
222646,περιλημφθήσονται,future,passsive,indc,3,pl,future indc
222667,βασιλεύσει,future,active,indc,3,sg,future indc
222674,ἄρξουσιν,future,active,indc,3,pl,future indc
222698,ἔσονται,future,middle,indc,3,pl,future indc
222704,δώσουσιν,future,active,indc,3,pl,future indc
222708,προσέξει,future,active,indc,3,sg,future indc
222714,,,,,,,
222719,εἴπωσιν,aorist,active,subj,3,pl,aorist subj
222728,εἴπωσιν,aorist,active,subj,3,pl,aorist subj
222733,λαλήσει,future,active,indc,3,sg,future indc
222736,νοήσει,future,active,indc,3,sg,future indc
222754,ποιῆσαι,aorist,active,infv,,,aorist infv
222781,μενεῖ,future,active,indc,3,sg,future indc
222794,ποιήσασθε,aorist,middle,impv,2,pl,aorist impv
222801,ἔλθῃ,aorist,active,subj,3,sg,aorist subj
222827,ἀναβήσεται,future,middle,indc,3,sg,future indc
222854,ἐπέλθῃ,aorist,active,subj,3,sg,aorist subj
222871,λογισθήσεται,future,passsive,indc,3,sg,future indc
222883,κατοικήσει,future,active,indc,3,sg,future indc
222923,,,,,,,
222953,παραδοθήσονται,future,passsive,indc,3,pl,future indc
222958,ἡττηθήσονται,future,passsive,indc,3,pl,future indc
223024,ἀξιοῦντες,present,active,ptcp,,pl,present ptcp
223055,ἀναστήσομαι,future,middle,indc,1,sg,future indc
223056,λέγει,present,active,indc,3,sg,present indc
223059,δοξασθήσομαι,future,passsive,indc,1,sg,future indc
223061,ὑψωθήσομαι,future,passsive,indc,1,sg,future indc
223062,ὄψεσθε,future,middle,indc,2,pl,future indc
223064,ἔσται,future,middle,indc,3,sg,future indc
223068,κατέδεται,future,middle,indc,3,sg,future indc
223079,κατακεκαυμένη,perfect,passsive,ptcp,,sg,perfect ptcp
223096,ἀναγγελεῖ,future,active,indc,3,sg,future indc
223101,ἀναγγελεῖ,future,active,indc,3,sg,future indc
223135,οἰκήσει,future,active,indc,3,sg,future indc
223146,ὄψεσθε,future,middle,indc,2,pl,future indc
223148,ὄψονται,future,middle,indc,3,pl,future indc
223152,μελετήσει,future,active,indc,3,sg,future indc
223167,ᾔδει,perfect,active,indc,3,sg,perfect indc
223182,ὄψονται,future,middle,indc,3,pl,future indc
223188,σεισθῶσιν,aorist,passsive,subj,3,pl,aorist subj
223190,κινηθῶσιν,aorist,passsive,subj,3,pl,aorist subj
223198,διαρραγῶσιν,aorist,passsive,subj,3,pl,aorist subj
223211,πορεύσῃ,future,middle,indc,3,sg,future indc
223219,παρελεύσεταί,future,middle,indc,3,sg,future indc
223228,σώσει,future,active,indc,3,sg,future indc
223232,ἐνίσχυσεν,aorist,active,indc,3,sg,aorist indc
223248,εἴπῃ,aorist,active,subj,3,sg,aorist subj
223265,ἀκουσάτω,aorist,active,impv,3,sg,aorist impv
223294,ῥιφήσονται,future,passsive,indc,3,pl,future indc
223297,ἀναβήσεται,future,middle,indc,3,sg,future indc
223320,πεσεῖται,future,middle,indc,3,sg,future indc
223340,καταβήσεται,future,middle,indc,3,sg,future indc
223393,ἐμπλησθήσεται,future,passsive,indc,3,sg,future indc
223423,σβεσθήσεται,future,passsive,indc,3,sg,future indc
223426,ἀναβήσεται,future,middle,indc,3,sg,future indc
223432,ἐρημωθήσεται,future,passsive,indc,3,sg,future indc
223448,κατοικήσουσιν,future,active,indc,3,pl,future indc
223463,,,,,,,
223467,ἔσονται,future,middle,indc,3,pl,future indc
223495,βοήσουσιν,future,active,indc,3,pl,future indc
223559,κληρονομήσετε,future,active,indc,2,pl,future indc
223564,ἀναπαύσονται,future,middle,indc,3,pl,future indc
223566,εὐφράνθητι,aorist,passsive,impv,2,sg,aorist impv
223574,ἀνθείτω,present,active,impv,3,sg,present impv
223578,ἐξανθήσει,future,active,indc,3,sg,future indc
223597,ὄψεται,future,middle,indc,3,sg,future indc
223615,φοβεῖσθε,present,middle,indc,2,pl,present indc
223619,ἥξει,future,active,indc,3,sg,future indc
223623,ἥξει,future,active,indc,3,sg,future indc
223627,ἀνοιχθήσονται,future,passsive,indc,3,pl,future indc
223633,ἀκούσονται,future,middle,indc,3,pl,future indc
223635,ἁλεῖται,future,active,indc,3,sg,future indc
223641,ἔσται,future,middle,indc,3,sg,future indc
223685,κληθήσεται,future,passsive,indc,3,sg,future indc
223688,παρέλθῃ,aorist,active,subj,3,sg,aorist subj
223698,πλανηθῶσιν,aorist,passsive,subj,3,pl,aorist subj
223700,ἔσται,future,middle,indc,3,sg,future indc
223707,ἀναβῇ,aorist,active,subj,3,sg,aorist subj
223709,εὑρεθῇ,aorist,passsive,subj,3,sg,aorist subj
223717,ἀποστραφήσονται,future,passsive,indc,3,pl,future indc
223731,καταλήμψεται,future,middle,indc,3,sg,future indc
223860,ἐπιστηρισθῇ,aorist,passsive,subj,3,sg,aorist subj
223880,λέγετε,present,active,indc,2,pl,present indc
223910,,,,,,,
223926,δυνήσεσθε,future,middle,indc,2,pl,future indc
223934,δύνασθε,present,middle,indc,2,pl,present indc
223997,λάλει,present,active,impv,2,sg,present impv
224071,ἀπατάτω,present,active,impv,3,sg,present impv
224076,δυνήσονται,future,middle,indc,3,pl,future indc
224082,λεγέτω,present,active,impv,3,sg,present impv
224090,ῥύσεται,future,middle,indc,3,sg,future indc
224093,παραδοθῇ,aorist,passsive,subj,3,sg,aorist subj
224103,ἀκούετε,present,active,impv,2,pl,present impv
224148,ἀπατάτω,present,active,impv,3,sg,present impv
224154,ῥύσεται,future,middle,indc,3,sg,future indc
224197,ῥύσεται,future,middle,indc,3,sg,future indc
224218,ἀποκριθῆναι,aorist,passsive,infv,,,aorist infv
224323,εἰσακούσαι,aorist,active,subj,3,sg,aorist subj
224368,ἐρεῖτε,future,active,indc,2,pl,future indc
224375,φοβηθῇς,aorist,passsive,subj,2,sg,aorist subj
224445,ἐρεῖτε,future,active,indc,2,pl,future indc
224453,ἀπατάτω,present,active,impv,3,sg,present impv
224462,παραδοθῇ,aorist,passsive,subj,3,sg,aorist subj
224483,,,,,,,
224640,γνῷ,aorist,active,subj,3,sg,aorist subj
224724,ἔκοψα,aorist,active,indc,1,sg,aorist indc
224730,εἰσῆλθον,aorist,active,indc,3,pl,aorist indc
224741,ἠρήμωσα,aorist,active,indc,1,sg,aorist indc
224764,,,,,,,
224876,ἐξελεύσονται,future,middle,indc,3,pl,future indc
224886,ποιήσει,future,active,indc,3,sg,future indc
224896,εἰσέλθῃ,aorist,active,subj,3,sg,aorist subj
224904,βάλῃ,aorist,active,subj,3,sg,aorist subj
224909,ἐπιβάλῃ,aorist,active,subj,3,sg,aorist subj
224913,κυκλώσῃ,aorist,active,subj,3,sg,aorist subj
224922,ἀποστραφήσεται,future,passsive,indc,3,sg,future indc
224930,,,,,,,
225042,ζήσῃ,future,middle,indc,2,sg,future indc
225108,προστίθημι,present,active,indc,1,sg,present indc
225119,σώσω,future,active,indc,1,sg,future indc
225142,,,,,,,
225204,ἴδω,aorist,active,subj,1,sg,aorist subj
225212,ἴδω,aorist,active,subj,1,sg,aorist subj
225233,ἐκτεμεῖν,future,active,infv,,,future infv
225238,παρεδόθην,aorist,passsive,indc,1,sg,aorist indc
225246,,,,,,,
225253,παρεδόθην,aorist,passsive,indc,1,sg,aorist indc
225258,φωνήσω,future,active,indc,1,sg,future indc
225259,,,,,,,
225273,,,,,,,
225280,,,,,,,
225288,ἀνηγγέλη,aorist,passsive,indc,3,sg,aorist indc
225296,παρακληθεὶς,aorist,passsive,ptcp,,sg,aorist ptcp
225321,αἰνέσουσίν,future,active,indc,3,pl,future indc
225323,εὐλογήσουσίν,future,active,indc,3,pl,future indc
225325,ἐλπιοῦσιν,future,active,indc,3,pl,future indc
225333,εὐλογήσουσίν,future,active,indc,3,pl,future indc
225340,ἀναγγελοῦσιν,future,active,indc,3,pl,future indc
225348,παύσομαι,future,middle,indc,1,sg,future indc
225358,λαβὲ,present,active,impv,2,sg,present impv
225362,τρῖψον,aorist,active,impv,2,sg,aorist impv
225374,ἀναβήσομαι,future,middle,indc,1,sg,future indc
225471,ἥκασιν,present,active,indc,3,pl,present indc
225535,καταλίπωσιν,future,active,indc,3,pl,future indc
225543,,,,,,,
225546,ἐγέννησας,aorist,active,indc,2,sg,aorist indc
225547,λήμψονται,future,middle,indc,3,pl,future indc
225568,γενέσθω,aorist,middle,impv,3,sg,aorist impv
225577,λέγει,present,active,indc,3,sg,present indc
225618,πληρωθήσεται,future,passsive,indc,3,sg,future indc
225624,ταπεινωθήσεται,future,passsive,indc,3,sg,future indc
225655,βοήσω,future,active,indc,1,sg,future indc
225687,μένει,present,active,indc,3,sg,present indc
225706,φοβεῖσθε,present,middle,impv,2,pl,present impv
225718,ἔρχεται,present,middle,indc,3,sg,present indc
225733,ποιμανεῖ,future,active,indc,3,sg,future indc
225736,συνάξει,future,active,indc,3,sg,future indc
225741,,,,,,,
225743,παρακαλέσει,future,active,indc,3,sg,future indc
225781,συμβιβᾷ,future,active,indc,3,sg,future indc
225798,ἔδειξεν,aorist,active,indc,3,sg,aorist indc
225815,λογισθήσονται,future,passsive,indc,3,pl,future indc
225841,ὡμοιώσατε,aorist,active,indc,2,pl,aorist indc
225846,ὡμοιώσατε,aorist,active,indc,2,pl,aorist indc
225857,περιεχρύσωσεν,aorist,active,indc,3,sg,aorist indc
225867,,,,,,,
225868,ἐκλέγεται,present,middle,indc,3,sg,present indc
225871,ζητεῖ,present,active,indc,3,sg,present indc
225877,σαλεύηται,present,middle,subj,3,sg,present subj
225880,γνώσεσθε,future,middle,indc,2,pl,future indc
225883,ἀκούσεσθε,future,middle,indc,2,pl,future indc
225954,ἀναλήμψεται,future,middle,indc,3,sg,future indc
225958,ὡμοιώσατε,aorist,active,indc,2,pl,aorist indc
225960,ὑψωθήσομαι,future,passsive,indc,1,sg,future indc
225961,εἶπεν,aorist,active,indc,3,sg,aorist indc
225980,καλέσει,future,active,indc,3,sg,future indc
225991,εἴπῃς,aorist,active,subj,2,sg,aorist subj
225994,ἐλάλησας,aorist,active,indc,2,sg,aorist indc
226004,ἀφεῖλεν,aorist,active,indc,3,sg,aorist indc
226019,πεινάσει,future,active,indc,3,sg,future indc
226022,κοπιάσει,future,active,indc,3,sg,future indc
226037,,,,,,,
226039,πεινάσουσιν,future,active,indc,3,pl,future indc
226042,κοπιάσουσιν,future,active,indc,3,pl,future indc
226046,ἀνίσχυες,imperfect,active,indc,2,sg,imperfect indc
226050,ἀλλάξουσιν,future,active,indc,3,pl,future indc
226052,πτεροφυήσουσιν,future,active,indc,3,pl,future indc
226057,δραμοῦνται,future,middle,indc,3,pl,future indc
226060,κοπιάσουσιν,future,active,indc,3,pl,future indc
