bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
130362,ἠσχάτισεν,aorist,active,indc,3,sg,aorist indc
130367,ἐχρόνισαν,aorist,active,indc,3,pl,aorist indc
130445,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
130467,ἔσπειρεν,aorist,active,indc,3,sg,aorist indc
130548,ἐκέκραξαν,aorist,active,indc,3,pl,aorist indc
130568,λέγει,present,active,indc,3,sg,present indc
130573,ἀναβιβάσας,aorist,active,ptcp,,sg,aorist ptcp
130623,εἰσηκούσατε,aorist,active,indc,2,pl,aorist indc
130682,εὗρεν,aorist,active,indc,3,sg,aorist indc
130690,διηγήσαντο,aorist,middle,indc,3,pl,aorist indc
130699,ἀνήγαγεν,aorist,active,indc,3,sg,aorist indc
130703,ἀπώσατο,aorist,middle,indc,3,sg,aorist indc
130729,ἐξαπέστειλά,aorist,active,indc,1,sg,aorist indc
130772,εὗρον,aorist,active,indc,1,sg,aorist indc
130808,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
130819,ἐνέχεεν,imperfect,active,indc,3,sg,imperfect indc
130826,ἐνέχεεν,imperfect,active,indc,3,sg,imperfect indc
130907,ἀπῆλθεν,aorist,active,indc,3,sg,aorist indc
130926,εἶδον,aorist,active,indc,1,sg,aorist indc
131048,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
131055,ἐφοβήθη,aorist,passsive,indc,3,sg,aorist indc
131080,κατεσκαμμένον,perfect,passsive,ptcp,,sg,perfect ptcp
131089,ἐκκεκομμένον,perfect,passsive,ptcp,,sg,perfect ptcp
131096,ἀνηνεγμένος,perfect,passsive,ptcp,,sg,perfect ptcp
131108,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
131122,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
131140,κατέσκαψεν,aorist,active,indc,3,sg,aorist indc
131147,ἔκοψεν,aorist,active,indc,3,sg,aorist indc
131158,ἑσταμένους,perfect,middle,ptcp,,pl,perfect ptcp
131183,κατέσκαψεν,aorist,active,indc,3,sg,aorist indc
131202,κατέσκαψεν,aorist,active,indc,3,sg,aorist indc
131213,συνήχθησαν,aorist,passsive,indc,3,pl,aorist indc
131225,ἐνέδυσεν,aorist,active,indc,3,sg,aorist indc
131239,ἐξαπέστειλεν,aorist,active,indc,3,sg,aorist indc
131250,ἐξαπέστειλεν,aorist,active,indc,3,sg,aorist indc
131278,ἐλάλησας,aorist,active,indc,2,sg,aorist indc
131313,ἐλάλησας,aorist,active,indc,2,sg,aorist indc
131396,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
131416,ἦν,imperfect,active,indc,3,sg,imperfect indc
131450,ἔσωσέν,aorist,active,indc,3,sg,aorist indc
131485,ὑπελείφθησαν,aorist,passsive,indc,3,pl,aorist indc
131582,ἔκαμψαν,aorist,active,indc,3,pl,aorist indc
131632,ἐξαπέστειλεν,aorist,active,indc,3,sg,aorist indc
131642,ἐκράτησεν,aorist,active,indc,3,sg,aorist indc
131646,ἦν,imperfect,active,indc,3,sg,imperfect indc
131670,παρέδωκα,aorist,active,indc,1,sg,aorist indc
131760,ἠνυπνιάσθην,aorist,passsive,indc,1,sg,aorist indc
131802,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
131837,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
131938,ἤγειρεν,imperfect,active,indc,3,sg,imperfect indc
132057,ἐξαπέστειλεν,aorist,active,indc,3,sg,aorist indc
132117,ἀπέκτειναν,aorist,active,indc,3,pl,aorist indc
132130,ἤνεγκαν,aorist,active,indc,3,pl,aorist indc
132148,ἐποίησας,aorist,active,indc,2,sg,aorist indc
132155,ἐξεπορεύου,imperfect,middle,indc,2,sg,imperfect indc
132169,ἐποίησα,aorist,active,indc,1,sg,aorist indc
132182,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
132194,ἠδυνάσθην,aorist,passsive,indc,1,sg,aorist indc
132198,ἀνῆκε,aorist,active,indc,3,sg,aorist indc
132312,ἀπεκρίθησαν,aorist,passsive,indc,3,pl,aorist indc
132388,ἦν,imperfect,active,indc,3,sg,imperfect indc
132413,ἐξέτριψεν,aorist,active,indc,3,sg,aorist indc
132458,ὠνειδίσατέ,aorist,active,indc,2,pl,aorist indc
132502,κατέσκαψεν,aorist,active,indc,3,sg,aorist indc
132520,ἀπεκτείνατε,aorist,active,indc,2,pl,aorist indc
132542,ἐζωογονήσατε,aorist,active,indc,2,pl,aorist indc
132545,ἀπέκτεινα,aorist,active,indc,1,sg,aorist indc
132557,ἔσπασεν,aorist,active,indc,3,sg,aorist indc
132562,ἐφοβήθη,aorist,passsive,indc,3,sg,aorist indc
132616,σέσωκας,perfect,active,indc,2,sg,perfect indc
132678,ᾐτήσατο,aorist,middle,indc,3,sg,aorist indc
132747,προσέθεντο,aorist,middle,indc,3,pl,aorist indc
132772,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
132780,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
132787,ἔτεκεν,aorist,active,indc,3,sg,aorist indc
132820,ἀπέθανεν,aorist,active,indc,3,sg,aorist indc
132839,ἐμνήσθησαν,aorist,passsive,indc,3,pl,aorist indc
132856,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
132867,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
132943,εἶπαν,aorist,active,indc,3,pl,aorist indc
132989,ἐκρύβη,aorist,passsive,indc,3,sg,aorist indc
133042,ἐπορεύθησαν,aorist,passsive,indc,3,pl,aorist indc
133062,,,,,,,
133095,,,,,,,
133127,,,,,,,
133196,ἐποιήσατε,aorist,active,indc,2,pl,aorist indc
133204,ἐποιήσατε,aorist,active,indc,2,pl,aorist indc
133215,ἐποιήσατε,aorist,active,indc,2,pl,aorist indc
133218,ἐπολέμησεν,aorist,active,indc,3,sg,aorist indc
133235,ἐπανέστητε,aorist,active,indc,2,pl,aorist indc
133269,ἐποιήσατε,aorist,active,indc,2,pl,aorist indc
133370,ἀποκτείναντα,aorist,active,ptcp,,sg,aorist ptcp
133377,κατισχύσαντας,aorist,active,ptcp,,pl,aorist ptcp
133696,ἐξουδένωσας,aorist,active,indc,2,sg,aorist indc
133799,ἐξεχύθησαν,aorist,passsive,indc,3,pl,aorist indc
133810,ἐξεχύθησαν,aorist,passsive,indc,3,pl,aorist indc
133841,ἀνεῖλεν,aorist,active,indc,3,sg,aorist indc
133867,συνήχθησαν,aorist,passsive,indc,3,pl,aorist indc
133910,εἴδετέ,aorist,active,indc,2,pl,aorist indc
133911,ποιοῦντα,present,active,ptcp,,sg,present ptcp
133967,ἦν,imperfect,active,indc,3,sg,imperfect indc
134047,ἀπέκτεινεν,aorist,active,indc,3,sg,aorist indc
134058,ἀπέθανεν,aorist,active,indc,3,sg,aorist indc
134072,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
134086,ἐπέστρεψεν,aorist,active,indc,3,sg,aorist indc
134229,ἐδούλευσαν,aorist,active,indc,3,pl,aorist indc
134310,ἡμάρτομέν,aorist,active,indc,1,pl,aorist indc
134314,ἐγκατελίπομεν,aorist,active,indc,1,pl,aorist indc
134349,ἐξέθλιψαν,aorist,active,indc,3,pl,aorist indc
134361,ἐγκατελίπετέ,aorist,active,indc,2,pl,aorist indc
134380,ἐξελέξασθε,aorist,middle,indc,2,pl,aorist indc
134394,ἡμάρτομεν,aorist,active,indc,1,pl,aorist indc
134477,,,,,,,
134552,ἐπολέμουν,imperfect,active,indc,3,pl,imperfect indc
134592,ἐμισήσατέ,aorist,active,indc,2,pl,aorist indc
134601,ἤλθατε,aorist,active,indc,2,pl,aorist indc
134606,ἐθλίβητε,aorist,passsive,impv,2,pl,aorist impv
134616,ἤλθομεν,aorist,active,indc,1,pl,aorist indc
134721,ἥκεις,present,active,indc,2,sg,present indc
134736,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
134775,λέγει,present,active,indc,3,sg,present indc
134778,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
134820,ἤκουσεν,aorist,active,indc,3,sg,aorist indc
134828,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
134831,ἠθέλησεν,aorist,active,indc,3,sg,aorist indc
134866,εἰσῆλθον,aorist,active,indc,3,pl,aorist indc
134897,ἠθέλησεν,aorist,active,indc,3,sg,aorist indc
134973,ἐξῆρεν,aorist,active,indc,3,sg,aorist indc
134997,κατεκληρονόμησεν,aorist,active,indc,3,sg,aorist indc
135018,ἐμαχέσατο,aorist,middle,indc,3,sg,aorist indc
135023,ἐπολέμησεν,aorist,active,indc,3,sg,aorist indc
135054,ἐρρύσαντο,aorist,middle,indc,3,pl,aorist indc
135063,ἥμαρτόν,aorist,active,indc,1,sg,aorist indc
135088,εἰσήκουσεν,aorist,active,indc,3,sg,aorist indc
135096,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
135121,,,,,,,
135245,ἐμπεποδοστάτηκάς,perfect,active,indc,2,sg,perfect indc
135248,ἐγένου,aorist,middle,indc,2,sg,aorist indc
135253,ἤνοιξα,aorist,active,indc,1,sg,aorist indc
135266,ἤνοιξας,aorist,active,indc,2,sg,aorist indc
135275,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
135280,ἐποίησέν,aorist,active,indc,3,sg,aorist indc
135353,ηὔξατο,aorist,middle,indc,3,sg,aorist indc
135357,ἔγνω,aorist,active,indc,3,sg,aorist indc
135394,ἐπορεύθης,aorist,passsive,indc,2,sg,aorist indc
135403,κέκληκας,perfect,active,indc,2,sg,perfect indc
135419,ἤμην,imperfect,active,indc,1,sg,imperfect indc
135432,ἐσώσατέ,aorist,active,indc,2,pl,aorist indc
135458,ἀνέβητε,aorist,active,indc,2,pl,aorist indc
135485,εἶπαν,aorist,active,indc,3,pl,aorist indc
135593,ἐξαπεσταλμέναι,perfect,middle,ptcp,,pl,perfect ptcp
135599,εἰσήγαγεν,aorist,active,indc,3,sg,aorist indc
135728,ἔτικτεν,imperfect,active,indc,3,sg,imperfect indc
135745,τέτοκας,perfect,active,indc,2,sg,perfect indc
135810,ἦλθεν,aorist,active,indc,3,sg,aorist indc
135823,ἠρώτων,imperfect,active,indc,1,sg,imperfect indc
135832,ἀπήγγειλέν,aorist,active,indc,3,sg,aorist indc
135879,ἀπέστειλας,aorist,active,indc,2,sg,aorist indc
135934,ὦπταί,perfect,passsive,indc,3,sg,perfect indc
135939,ἐλθὼν,aorist,active,ptcp,,sg,aorist ptcp
135964,λαλήσας,aorist,active,ptcp,,sg,aorist ptcp
135993,εἶπα,aorist,active,indc,1,sg,aorist indc
136021,ἐνετειλάμην,aorist,middle,indc,1,sg,aorist indc
136059,ἔγνω,aorist,active,indc,3,sg,aorist indc
136150,προσέθηκεν,aorist,active,indc,3,sg,aorist indc
136162,ἔγνω,aorist,active,indc,3,sg,aorist indc
136177,ἑωράκαμεν,perfect,active,indc,1,pl,perfect indc
136183,ἐβούλετο,imperfect,middle,indc,3,sg,imperfect indc
136188,ἐδέξατο,aorist,middle,indc,3,sg,aorist indc
136196,ἐφώτισεν,aorist,active,indc,3,sg,aorist indc
136205,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
136262,ἑώρακα,perfect,active,indc,1,sg,perfect indc
136311,ἤρεσεν,aorist,active,indc,3,sg,aorist indc
136319,ἔγνωσαν,aorist,active,indc,3,pl,aorist indc
136378,ἀπήγγειλεν,aorist,active,indc,3,sg,aorist indc
136386,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
136446,ἀπήγγειλεν,aorist,active,indc,3,sg,aorist indc
136453,ἐξεῖλεν,aorist,active,indc,3,sg,aorist indc
136542,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
136547,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
136551,ἠδυνάσθησαν,aorist,passsive,indc,3,pl,aorist indc
136592,ἐκαλέσατε,aorist,active,indc,2,pl,aorist indc
136604,μεμίσηκάς,perfect,active,indc,2,sg,perfect indc
136607,ἠγάπηκάς,perfect,active,indc,2,sg,perfect indc
136610,προεβάλου,aorist,middle,indc,2,sg,aorist indc
136617,ἀπήγγειλας,aorist,active,indc,2,sg,aorist indc
136628,ἀπήγγειλα,aorist,active,indc,1,sg,aorist indc
136639,ἦν,imperfect,active,indc,3,sg,imperfect indc
136654,παρηνώχλησεν,aorist,active,indc,3,sg,aorist indc
136691,κατεδαμάσατέ,aorist,active,indc,2,pl,aorist indc
136695,εὕρετε,aorist,active,indc,2,pl,aorist indc
136736,ἦν,imperfect,active,indc,3,sg,imperfect indc
136763,ἀφῆκεν,aorist,active,indc,3,sg,aorist indc
136771,εἶπα,aorist,active,indc,1,sg,aorist indc
136774,ἐμίσησας,aorist,active,indc,2,sg,aorist indc
136794,εἰμι,present,active,indc,1,sg,present indc
136857,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
136866,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
136895,ποιήσομαι,future,middle,indc,1,sg,future indc
136933,ἀνέβητε,aorist,active,indc,2,pl,aorist indc
136941,,,,,,,
136947,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
136966,οἶδας,perfect,active,indc,2,sg,perfect indc
136974,ἐποίησας,aorist,active,indc,2,sg,aorist indc
136981,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
136984,ἐποίησα,aorist,active,indc,1,sg,aorist indc
136991,κατέβημεν,aorist,active,indc,1,pl,aorist indc
137041,ἠλάλαξαν,aorist,active,indc,3,pl,aorist indc
137060,ὀσφρανθῇ,aorist,passsive,subj,3,sg,aorist subj
137098,ἐπάταξα,aorist,active,indc,1,sg,aorist indc
137132,ἔδωκας,aorist,active,indc,2,sg,aorist indc
137178,ἐκλήθη,aorist,passsive,indc,3,sg,aorist indc
137218,ἥκει,present,active,indc,3,sg,present indc
137367,ἠρημωμέναις,perfect,passsive,ptcp,,pl,perfect ptcp
137386,ἠρημωμένας,perfect,passsive,ptcp,,pl,perfect ptcp
137420,ἐγνώσθη,aorist,passsive,indc,3,sg,aorist indc
137428,παρελογίσω,aorist,middle,indc,2,sg,aorist indc
137452,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
137499,παρελογίσω,aorist,middle,indc,2,sg,aorist indc
137553,ἠγάπηκά,perfect,active,indc,1,sg,perfect indc
137561,παρελογίσω,aorist,middle,indc,2,sg,aorist indc
137565,ἀπήγγειλάς,aorist,active,indc,2,sg,aorist indc
137574,κατειργάσατο,aorist,middle,indc,3,sg,aorist indc
137599,ἀναβήσεται,future,middle,indc,3,sg,future indc
137610,ξυρήσωμαι,aorist,middle,subj,1,sg,aorist subj
137627,ἀνήγγειλέν,aorist,active,indc,3,sg,aorist indc
137645,ἀνήγγειλέν,aorist,active,indc,3,sg,aorist indc
137706,ἔγνω,aorist,active,indc,3,sg,aorist indc
137709,ἀπέστη,aorist,active,indc,3,sg,aorist indc
137743,ἐξυρήθη,aorist,passsive,indc,3,sg,aorist indc
137747,συνήχθησαν,aorist,passsive,indc,3,pl,aorist indc
137760,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
137777,εἶπαν,aorist,active,indc,3,pl,aorist indc
137778,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
137790,ἐπλήθυνεν,imperfect,active,indc,3,sg,imperfect indc
137852,,,,,,,
137961,ἐθανάτωσεν,aorist,active,indc,3,sg,aorist indc
137967,ἐθανάτωσεν,aorist,active,indc,3,sg,aorist indc
137996,ἔκρινεν,aorist,active,indc,3,sg,aorist indc
138020,λημφθέντας,aorist,passsive,ptcp,,pl,aorist ptcp
138024,ἐξώρκισας,aorist,active,indc,2,sg,aorist indc
138027,εἶπας,aorist,active,indc,2,sg,aorist indc
138035,ἔλαβον,aorist,active,indc,1,sg,aorist indc
138057,ἡγίασα,aorist,active,indc,1,sg,aorist indc
138279,ἔγνων,aorist,active,indc,1,sg,aorist indc
138285,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
138316,ἔπεσεν,aorist,active,indc,3,sg,aorist indc
138379,ἐπέγνωσαν,aorist,active,indc,3,pl,aorist indc
138393,ἤγαγέν,aorist,active,indc,3,sg,aorist indc
138413,ἐποίησέν,aorist,active,indc,3,sg,aorist indc
138518,εὑρήκαμεν,perfect,active,indc,1,pl,perfect indc
138552,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
138596,ἐκλήθη,aorist,passsive,indc,3,sg,aorist indc
138640,,,,,,,
138705,ἐπελθόντες,aorist,active,ptcp,,pl,aorist ptcp
138707,ἔλαβον,aorist,active,indc,3,pl,aorist indc
138742,εἰσῆλθον,aorist,active,indc,3,pl,aorist indc
138848,μεμακρυγκότων,perfect,active,ptcp,,pl,perfect ptcp
138863,ἔκραζον,imperfect,active,indc,3,pl,imperfect indc
138884,ἔκραξας,aorist,active,indc,2,sg,aorist indc
138890,ἐποίησα,aorist,active,indc,1,sg,aorist indc
138891,ἐλάβετε,aorist,active,indc,2,pl,aorist indc
138951,ἔλαβον,aorist,active,indc,3,pl,aorist indc
138954,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
138961,ἦν,imperfect,active,indc,3,sg,imperfect indc
138982,ἐνέπρησαν,aorist,active,indc,3,pl,aorist indc
139056,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
139074,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
139299,,,,,,,
139326,ἠθέλησεν,aorist,active,indc,3,sg,aorist indc
139622,περιεκύκλωσαν,aorist,active,indc,3,pl,aorist indc
139647,εἰσελθόντα,aorist,active,ptcp,,sg,aorist ptcp
139670,εἰσεληλυθέναι,perfect,active,infv,,,perfect infv
139718,ἠθέλησαν,aorist,active,indc,3,pl,aorist indc
139861,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
139864,ὤφθη,aorist,passsive,indc,3,sg,aorist indc
139940,ἀνέβησαν,aorist,active,indc,3,pl,aorist indc
139951,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
139974,ἦλθον,aorist,active,indc,1,sg,aorist indc
139994,ἠθέλησαν,aorist,active,indc,3,pl,aorist indc
140000,ἐταπείνωσαν,aorist,active,indc,3,pl,aorist indc
140017,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
140106,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
140138,γενομένη,aorist,middle,ptcp,,sg,aorist ptcp
140161,ἠθέλησαν,aorist,active,indc,3,pl,aorist indc
140213,ἐπεσκέπησαν,aorist,passsive,indc,3,pl,aorist indc
140246,ἐπεσκέπησαν,aorist,passsive,indc,3,pl,aorist indc
140360,παρετάξαντο,aorist,middle,indc,3,pl,aorist indc
140572,ἐξειλκύσθησαν,aorist,passsive,indc,3,pl,aorist indc
140621,εἶπαν,aorist,active,indc,3,pl,aorist indc
140635,ἀνέστη,aorist,active,indc,3,sg,aorist indc
140668,ἐβαρύνθη,aorist,passsive,indc,3,sg,aorist indc
140672,ἔγνωσαν,aorist,active,indc,3,pl,aorist indc
140713,τετρόπωται,perfect,passsive,indc,3,sg,perfect indc
140722,ἤλπισαν,aorist,active,indc,3,pl,aorist indc
140727,ἔταξαν,aorist,active,indc,3,pl,aorist indc
140734,ὥρμησεν,aorist,active,indc,3,sg,aorist indc
140756,ἦν,imperfect,active,indc,3,sg,imperfect indc
140781,ἦρκται,perfect,middle,indc,3,sg,perfect indc
140792,εἶπαν,aorist,active,indc,3,pl,aorist indc
140807,ἤρξατο,aorist,middle,indc,3,sg,aorist indc
140821,ἀνέβη,aorist,active,indc,3,sg,aorist indc
140830,ἀπέστρεψεν,aorist,active,indc,3,sg,aorist indc
140836,εἶδεν,aorist,active,indc,3,sg,aorist indc
140838,ἧπται,perfect,passsive,indc,3,sg,perfect indc
140855,κατέφθασεν,aorist,active,indc,3,sg,aorist indc
140865,ἔκοψαν,aorist,active,indc,3,pl,aorist indc
140868,καταπαῦσαι,aorist,active,infv,,,aorist infv
140870,κατεπάτησαν,aorist,active,indc,3,pl,aorist indc
140966,ἀπέκλεισεν,aorist,active,indc,3,sg,aorist indc
140990,ἐξαπέστειλαν,aorist,active,indc,3,pl,aorist indc
140997,ὤμοσεν,aorist,active,indc,3,sg,aorist indc
141040,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
141076,ἀναβάντι,aorist,active,ptcp,,sg,aorist ptcp
141091,ἦν,imperfect,active,indc,3,sg,imperfect indc
141095,ἀναβάντι,aorist,active,ptcp,,sg,aorist ptcp
141113,ἀφῄρηται,present,passsive,indc,3,sg,present indc
141130,ὠμόσαμεν,aorist,active,indc,1,pl,aorist indc
141150,ἀνέβη,aorist,active,indc,3,sg,aorist indc
141158,ἦλθεν,aorist,active,indc,3,sg,aorist indc
141243,ἔγνωσαν,aorist,active,indc,3,pl,aorist indc
141291,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
141298,ἤρεσεν,aorist,active,indc,3,sg,aorist indc
141308,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
141327,ἠφάνισται,perfect,passsive,indc,3,sg,perfect indc
141354,ὠμόσαμεν,aorist,active,indc,1,pl,aorist indc
141454,ἔλαβον,aorist,active,indc,3,pl,aorist indc
141463,δεδώκατε,perfect,active,indc,2,pl,perfect indc
141483,διήρπασαν,aorist,active,indc,3,pl,aorist indc
141643,ἠγάπα,imperfect,active,indc,3,sg,imperfect indc
141646,ἀπέκλεισεν,aorist,active,indc,3,sg,aorist indc
141657,συνέκλεισεν,aorist,active,indc,3,sg,aorist indc
141779,ἐπλήθυνεν,imperfect,active,indc,3,sg,imperfect indc
141836,πέπωκα,perfect,active,indc,1,sg,perfect indc
141858,ἐκτέτακα,perfect,active,indc,1,sg,perfect indc
141876,ᾐτήσω,aorist,middle,indc,2,sg,aorist indc
141897,συνέπεσεν,aorist,active,indc,3,sg,aorist indc
141947,ᾐτησάμην,aorist,middle,indc,1,sg,aorist indc
141970,ἀνέβη,aorist,active,indc,3,sg,aorist indc
141972,εἶπεν,aorist,active,indc,3,sg,aorist indc
142026,,,,,,,
142082,προσηυξάμην,aorist,middle,indc,1,sg,aorist indc
142090,ᾐτησάμην,aorist,middle,indc,1,sg,aorist indc
142096,κιχρῶ,present,active,indc,1,sg,present indc
142103,ζῇ,present,active,subj,3,sg,present subj
142118,ἐστερεώθη,aorist,passsive,indc,3,sg,aorist indc
142122,ὑψώθη,aorist,passsive,indc,3,sg,aorist indc
142126,ἐπλατύνθη,aorist,passsive,indc,3,sg,aorist indc
142131,εὐφράνθην,aorist,passsive,indc,1,sg,aorist indc
142161,ἑτοιμάζων,present,active,ptcp,,sg,present ptcp
142168,περιεζώσαντο,aorist,middle,indc,3,pl,aorist indc
142174,ἠλαττώθησαν,aorist,passsive,indc,3,pl,aorist indc
142177,παρῆκαν,aorist,active,indc,3,pl,aorist indc
142180,ἔτεκεν,aorist,active,indc,3,sg,aorist indc
142185,ἠσθένησεν,aorist,active,indc,3,sg,aorist indc
142272,ἦν,imperfect,active,indc,3,sg,imperfect indc
142287,εἰδότες,aorist,active,ptcp,,pl,aorist ptcp
142417,λήμψομαι,future,middle,indc,1,sg,future indc
142431,ἠθέτουν,imperfect,active,indc,3,pl,imperfect indc
142492,ἔχρησας,aorist,active,indc,2,sg,aorist indc
142500,ἐπεσκέψατο,aorist,middle,indc,3,sg,aorist indc
142605,βουλόμενος,present,middle,ptcp,,sg,present ptcp
142635,λέγει,present,active,indc,3,sg,present indc
142639,ἀπεκαλύφθην,aorist,middle,indc,1,sg,aorist indc
142690,,,,,,,
142712,εἶπα,aorist,active,indc,1,sg,aorist indc
142880,ἦν,imperfect,active,indc,3,sg,imperfect indc
142904,ἤρξαντο,aorist,middle,indc,3,pl,aorist indc
142941,κέκληκάς,perfect,active,indc,2,sg,perfect indc
142946,κέκληκά,perfect,active,indc,1,sg,perfect indc
142970,κέκληκάς,perfect,active,indc,2,sg,perfect indc
142975,κέκληκά,perfect,active,indc,1,sg,perfect indc
142982,γνῶναι,aorist,active,infv,,,aorist infv
143009,κέκληκάς,perfect,active,indc,2,sg,perfect indc
143094,ἐλάλησα,aorist,active,indc,1,sg,aorist indc
143113,,,,,,,
143120,ἐνουθέτει,imperfect,active,indc,3,sg,imperfect indc
143124,ὤμοσα,aorist,active,indc,1,sg,aorist indc
143154,ἐφοβήθη,aorist,passsive,indc,3,sg,aorist indc
143180,λαληθέντων,aorist,passsive,ptcp,,pl,aorist ptcp
143202,λαληθέντων,aorist,passsive,ptcp,,pl,aorist ptcp
143214,ἔκρυψεν,aorist,active,indc,3,sg,aorist indc
143230,,,,,,,
143234,ἔπεσεν,aorist,active,indc,3,sg,aorist indc
143264,ἀπεκαλύφθη,aorist,passsive,indc,3,sg,aorist indc
143295,παρεμβάλλουσιν,present,active,indc,3,pl,present indc
143338,ἔπταισεν,aorist,active,indc,3,sg,aorist indc
143438,ἥκει,present,active,indc,3,sg,present indc
143447,εἶπον,aorist,active,indc,3,pl,aorist indc
143448,,,,,,,
143459,γέγονεν,perfect,active,indc,3,sg,perfect indc
143503,ἐδούλευσαν,aorist,active,indc,3,pl,aorist indc
143538,ἐλήμφθη,aorist,passsive,indc,3,sg,aorist indc
143543,ἀπέθανον,aorist,active,indc,3,pl,aorist indc
143582,ἦν,imperfect,active,indc,3,sg,imperfect indc
143592,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
143621,σπεύσας,aorist,active,ptcp,,sg,aorist ptcp
143637,ἐπανέστησαν,aorist,active,indc,3,pl,aorist indc
143640,ἔβλεπεν,imperfect,active,indc,3,sg,imperfect indc
143660,,,,,,,
143666,γεγονὸς,perfect,active,ptcp,,sg,perfect ptcp
143676,πέφευγεν,perfect,active,indc,3,sg,perfect indc
143685,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
143693,τεθνήκασιν,perfect,active,indc,3,pl,perfect indc
143701,ἐλήμφθη,aorist,passsive,indc,3,sg,aorist indc
143734,ἔκρινεν,aorist,active,indc,3,sg,aorist indc
143766,ἐπεστράφησαν,aorist,passsive,indc,3,pl,aorist indc
143782,τέτοκας,perfect,active,indc,2,sg,perfect indc
143785,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
143788,ἐνόησεν,aorist,active,indc,3,sg,aorist indc
143798,,,,,,,
143814,ἀπῴκισται,present,passsive,indc,3,sg,present indc
143819,λημφθῆναι,aorist,passsive,infv,,,aorist infv
143825,ἔλαβον,aorist,active,indc,3,pl,aorist indc
143908,ὑπελείφθη,aorist,passsive,indc,3,sg,aorist indc
143967,,,,,,,
144007,μετελθεῖν,aorist,active,infv,,,aorist infv
144055,ἀπεστρέψατε,aorist,active,indc,2,pl,aorist indc
144093,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
144100,,,,,,,
144111,ἀποθανόντες,aorist,active,ptcp,,pl,aorist ptcp
144112,ἐπλήγησαν,aorist,passsive,indc,3,pl,aorist indc
144249,ἐβάρυνεν,imperfect,active,indc,3,sg,imperfect indc
144259,ἐνέπαιξεν,aorist,active,indc,3,sg,aorist indc
144279,,,,,,,
144314,ἀποδώσετε,future,active,indc,2,pl,future indc
144336,πεποίηκεν,perfect,active,indc,3,sg,perfect indc
144353,ἧπται,perfect,middle,indc,3,sg,perfect indc
144357,γέγονεν,perfect,active,indc,3,sg,perfect indc
144377,ἀπεκώλυσαν,aorist,active,indc,3,pl,aorist indc
144415,ἐπορεύοντο,imperfect,middle,indc,3,pl,imperfect indc
144421,μεθίσταντο,imperfect,middle,indc,3,pl,imperfect indc
144457,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
144481,ἀνήνεγκαν,aorist,active,indc,3,pl,aorist indc
144488,ἀνήνεγκαν,aorist,active,indc,3,pl,aorist indc
144512,ἀνήνεγκαν,aorist,active,indc,3,pl,aorist indc
